#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL6096.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE50521_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 16743
#number of samples: 12
#Factor: Genotype (2 levels): 5xFAD: n=6, WT: n=6
#Factor: OrganismPart (1 levels): Hippocampus: n=12
#Factor: Batch (2 levels): batch_1_09_08_12: n=4, batch_2_10_08_12: n=8
#Factor: Gender (2 levels): F: n=4, M: n=8
#Factor: Timepoint (1 levels): 14-15_months: n=12
#
#
### Model test for factor: Genotype
#p-value: 2.21766760306588e-06; Statistic: 25.7448021215338; Expected: 9.09090909090909; Std.dev: 3.34104135665215; #Cov: 16743
### Model test for factor: Batch
#p-value: 0.971703961477814; Statistic: 4.9740649591946; Expected: 9.09090909090909; Std.dev: 3.34104135665215; #Cov: 16743
### Model test for factor: Gender
#p-value: 0.241450059946462; Statistic: 10.9229039087372; Expected: 9.09090909090909; Std.dev: 3.34104135665215; #Cov: 16743
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2017-12-06
#number of rows: 16743
#number of samples: 12
### Model test for factor: Genotype
#p-value: 9.63642180561954e-08; Statistic: 29.1789614196051; Expected: 9.09090909090909; Std.dev: 3.69715185914816; #Cov: 16743
### Model test for factor: Batch
#p-value: 0.999999643303352; Statistic: 1.78211733966325; Expected: 9.09090909090909; Std.dev: 3.69715185914816; #Cov: 16743
### Model test for factor: Gender
#p-value: 0.143799650218863; Statistic: 12.7595417497692; Expected: 9.09090909090909; Std.dev: 3.69715185914816; #Cov: 16743
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE50521
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE50521/results/GSE50521_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#12 samples, 16743 probes
#coefficients: (Intercept), Genotype5xFAD
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotype5xFAD
#  DE genes: 1336, up: 915, down: 421
#GSE50521_5xFAD: original input has 16743 probesets; mapped probesets: 16355; probes mapped to multiple genes to be removed (except for insulin): 244; genes with multiple probesets are BH corrected. New data has 16000 genes.
GSE50521_5xFAD	GeneSymbols
0.181349007607158	Olfr600
0.181503022329504	Fis1
0.181617396831622	Nrm
0.181654847019612	Lzic
0.181720858201731	Tnfrsf17
0.181812119558794	Tpst2
0.181853306757709	Ptprcap
0.181867925651855	2310036O22Rik
0.18187909929346	Rassf1
0.18188657349201	Gramd4
0.181932240289513	Cyp2j6
0.181981158105621	Mrgprb5
0.182141028857046	Vtn
0.182142390207148	Foxj2
0.182147244489474	Olfr114
0.18242136329369	Smox
0.182555728998225	Serhl
0.182706653804722	Procr
0.182725396818594	Ehd2
0.182792221397437	Ddx56
0.182871039525137	Fnip1
0.18287749502378	Ints4
0.182882916273465	Olfr912
0.182927531611476	Ap2a1
0.182963787646517	Aoc2
0.183050157925026	Ptprn
0.183129991454914	Fbxl3
0.18316066672979	Hhatl
0.18329172567494	Cep350
0.183300916248051	Saraf
0.18331583664369	Ccl4
0.183503911875001	Tceb2
0.183659777755668	Ldoc1
0.183869566112899	Kank1
0.18387586128175	Grcc10
0.183901139230468	Timm22
0.183934763340049	Parp16
0.183948311447719	Polr2h
0.184110437822164	Tmod1
0.184135245691114	Lrrc51
0.184142749299171	Tmco3
0.184208394107801	Tmem185b
0.184264324462476	9230104L09Rik
0.184399920768103	Dbndd1
0.184402839898746	Ivns1abp
0.184569561446948	Bckdk
0.184657343297643	Dnttip1
0.185276043098892	Prrx1
0.185289077193202	Tmem51
0.18536432168621	Olfr908
0.185369688125933	Mpdu1
0.185418569368462	Polrmt
0.185701178034366	Fam105a
0.185783816110906	Olfr700
0.185878632926964	Rp2h
0.185956327800328	Eml2
0.185990167399611	Gdf2
0.186040591119907	Fbxl22
0.18613196285526	Eif3g
0.18615513531924	C1ql2
0.186479528190031	Mgll
0.186539874724751	Gnaz
0.186551204771399	Cklf
0.186628656971901	Tmem234
0.18680769957488	Clec1a
0.186942126944051	Supt20
0.186986817226987	Sp1
0.187056584653293	Gpr146
0.187070442972897	Pitx1
0.187159411581908	Bmpr1a
0.187184216084667	2510009E07Rik
0.187596535699056	Pitpnc1
0.18768296200027	Olfr51
0.187700934078433	Pdgfb
0.187739941464861	Gas6
0.187757884916575	Slc6a20a
0.187838501541017	Cenpo
0.187853094979215	Ccdc178
0.187898759295253	Olfr31
0.187980955719286	Sharpin
0.18817148828689	A330070K13Rik
0.188185751137161	G6pd2
0.188312739154552	Ubxn1
0.188329046141273	Miip
0.188511491599587	Dynll2
0.188514129721729	Echs1
0.188541223609571	Tgfb3
0.188617706270734	Prr13
0.188695733149552	Grik5
0.188708619800634	Igfl3
0.18873238942307	Pcyox1
0.18876255838602	Sap130
0.188829443518324	Nnt
0.189032822500513	Pf4
0.189056490119173	Lsm11
0.189402880728384	Surf1
0.189434136984057	Mmadhc
0.189681898344403	Ak1
0.18969308252066	Abhd17a
0.18971283974367	Zfp28
0.189984338479718	Slc39a12
0.190015604730875	Myo1d
0.190096161956171	Zkscan5
0.190193958348883	Pcnxl3
0.190288472409724	Mt4
0.190313534836962	Tfrc
0.190325775354932	Ubap2
0.190516353465127	Skiv2l
0.190602860679648	Ftmt
0.190830668143596	Acyp1
0.190856722363554	Mien1
0.19088424318298	Akr1c13
0.190887559231782	Ogdh
0.190937493753981	Fam76b
0.191265456832834	Olfr1294
0.191267678574634	Brk1
0.191316243097491	Olfr1340
0.191696763084343	Vwf
0.192024462361248	Ubap2l
0.192060866307212	Peo1
0.19207114241729	Pard6g
0.192118165599017	Kcnrg
0.192333989872126	Gipc1
0.192354591535782	Pdzk1
0.192380827093806	Stard3
0.192736781754768	Dcaf15
0.192840422703606	Ncl
0.192979710866904	Ccdc117
0.193079777265196	Slc4a4
0.193180969514531	Il18r1
0.193387974608636	Ccdc107
0.193402720751218	Lix1
0.193417862012038	Cpt1a
0.193451936187047	Lrfn4
0.193534215079829	Bag1
0.193715867385684	Ankrd40
0.193793760807583	Ankfy1
0.19385226494009	Mdm2
0.193892651253708	Slc25a39
0.193953682332393	Zfp455
0.194062164266249	Natd1
0.194450430315393	Csnk1d
0.1945169414353	C9
0.194590256501724	Lck
0.19462502001191	Qrfp
0.194635710084155	Calhm2
0.19465052248574	Arhgap27
0.194655945722359	Olfr1311
0.19471530725166	Rufy1
0.195040864433688	Psd2
0.195044818632335	Pigx
0.195134369079366	H2-M2
0.195356412823936	1700018F24Rik
0.195560298793261	Gpsm2
0.195668579477665	Pdgfrb
0.195745159153353	Zak
0.195924808250708	Slc25a22
0.196319786044536	D1Pas1
0.196528604102515	1190005I06Rik
0.196573181369064	Usp5
0.196617950586895	Zfp513
0.196691390762119	Grpel2
0.196767349046645	Olfr497
0.196822502582077	Sox11
0.196868164122833	Pcdh10
0.196922371007075	C1ql1
0.197041824744742	Fam50a
0.197125794245803	Phpt1
0.197244397887463	Fbxw17
0.197535604385291	Hmbs
0.197878330511293	Trappc9
0.198067685696369	Tm7sf2
0.198373851518383	Olfr1094
0.198482469771655	Olfr1180
0.198538261599997	Olfr1499
0.198609016377513	Slirp
0.198706839491969	Psmb10
0.198731083005251	Gpr173
0.198804416516436	Nudt22
0.198859695759139	Cited4
0.198875779777444	Fam216b
0.198944041689095	Tcrg-C
0.199148337336939	P2rx3
0.199446175364853	Cd1d1
0.199506469779679	Nfkbid
0.199705580534529	Trim8
0.199919615673318	Prl2c1
0.200025655567445	Dcaf12
0.200052251366264	Zfp652
0.200085227490006	Ly6g5c
0.200272889938337	Gdi2
0.201324747176853	Cbr4
0.201353768939447	St13
0.201464581347855	Hoxa9
0.201718461037635	Col10a1
0.201855212331256	Clptm1
0.201856889062511	Creb3l1
0.201924513988128	Ckap2l
0.201969702624238	Uncx
0.202023892830813	Hcst
0.20206671517537	Rbm12b1
0.202199284932278	Krtap21-1
0.202347082126328	Exd1
0.202401510146841	Psmb2
0.202555095136518	4930549C01Rik
0.202650914982655	Sgsh
0.202675614545746	Meig1
0.202678874952824	Sigmar1
0.202875906685243	Adgre5
0.202897461093408	Tm4sf1
0.202941421021081	Slc6a6
0.203030317052618	Inpp5a
0.203044597760201	Bhlha15
0.203090160006932	Ap1s3
0.203215730132619	Lrrc8d
0.2033610961443	Psme3
0.203430767344931	Cmpk2
0.203450215672109	Inhbc
0.203526474266297	Gca
0.203554637703209	Cwc25
0.203559512516509	Limk1
0.203629088275644	Alkbh5
0.203641144209353	Sel1l3
0.203689802650769	Yipf2
0.203703307420532	Avp
0.203751535710537	Olfr135
0.203788715529611	4933404G15Rik
0.203790009822876	Mup21
0.203951424796844	Olfr1262
0.204356776219229	Tbx15
0.204766177960319	Taf1d
0.20490278142552	Ttyh2
0.205234120183882	Mmab
0.205269515008742	Aldh3a2
0.205564965305553	Prss50
0.20562225282918	Olfr47
0.205658657524443	Cyp27a1
0.206078770335882	Wdr5b
0.206167729089965	Ece2
0.206221263488026	Utp15
0.206239552737131	Trpd52l3
0.206259531031755	Rnd3
0.206373017419314	Fxr1
0.206409304620468	Tcf12
0.206556626107193	Wdr55
0.206606900783074	Abca8b
0.20665597934494	Ak2
0.206754903063615	Efna4
0.206862680961006	Deaf1
0.20689500684272	Tinf2
0.206956605642659	Scaf1
0.20736800691343	Sftpb
0.207412515036537	Tbc1d8
0.207666746562995	Dclre1c
0.207685023140401	Rab11fip5
0.207918436505284	Hoxc13
0.208019820823217	Fam198a
0.208139644109056	Prss58
0.208186220869802	Abcd3
0.208395037171468	Olfr893
0.208457833192679	Zufsp
0.208591246550538	Ccdc59
0.208762822046018	Rad9a
0.208922950558648	Scube1
0.208992500115117	Mysm1
0.20916288182783	Btbd7
0.209173690532123	C230052I12Rik
0.209213755889369	Dusp26
0.209281458391937	Dram2
0.20950746937241	Casp9
0.209544036426427	Zfand3
0.209687917924633	Ophn1
0.209903192996541	Prl7d1
0.210018239417446	Olfr1477
0.210127854368992	Spock1
0.210195014951428	Tmem203
0.210467559061921	Nptx2
0.210477396574199	Ltbp3
0.210821221346968	Clk2
0.210853998972094	Trim28
0.210942624620726	Olfr811
0.211234718598362	Rassf5
0.21152706873416	Ubqln3
0.21154347711666	Dnmbp
0.212156908641023	Gh
0.21215714386523	Six3os1
0.212187612463608	Cd3g
0.21224552626253	Rnpc3
0.212262926045822	Prim1
0.212416501846397	Rrad
0.21244606712289	Lyrm2
0.212555824723018	Zfyve27
0.212747284945714	Galp
0.212966391578216	Zfand2a
0.21303463483929	Adcyap1r1
0.213071538167851	Cst11
0.213075012942537	Dync1h1
0.213387339798189	Casp6
0.213692723123901	Lrrc1
0.21411084170142	Kctd14
0.214172236184305	Sat2
0.214312426581888	Ddx24
0.21455065203586	Olfr1408
0.214712074056463	Pon2
0.214931197170616	Spo11
0.214969628701647	Mesdc2
0.215310814930738	Eif4g2
0.215344165960229	Ano2
0.215377658109627	Pcif1
0.215557511733525	Cfap126
0.215585085275499	Myl6b
0.215598630258527	Magt1
0.215739768156167	Defb38
0.21576215225744	Stx7
0.215775405993641	Scaf11
0.21584791121057	Birc5
0.215929606488606	Fam53b
0.215993098242396	Tmc7
0.216076995288896	Hoxa11
0.21612513919145	Olfr1535
0.216186197735549	Nbr1
0.216219313831045	Ndufb9
0.216353014768493	Plagl1
0.216411185481128	Zrsr1
0.216490167590595	Apcs
0.216499086816767	Chfr
0.21703774047789	Nup214
0.217100938879621	P2ry2
0.217369208623629	Dnajb2
0.217372813474796	Zwilch
0.217416738058401	Mafg
0.217464688001667	Phkg2
0.217489191812092	Zfp710
0.217632319227789	Taf8
0.217707607079138	Them7
0.217775207909117	Atp7a
0.217962550510888	Usp20
0.217974660172476	Rnf144b
0.217993181843501	Mrps23
0.21828386198165	Wisp2
0.218334745033719	Mcmbp
0.218350816448483	Zfp560
0.218446858113399	Cd300lb
0.218719080748091	Phc2
0.218747184865926	Olfr290
0.218786888362624	Slc25a28
0.218813571045677	Rfx2
0.218927240797579	Gpkow
0.218970214416765	Rpusd4
0.218985506503953	Olfr1442
0.219056211570375	Rnasek
0.219073925529754	Slc46a1
0.219099571031841	Ccrl2
0.219136875824142	Erp29
0.21930047530051	Tmprss12
0.219306089867614	A4galt
0.219341798808511	Mapk1ip1l
0.219360568648519	9530026P05Rik
0.219492004199277	Prm3
0.219584625263854	Ddx54
0.219724955801978	Eif5a
0.219949820103276	Dpt
0.220044873154741	Gpaa1
0.220073733968092	Usb1
0.220370700430475	Tmprss5
0.220518740055193	Alkbh6
0.220586110529772	Mapt
0.220685733852294	Slc35a3
0.220869097132219	Hmgn5
0.221133920983116	Chmp4b
0.221169050150064	Gjc2
0.221289713913378	Adam10
0.221412434559982	Ubd
0.221473602253019	Dhfr
0.221514269768751	Olfr872
0.221556206920114	Slco3a1
0.221589077792137	Serpind1
0.221635241675806	Dnajc8
0.221689743240518	Dbp
0.221710349612738	Fut1
0.221904683456868	Pla2g2c
0.222044982490898	Rcn3
0.222161081857512	Inca1
0.222232090637692	Kifc5b
0.222254325534482	Nlrp4f
0.222270194511586	Smim19
0.222532760541772	Defb13
0.2225343384829	Cyp2j5
0.222596173021036	Lce1c
0.222801133929567	Ypel5
0.222896594916322	Apobr
0.22297478982829	Olfr190
0.223014277091005	Lcn10
0.22331690990778	Lsg1
0.223656152921907	Gdpgp1
0.223692089001003	Prr14
0.223777069138213	Lce1b
0.224236050996622	Izumo1
0.224269790034651	Arf6
0.224271499950333	Olfr1206
0.224639034803825	Galntl5
0.224705870751691	Ptprs
0.224755807291262	Magea5
0.22477610681867	Lnx2
0.224791325000252	Kbtbd3
0.224884196835965	Ephb1
0.224998812004249	Ehd1
0.225008853320459	Tfcp2
0.225085268145664	Adprhl2
0.225240337787203	Chml
0.22553446121021	Xbp1
0.225561586601988	Iqgap1
0.225749983914435	Olfr477
0.225820018483803	Cyth3
0.225970092854458	Sptlc1
0.226020014941532	Zfp110
0.226107837340272	Fam212a
0.226180333559028	Olfr623
0.226247645251127	Stat5a
0.226258538656859	Ap3d1
0.226397197421823	Hsbp1
0.226558457399132	Fzd1
0.226731113651067	Rrm1
0.226788652479908	Taf1c
0.226895110461974	Rtkn2
0.226910776385116	Fam64a
0.227059375008332	Inpp5k
0.227096447555489	Ranbp1
0.227232407208414	Fxyd2
0.227377046490757	Hps5
0.227760118178182	Slc25a32
0.227771428337064	Wwox
0.227854561518698	Ropn1l
0.227920683504884	Rbfa
0.22801064253494	Arhgap1
0.228320251644417	Angptl1
0.228365143801026	Defb40
0.228381013088387	Nr2f2
0.228475901048705	Ruvbl2
0.228506530058544	Rpain
0.228507097482979	Cdc25a
0.228515860207258	Anxa9
0.228783331802053	Acsl5
0.228830838410052	Asic5
0.228906286241794	Slc38a7
0.229069391223873	Slc17a7
0.229143538687019	Tle4
0.229147150178276	Stt3a
0.229238366219996	Wdsub1
0.229257164508031	Trps1
0.229574960828311	Oxsm
0.229594414299239	Lypd6b
0.229781844313193	Cxcl1
0.22978995355229	Apex1
0.230062255206823	Tex101
0.230128803426854	Dtx1
0.23014890011184	Tmem180
0.230193994216328	Poldip3
0.230333299760028	Tfg
0.230396006829731	Elavl3
0.230443976105011	Lsm10
0.23064361068001	Tm9sf1
0.230938927160273	1110007C09Rik
0.230992823902317	Klf16
0.231060717750655	Adra2b
0.231361645157993	Rab33a
0.231513469973026	Ddb1
0.231703186946242	Dnpep
0.231707219731451	Fosl1
0.231830715926258	Grpel1
0.23196508804255	Svs6
0.232150044638142	Zic1
0.232213391000062	Dlk1
0.232346491897446	Dmp1
0.232377038251586	Mad1l1
0.232396319554232	Pprc1
0.232476800053575	Cdk19
0.232553991740577	Cst12
0.232561294663402	Pcdhb7
0.232646160720856	Gab3
0.232747034536024	Ndufb8
0.233106341681565	Hiat1
0.23326327686383	Cytip
0.233390598363416	Nmb
0.233413117985018	Fbxl14
0.233639050404863	Hpx
0.233640274589102	Olfr930
0.233688022098836	Tada3
0.23369914385461	Polg2
0.233885010505141	Zfp790
0.233934188330178	Olfr6
0.233942956285588	Sp8
0.234366392089267	Frs3
0.234376887972042	Slco1a1
0.234443804779059	Pim1
0.234541050511053	Ltv1
0.234590272797711	Dnajc7
0.23466885137952	Gjb6
0.234767248911497	Tmem110
0.23495152860512	Epha1
0.235155529208026	Olfr124
0.23519964467964	Sympk
0.235220291554646	Vmn1r179
0.235248767895074	Ctnnal1
0.235380003757269	Olfr223
0.23553220818761	Cltc
0.235602922814281	Zcwpw1
0.235667922769628	Ccin
0.23573957156438	Taf6
0.23586549711497	Aip
0.235994403334555	Rpn1
0.23614397891645	Pcbp2
0.236351624949169	Olfr339
0.236388752683049	Srsf2
0.236409393123322	Plekhh3
0.236584761088242	Impg1
0.236639314856099	Aurka
0.236639809062903	Styxl1
0.236654226611554	Sptssa
0.236735277841659	Cers5
0.236756160841023	Lrrc10
0.236778573296165	Gprc5c
0.237011482000941	Trim35
0.237051037743551	Cfap57
0.237252194873163	Olfr1168
0.237309590936519	Rpp25l
0.237363544688627	Iars
0.237420164984964	Fgfr4
0.237447178196274	Pcdh7
0.237583015665827	Nfia
0.237604153190212	Tnfsf4
0.23782994225166	Ncoa3
0.237849064792414	Fam26e
0.237877940009848	Pfdn2
0.237992832644535	Echdc3
0.238056110506424	Mblac1
0.238129740161413	Cxxc5
0.238306391179464	Wwc2
0.238736037218902	Plet1
0.238920125469838	Plaa
0.238923693898143	Lage3
0.239011220824012	Asgr2
0.239165599005327	Ten1
0.239386131608865	Gabrr2
0.239396829550368	Folr2
0.239605717317792	Ints1
0.239630781972143	Golph3l
0.239818557223296	Pisd-ps1
0.23982165445891	Prss44
0.240105592571807	Ubxn10
0.24016888044148	Cst10
0.240264938964332	Olfr1273-ps
0.240356651680628	Trip10
0.240459127239153	S100a3
0.240523906136324	Apc
0.240614149043299	Trub2
0.240645250533616	Rnf41
0.240697517792471	Gpsm1
0.240854400532436	Ube2i
0.240872023968913	Fam159b
0.241045808153037	Fscn3
0.241308204222636	Ces1g
0.241839749401349	Rad23a
0.241858212625269	Pex26
0.2418679159066	Rfc3
0.241873830262047	Sephs1
0.241883813641204	Pdlim2
0.241888698241666	Mtdh
0.241989779112319	Rpl35a
0.242029260820856	S1pr4
0.242123914146127	BC048546
0.242322033692484	Prpf38b
0.2426373608256	Coa4
0.242666865373338	Prune2
0.242748032581181	Olfr1104
0.242753882388103	Tes
0.24278219706832	Pdha2
0.242832462623374	Rufy2
0.242893313757577	Erlec1
0.242907105358088	1700020L24Rik
0.243070548974193	Cdkl3
0.243252123852135	Chchd5
0.243442831451997	Ms4a3
0.243471348539543	Chchd1
0.243601349716677	Cda
0.243936952211789	Rtfdc1
0.244003085229996	Pgpep1
0.244130775395804	Gas2l1
0.244144516919844	Mtg1
0.244155169827557	Rbp1
0.244163448256137	Zfp715
0.244223366300607	Cspg4
0.244272286364102	Snph
0.244471780586592	Grwd1
0.244518128459688	Dnajb13
0.244668194712563	Shkbp1
0.244696283834813	Rpl30
0.244762445144428	Pcdh12
0.245004250740725	Paf1
0.245055086569286	Cdv3
0.245384768551654	Phb2
0.245524230628111	Olfr1246
0.245554719994295	Hap1
0.245555804605445	Max
0.245644085417284	A930024E05Rik
0.245694560343859	G6pc
0.245864497611869	Prl3c1
0.246013717851403	Sirt5
0.246047267023464	Dcx
0.246067274648299	Ddhd1
0.246106668819217	Ntmt1
0.246164007962847	Prrg4
0.246183285304706	Vmn1r203
0.246299813043041	Trdmt1
0.246355296798183	Abca8a
0.246411316987904	Vmn1r231
0.246554156424146	Cog4
0.246580786273514	Kif13a
0.246681285034842	Eva1b
0.246723490639283	Fam118b
0.246750994800688	Ehbp1l1
0.246882882257251	Eya2
0.247089783223307	Rai14
0.247262175645616	Cadm1
0.247377807025114	Morn3
0.247390334278544	Apoa1
0.247430493090184	Serpinb9
0.247594536722224	Tpr
0.247596548208378	Sbpl
0.247608656571123	Slc22a18
0.247619584029756	Atic
0.247704071860337	2310011J03Rik
0.247930156408543	Pstpip2
0.248107490488251	Tenm4
0.248111999823426	Capn1
0.248204037403166	Ppp1r3a
0.248205837016422	Papl
0.248286122562462	Zfp276
0.248306478457855	Pigz
0.248329208860996	Pigu
0.248404610672047	Crp
0.248413060239348	Cacng5
0.248949747569675	Tead4
0.24895650401314	Kazn
0.248998548418188	Irx5
0.249028339911358	Chmp7
0.249171950235568	Pou6f2
0.249216400623995	2010107E04Rik
0.249378208547324	Smad9
0.249831339931921	AI314180
0.249856292648568	Fgfr1op2
0.249950188105493	Irf2bpl
0.25003091085225	Ttc9c
0.250033434106452	Pygo2
0.250092528382375	Tap2
0.250204231270328	Cst8
0.250263062317145	Otp
0.250539086938636	Ccdc84
0.251065562421851	Prg4
0.251211690685668	Dbx1
0.251273438499214	Trim50
0.251353939896789	Bcl2l10
0.251457229486791	Acot7
0.251811754054596	Mpp6
0.251931474217656	2610318N02Rik
0.252095087309305	Naif1
0.252240994191345	Chrna6
0.252245891037956	BC055111
0.252254559666109	Eif5
0.25226947840478	Adam24
0.252380372826781	Cilp
0.252575540804643	Dusp28
0.25275284852857	Arhgef12
0.252866200615047	Nhlrc3
0.252953054751342	Ptpro
0.253081528140031	Nxpe2
0.253331980241476	Samt3
0.253467487840838	Olfr360
0.253539329828477	Olfr801
0.253645700744456	Plgrkt
0.2538032748106	Tas2r124
0.254205770017572	Mrps18c
0.254250986921083	Slc14a2
0.254348976299217	Kcnip3
0.254560438846804	Bmp8a
0.254594661431125	Nr5a2
0.254784185717163	Ormdl2
0.254797015334575	Lrrc8c
0.254802464760851	Uba1
0.254940732129165	Kat5
0.25507533468359	Gramd1a
0.255098265972198	4833427G06Rik
0.255134094148141	Sulf1
0.255228744164818	Twf2
0.255238350600337	Map1lc3b
0.255321742827055	Map1lc3a
0.255619669110927	Creld2
0.255621736451589	Rbms1
0.255776071941665	Wscd1
0.255810982333896	Ctdsp2
0.255877747403093	Abi3bp
0.255933654617726	Id1
0.255963379532177	1810030O07Rik
0.256013438279537	Tmem251
0.256195696761687	Psmd8
0.256201904225854	Cryge
0.256289771554357	Fsip1
0.256381013081972	Cacna2d2
0.25638448378471	Kcnh2
0.25638450052939	4930402H24Rik
0.256785089438258	Zkscan6
0.257009471377436	Gla
0.257025451228202	Stk16
0.257196681875585	Bcl2l12
0.257273989455901	Olfr693
0.257416152302773	Rgs18
0.257503999020742	Psen2
0.257543799553638	Hist1h2bc
0.257555655883966	Vps33a
0.25761792867233	Kif24
0.257699437623901	Rgs16
0.257702194842369	Olfr1392
0.257738167148504	Macf1
0.257738433927803	Myl7
0.257766522478454	Tsc2
0.257815724228585	Pcsk1n
0.257838342002561	Olfr1217
0.258001661900112	Glrp1
0.258024652204391	Gabre
0.25812555664065	Ildr1
0.258274742317485	Prkacb
0.258311204069411	Ap2s1
0.258425518787866	St18
0.258701002118949	Kif18a
0.259096554228181	Fcgrt
0.259267876274571	Otop2
0.259475421120783	Fcho2
0.259588252233615	Car2
0.259645148455691	Glyr1
0.259757842477874	Tbx4
0.259796617766577	Tpm1
0.259807492384674	Svs3b
0.259835072134849	Slc2a6
0.259871446251138	Aadat
0.260069069724529	Zfp592
0.260085621446392	Ephb6
0.260159298963829	Olfr30
0.260242119528475	Krtap1-5
0.260276444009904	Cib2
0.260289149617408	Tom1l1
0.260398780416522	AW551984
0.260410958873468	Orm1
0.260494701157872	Rab35
0.260900662957148	Rusc2
0.260966415929749	Becn1
0.261084011263975	Eef2kmt
0.261503142713486	Ccdc77
0.261530791068852	2310014L17Rik
0.26178189259305	Csrnp1
0.261793463579267	Cdkn1c
0.261821246656922	Rtbdn
0.261950624529764	Rbck1
0.262048558341057	Cast
0.262098541411892	Gpn2
0.26244498013043	Fgf23
0.262487363768047	Fam219b
0.262636235982254	2810032G03Rik
0.262658872031227	Hepacam2
0.262737779889368	Nqo2
0.262746505070153	Olfr365
0.262988167592831	Xrcc3
0.26305045963587	Col11a1
0.263105112835257	Kctd13
0.263185085072974	P3h1
0.26330552879107	Rad9b
0.263361782039256	Mlst8
0.263368648343447	Tshz1
0.263618486439628	Mmp14
0.263703107471164	Ctdp1
0.263736818809492	Fam166b
0.263772948026932	AI837181
0.263868108854194	Sgcd
0.264027122973055	Ppp1r3f
0.264223862922733	Xylt1
0.264267500924732	Hnrnpa2b1
0.26440853116445	Spns1
0.264459440223896	Mef2b
0.264676299234975	Mta2
0.264743824320236	Krt20
0.264824018193326	Atp5e
0.264885373898011	Morn2
0.265227547333398	2900026A02Rik
0.265322492268831	Snhg11
0.265668020762058	Tomm7
0.265856437974646	Zfp69
0.266051199696273	Fkbp14
0.266246837489278	Tgfbi
0.266425185840112	Slc22a6
0.266433911572617	Ptpn20
0.266485386938767	Olfr1099
0.266503957799666	Pbx4
0.266512398734808	Mtap
0.266602085785177	Ldb1
0.266759115005931	Icos
0.266861066971697	Phox2a
0.266957829530759	Zkscan17
0.267053927406998	Olfr519
0.267179450538001	Csnk2b
0.267251086823055	Maoa
0.267323649205167	Fancb
0.267486906456456	Eif3a
0.267651065551138	Nexn
0.267713479437402	Olfr153
0.267796618539059	Aqp8
0.268284333917442	Olfr1232
0.268294265623186	Dhx37
0.268313612409556	Glp1r
0.268566475013471	Tbc1d17
0.268574141062096	Tmem164
0.268678389169908	Gdpd3
0.26869794759916	Cox7b
0.268787213820537	Olfr1446
0.268976457861052	Hddc3
0.269077276428745	Vmn1r27
0.269186035060585	A730085E03Rik
0.269332864759736	Olfr1362
0.269524532472361	Fasl
0.26955448899	Plekhb2
0.26996014451706	Tbl1x
0.27013653312109	Tekt1
0.270270349491758	Ucn3
0.270276033554705	Itgb4
0.27030297175096	Tspan11
0.270311617968159	Olfr1221
0.270388004047014	Tesk1
0.270467947171866	Wisp1
0.270734509450927	Olfr1309
0.270854504276099	Sult1c1
0.27092104822368	Olah
0.270956178239927	Gtf2h2
0.271162143156503	Dpep2
0.271343818160792	Morn5
0.271444785869059	Gm10228
0.271456582188277	1600014C10Rik
0.271667723061232	Lyrm5
0.271730037415491	Olfr545
0.271775519309377	Ptpra
0.271850241207549	Tmem147
0.271864579583326	Apoa1bp
0.271966214719874	Tecr
0.272271172227224	Bmp5
0.272274274923837	Zfp85
0.272712442009816	Cln8
0.272871786891449	Psmc3
0.272934580623993	Sept10
0.272945659459964	Papolb
0.273175978147241	Usp54
0.273184106632825	Pon3
0.273368369430767	Ehd3
0.27349813990212	Iqsec1
0.273658888427415	Zdhhc9
0.27369744666754	D17H6S53E
0.273862675993866	Dynlrb2
0.274040772433523	Fkbpl
0.274102261617622	Tsfm
0.274685207338116	Yars
0.274709811951052	Txndc17
0.274877902363732	Atp6v0b
0.274977440823039	Gpr137
0.274996172066059	Top1mt
0.275094280474962	Nr2f6
0.275177892652268	Ccdc40
0.275372019084335	3110062M04Rik
0.275407804942233	Pik3cd
0.275412875041966	Bco2
0.275493645919472	Ngdn
0.275622171390545	Pomt2
0.275669244130588	Lincenc1
0.275783249730634	Rbbp4
0.276104714690195	Chaf1b
0.276182224646546	Bdh2
0.276277178107738	Trpc4ap
0.276290151026644	Sphk1
0.276506039433629	Nabp2
0.27672921211047	Ttc36
0.276767447840142	Olfr638
0.277008743359056	Olfr631
0.277095951449341	Cd24a
0.277158458888054	Zic4
0.277248978277935	Ell
0.277550276703728	Syngr4
