5xFAD;eIF2+_S51A1	5xFAD;eIF2+_S51A2	5xFAD;eIF2+_S51A3	5xFAD1	5xFAD2	5xFAD3	eIF2+_S51A1	eIF2+_S51A2	eIF2+_S51A3	WT1	WT2	WT3
6833176	4.94464472595291	4.51862158631134	4.60003751311237	4.75827453388022	4.67075015846855	4.83232919917607	4.74436896013594	4.56337563731842	5.28011763162932	4.9464216954045	4.88151903197865	4.65127674962726
6833183	8.02613609681317	8.31654447624138	7.94933047673728	8.01319194722891	7.90064883963942	8.25533787617817	8.102955198963	8.16502527983259	8.13092768731745	7.93150253551609	8.15667795827176	8.32379337116578
6833184	9.27150160201689	9.43922477102982	9.36131524968434	9.41614690318877	9.2998925641668	9.39164881589093	9.36119502967744	9.45894889888974	9.45901620722339	9.44649591451324	9.48880614786263	9.55095575410588
6833185	8.64000515534443	8.98089269998223	8.84378877091254	8.80738004572459	8.82949378995731	8.81496920322803	8.9725545285292	8.86413110824839	8.82783879186043	8.81231212245875	8.87239693336283	9.01967290008815
6833186	8.2092942027016	8.19862136090865	8.08567258597666	8.22757751255331	8.04204802679975	8.27778624872382	8.11020325216579	8.25826102253035	8.12799180872303	7.9811399917393	8.17574679077713	8.25681521169225
6833216	6.34611222261077	6.30970505286544	6.40038898097893	6.20411354344507	6.45263476275954	6.27212369763087	6.59039320187274	6.64856477300094	6.1317318754437	6.5695603413878	6.54979099862861	6.47938220160504
6833220	7.98503835342021	8.18680243528981	8.07133613314528	8.11599568392503	8.18906347301596	8.22398618913613	8.24537223422164	8.23514574415772	7.96233258919138	7.96839377605661	8.13400484007059	8.21474352299714
6833223	9.13986456392584	9.18402188479002	9.2968728642835	8.92994108700623	9.07442791492586	9.01082571276639	9.13624114992547	8.84272916452528	9.29545686960324	8.950077831458	9.14465295433703	9.20153179310231
6833227	4.60619287038358	4.80802017261427	4.70928023891183	4.70917815981247	4.49794098694116	4.60902465629048	4.4555781951287	4.45444720369216	4.89280331095125	4.63110748552885	4.62455596229985	4.51697103359392
6833232	5.33942040609831	5.35418776260861	5.3067339452421	5.46110212962759	5.57358752313449	5.20789943624126	5.39288951149508	5.25441738358168	5.35936152186995	5.26359011312789	5.310865225484	5.21458898764815
6833235	3.50718548980362	3.53942176655603	3.50773476018107	3.64502646508651	3.51540587922359	3.63590561286545	3.59901993153908	3.59475280148471	3.76493539284843	3.55560772928888	3.67770787814867	3.55633330666003
6833243	9.23959606078783	9.62221080839961	9.5312607027519	9.5653432836007	9.49066110907748	9.49862797576275	9.49653556899643	9.58943698116394	9.45382351777715	9.35312898141375	9.46371012643982	9.38662438182226
6833259	8.42157527305345	8.48541165135887	8.44646132201041	8.46579370043221	8.48626959117768	8.30623731331706	8.14562142132635	8.3664251746405	8.27279923308038	8.4063428642692	8.32286442235018	8.33027920537
6833276	7.77721560915604	7.97705669173528	7.74969253138242	7.79842587342846	7.81206699871176	8.00414616573418	7.8637059624917	8.01034280089806	7.66777511385332	7.81115354011671	7.82078632309933	7.93750164800177
6833286	9.4389448847516	9.73844906193726	9.41167056628937	9.59425477284229	9.61858988058713	9.70529511943114	9.74990114887682	9.85955269772947	9.55555858071927	9.5747719046341	9.81872892336794	9.77511909431723
6833302	5.55248592702022	5.71769692385358	5.74265026149255	5.81433561356656	5.45171781144744	5.66362661277252	5.47827831586556	5.46394944854462	5.94186676331162	5.87148452399341	5.70746881575059	5.55703303168374
6833305	7.47100163113628	7.40370295786949	7.48263674455444	7.60055393820487	7.34969232324215	7.45767708390645	7.41605892656332	7.42050503772387	7.54539137626644	7.57800725375628	7.54266934096597	7.43804342683827
6833306	9.00617655972692	9.11876492355984	8.86485191551635	9.04139558228711	9.09918909565635	9.15546513299503	9.30130624883895	9.21023628291165	8.86994087759605	8.96576906658044	9.13450167854418	9.24195647720155
6833308	8.46308779667572	9.08566203369469	8.93934866497153	8.95388596506816	8.72012211391294	9.02750183852623	8.78853309973031	8.82567888929718	8.85542013276658	8.71179209730513	8.92379192854906	8.96806873781115
6833311	8.64167409817828	8.77232044287936	8.30997273278102	8.70054752004707	8.03406935801493	8.93650110689053	8.73286495052715	9.11447387023657	8.87462073292436	8.6619045784853	8.75654988434437	8.88449969007676
6833314	7.3994320548671	7.55808811184429	7.25226333087094	7.45329064814934	7.40339127188701	7.49841125691178	7.41948856542841	7.49723196291088	7.42168658377624	7.53409085614118	7.56950577287128	7.49290139770711
6833326	5.9321247503482	5.88947190762784	5.972764811517	5.95142092041735	5.74958285003898	5.83359417727801	5.80774874063155	5.82750170355633	6.23039826599452	6.17031604869812	5.91363374972173	5.98823758094393
6833332	6.23441115883906	6.21857111521973	6.43059303944858	6.27321980855602	6.05623826274344	6.23443777544993	6.0021256126478	6.08434473240442	6.40741275106176	6.44073135816014	6.36657988220196	6.20067254955801
6833382	6.21574742035004	5.98761761059697	6.35286879066928	5.73418936999582	6.23652920112216	6.23287626023009	6.27345888443457	6.09862706247234	6.17703282760821	6.3220649910295	5.70445142736422	5.90322596083577
6833387	7.5654396617543	7.5861390589464	7.66413139386371	7.53204089428981	7.48298986432751	7.56030064935655	7.32968719177989	7.27014466439774	7.60603611758723	7.72045643772396	7.50176344016477	7.25721611871745
6833393	7.86822756118375	7.35746653306506	7.84459385976443	7.49893874701478	7.68095839730564	7.48730619988569	7.44196769890138	7.28933909794216	7.64349287365251	7.51409735832509	7.43228607024067	7.59390723677362
6833394	5.89388242660626	5.78590642515692	5.93902103357044	5.93870400814261	5.65628233871418	5.83436770253347	5.69195130410576	5.73728522581697	6.11412015438879	6.05467652869699	5.81912250704785	5.77672508385286
6833398	8.01432686885317	8.0500019786848	7.89052737652234	7.96747373230002	8.19928185254468	7.98769645970763	8.11372038753425	8.0029659086343	7.94306279475321	7.92959071005603	7.93993650211751	8.10093744826789
6833402	5.55836341262778	5.47308955645335	5.6126650470921	6.04265236399418	5.48967399738329	5.44651983274678	5.18706281912876	5.43898655459212	5.79859312647901	5.6236453031915	5.72057566153809	5.43069211420469
6833403	8.94064865531566	9.00950369831786	9.16351051742207	8.96694653191039	8.86593967585015	9.02297641500812	8.78709735774339	8.79066020620498	8.96783936711192	8.93733965292673	8.89766797589741	8.89741331268343
6833404	5.51331779581373	5.44529948962592	5.70111506303568	5.62529577968153	5.48868761508144	5.52355822645291	5.5455739039215	5.54299593812806	5.75979879032108	5.61781584544859	5.5386231591989	5.60512743074727
6833408	8.34030518048973	8.32983393650316	8.38982236202307	8.40809797205199	8.32110651850381	8.46432642696784	8.3820117959992	8.32795598012327	8.35423145870532	8.34262527454923	8.35877193999884	8.44356985970982
6833414	6.4923801099598	6.48027332417455	6.6767617546147	6.60172244045824	6.55887811778796	6.44833934177413	6.4540816846427	6.59048998238718	6.37524194463561	6.44871762546879	6.46272177985446	6.62493926301579
6833417	5.7756375360941	5.60381901922491	5.87768994273161	5.94307192503667	5.5426030463181	5.82621930061373	5.78080285816438	5.77386460833679	6.07099260963712	5.98825671724007	5.84402369727328	5.86581868094042
6833418	8.69967628259513	8.41685595791348	8.32367166655409	8.28389506990961	8.27031376730862	8.39216717197058	8.28900979992779	8.31274754466875	8.32057870515558	8.43258511136275	8.24865160129837	8.40706425204528
6833420	11.27968659288	11.0955553686171	11.0866021155319	11.0456971760162	11.1505624253309	11.0891542508129	11.041580689932	11.0414962388602	10.9925973554662	11.2272452757147	11.0956516852639	11.1200066497443
6833430	7.87056097686078	8.31234916516557	8.24822218405696	7.99898312397641	8.16487305363037	8.18398094191782	8.09977689963053	8.00290989951022	8.22663714683086	8.13187242959091	8.29837365920791	8.19725637091372
6833464	5.47079643007451	5.35677998545704	5.71372761922378	5.81617410928023	5.24573278925356	5.62811126897798	5.16439357293083	5.19220549246677	5.62361563442642	5.67258953741683	5.58931836627346	5.414214596831
6833466	5.9905531839866	5.44899405107566	5.86413079377974	6.03426707606163	5.49200917330868	6.13840524946051	5.75671370578848	5.74035209863289	6.29603752643007	6.39119955657928	6.04295144211543	5.78955724447864
6833468	4.46444779924529	4.49922740821344	4.50871255219425	4.53673378553015	4.34150216583682	4.76918854137692	4.43111595994611	4.40911120297031	4.69579075310836	4.64066484684722	4.34030863316863	4.6946360186586
6833470	5.31311021869661	5.19546363360605	5.37085331492048	5.38472243367201	4.89520430069416	5.31436087096795	5.27531870988771	5.18494958692098	5.78077786768975	5.35478566658181	5.48055041838604	5.26127330006539
6833471	5.82645847331691	5.9021159343551	6.24450769223679	5.76360609180885	5.69301873528741	5.76798835856189	5.53372836146235	5.31169986448077	5.66666358942358	5.94281917213417	5.76072891224999	5.58773988249053
6833478	4.58910577881699	4.64570871520942	4.73029361255251	4.92367740479532	4.60096754857716	4.57050122171512	4.48780248243473	4.46882077052828	4.75381957925356	4.86855628222396	4.80160726365289	4.64326781031588
6833480	4.21735081287077	3.9770863337461	3.95289208493465	4.42073180703604	3.96947609190757	4.17020062724333	4.08121193010328	4.10761938834767	4.29959225463117	4.04572268123124	4.20566188976967	4.10886662518428
6833481	5.58503380614541	5.52858483697906	5.61883848518873	5.65992973373906	5.26770748312472	5.53398413224892	5.33798940722156	5.51578474415388	5.59594029731782	5.65240544836486	5.60576368553022	5.58686009524979
6833503	9.23773795698514	9.21135894069383	9.35496270472653	9.2722457349402	9.16594568667123	9.22087394124706	9.25119639707494	9.2536360155641	9.2917438666848	9.24280502297019	9.241369489727	9.24562259421986
6833513	7.97979804382358	8.16634551835129	8.16046739814056	8.02765391868579	8.22517299631121	7.87611339539268	6.92886564592835	6.95243747372827	6.89946124110493	6.83194416202627	6.90715884883762	6.92109619806109
6833516	8.51762590149582	8.71699982411546	8.46982947372712	8.47431464991838	8.49835099575626	8.55519837282975	8.57880927961517	8.4796254719173	8.4375706637656	8.50440924816839	8.68055411286689	8.79972869739609
6833531	7.05626803025512	6.95551677473502	7.2221203948466	6.84635302414574	7.29180022563949	6.83059252710716	6.80538918982117	6.781742350121	6.91227864477391	7.01974815412386	6.74355395813957	6.62559174135752
6833599	6.17196432981503	6.10740838947961	6.24385432595055	6.06500085114483	6.13648182254595	6.0358607401508	6.07185550445008	6.05270199574065	6.17351607944526	6.19319835883071	6.13324779374228	6.12467847558617
6833600	9.70422605934456	9.73954367040723	9.98665557117374	9.78367283644047	9.85614477172302	9.53000806520754	9.85178184394768	9.78593911823602	9.91559765862893	9.4930671923519	9.63927075224731	9.7198736298342
6833640	6.62210031797264	6.5630297376291	6.71033868793359	7.00502294088147	6.6062911506575	6.69979664964796	6.09783352984055	6.16793571047187	6.66836135349379	6.46414811103551	6.48088396472544	6.28468659266675
6833736	9.13058507970353	8.90729478542461	9.44335391621235	8.97230993848091	9.57435468226566	8.87177431307532	7.31591924379336	7.06121348842637	7.08327374726499	7.11165721848309	7.1523422078005	6.81869603529644
6833788	5.55832262735026	5.54913112053181	5.67206626341506	5.61130020009522	5.45708174610691	5.60066222044923	5.45132911997194	5.50594301909129	5.83212681761627	5.81117926190664	5.70081111159069	5.5704414379603
6833830	7.76840037540414	7.8400081540009	7.79574161050003	7.77770683929234	7.37592690300662	7.74927510886604	7.64513503963166	7.80807038026773	7.78668889302722	7.510540736187	7.72874444144556	7.81347921014534
6833842	8.52479469850808	8.41016470017124	8.31389605602948	8.31064986595392	8.55276948051409	8.3887435089272	8.56689541159448	8.50774650881049	8.26247337495623	8.42279271512467	8.42355654440037	8.41512399307336
6833902	11.7345314053826	11.7674928109072	11.6862197966038	11.7412211629128	11.8532958477831	11.6384120949768	11.4453370097524	11.399849459789	11.357168758627	11.2822280344438	11.4862416131594	11.414793325097
6833919	6.81031385848843	6.9708411001674	6.8758304794718	7.02191813204918	6.82019089020064	6.92653192293924	6.90822733064766	6.87319826982691	6.89922586358051	6.94028012157617	6.98382711286692	7.03561343961653
6833937	4.85397893562173	5.03894864198525	4.84864535431622	4.79739443222043	4.77421936688269	4.71807606060438	4.55784413300495	4.54554840985391	4.96601810888319	4.64094660596159	4.82971887876635	4.76093185371822
6833972	6.93332209143616	6.74052112979973	6.75137106424898	6.75721605146159	7.00888440863074	6.79599289197245	7.13360627204637	6.86505126822443	6.59392084802918	6.73218083717867	6.72588401569139	6.82038432586984
6833980	7.29556806474749	7.01069516636683	7.27403848413896	7.04154297738376	7.19622348155773	7.17285109291504	7.23002185628299	6.94603688017612	7.22818904418541	7.23773564152228	7.04640908301694	7.01095401484251
6833997	5.88815056597174	5.58703503699183	5.57229969763293	5.64949178201991	6.08999173511634	5.4612121158377	5.48984418171007	5.59821423574094	5.5452462182176	5.75850651548104	5.71546993716195	5.33834346065108
6834013	6.72998172178136	6.76714436353202	6.83807015204387	6.65376753595001	6.91757261731952	6.78954494187994	6.92314948908871	6.81689729595034	6.77178411709893	6.82005652224453	6.84334336953296	6.81075851952183
6834025	8.52735076894719	8.31781673433464	8.68878477652709	8.3765973584964	8.59512510387417	8.40359590547249	8.8378840614585	8.59756659958131	9.11572866994118	8.86442794684705	8.52314476871685	8.50259470382572
6834031	8.50891180497512	8.38967138095461	8.47549127497233	8.70041154622244	8.44103225464949	8.35602580522169	8.58349539268085	8.54237466283841	8.54547709401035	8.52997687138106	8.53664507291123	8.67146061823791
6834063	8.13963812334132	8.35144327062899	8.30502230233035	8.30545325407046	8.40638121406472	8.26764702051473	8.50887645968005	8.4019706285522	8.13467978672427	8.12650883714815	8.34764087908732	8.19363519822014
6834108	7.26311245165617	7.27676616855247	7.21666278629375	7.52922861225844	7.34717798923631	7.29542788537571	7.60717918066395	7.92981807141116	7.55550198770224	7.40095120683045	7.73935451997813	8.01703026589073
6834291	7.22455745669259	7.06391364976952	6.92719995052466	6.93732184466399	6.74418020908621	7.40580549894493	7.25181797812538	6.94236633284656	7.40109606879452	7.2714647207446	7.0839518656964	7.1306207167582
6834408	3.99849248536574	3.94822133014687	3.93644958037042	4.10555879167565	3.8338664207544	4.00965636963102	3.8767048941618	3.94149754718857	4.44258320038842	4.10726919591495	4.1297861819972	4.1340936680844
6834413	8.94437489533522	9.26980569681684	9.19425073969117	8.95321458039151	9.05068781740184	9.09618574397646	8.92619982126125	9.06661303186742	9.28791546720747	9.1286334876443	9.09142345233287	8.8556333068345
6834504	5.77902794748333	5.730196521724	5.62670644246438	5.91701392677612	5.61565873956325	5.91254054366232	5.94273612714342	5.72482972263639	6.10889632724055	5.91191777522842	6.00295813223762	5.81762909628947
6834558	6.53800579430187	6.65753098847132	6.53882107371199	6.48203018446347	6.49989203183304	6.5580826584705	6.49736450882537	6.56486913936578	6.2820336901761	6.38057019176333	6.63003385957725	6.38646564376332
6834560	6.90350738938906	7.18388942086252	7.30548588234966	6.91459585201805	7.16009686814815	7.00383700501749	7.1058108892017	7.13511593797237	6.80345414530151	6.93395552634344	6.9237621561515	7.12071664166202
6834561	9.41440969189638	9.4463011948881	9.21358954329711	9.26647463953914	9.31392889079081	9.41296720979342	9.44099814147226	9.48072216673144	9.44396445862139	9.34122372150602	9.43690430583597	9.43539981551376
6834728	8.39034818521588	8.7665205776927	8.57810524488386	8.60517255678704	8.60583163013592	8.71902122739642	8.6637975136329	8.85707260024009	8.68569642203272	8.60089479049337	8.85473172033158	9.04450074951242
6834729	8.04591558296978	8.10338108160552	8.24258719913503	8.45730722085487	8.07296574238048	8.30456509344122	8.12805915662187	8.42951584775142	8.38764114119439	8.5548980134398	8.54941308780885	8.29025822361636
6834743	4.01235281066627	4.07297780671855	4.33486660361578	3.99661548778407	3.96740381136026	4.2175607369132	4.11725877652892	3.94981569147003	4.14673094387768	3.98668267104033	4.05886692891307	4.04109881172244
6834745	10.7165561127874	10.6867326940993	10.6926452895527	10.7615020501115	10.7895068507215	10.7246603388965	10.8171439366078	10.7169091546246	10.7588972746128	10.7840167083194	10.804498038862	10.7745178454734
6834752	9.60416277873422	9.60126732076512	9.52158126120245	9.52952411821789	9.54153080797154	9.58794566832089	9.65659842731333	9.63041513226204	9.50394652850534	9.59144371374416	9.56564065399741	9.6177099548265
6834865	8.07313681471151	8.01114449222521	8.04448475676988	7.95257577749371	8.00060320952018	7.95007385765568	7.95205128642514	7.96932441155196	7.97519154972877	7.89064634927501	7.97095720915716	8.09310534831731
6834870	7.78089799173626	7.59618856022758	7.55098161142596	7.41529769260426	7.71346734831939	7.46294291002398	7.06274755314609	6.99280631681379	6.81947909914162	7.0957888618155	6.91246862761598	7.08898943834336
6834877	7.14404718785808	6.96937674351616	7.4088127730747	6.9088872845319	7.24241750949155	6.92516542442265	7.38714853594175	7.23785134405978	7.32255368102673	7.25370826979307	7.07527141229777	7.22421639897594
6834890	8.87663565973768	8.78364736926018	8.90310780490406	8.90169941632358	8.88775456481661	8.70113554583615	8.9186690988452	8.80536331144663	8.76134310234429	8.95278892563421	8.91201052474204	8.85600638864657
6834951	11.5002999924346	10.986320188912	10.9552733691181	10.9791251153805	10.9488835760013	11.2809372895953	11.132611639003	10.9753187489456	11.050578197958	11.4262020514384	11.2907829210589	10.9769933097763
6834975	7.83894504240176	7.95451790534889	7.68799991484708	7.81128940703102	7.88257124768214	7.84937629077609	7.98501841464887	7.87852818311915	7.84291807641346	7.93564712109403	7.90784383834919	7.86045302623449
6835001	9.74762588232031	9.98213804100384	9.87627418539577	10.0281587699956	10.0013156298989	9.93460618068231	9.97840817370727	9.98942780397665	9.87859758380165	10.0197047332559	10.0113761677471	9.96071908494683
6835004	5.89721271238093	5.77908345540491	5.94025599815908	6.0370306683773	5.778657559222	5.94737267715159	6.00847857746208	5.84807243573746	6.16403610227064	6.23468053386971	5.99108390994615	6.00546078713585
6835005	10.8964262963317	11.0260166999807	11.0646444698241	11.0667108700234	10.9933848378618	11.0313265769279	10.8912376604823	10.8957426859973	10.8418037368641	10.9438586623047	10.9589154773991	10.7790493357996
6835010	12.2768158771748	12.3056071949296	12.242386303131	12.1876951250663	12.3053656152404	12.238417197295	12.3061671467303	12.3023434735616	12.1819186559121	12.3576609500888	12.3622442056799	12.2533744299004
6835016	10.0562809658767	9.9823021380513	9.90398219371578	10.1398147055309	10.0997630445142	9.84130428249677	10.1841907544666	10.2376846296028	10.0764772825831	10.1164740026756	10.1996316516607	10.2509850284998
6835045	10.2281497670346	10.3852986363752	10.3232675858382	10.3115162145572	10.2353971533365	10.2716629480352	10.5089263324161	10.5591701072935	10.4950511006242	10.3464806932698	10.5105522163692	10.6231481423061
6835063	7.77666712749263	7.81638009265818	7.83553874465949	7.6707763926817	7.87834067067402	7.56181128484239	7.93273632307423	7.79377123992441	7.68641668327555	7.68211363687048	7.80021576963702	7.80543033729799
6835065	9.33982444951791	9.32937665406805	9.30912507753904	9.32837170693934	9.42843253489417	9.29441530566272	9.36642262048796	9.27165389468816	9.24908573779831	9.26719431496805	9.31680602601894	9.25725769523297
6835089	7.0734250436218	7.32474655611554	7.43958793241249	7.4954180571871	7.04808045935366	7.36787402467446	7.25829432120891	7.42645073077229	7.3068952123981	7.37453625081362	7.37316786804077	7.30197818617157
6835104	8.44279844497958	8.51543910056618	8.36675247240976	8.38145869255377	8.45616330342776	8.26480524240654	8.49633363311427	8.49437280328213	8.40022190190728	8.40732405943442	8.43878832173939	8.43814737010953
6835149	7.54016363362895	7.46899934560714	7.48640552326541	7.22576064356004	7.47259780348991	7.27321474515766	7.49000959198354	7.41409929519241	7.0951604509038	7.28386827153575	7.37694929280739	7.46085878005937
6835215	4.50146651755669	4.5381834766569	4.54956335717947	4.38976290944659	4.2662017426298	4.47546800496467	4.53420712959272	4.38384227138349	4.71247200580327	4.64816860544298	4.64262875180192	4.45879030001764
6835222	8.38843045805383	8.70193701570203	8.66063295000423	8.51584067666818	8.60226804491092	8.59870015311338	8.6752423610191	8.56834567615218	8.48903441109161	8.65975347762261	8.6558518776021	8.59723923539236
6835329	5.38008595349542	5.38477356187968	5.23813742441493	5.42533413168645	4.88851145932102	5.33243870885147	4.98864762087286	5.4097670426145	5.24686579808129	5.15004982016576	5.07649566547154	5.032647202715
6835353	6.75999913748388	6.50796925704012	6.73403594637602	6.66430963115243	7.1729272833806	6.41305499913843	5.80289306854933	5.76767279818767	5.67875661254815	5.98292347162196	5.9068160018553	5.71812486440181
6835372	7.64787260027524	7.46345510803691	7.51862598872235	7.68403375142539	7.56854070741518	7.56012565134754	7.71179514733532	7.70597804275575	7.82444358409072	7.61445893100945	7.77919453266968	7.8890896437682
6835373	8.44147418413983	7.77048504980559	8.12249670763723	8.36600292068459	8.44730672445132	7.91918525831328	8.171421900847	8.12807378693782	7.70541287272572	8.09399512077088	8.13339753255935	7.83855702826995
6835403	8.98980707006863	9.04485740770297	8.9644967451904	9.24669674413836	9.04768091875353	9.1157486621685	9.34067251563571	9.37477468749287	9.39090884778172	9.16376463456982	9.28487940999434	9.36870977488956
6835415	8.36989991396239	8.34443869391726	8.43500230563564	8.34920378328533	8.45251901306455	8.28188088130196	8.5982598435384	8.52642447554064	8.4888154355323	8.41171737784319	8.44549834082546	8.52584398133587
6835428	8.49291409860617	8.61692883730006	8.42242601444399	8.45607102246729	8.54234446917484	8.6050587656143	8.57633353360523	8.48703605125084	8.54754242700059	8.53756012385156	8.59217234867863	8.67525361701257
6835429	7.48810069698163	7.72933412913598	7.67673377025188	7.55562252385389	7.5223644239606	7.64658553104044	7.66725844831857	7.79477703226958	7.90382586370657	7.79225264407747	7.84075319344623	7.74197773394731
6835454	8.08787826977021	8.51925699372419	8.31678904047265	8.37943935746538	8.38904168309003	8.36508592102695	8.57620056019388	8.42747297545666	8.41013804646173	8.41573143149792	8.60705866649615	8.45055294791578
6835579	8.35573234665815	8.27358301729322	8.18798139411311	8.11820771695075	8.39213891853353	8.2561126737959	8.32946313003287	8.34732165945321	8.06807497774013	8.22312842288565	8.26207072886216	8.05599736973398
6835634	10.6775511448681	10.5947065541325	10.5833748581208	10.6725509755022	10.6878071430056	10.5662835614589	10.5792124161179	10.5566026545986	10.4101454934327	10.5885618770005	10.5408288258296	10.6485864481122
6835640	9.19403172609434	9.10945431881287	9.17833349164243	9.12708961186033	9.16447378121264	9.09428037498044	9.11690907482761	9.19306763271517	9.1270290859736	9.09617233273375	9.12123449272031	9.18216469755084
6835692	7.76102429140089	7.96323428047331	7.79267039833379	7.80925388532581	7.95482329543227	7.90911759439068	8.02642248649737	8.13240847506812	7.85064994562046	7.89438192983233	8.00595142402621	8.09582213851904
6835706	8.27434413860046	8.56528568777497	8.31296488067763	8.31399320292251	8.45643856733216	8.22240590594548	8.58257352484009	8.61701972668552	8.3615098393124	8.28314829770307	8.51319521984249	8.55185665041644
6835728	6.10380909683363	5.7079660769499	5.83540245212658	5.92606041526692	5.68895646508728	5.69720324176652	5.64646772723176	5.74629510610782	6.06660486185057	6.0042760152205	5.73217367918852	5.8988185421745
6835759	12.1443384530523	10.2318038433847	12.0593486046575	10.7109423261443	12.2128039837024	11.7229644735875	12.5291400735313	11.9813291090886	11.7828249539366	12.6682271340031	10.4731949372583	10.2455080992743
6835776	3.60928725398679	3.62903905885421	3.57687761756082	3.5920418490705	3.57812984475014	3.63864391904256	3.69743840221619	3.6325740153476	3.78145000870253	3.62916202522844	3.64910271629155	3.75804841962608
6835806	7.59615006342548	7.4329808984509	7.3274457677343	7.1130743347805	7.47691109675478	7.29018027274899	7.48735070232322	7.54310691538708	7.26828918724346	7.41572163368917	7.41318537804978	7.41075828356457
6835856	4.86917447001481	4.85917333880605	5.006616614673	5.01542226960534	4.7356762350155	4.90368915616726	4.96138693319181	4.81661361589403	5.22435755743192	4.8834661984434	4.92170898700212	5.02618004256015
6835886	3.55788804474331	3.51933473412083	3.57772365286785	3.60929683319365	3.50203516128994	3.5446287711302	3.57139646030016	3.54049300432776	3.61125616166675	3.62520602621598	3.52516024680526	3.66639212167106
6835892	5.49950183989525	5.39502023106165	5.56872244347936	5.52809043815424	5.2339818210661	5.48112549234296	5.4515321153221	5.37179411771202	5.69988802016554	5.61744852769891	5.46043508532745	5.51760672002019
6835918	8.72998332611462	8.71326920740421	8.70771784846009	8.68023898167608	8.78939450956225	8.6065368021114	8.66796524258297	8.62967261216783	8.57332721736282	8.70244289392362	8.53260866676698	8.49782158942707
6835932	7.29213674531087	7.55972485074807	7.19746084428749	7.31598375031551	7.30568722434095	7.44612723130271	7.49946515043406	7.37685132044013	7.13623381021472	7.34761879469903	7.43900231856045	7.52589413133998
6835933	9.11472124320581	9.01965998586002	8.90576220111383	9.030397038251	9.14969285210956	8.88143270062295	9.09262894526881	8.95195461220659	8.72547050045683	8.9079292475186	9.02887800354065	8.98017125857803
6835934	6.18964583628947	6.18734563101415	6.05043784619616	5.97315928377066	6.19868894210456	6.10217087823992	6.36724429096295	6.26939602524167	6.00389044716063	6.01259533040314	6.19438501273861	6.20007193834495
6835938	7.40620126313123	7.45932295285393	7.53797604045659	7.45270674110492	7.50740779059362	7.47429802861461	7.36100308208846	7.45602999789967	7.28530505057366	7.50263651064149	7.32856335988145	7.45599111386964
6835945	5.51603182134593	5.12609947928386	5.4730689618453	5.52180065458052	4.91169895884426	5.13067796637699	4.99218960844057	5.02910629830474	5.45980683581342	4.70887255166692	4.81899179906802	4.87544578389381
6835946	4.72641041084241	4.42349236216923	4.59746246376362	4.87432872034229	4.50414056253052	4.64290616395165	4.59915085048743	4.3557898807291	4.94692920922081	4.85498051540787	4.82981264767399	4.71697482398207
6835972	9.84916792067644	9.53434928416763	9.78862202291358	9.64145646745529	9.70814909532323	9.62228982057837	9.64009416232751	9.79835476318007	9.79675033054581	9.71439822095227	9.59178013107177	9.67930282075299
6835973	6.95716450362919	6.93746665898291	7.08184305591624	7.24958127727189	6.84942871768838	6.96753330978163	6.77478961724621	6.99811621005275	7.09275979833717	6.95059467155098	6.8989493092642	6.87425743681397
6835981	8.19008471965922	8.001775817172	8.05671179803731	8.07587266626554	8.1387799572074	7.84277924955749	8.17058266008865	8.17993820137088	8.01211020211019	7.85661694113768	7.94513469465825	8.16456815102439
6835984	8.18856765574167	8.23308586225051	8.2802056774625	8.3364034832273	8.27084000892133	8.30314122858279	8.27803148622151	8.2802536786696	8.30177532272704	8.16757375278754	8.27395901827371	8.20137239887476
6836006	9.13712063338167	9.04668140037072	8.97894888249101	9.03969303011069	9.17017262739904	8.93217455221123	8.97756364423013	8.99617330180918	8.76077374991854	8.88580961972532	8.96007782079618	8.96354767961829
6836079	7.51840636597472	7.42659354480275	7.80179416782902	7.61086043167519	7.58976065452421	7.74232732407985	7.67980338221095	7.62084837360111	7.77091925601466	8.12515197209397	7.76101536962577	7.65313866057593
6836149	6.14379972367523	6.29218221062064	6.419657070194	6.11457696029274	5.88526811894838	6.13508289008188	6.07252542664884	6.15653045065136	6.39266012473868	6.13529432233656	6.10028189860894	5.93956839694412
6836224	3.33447641787848	3.26461433669949	3.31985466830842	3.40897805415614	3.11535216961362	3.41570416766731	3.3608303023123	3.30663075990395	3.5254529867547	3.3793218812627	3.34447834520007	3.41394095090602
6836231	9.31341136393311	9.32443275709142	9.25876200568457	9.26595513202765	9.45536589160373	9.23824162351437	9.46447886626351	9.43299296471726	9.24468128154612	9.21003673531944	9.34033198971101	9.48245099949599
6836237	9.57839185276307	9.599490666524	9.54179606056925	9.75417282852644	9.650731490742	9.70038542393257	9.66642276784958	9.92466694061174	9.51787226235584	9.50789732535636	9.70645933595852	9.85762819949134
6836260	7.72247643558524	7.89230566448932	7.63957663779459	8.05176589894899	7.90570494152392	7.92128996805318	8.13706954186541	8.18226347365306	7.94481476976576	7.76313957549207	8.18368270863729	8.40714009111961
6836296	5.08989290247156	5.10073056883189	5.18964967532569	5.02281627802274	4.86495098779509	5.03109434212361	4.91885219244462	5.04111029793008	5.3201360839909	5.21593455272009	5.10407754936436	5.10120966315792
6836305	9.33304182005677	9.65905601686427	9.35970076361235	9.63929019397013	9.57558650495747	9.66691456176317	9.81037374218387	9.94912637628644	9.61700889164922	9.6772857846125	9.94558963797204	9.90645717629981
