#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE48622_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (4 levels): APLP2_KO: n=4, APP_KO: n=4, N_dC_KO: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Gender (1 levels): M: n=16
#Factor: Timepoint (1 levels): 2_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.00185810259124436; Statistic: 10.6778138012394; Expected: 7.10935249061018; Std.dev: 1.0210957622975; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE48622
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE48622/results/GSE48622_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeAPLP2_KO, GenotypeAPP_KO, GenotypeN_dC_KO
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeAPP_KO
#  DE genes: 4, up: 1, down: 3
#GSE48622_APP_KO: original input has 45101 probesets; mapped probesets: 29960; probes mapped to multiple genes to be removed (except for insulin): 631; genes with multiple probesets are BH corrected. New data has 17681 genes.
GSE48622_APP_KO	GeneSymbols
0.00743680750560936	Gipc3
0.00745145194668847	Rflnb
0.00747809601875751	Hmga2
0.00749917536721585	Psmb9
0.00752097374912092	6720468P15Rik
0.00753022082582285	Vnn1
0.00755901748594736	Lim2
0.00767248312353942	Mtag2
0.00768008700317635	Galr3
0.00768448275737065	Tmem266
0.00768866417252042	Il17rb
0.00777951863140009	4930509E16Rik
0.00782540378623576	Clca2
0.00782602257468785	Grk1
0.00786946233147007	Klf3
0.00787483574044938	Csn1s2a
0.00793642680947117	Kctd2
0.00794782583404798	Fitm1
0.00796526979620446	Igsf23
0.00800723428243951	Pax9
0.00802863580389039	Sema3f
0.00807513466362858	Sptlc2
0.00807791003378103	Aldh7a1
0.00808337400220649	Ttll9
0.00810289279994229	Gins2
0.0081086515492466	Tm4sf4
0.00814326299124045	Epx
0.00816056724599288	Etl4
0.00816263989476436	Plcxd1
0.0081773889762646	Serpinf2
0.00818406665863238	Pax6os1
0.00827880119004945	Fam131c
0.00827882264900093	Cd4
0.0082979874616495	Aqp4
0.00835859650156078	Fgfrl1
0.00838636876532695	Grm3
0.00848096232660921	Iqcf1
0.00849311076625876	Psmd11
0.00858031917488111	Vmn1r49
0.00861738587123544	Aurkc
0.0086523862136042	Adcyap1r1
0.00866889167869564	Tmem217
0.00867408315101728	Cox4i2
0.00875197566744293	Ap5b1
0.00875205241517773	Trp73
0.00876299518503847	Lrrc71
0.00883967261823242	Gm10941
0.00889079181464886	Krtap6-2
0.00891418468752187	Nhsl1
0.00899107611149599	Slc25a34
0.00899415234961547	4930519G04Rik
0.00903982709419943	Phox2b
0.00907480661683932	Icam4
0.00909553354601982	Slit3
0.009157864744501	Tnks
0.00921322887444917	Vmn1r46
0.00921898298735133	Pym1
0.0092352103960042	Arhgef17
0.00929929451458249	Cst7
0.0093086845073829	Mbd1
0.00931978789476778	Mfap2
0.00937523295830446	Trib1
0.00938291599601462	Ifitm1
0.00940356815974669	Cela3b
0.00942911279109245	Defb7
0.00943028914356527	Chrna2
0.00951803318379493	Spaca4
0.00951814922056616	Ccdc33
0.00953810631361832	1810010D01Rik
0.00954474568654511	Ggct
0.00955581847155697	Ptgdr2
0.0095693372613537	Qprt
0.00957954431304409	Ntn3
0.0096437116080849	2310061N02Rik
0.0096523060933718	4933404K13Rik
0.0096752205773334	Tgif2
0.00970033056216912	Mgl2
0.00978146843024246	Zscan2
0.00979342404647104	Abcc3
0.00985302050187927	Ptrf
0.00990467496101635	1700122O11Rik
0.00991592327186031	Gm9905
0.00998379805025869	Prap1
0.00998624172312383	Hormad2
0.0100511916236856	Gm10857
0.0100577917789709	Tex24
0.010069850188253	Ch25h
0.0101213512129016	Ccdc92b
0.010165045157206	Prl
0.0101660355813503	Fmr1nb
0.0101894370971627	Gm9
0.0102361181114319	1810034E14Rik
0.0102409596064799	Smco1
0.0103257543765857	Myo1g
0.0103754934787537	Zp1
0.0103908932381923	Isl1
0.010433176938804	Slc22a3
0.0105005333378531	Fgf20
0.0105177457897005	Stac3
0.0105422894621881	Ces1h
0.0105572402256439	Rflna
0.0105657364363981	Pdha2
0.0105953468198942	Stom
0.010611648654604	2210039B01Rik
0.0106163069031148	Lcn4
0.0107018173006301	Hoxb2
0.0107645655168245	Itih4
0.0108591533573132	3300002P13Rik
0.0108629489366754	Ets2
0.010865867461766	4930507D05Rik
0.0108793436324353	Gulo
0.0108812851795703	P2rx7
0.0109070128128149	Eya1
0.010914049194906	Spata2
0.0109550449599073	Wnt2b
0.0109823447580156	Gm6936
0.0110873253895885	Pomt2
0.0110894951668048	Ckmt2
0.0111091793426756	Pkdrej
0.0111898376632811	Pecr
0.0111981576504242	1810032O08Rik
0.0112126596355829	Eya4
0.0112194523254923	Snx20
0.0112815062498154	Dgkd
0.0112899374022201	Tob1
0.0112967570259315	Wnk1
0.0112981289014034	Dppa3
0.0113378295603104	Soga3
0.0113680628714558	Mybpc2
0.0114445735720231	Mypn
0.0115657599169743	Polr1b
0.0115690280935365	Lypd2
0.0115930739938656	Elf5
0.0116223841811505	Iqcf5
0.0116589232272223	Mtg2
0.0116907265545923	Htr1b
0.0117276692206811	Iba57
0.0118084495778066	Bean1
0.0118153718645265	Cst8
0.0118281778336154	Gm20556
0.0118772879666856	Zfp568
0.0119031055925771	Scp2d1
0.011942122833398	1700007B14Rik
0.0119473935138384	Lipg
0.0119729926002897	Ntn1
0.0120094837252935	Hcn3
0.0121219925931692	Fxyd3
0.0121833955260047	4930554H23Rik
0.0121887584351255	1700011H14Rik
0.0122182427828199	5830444B04Rik
0.0122403657413555	Ctxn3
0.0122997992853942	Slco1a1
0.0123754804266101	Rdh9
0.0124067599316498	Gm11567
0.0124271454285707	Skor1
0.0124430496941555	Jph2
0.0124806452319049	Tcl1b1
0.01249626630453	2610037D02Rik
0.0125218322661902	Six4
0.0125458926763402	Ttll13
0.0125578213115681	1700003E16Rik
0.0125587607557254	Ppp1r15b
0.0125896019041224	Gpc3
0.012609929441327	4930513O06Rik
0.0127004365171847	Rab11fip3
0.012732802524113	2010001A14Rik
0.0127738214672653	Palld
0.0127759537798204	Pth2
0.012794901991044	Gm13032
0.0128218063846275	1700015G11Rik
0.0128395511598458	Prima1
0.0129055533201362	Krt76
0.0129125425457018	Pus1
0.0129246595247619	Acta2
0.0129404209211636	Grhl1
0.0129404909333571	Tnf
0.0129630955443972	Tcam1
0.0130451505190304	Dhh
0.0130573932249132	4933417O13Rik
0.0130618653350127	1700034H15Rik
0.0130948722603721	Dock8
0.0131230767614967	Cela2a
0.0131835703075513	Lrch3
0.0131888798478868	Arrdc5
0.013191612466491	Gabre
0.0132156063862648	Trap1a
0.0132424443182011	Adat2
0.0132810647886765	Klk1b5
0.0133111287690317	1700109K24Rik
0.013318971115893	Tctex1d4
0.0133485907056034	Zdhhc19
0.0133661955827078	Sgpl1
0.0133666085034148	Alox12e
0.0134316273559242	Sdsl
0.0135608062697228	Riok1
0.0135734874251472	4931429P17Rik
0.0136244868297403	Dll4
0.0136417835376674	Acaa1b
0.0136732736120464	Cd300ld
0.013689216928953	Orc1
0.013694613602064	Hic2
0.0137342011938122	Aff2
0.0137698717415079	Wnt16
0.013770785292067	Fam167b
0.0137884946127082	Tnmd
0.0137964094391264	Nrxn1
0.0138639442368628	Ltb
0.0139158580351415	Cct8
0.0141458821685768	6030468B19Rik
0.0141825669937174	Pkd2l1
0.0141926517858216	Tnfaip2
0.0142015819918008	4921511H03Rik
0.014236735768208	Runx3
0.0142790502191313	Armc2
0.0142930750162983	Catsper3
0.0143029947263386	Fcho1
0.0143344088416981	Sec62
0.014362861652324	Fgf11
0.0144138938671481	Chml
0.0144372837043645	Tspan1
0.0144901916443972	Zfp68
0.0145060801651166	Tfap2c
0.0145454055828267	Depdc1b
0.014559550654294	Bcl7c
0.0145651560324924	Gstt4
0.0145987350800862	Sox13
0.0146213357504864	Sln
0.0146391317811694	Ern1
0.0146547577923124	Tmed6
0.0146658191157332	Tex19.1
0.0147085022309938	Paox
0.01472554719312	Lama1
0.0147295394744258	Slc7a13
0.0147624927385345	Crtc2
0.0148084500834768	Lbx2
0.0148123646426192	Prr3
0.0148388507591853	Camkk2
0.014867342462399	Ceacam13
0.014923184833472	Ptprv
0.0149355193155868	Nfatc2ip
0.0149477574942807	Ubtd1
0.0149524326209691	Anxa8
0.0149824910096704	Shox2
0.0150390168316476	Bpifc
0.0150591724275024	Itpripl1
0.0151005080204646	Grb10
0.0151135465017304	Gm17762
0.0151278453845738	Msc
0.0151335050530434	Arhgap8
0.0151473334193874	B3glct
0.0151900563530717	Gm996
0.0152042006857679	Tgfa
0.0152046936500906	Gm15941
0.0152402911294037	Tmem26
0.0152669512544323	Edn2
0.0152890483730198	Madcam1
0.015319551552081	Efna4
0.0154024181506599	Mettl21e
0.0154071022754746	Sh3rf3
0.01542622148034	Prf1
0.0154642922767516	Sox21
0.0155085677679194	Patj
0.0155161668367778	Hhat
0.0155429064313628	Slc2a10
0.0155810838138848	Tnfaip3
0.0156169240333635	Itih1
0.0156583681954681	Slurp1
0.0156721506219845	Tnc
0.0156761341583879	Gm13212
0.0156765978898694	Edar
0.0157347945962647	Olfr73
0.0157522384983091	Btbd17
0.0157523660506026	Klhl35
0.0157586343394271	Hcar2
0.0157802580067958	Urb1
0.0158064799178698	4933425B07Rik
0.0158267410314019	Rhbdf2
0.0158268139270126	Clca4b
0.0158354573210093	Lmntd1
0.0158421756483357	Srrd
0.0158506691985172	Mocs1
0.0158687505531082	Mtcl1
0.0159815096660006	Atg9b
0.0161278328235332	Vill
0.0161342289732289	Eepd1
0.0161492412988473	Polq
0.0161743895827343	Tff1
0.0161938596367163	Nmur2
0.0162870540572032	Cryba2
0.0163574338537679	Zbtb32
0.0163589875395994	Rnf151
0.0163833174255982	Olfr544
0.0164605175418368	Abcg4
0.0165308950779268	Pramel6
0.0165581317958391	Asz1
0.0166644122077168	Arhgef18
0.0167928391621361	Gimap4
0.0168620253102142	1700012A03Rik
0.0168632306514181	Aqp12
0.0168683793236757	Rbm38
0.0168865925617802	4933433F19Rik
0.0170578846231675	Prr15l
0.0170739828171416	Platr10
0.0171258373332126	AU041133
0.0171593001856357	Gm6787
0.017177594835723	Opn1mw
0.01718379630221	Tfr2
0.0172220267990246	Olfr1264
0.0172395947893797	Spink2
0.017290564608302	Irak3
0.0173284863873452	Adamts7
0.0173447551049079	Vsx1
0.0173937207725347	Bcl2l2
0.0174391832151851	Ptger2
0.0174938523660002	Uba7
0.0175242349667135	Gcnt2
0.0175387214861559	Oscar
0.0176082194971049	Fzd7
0.0176265422740928	Ascl1
0.0176719515566404	Upp1
0.0177351530848227	Klrb1f
0.0177571227711622	Cdh26
0.0178118470645596	Mcemp1
0.0178222126817781	Snupn
0.0178767157585696	Hspb2
0.0179577468567197	Tnks1bp1
0.0180757077123497	Bahcc1
0.0180901761225806	Wfikkn1
0.0181670849458665	Sall4
0.0181857860872005	Hoxc5
0.0182251558706552	Fabp7
0.0182506502438802	Adarb1
0.0182549756165477	Strbp
0.0182895304218137	AA619741
0.018450798358637	Snhg10
0.0184562061937686	Tcl1
0.0184758725079499	Hpse
0.0184942952611113	Zfp385c
0.0185156568950229	Ell2
0.0185486031284951	Gp6
0.0185547495066857	Nipsnap3a
0.0185591507851341	Hspbap1
0.0185839463157609	Paqr6
0.018593452453304	Nnt
0.0186411606119971	H2-Oa
0.0186516452625713	Ttn
0.0187463493279068	Mrs2
0.0187516925967978	Marco
0.0187950793127921	Lnx2
0.0188023678181081	Megf8
0.0188043508571526	Cdc42ep3
0.0188109195661729	Defb45
0.0188615597284446	Il22ra2
0.0189369548343252	Kcnj11
0.0189530607420895	Cort
0.0190000748035967	Uroc1
0.0190252241744369	Cd70
0.0190763404080987	Alx1
0.0190824973901693	Slpi
0.0190844690534226	H2-DMb2
0.0191052942827676	Psd4
0.0191169706365626	Ms4a1
0.0191339693433988	AW046200
0.0192158666068066	Slc8a2
0.0192242012435306	Lif
0.0193162138625189	Kcnk5
0.0193186378583152	1700123K08Rik
0.0193246004883353	Mcpt-ps1
0.0193527461394004	Mep1a
0.0193606375251774	Ajap1
0.0193835433703373	Ripk4
0.0194954745251109	Plac8l1
0.0195341843363193	Acrbp
0.0196018803789627	Sept11
0.0196042986773533	Nckap5l
0.0197018684461481	Mos
0.0197189160288622	Apoc1
0.0197664506996703	BC037704
0.019821312041213	C1qtnf2
0.0198316531635545	5830473C10Rik
0.0202115007107448	Tex43
0.0202315314039921	Hcrt
0.0203428351061504	Gfi1b
0.0203528278855541	Xcr1
0.0204267706658034	Ebf2
0.0204927566169869	Sectm1b
0.0205412521305516	Hephl1
0.0205691150550807	4930429F11Rik
0.0205757735535876	Mon1b
0.0206006519681846	Klhl8
0.0207797740936915	Nsun4
0.0208390201331062	Gpr27
0.0208594164039934	Krt15
0.0208760985329025	Tssk6
0.0208770218728686	Cckar
0.0209060439991509	Col14a1
0.0209338939020116	Slc38a1
0.0209512663837032	A830029E22Rik
0.0210041050562922	Slc29a2
0.0210770825772285	Pklr
0.0210955883146223	Onecut3
0.0211683377433806	Pelp1
0.0211941253391359	Itsn1
0.0212063930402544	Rnf222
0.0212260692606558	5430416O09Rik
0.0212493973604917	1700023F06Rik
0.0212645895684952	Art5
0.0212842697120519	Fam83g
0.0213079257440676	Mapk15
0.0213142428313753	Slc35e4
0.0213568162617304	Hsf4
0.0213850396447546	Ltb4r1
0.0214017695283448	Chrnb4
0.0214110885256563	Cd53
0.0214189553781692	a
0.0214547127058101	1700017L05Rik
0.02149158516276	Tff2
0.0214996097045115	Iqcg
0.0215151343330599	Gpr158
0.0215765311012813	Lama5
0.0215939869865642	Gata5os
0.0216808901931793	Phf3
0.0216945687220925	Lyzl1
0.0217381987338429	Tbc1d7
0.0217465682329678	Mtfr2
0.0219068117047712	Bpifa5
0.0219227386042541	Slc34a3
0.0219233734816949	Prg2
0.0219337677740834	Nt5e
0.021949815507669	Alx3
0.0219862502123046	Lrp8
0.0220423458780612	Eva1c
0.0221614251282874	Tunar
0.02216806115939	Chrna1
0.0222057851097307	Mcoln2
0.0222328096464322	Pmel
0.0222740601256157	Olfr156
0.0222853371736988	Prss45
0.022287501893524	Atp11a
0.0223011868738259	Nol9
0.0223211438619579	Klf14
0.0223442903393169	Fcgr4
0.0223738460706879	Mcoln3
0.0224415892603681	Plekhs1
0.0225791598244982	Hmx1
0.0226753462668363	Etv2
0.0226960455061342	Actg2
0.0227104739491121	Shank1
0.0227770733462809	Ncmap
0.0227893872763107	Ccdc28b
0.0228225444873849	Hif1an
0.0228366171718337	Prr15
0.0228955785652219	Nynrin
0.0229104279408976	5730420D15Rik
0.0229324561294404	E130018N17Rik
0.0229752196987554	Tmem150b
0.0230992745998545	Nectin4
0.023130957509093	E230025N22Rik
0.0232205659040821	BC048507
0.0233364052437277	Ms4a4b
0.0233391675111483	Slc45a1
0.0233532949165704	Lect2
0.0233642235289248	Sema4b
0.0234002685493936	Rbm3os
0.0235022675370516	Gbgt1
0.0235063848408867	Aldh8a1
0.0235918434310297	Tnfrsf19
0.0235962594950856	Serpina1c
0.0236088472719985	Zfp184
0.0236405442562816	Hand1
0.0236530666075389	Six3
0.0238029895805917	Tnnc2
0.0238104058130263	Tnxb
0.023842844626077	Adra1a
0.0238584019141802	Nub1
0.0238706386126033	St6galnac3
0.023871887235161	Cd82
0.0239295936899561	Gja3
0.0239804978959634	Sh3bp5l
0.0240406981698861	Cenpn
0.0240569775685788	Cntn4
0.0240785721956326	Meis2
0.0240958420097007	Svs5
0.024100266995934	P2rx6
0.0241079629155407	Adam6b
0.0241247638894271	Bmp8b
0.0241449451059422	Gm1673
0.0241772815628018	Gpr88
0.0242016396429035	Vprbp
0.0242358302503954	Myh2
0.0243070846082345	Mphosph9
0.0243335920135145	Dzip1
0.0245035086258138	Adgrl2
0.024527569485322	Slc9a5
0.0245293991570094	Irf6
0.0245922771536054	Paqr5
0.0245943486057069	Snrnp70
0.0246297107823415	Apoa5
0.0246723981465695	H2-T24
0.0246828055313547	Pou6f1
0.0247080344267914	Fbxl7
0.0247149928837052	Lemd3
