#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE48622_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (4 levels): APLP2_KO: n=4, APP_KO: n=4, N_dC_KO: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Gender (1 levels): M: n=16
#Factor: Timepoint (1 levels): 2_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.00185810259124436; Statistic: 10.6778138012394; Expected: 7.10935249061018; Std.dev: 1.0210957622975; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE48622
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE48622/results/GSE48622_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeAPLP2_KO, GenotypeAPP_KO, GenotypeN_dC_KO
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeAPP_KO
#  DE genes: 4, up: 1, down: 3
ProbeName	GeneSymbols	up
1457201_at		3.58698601765382e-06
1459625_at		1.62858627551313e-05
1457143_at		2.12112540681628e-05
1457422_at		4.46776020453388e-05
1430912_a_at	Tectb	4.56455679986615e-05
1449713_at		4.91442070789283e-05
1418766_s_at	Timd2	5.34942092972115e-05
1427459_at	Cpn2	6.75770267581031e-05
1447764_at		6.94792482042943e-05
1427095_at		7.65439630694309e-05
1425306_at	BC027072	7.65992977506832e-05
1460414_at	Obsl1	8.21295318125138e-05
1416487_a_at	Yap1	0.000104399010572854
1450369_at	Figla	0.000120975708327979
1448042_s_at	Rnf2	0.000126122807572065
1447309_at		0.000126878104950815
1448612_at	Sfn	0.000127187223125404
1420490_at	Klk1b16	0.00012802975106177
1433079_at		0.000151116211283037
1447286_at		0.000153165098906171
1449065_at	Acot1	0.000191879256874705
1448093_s_at		0.000202910069153914
1451822_a_at	Scrn2	0.000205028048249893
1431803_at		0.000215026422465408
1444524_at	Gm14005	0.000220744373577933
1459381_at		0.000232828272468548
1457136_at	Srsf1	0.000233562057052811
1441149_at		0.000235249607700543
1452549_at		0.000244401311517691
1455626_at	Hoxa9	0.000245781501855451
1452755_at		0.000256743683028505
1428250_at	Gper1	0.000261147626656437
1426014_a_at	Cdhr5	0.000285138494682621
1431199_at		0.00028817067205815
1444770_at		0.000300362527833514
1422908_at	Atp1b4	0.000308710312692252
1432333_a_at	Spatc1l	0.000312299877864741
1433057_at		0.000339838682507776
1437255_at		0.000342083331721392
1458153_at		0.000342882461143566
1423015_at	Kirrel	0.000345536754048433
1451776_s_at	Hopx	0.000345780210772372
1453971_at	Ccdc191	0.000346467864001936
1432196_a_at	Dscaml1	0.000356098532076029
1459792_at		0.000380750543910369
1444308_at		0.000389718318516298
1434616_at		0.000393025419923059
1448059_at		0.000415272726151886
1454512_at		0.000415931311899701
1445395_at		0.000419155084407742
1458278_at		0.000427891681780682
1420055_at		0.000428176314177405
1419619_at		0.000428739777147363
1440165_at		0.000432631380125754
1420393_at	Nos2	0.000432864020346517
1446377_at	Fbln5	0.000440870370459034
1432301_a_at	1700074P13Rik	0.000444688291187111
1449766_at		0.000452334786990276
1432118_at	2410012E07Rik	0.000473713827507479
1444937_at		0.000477680522098383
1430910_at		0.000478092728119792
1456922_at		0.00049336126262373
1446454_at		0.000493410478733245
1420067_at		0.000496230994372467
1447282_at		0.000502047495841788
1432290_at		0.000506211697260361
1458065_at		0.000519970095626793
1440162_x_at	Edaradd	0.000520898674300738
1457026_at	Liph	0.000527633341763889
1449252_at	Fam110c	0.000537064917691397
1459781_x_at		0.000544657976794456
1426632_at	Kctd14	0.00056109641758908
1453991_at		0.000561346795284812
1443235_at		0.000575553110098634
1429368_at		0.000581203877320032
1419591_at	Gsdmc	0.00058786971622659
1423340_at	Tfap2b	0.000587937545664097
1439991_a_at	Pabpn1l	0.000588847559015644
1453316_at	Prss55	0.000589658269305494
1453164_a_at	Ptdss2	0.00058983441251281
1430935_at		0.000600580977038244
1440796_at	Cfap69	0.000602479039853605
1447654_at		0.000608128357490041
1442507_at	Whrn	0.000617875036227693
1447042_at	Zbtb34	0.000618568068539507
1431650_at	Krtap4-6	0.000625353085587574
1445812_at		0.000634247140831083
1432733_at		0.000635517705582692
1440009_at	Olfr78	0.000655573840555844
1427563_at	Dlx6os2	0.000658032983411927
1428662_a_at	Hopx	0.000668554506249266
1450217_at	Ccl28	0.000672343222136914
1442671_at		0.000673031833670386
1421944_a_at	Asgr1	0.000676144761561569
1443970_at		0.000683263253786069
1432569_at		0.000685498873322169
1436442_at		0.000690333122584385
1446850_at		0.000692266557316414
1458225_at		0.000693838606598927
1447357_at		0.000737752065512748
1458258_at		0.00075866928659689
1427721_at		0.000759499622148326
1415955_x_at	Prm1	0.000769014934854521
1432638_at	Bag5	0.000774730256197648
1460475_at		0.000782141873322791
1443678_at		0.000785481788305075
1430497_at	Rxra	0.000787170418540717
1450140_a_at	Cdkn2a	0.000787982598433698
1445853_at		0.000797179235312274
1459968_at		0.000808379528619596
1431668_at	Capzb	0.000813115323804036
1450428_at		0.00082843038800571
1447396_at		0.000832034127466065
1451660_a_at	Hoxb6	0.000865832207022983
1439182_at		0.000866384271841735
1438745_at	Gm10638	0.000873992539615402
1420241_at		0.000879034353334069
1457941_at		0.000883494184940675
1443341_at		0.000886771722889716
1421451_at	Crb1	0.000898924186907058
1446468_at	Csmd1	0.000906084171977983
1447335_x_at	Bcl11a	0.00090882684636052
1456846_at	Zbtb42	0.000921245864788484
1416905_at	Guca2a	0.000934477713729073
1446355_at		0.000937981684822783
1439513_at	Pnrc1	0.000952544204250479
1421393_at	Grin2d	0.000955097582845397
1445348_at		0.00095773779593721
1425041_at	Lhx3	0.000965757494625709
1453436_at	Insm2	0.000977537348785254
1420401_a_at	Ramp3	0.000981110045165511
1449869_at	Vpreb2|Vpreb1	0.000983472030684569
1454999_at	Phf21b	0.000995739960551547
1423514_at	Gykl1	0.000998591861574232
1457657_at		0.00101193109775773
1453776_at		0.00101528857005887
1444464_at		0.00101609325504677
1422745_at		0.00101882549266107
1438812_x_at	Usp19	0.00102183624207665
1436700_a_at		0.00102386322101183
1442090_at		0.00103966265415852
1432242_at	4930447N08Rik	0.00106024396155434
1449665_at		0.00106137424089343
1426935_at		0.00106994818447703
1450527_at	Sstr1	0.00107336572545931
1439704_at		0.0010867548618265
1455523_at	Cstf2|Mir3112	0.00110240420744968
1458937_at		0.00110348778593202
1456354_at	Chrna4	0.00111070570722168
1445114_at		0.00111197143017387
1440101_at		0.00111525287365132
1421736_at	Vmn1r56	0.00114220276461528
1444573_at		0.00114251842731241
1428111_at	Slc38a4	0.00116578307475601
1457622_at		0.00116700709277235
1431722_a_at		0.00118705044561181
1418027_at	Exo1	0.00118922115355424
1431888_s_at		0.00119323089369586
1456277_at		0.00120133502115107
1454143_at		0.00120542063322122
1447566_at	Hdac4	0.00120547181205413
1431702_at		0.00120805409242829
1432568_at	Cby3	0.00121615915258243
1443519_at		0.00122060568455029
1445582_at		0.00122169169787071
1447573_at		0.0012242785225643
1431831_at	Slx4ip	0.00122964118210337
1446662_at	4930562C15Rik	0.00123029846987508
1420177_at		0.00123457701129781
1443376_at		0.00124946928160754
1456560_at	Fam170a	0.00126013400534112
1427686_at		0.00128063726141186
1444614_x_at	Eno4	0.0012865446257867
1432278_at	4930471M09Rik	0.00128676622522914
1443160_at	Sbf2	0.0012894292638409
1433267_at		0.00129760077174798
1450539_at	Krtap5-1	0.00130120150585672
1418557_s_at	Tssk3	0.0013073746538456
1432259_s_at		0.00130875155373364
1454439_at		0.00131443537361543
1417867_at	Cfd	0.00131720129867878
1441474_at		0.00131784422788995
1419139_at	Gdf5	0.00132139782437474
1447072_at		0.00132172011567826
1456612_at		0.00132271035818639
1450365_at	Myoz3	0.00132632295895271
1446997_at		0.00133652425415962
1451030_at	Akr1c21	0.00133711200606201
1422934_x_at		0.00136483183606994
1429203_at	Rec114	0.00137011938153858
1429803_at	1700021F07Rik	0.00137447034701754
1427859_at		0.00138064753384661
1438909_at		0.00138246217861744
1458008_at	Gm29805	0.00139863327188628
1456835_at		0.00142725692439846
1422335_at	Adra2c	0.0014342445526294
1431240_at	Clec2h	0.0014342571883858
1433318_at		0.00143770302616117
1432908_at		0.00143796751263431
1420002_at		0.00144038503281419
1429575_at		0.00144648437729571
1425738_at		0.00145010692946817
1453626_at	3930402G23Rik	0.00145417629668563
1431121_at	Amotl1	0.00146157104148757
1431376_at	Wdr62	0.00146787910278115
1443490_at		0.00147060674275159
1430584_s_at		0.001471105706059
1456673_at		0.00147824600736602
1424592_a_at	Dnase1	0.00148075833664976
1433424_at		0.00149167360310789
1459693_x_at	Ywhag	0.00149264136272328
1440469_at	Gm9999	0.00150245188426137
1432604_at		0.00150268802996154
1445454_at		0.0015070783876263
1431275_at		0.00150821946118873
1424730_a_at	Slc15a2	0.00150848943914256
1447628_x_at		0.00155087672661996
1443692_at		0.00155221608987683
1454762_at	Xkrx	0.00155993500688347
1435726_at		0.0015663706324063
