# 2018-03-29
# /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project//mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//early//run2/
geneSymbol	up_pval	down_pval	up_padj	down_padj	up_rank	down_rank	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	chisq	chi_df	GSE48622_intercept	GSE63617_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE63617_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
1110002L01Rik	0.15162942753254	0.84837057246746	0.981969647796691	0.999999428237841	1678	9201	0.0289800477135455	0.02800059117326	1.0349798521833	NA	NA	0.30325885506508	1.05980854670364	1	6.46455479894715	4.9435962723871	6.83666711789498	0.0289800477135455	0.0289800477135455	0.0289800477135455	NA	NA	random_intercept
1110004E09Rik	0.473173137401092	0.526826862598908	0.992869223920745	0.988881864719488	5125	5754	0.00320872932633132	0.0476789008825968	0.0672987268358471	NA	NA	0.946346274802184	0.00452871550431055	1	8.75721824914279	11.6471063298907	8.7325074627864	0.00320872932633132	0.00320872932633132	0.00320872932633132	NA	NA	random_intercept
1110008F13Rik	0.911719183966273	0.0882808160337269	0.99999244845805	0.868374525313528	9778	1101	-0.0482266969295766	0.0353571552744361	-1.36398690888024	NA	NA	0.176561632067454	1.82633009508746	1	11.9814471572838	12.632792002407	11.5453644605623	-0.0482266969295766	-0.0482266969295766	-0.0482266969295766	NA	NA	random_intercept
1110008L16Rik	0.642510104638679	0.357489895361322	0.99999244845805	0.988881864719488	6976	3903	-0.0182482887589452	0.0498960208707957	-0.365726333292159	NA	NA	0.714979790722643	0.133353747326325	1	6.50064244586523	5.93071217183752	6.44069551699075	-0.0182482887589452	-0.0182482887589452	-0.0182482887589452	NA	NA	random_intercept
1110008P14Rik	0.619612879370471	0.380387120629529	0.995579663053452	0.988881864719488	6763	4116	-0.0206461997162142	0.0669063939924814	-0.308583357795883	NA	NA	0.760774241259058	0.0926984665765831	1	11.8967824451513	12.0578563923046	12.1038533218496	-0.0206461997162142	-0.0206461997162142	-0.0206461997162142	NA	NA	random_intercept
1110012L19Rik	0.461098789951353	0.538901210048647	0.992869223920745	0.988881864719488	5004	5875	0.00528197209245118	0.054079235460945	0.0976709830941623	NA	NA	0.922197579902705	0.00953863147147871	1	8.34028901194256	9.5871852418823	7.33921721772282	0.00528197209245118	0.00528197209245118	0.00528197209245118	NA	NA	random_intercept
1110017D15Rik	0.309962756844505	0.690037243155495	0.992869223920745	0.989467044286171	3300	7579	0.0506133912808218	0.101900606281604	0.496693720751287	NA	NA	0.619925513689011	0.245972271159729	1	6.38535051745958	8.83588378402025	6.34659276792867	0.0506133912808218	0.0506133912808218	0.0506133912808218	NA	NA	random_intercept
1110032A03Rik	0.98018128941969	0.0198187105803104	0.99999244845805	0.647411212290141	10546	333	-0.155530627115601	0.073881569010396	-2.10513432780124	NA	NA	0.0396374211606209	4.23333767235931	1	10.3135629603072	8.07907670778522	9.4714923212375	-0.155530627115601	-0.155530627115601	-0.155530627115601	NA	NA	random_intercept
1110034G24Rik	0.745549392291417	0.254450607708583	0.99999244845805	0.982663598323254	8077	2802	-0.0361155736324346	0.0545602968652027	-0.66193873031267	NA	NA	0.508901215417167	0.436325741953443	1	7.48646491422267	8.57372800067778	7.55492743331688	-0.0361155736324346	-0.0361155736324346	-0.0361155736324346	NA	NA	random_intercept
1110037F02Rik	0.71748420898544	0.28251579101456	0.99999244845805	0.982663598323254	7765	3114	-0.0311350337055035	0.0540242191911439	-0.576316218386131	NA	NA	0.565031582029121	0.331066816610083	1	9.14121161765569	9.83494490453261	8.78148919995129	-0.0311350337055035	-0.0311350337055035	-0.0311350337055035	NA	NA	random_intercept
1110038B12Rik	0.914596819710163	0.085403180289837	0.99999244845805	0.868374525313528	9819	1060	-0.153122681655551	0.110429786620055	-1.386606696818	NA	NA	0.170806360579674	1.87585186229531	1	9.76683839514003	9.68123758219159	8.94213811975617	-0.153122681655551	-0.153122681655551	-0.153122681655551	NA	NA	random_intercept
1110038F14Rik	0.751978412930719	0.248021587069281	0.99999244845805	0.982663598323254	8145	2734	-0.0362000314803264	0.0530567482318471	-0.682288920574997	NA	NA	0.496043174138562	0.463391559998374	1	8.57711308951672	11.3213345984672	8.45529450306675	-0.0362000314803264	-0.0362000314803264	-0.0362000314803264	NA	NA	random_intercept
1110059E24Rik	0.872164096192336	0.127835903807664	0.99999244845805	0.929776709688034	9386	1493	-0.0466748813717322	0.0407794382417103	-1.14456901282156	NA	NA	0.255671807615328	1.29204292001882	1	9.87693080474373	10.0070672312934	8.86077907799812	-0.0466748813717322	-0.0466748813717322	-0.0466748813717322	NA	NA	random_intercept
1110059G10Rik	0.226083010660178	0.773916989339822	0.992869223920745	0.98983016972242	2383	8496	0.0514130335395424	0.0681979611806585	0.753879333772862	NA	NA	0.452166021320355	0.565216541392981	1	10.557177199536	8.01063094571247	10.2703126786598	0.0514130335395424	0.0514130335395424	0.0514130335395424	NA	NA	random_intercept
1110065P20Rik	0.366590497038979	0.633409502961021	0.992869223920745	0.988881864719488	3925	6954	0.0152770874491654	0.0447828341336251	0.341137128650252	NA	NA	0.733180994077959	0.116210881678981	1	11.2050301170468	12.4785841594297	11.0649589912581	0.0152770874491654	0.0152770874491654	0.0152770874491654	NA	NA	random_intercept
1190002N15Rik	0.304956581799913	0.695043418200087	0.992869223920745	0.989467044286171	3246	7633	0.0443366401480151	0.0867798250832407	0.510909535776163	NA	NA	0.609913163599827	0.260301401421827	1	9.09685408521121	7.34684021837132	8.34959139370203	0.0443366401480151	0.0443366401480151	0.0443366401480151	NA	NA	random_intercept
1300017J02Rik	0.594379980179578	0.405620019820422	0.994881667291543	0.988881864719488	6489	4390	-0.00631994485057694	0.0261503392174187	-0.241677356382713	NA	NA	0.811240039640844	0.0570381470397052	1	5.29901780998275	5.38766846343061	5.37235771970979	-0.00631994485057694	-0.00631994485057694	-0.00631994485057694	NA	NA	random_intercept
1500009C09Rik	0.959371225210836	0.0406287747891643	0.99999244845805	0.738624518023328	10281	598	-0.18750006379319	0.105977946508783	-1.76923661922106	NA	NA	0.0812575495783286	3.03956778629735	1	8.20346700160395	8.24419310388815	8.99057144686637	-0.18750006379319	-0.18750006379319	-0.18750006379319	NA	NA	random_intercept
1500009L16Rik	0.159943125454022	0.840056874545978	0.988117020601793	0.999999428237841	1758	9121	0.0644009495512661	0.0643925719484753	1.00013010200614	NA	NA	0.319886250908044	0.989411502726469	1	7.38084320307416	9.35782508634195	7.62873156154813	0.0644009495512661	0.0644009495512661	0.0644009495512661	NA	NA	random_intercept
1500011B03Rik	0.367989783713789	0.632010216286211	0.992869223920745	0.988881864719488	3949	6930	0.0144390660853242	0.0427936944353602	0.337411066649888	NA	NA	0.735979567427578	0.11369182467395	1	11.6536289129312	10.9959273144134	11.5895066508254	0.0144390660853242	0.0144390660853242	0.0144390660853242	NA	NA	random_intercept
1500011K16Rik	0.277915904342027	0.722084095657973	0.992869223920745	0.98983016972242	2975	7904	0.0188460508318002	0.0319295679438541	0.590238203815962	NA	NA	0.555831808684054	0.346972744633419	1	10.2024228036662	10.4829406331126	10.0842861508387	0.0188460508318002	0.0188460508318002	0.0188460508318002	NA	NA	random_intercept
1500015O10Rik	0.952498410471219	0.0475015895287809	0.99999244845805	0.766222196851327	10210	669	-0.857529978575294	0.502979756988573	-1.70489958424863	NA	NA	0.0950031790575617	2.78748575776606	1	10.1486794903174	9.93568809278701	8.25030211942513	-0.857529978575294	-0.857529978575294	-0.857529978575294	NA	NA	random_intercept
1600002H07Rik	0.621725279697506	0.378274720302494	0.995579663053452	0.988881864719488	6791	4088	-0.011971461877059	0.0385970077688042	-0.310165543110698	NA	NA	0.756549440604988	0.0961093890871325	1	6.61579185514178	7.22690962190253	6.06445036061194	-0.011971461877059	-0.011971461877059	-0.011971461877059	NA	NA	random_intercept
1600002K03Rik	0.0605740506620705	0.93942594933793	0.900128891014481	0.999999428237841	728	10151	0.0550648003335204	0.0350862088380542	1.56941436983632	NA	NA	0.121148101324141	2.40241494855714	1	5.95992515701125	8.60602742669828	5.88879987631609	0.0550648003335204	0.0550648003335204	0.0550648003335204	NA	NA	random_intercept
1600012H06Rik	0.52310936934037	0.47689063065963	0.992869223920745	0.988881864719488	5717	5162	-0.00232545437157749	0.0400031473511045	-0.0581317852609735	NA	NA	0.953781261319259	0.00335924939735577	1	7.79906818088292	8.09950041277367	7.94874048750754	-0.00232545437157749	-0.00232545437157749	-0.00232545437157749	NA	NA	random_intercept
1600014C10Rik	0.990056017707467	0.00994398229253254	0.99999244845805	0.64408295924223	10716	163	-0.165975611499579	0.0693482449480877	-2.39336426788917	NA	NA	0.0198879645850651	5.42170194037007	1	8.07369597146833	7.62417335483457	9.3335934193838	-0.165975611499579	-0.165975611499579	-0.165975611499579	NA	NA	random_intercept
1600014C23Rik	0.648717685643938	0.351282314356062	0.99999244845805	0.988881864719488	7043	3836	-0.0224936624685401	0.0588571116191408	-0.382174079728795	NA	NA	0.702564628712125	0.145817659457492	1	6.81556321680798	5.6497321222458	7.2751426364711	-0.0224936624685401	-0.0224936624685401	-0.0224936624685401	NA	NA	random_intercept
1600020E01Rik	0.487026743088359	0.512973256911641	0.992869223920745	0.988881864719488	5286	5593	0.00144869587515414	0.0445354927963432	0.0325290186364142	NA	NA	0.974053486176719	0.00105786691974075	1	8.64928197333557	7.00615611300486	7.90666585311661	0.00144869587515414	0.00144869587515414	0.00144869587515414	NA	NA	random_intercept
1700001C02Rik	0.198916725313958	0.801083274686042	0.992869223920745	0.995610995173498	2128	8751	0.0873853807203252	0.102949335653646	0.84881927761357	NA	NA	0.397833450627916	0.714865044699145	1	5.3240250951069	6.96441651737599	4.87859786651598	0.0873853807203252	0.0873853807203252	0.0873853807203252	NA	NA	random_intercept
1700001L19Rik	0.0671076866251754	0.932892313374825	0.906594598755209	0.999999428237841	802	10077	0.11696777565823	0.0771793098629505	1.51553280103091	NA	NA	0.134215373250351	2.24305733540609	1	6.49576239944694	8.64685178946445	6.24730095930842	0.11696777565823	0.11696777565823	0.11696777565823	NA	NA	random_intercept
1700001O22Rik	0.152785006914609	0.847214993085391	0.981969647796691	0.999999428237841	1688	9191	0.0456372256070082	0.04421201512001	1.03223581832064	NA	NA	0.305570013829217	1.0497268079362	1	5.33305800215481	5.99972152987092	5.86135626549351	0.0456372256070082	0.0456372256070082	0.0456372256070082	NA	NA	random_intercept
1700003E16Rik	0.173269671701983	0.826730328298017	0.992869223920745	0.998921704022675	1878	9001	0.066461627770071	0.0702358657300015	0.946263380956401	NA	NA	0.346539343403965	0.886089049956277	1	7.09002380629428	7.09668262378187	8.12825835839066	0.066461627770071	0.066461627770071	0.066461627770071	NA	NA	random_intercept
1700007G11Rik	0.0803922367732513	0.919607763226749	0.915218549576163	0.999999428237841	955	9924	0.0896557115245027	0.0632532194086844	1.41740945935462	NA	NA	0.160784473546503	1.96683252282291	1	4.70800733468411	6.47746708913363	4.87752664366623	0.0896557115245027	0.0896557115245027	0.0896557115245027	NA	NA	random_intercept
1700007K13Rik	0.468331376971977	0.531668623028023	0.992869223920745	0.988881864719488	5086	5793	0.00961192850306412	0.120950082015362	0.0794702107092684	NA	NA	0.936662753943953	0.00631468933390522	1	6.81902336275213	8.70511815116566	5.9470736982049	0.00961192850306412	0.00961192850306412	0.00961192850306412	NA	NA	random_intercept
1700016K19Rik	0.597661269715993	0.402338730284007	0.994881667291543	0.988881864719488	6511	4368	-0.0210752962012146	0.0851916187543308	-0.247386967278905	NA	NA	0.804677460568015	0.0611563940734783	1	5.53335522986721	6.76858813694761	5.4068922992131	-0.0210752962012146	-0.0210752962012146	-0.0210752962012146	NA	NA	random_intercept
1700019D03Rik	0.00343407310144609	0.996565926898554	0.434190802201736	0.999999428237841	84	10795	0.14804808857707	0.0527704307983185	2.80551222223084	NA	NA	0.00686814620289217	7.3071319007615	1	7.60270318923715	7.8565050315604	6.47960810608762	0.14804808857707	0.14804808857707	0.14804808857707	NA	NA	random_intercept
1700020I14Rik	0.0231777888846294	0.976822211115371	0.756588358461236	0.999999428237841	330	10549	0.240145835111458	0.117954458949646	2.03591994105093	NA	NA	0.0463555777692588	3.9686261911728	1	6.4013858777342	7.24805966569586	9.15091231080475	0.240145835111458	0.240145835111458	0.240145835111458	NA	NA	random_intercept
1700020L24Rik	0.428265223889763	0.571734776110237	0.992869223920745	0.988881864719488	4610	6269	0.0173093494723311	0.0956951193304546	0.180880170205529	NA	NA	0.856530447779527	0.032685929187906	1	5.81271988075846	7.8458811150577	6.23156511925725	0.0173093494723311	0.0173093494723311	0.0173093494723311	NA	NA	random_intercept
1700021F05Rik	0.15538477588349	0.84461522411651	0.983598895371417	0.999999428237841	1716	9163	0.0338609661190006	0.0332293269989127	1.01900848368396	NA	NA	0.31076955176698	1.02740239670381	1	10.261936103817	10.792749366468	9.883471825215	0.0338609661190006	0.0338609661190006	0.0338609661190006	NA	NA	random_intercept
1700025G04Rik	0.342837621452139	0.657162378547861	0.992869223920745	0.988881864719488	3665	7214	0.01819848059139	0.04492876370605	0.405051888595356	NA	NA	0.685675242904277	0.163807193164036	1	10.622779799067	9.17100684264928	10.4009638250354	0.01819848059139	0.01819848059139	0.01819848059139	NA	NA	random_intercept
1700029I15Rik	0.677075612947719	0.322924387052281	0.99999244845805	0.988881864719488	7339	3540	-0.0242219081384752	0.0526555480110013	-0.460006761935408	NA	NA	0.645848774104562	0.211174016496738	1	5.71270591864637	7.90929045510706	5.70223377327903	-0.0242219081384752	-0.0242219081384752	-0.0242219081384752	NA	NA	random_intercept
1700029J07Rik	0.367072394406816	0.632927605593184	0.992869223920745	0.988881864719488	3930	6949	0.0217968946687762	0.0641383508613207	0.339841832165364	NA	NA	0.734144788813631	0.115339873846606	1	5.51271921990449	6.87711551969662	5.02472669978184	0.0217968946687762	0.0217968946687762	0.0217968946687762	NA	NA	random_intercept
1700029P11Rik	0.751635891047733	0.248364108952267	0.99999244845805	0.982663598323254	8142	2737	-0.0397188530512105	0.0582840063564222	-0.681470879134821	NA	NA	0.496728217904534	0.461919581921284	1	5.03152726624244	5.86208752961085	5.6261112885795	-0.0397188530512105	-0.0397188530512105	-0.0397188530512105	NA	NA	random_intercept
1700030J22Rik	0.0612104479509495	0.93878955204905	0.900128891014481	0.999999428237841	730	10149	0.0453798512789344	0.0289970648249931	1.56498085419393	NA	NA	0.122420895901899	2.38607190617277	1	4.91730704904471	4.96569582579551	5.51328407399476	0.0453798512789344	0.0453798512789344	0.0453798512789344	NA	NA	random_intercept
1700030K09Rik	0.87610406209	0.12389593791	0.99999244845805	0.923194040834642	9421	1458	-0.0552596432036801	0.0474835187611179	-1.16376470500602	NA	NA	0.247791875820001	1.335710348961	1	7.59894672907478	8.0668207703161	6.87928847812489	-0.0552596432036801	-0.0552596432036801	-0.0552596432036801	NA	NA	random_intercept
1700037C18Rik	0.0930953769384956	0.906904623061504	0.931757642775075	0.999999428237841	1083	9796	0.0807425269273307	0.0605257169686367	1.33402016483621	NA	NA	0.186190753876991	1.74750454282105	1	6.76369421712069	8.47309359568005	6.13744804784453	0.0807425269273307	0.0807425269273307	0.0807425269273307	NA	NA	random_intercept
1700037H04Rik	0.400770615524379	0.599229384475621	0.992869223920745	0.988881864719488	4298	6581	0.0132826562849065	0.052828408611494	0.251430179973593	NA	NA	0.801541231048758	0.0631783116992217	1	9.06023161995124	6.42732682742662	9.75522750459374	0.0132826562849065	0.0132826562849065	0.0132826562849065	NA	NA	random_intercept
1700052K11Rik	0.00744607554255205	0.992553924457448	0.552378294832793	0.999999428237841	146	10733	0.147303589568806	0.0586299148761069	2.51243055494928	NA	NA	0.0148921510851041	5.92918223710024	1	6.36034498810583	8.72995023007569	6.86138124135325	0.147303589568806	0.147303589568806	0.147303589568806	NA	NA	random_intercept
1700066M21Rik	0.953686692661953	0.0463133073380466	0.99999244845805	0.765222014052694	10221	658	-0.0873542534481441	0.0511861881524862	-1.70659813909001	NA	NA	0.0926266146760932	2.82812205631601	1	9.72896392577965	6.16421869611712	9.72857427264479	-0.0873542534481441	-0.0873542534481441	-0.0873542534481441	NA	NA	random_intercept
1700086L19Rik	0.682470932301542	0.317529067698458	0.99999244845805	0.988658597796596	7390	3489	-0.0290421393297933	0.0611235616013687	-0.475138204792422	NA	NA	0.635058135396915	0.225263762158741	1	7.73024308278041	8.95422920730326	7.32531226247329	-0.0290421393297933	-0.0290421393297933	-0.0290421393297933	NA	NA	random_intercept
1700088E04Rik	0.116410956244738	0.883589043755262	0.961898055400493	0.999999428237841	1313	9566	0.0647907181703835	0.0538886908076655	1.20230640602549	NA	NA	0.232821912489477	1.42353818201664	1	6.44287834128657	7.80232797268437	6.37712906383174	0.0647907181703835	0.0647907181703835	0.0647907181703835	NA	NA	random_intercept
1700112E06Rik	0.245805631584671	0.754194368415329	0.992869223920745	0.98983016972242	2618	8261	0.0277341489945053	0.0401217866969453	0.691249101242465	NA	NA	0.491611263169341	0.472997800774294	1	5.90580635948235	6.14666455383617	6.34179480125911	0.0277341489945053	0.0277341489945053	0.0277341489945053	NA	NA	random_intercept
1700123O20Rik	0.11259449693674	0.88740550306326	0.960077374051438	0.999999428237841	1275	9604	0.0936785209749638	0.0766925551176646	1.22148128760658	NA	NA	0.22518899387348	1.47099358448141	1	9.6897827466847	8.06392972124752	9.12421385913933	0.0936785209749638	0.0936785209749638	0.0936785209749638	NA	NA	random_intercept
1810013L24Rik	0.164992401217792	0.835007598782208	0.988117020601793	0.999999428237841	1815	9064	0.0332135866073557	0.0339256941412604	0.979009787362359	NA	NA	0.329984802435584	0.948957485461776	1	9.21220735346813	10.7547583403781	8.98715701152453	0.0332135866073557	0.0332135866073557	0.0332135866073557	NA	NA	random_intercept
1810022K09Rik	0.558153709279087	0.441846290720913	0.99416356784675	0.988881864719488	6099	4780	-0.00926966250580578	0.0633178566821165	-0.146398867421296	NA	NA	0.883692581441826	0.0214007190060261	1	10.7414543619819	10.6966922353753	10.0608312470197	-0.00926966250580578	-0.00926966250580578	-0.00926966250580578	NA	NA	random_intercept
1810026B05Rik	0.672062651636391	0.327937348363609	0.99999244845805	0.988881864719488	7291	3588	-0.0340193801646241	0.0762675322474053	-0.446053243918633	NA	NA	0.655874696727217	0.198573563050985	1	8.28030668463199	10.8160992090189	7.25468188950542	-0.0340193801646241	-0.0340193801646241	-0.0340193801646241	NA	NA	random_intercept
1810032O08Rik	0.971928064226505	0.0280719357734955	0.99999244845805	0.691961037251857	10441	438	-0.145338809510228	0.0747000720236657	-1.945631450853	NA	NA	0.0561438715469909	3.6477838163602	1	6.65366806518622	8.41137173833975	5.84067677092143	-0.145338809510228	-0.145338809510228	-0.145338809510228	NA	NA	random_intercept
1810037I17Rik	0.178938069867521	0.821061930132479	0.992869223920745	0.997702922211601	1936	8943	0.0428505187185556	0.0462195387946768	0.927108314708903	NA	NA	0.357876139735041	0.845332406512803	1	11.4406887979329	11.7581112289793	11.5371442616581	0.0428505187185556	0.0428505187185556	0.0428505187185556	NA	NA	random_intercept
1810041L15Rik	0.977224749293291	0.022775250706709	0.99999244845805	0.66144320169701	10506	373	-0.121435574418424	0.0594855815431939	-2.0414287171463	NA	NA	0.045550501413418	3.99814012134243	1	9.64026780555483	6.76599727693811	10.3081694696296	-0.121435574418424	-0.121435574418424	-0.121435574418424	NA	NA	random_intercept
1810043G02Rik	0.329343555084695	0.670656444915305	0.992869223920745	0.988881864719488	3506	7373	0.0331634114936573	0.0749629903527429	0.442397126069876	NA	NA	0.65868711016939	0.195122326269427	1	7.68760252098119	9.60218317847232	8.51495314164451	0.0331634114936573	0.0331634114936573	0.0331634114936573	NA	NA	random_intercept
1810055G02Rik	0.256513763294076	0.743486236705924	0.992869223920745	0.98983016972242	2726	8153	0.029577641861169	0.0451233895591727	0.655483600636479	NA	NA	0.513027526588153	0.427887130159245	1	9.34897136780334	7.448727692689	8.81278242368885	0.029577641861169	0.029577641861169	0.029577641861169	NA	NA	random_intercept
1810058I24Rik	0.0297611216086822	0.970238878391318	0.821225547662665	0.999999428237841	393	10486	0.0777186249483115	0.0405362315173907	1.91726319983566	NA	NA	0.0595222432173644	3.55064682211691	1	9.96784166914841	9.5392030868259	9.06124772220283	0.0777186249483115	0.0777186249483115	0.0777186249483115	NA	NA	random_intercept
1810062O18Rik	0.0372696212732207	0.962730378726779	0.836817231444427	0.999999428237841	477	10402	0.0900032923988428	0.049645503546954	1.8129193173299	NA	NA	0.0745392425464414	3.18012028326849	1	5.94589039226456	6.60355641813759	5.51928014552853	0.0900032923988428	0.0900032923988428	0.0900032923988428	NA	NA	random_intercept
2010107E04Rik	0.381949978549216	0.618050021450784	0.992869223920745	0.988881864719488	4103	6776	0.0242747334199255	0.0807392984936056	0.300655738566368	NA	NA	0.763899957098431	0.0902181885800744	1	12.4034873284942	11.6840171975746	12.3428456873203	0.0242747334199255	0.0242747334199255	0.0242747334199255	NA	NA	random_intercept
2010109A12Rik	0.587311015522759	0.412688984477241	0.994881667291543	0.988881864719488	6416	4463	-0.0179768368386381	0.0814511777382371	-0.220706898756099	NA	NA	0.825377968954481	0.0486790538274491	1	8.11127262088539	5.21978831313849	8.12833610241405	-0.0179768368386381	-0.0179768368386381	-0.0179768368386381	NA	NA	random_intercept
2010111I01Rik	0.50856828134664	0.49143171865336	0.992869223920745	0.988881864719488	5541	5338	-0.0011688233052998	0.0544017393050083	-0.0214850355931947	NA	NA	0.982863437306721	0.000461353788290708	1	8.60047274977081	8.54382821626501	9.16823393202494	-0.0011688233052998	-0.0011688233052998	-0.0011688233052998	NA	NA	random_intercept
2010204K13Rik	0.932804618437289	0.0671953815627114	0.99999244845805	0.827821902263712	9998	881	-0.0955111202758177	0.063112729569226	-1.51334161789113	NA	NA	0.134390763125423	2.24103770803812	1	10.3212287836782	10.9744684070666	10.4746461829148	-0.0955111202758177	-0.0955111202758177	-0.0955111202758177	NA	NA	random_intercept
2010300C02Rik	0.843681605860769	0.156318394139231	0.99999244845805	0.951525693023789	9096	1783	-0.0394929509997633	0.0389176177934841	-1.01478336133861	NA	NA	0.312636788278461	1.01950358853675	1	12.7183142026591	14.4918554752843	13.0652254033256	-0.0394929509997633	-0.0394929509997633	-0.0394929509997633	NA	NA	random_intercept
2210011C24Rik	0.0953261028194025	0.904673897180597	0.931757642775075	0.999999428237841	1111	9768	0.0718797866790153	0.0544288419212788	1.32061943891762	NA	NA	0.190652205638805	1.71257046145598	1	6.21363680227308	6.00378450488516	7.48879672307686	0.0718797866790153	0.0718797866790153	0.0718797866790153	NA	NA	random_intercept
2210013O21Rik	0.578188663644485	0.421811336355515	0.994425235620082	0.988881864719488	6321	4558	-0.00743069796622073	0.037661783975761	-0.197300743135352	NA	NA	0.843622672711031	0.0389122169512959	1	11.0860608870472	11.7005055257584	10.4917499432547	-0.00743069796622073	-0.00743069796622073	-0.00743069796622073	NA	NA	random_intercept
2210016F16Rik	0.284462629872668	0.715537370127332	0.992869223920745	0.98983016972242	3046	7833	0.0368011043691554	0.0645028327749009	0.570534700353119	NA	NA	0.568925259745335	0.324484074948623	1	8.02562512270393	7.27662402813649	8.39796541119221	0.0368011043691554	0.0368011043691554	0.0368011043691554	NA	NA	random_intercept
2210016L21Rik	0.0273202494952522	0.972679750504748	0.810734595400166	0.999999428237841	365	10514	0.087863791317837	0.0448026748871244	1.96112824823966	NA	NA	0.0546404989905044	3.6930230317804	1	10.4449495490116	10.4387080464256	10.4608663444321	0.087863791317837	0.087863791317837	0.087863791317837	NA	NA	random_intercept
2210416O15Rik	0.294106778266037	0.705893221733963	0.992869223920745	0.98983016972242	3139	7740	0.0241721233429779	0.0445794760188645	0.542225380413827	NA	NA	0.588213556532075	0.293142795195678	1	6.25699979200986	5.81047346508682	6.64285680872442	0.0241721233429779	0.0241721233429779	0.0241721233429779	NA	NA	random_intercept
