#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL6885.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.024472285106581; Statistic: 1.44878723355278; Expected: 0.909000791576576; Std.dev: 0.221706554875584; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889314716674e-29; Statistic: 19.1481006227743; Expected: 0.908948626581023; Std.dev: 0.454022979505096; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149745114; Statistic: 1.82961689319901; Expected: 0.908992657887118; Std.dev: 0.271350267850977; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2017-12-06
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000908765e-06; Statistic: 1.93569837117999; Expected: 0.943298789165124; Std.dev: 0.134662287771277; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.2820138837641; Expected: 0.934579439252337; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146082471e-06; Statistic: 2.04317003911763; Expected: 0.943291613329555; Std.dev: 0.163668711600985; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE64398.1
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('18_months') are kept for analysis. 
#New dataset contains 22 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=7, het_TASTPM: n=4, het_TPM: n=3, ho_TASTPM: n=3, TAS10: n=4, TAU: n=1
#Factor: OrganismPart (1 levels): Hippocampus: n=22
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=9, Batch_02_2013-03-04: n=13
#Factor: Gender (1 levels): M: n=22
#Factor: Timepoint (1 levels): 18_months: n=22
#
### Model test for factor: Genotype
#p-value: 0.00037609327722983; Statistic: 8.98052590698181; Expected: 4.98810333807622; Std.dev: 0.859357275474184; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.0229776290128954; Statistic: 9.14311222714263; Expected: 4.76190476190476; Std.dev: 1.74585518123245; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#22 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotypehet_TASTPM
#  DE genes: 678, up: 554, down: 124
ProbeName	GeneSymbols	up
ILMN_1244891	Cst7	2.72647386703141e-16
ILMN_1253919	Ccl3	1.68452072738866e-13
ILMN_2670690	H2-Ob	5.79245768096243e-13
ILMN_2983516	Slc11a1	7.56869996088497e-13
ILMN_2689785	Cd68	1.58125768117358e-12
ILMN_2715840	C1qc	2.39678960178553e-12
ILMN_2648669	Gpnmb	3.36516964386051e-12
ILMN_2619620	C1qb	3.49766244351206e-12
ILMN_2992709	Trem2	4.1737062549277e-12
ILMN_2733733	Tlr2	9.20342962136926e-12
ILMN_1223257	Ccl4	1.36248907384695e-11
ILMN_2748875	Fcer1g	1.62195915538279e-11
ILMN_2646322	Samsn1	1.81408831586631e-11
ILMN_2831436	Fcrls	1.95814578972983e-11
ILMN_1243451	Hvcn1	2.68979946226994e-11
ILMN_2754698	Cd84	3.36464569546673e-11
ILMN_1224472	Ccl4	3.63475945193878e-11
ILMN_2687403	Fcgr3	3.70842873749479e-11
ILMN_2867147	Tyrobp	3.85066220116845e-11
ILMN_1252076		3.87707937110172e-11
ILMN_1214715	Gfap	3.88210356623685e-11
ILMN_2878071	Lyz1	4.9113498029025e-11
ILMN_2644350	Thy1	5.75682270047964e-11
ILMN_2615380	Aspg	5.78352779967801e-11
ILMN_1212695	Gpr84	6.29569203344762e-11
ILMN_1216386	Cd86	7.27143721364679e-11
ILMN_2776431	C1qa	7.37483600464951e-11
ILMN_1220996	Ptpn6	1.1548304835592e-10
ILMN_3028575	Syngr1	1.46663675033818e-10
ILMN_2769089	Serpinf2	1.48571061698226e-10
ILMN_2623280	Osmr	1.7110861348722e-10
ILMN_2731760	Myo1f	1.72459313271538e-10
ILMN_2882088	5430435G22Rik	2.08943512942568e-10
ILMN_2847115	Hcar2	2.34758231127788e-10
ILMN_2806700	Cyba	2.99965673433697e-10
ILMN_1228657	Fcgr2b	3.45435665843076e-10
ILMN_2663258	Clec7a	3.51686779389986e-10
ILMN_2692797	Slc11a1	3.59061483549883e-10
ILMN_1246056	Gngt2	6.35592397950798e-10
ILMN_2735961	Tlr13	6.41821848474607e-10
ILMN_1239843	Clec7a	6.74258983861598e-10
ILMN_2855334	Gusb	7.6518445668524e-10
ILMN_2991255	Gpr84	7.70385127051592e-10
ILMN_2671923	Ly86	9.455693878753e-10
ILMN_2806180	Csf3r	9.63586975992678e-10
ILMN_2840514	Klhl6	1.09049683412635e-09
ILMN_2987709	Slc15a3	1.11841968712922e-09
ILMN_2602711	Tgfbr1	1.12737774394186e-09
ILMN_2451022	Vim	1.21680810716051e-09
ILMN_1246800	Serpina3n	1.5887767854663e-09
ILMN_3143483	Lat2	1.73343099314686e-09
ILMN_1253813	Nckap1l	1.89261065487694e-09
ILMN_1237817	Gpr34	2.12586063559486e-09
ILMN_2743244	Cd86	2.23425324678938e-09
ILMN_2687586	Cxcl16	2.25138258972805e-09
ILMN_2827780	Phf11b|Phf11c|Phf11d|Phf11a	2.36921288203255e-09
ILMN_3049559	C4a|C4b	2.47041224511772e-09
ILMN_2872058	Ctsh	2.79471592167708e-09
ILMN_3101732	Syngr1	2.87544179787593e-09
ILMN_2619528	Klhl6	3.07428697825195e-09
ILMN_1233455	Olfml3	3.1339493097183e-09
ILMN_2905717	Cd180	3.27509045547364e-09
ILMN_3006790	Hpse	3.45524527859073e-09
ILMN_2609813	Chil1	3.75740463861365e-09
ILMN_2875251	Ang	4.64736598729993e-09
ILMN_2769918	Timp1	4.98995720305835e-09
ILMN_1241695	Ms4a6d	5.17824939511035e-09
ILMN_2721149	Arl11	5.58887058851234e-09
ILMN_2910934	Cd52	5.92708555977516e-09
ILMN_1216746	B2m	6.55387180013717e-09
ILMN_3135781	Anxa3	7.91682240541687e-09
ILMN_1241171	Anxa3	9.46331601663523e-09
ILMN_3161676	Tmem253	1.11038378030719e-08
ILMN_2469329	Tnfrsf1a	1.21507407016593e-08
ILMN_2742075	Cd14	1.22041460780948e-08
ILMN_1224077	Vav1	1.22267488099409e-08
ILMN_2955509	Klk6	1.2725317504989e-08
ILMN_1239190	Siglech	1.52441220187574e-08
ILMN_1235006	Slc14a1	1.52960506974467e-08
ILMN_2674884	Slc11a1	1.62493100238518e-08
ILMN_2825803	Parp14	1.83913438994591e-08
ILMN_2675811		1.96112598898645e-08
ILMN_2721929	Havcr2	2.05525600308487e-08
ILMN_2507286	Tnfsf13b	2.16820139593145e-08
ILMN_1217041	Cd86	2.23959824275892e-08
ILMN_1245354	Tlr7	2.50180444229092e-08
ILMN_2984828	Ly6e	2.89651224742701e-08
ILMN_1255766	Sh3bp2	3.16600239828619e-08
ILMN_2773113	Capg	3.49577145534167e-08
ILMN_2773624	Hexa	3.51819671076246e-08
ILMN_2743013	Ncf4	3.52238162879346e-08
ILMN_2663249	Slamf9	3.64489621022335e-08
ILMN_2742840	Gpr34	3.68590737348041e-08
ILMN_2707967	Man2b1	3.80465058015755e-08
ILMN_2702303	Ch25h	3.80516317650754e-08
