#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL6885.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.024472285106581; Statistic: 1.44878723355278; Expected: 0.909000791576576; Std.dev: 0.221706554875584; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889314716674e-29; Statistic: 19.1481006227743; Expected: 0.908948626581023; Std.dev: 0.454022979505096; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149745114; Statistic: 1.82961689319901; Expected: 0.908992657887118; Std.dev: 0.271350267850977; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2017-12-06
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000908765e-06; Statistic: 1.93569837117999; Expected: 0.943298789165124; Std.dev: 0.134662287771277; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.2820138837641; Expected: 0.934579439252337; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146082471e-06; Statistic: 2.04317003911763; Expected: 0.943291613329555; Std.dev: 0.163668711600985; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE64398.1
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('18_months') are kept for analysis. 
#New dataset contains 22 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=7, het_TASTPM: n=4, het_TPM: n=3, ho_TASTPM: n=3, TAS10: n=4, TAU: n=1
#Factor: OrganismPart (1 levels): Hippocampus: n=22
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=9, Batch_02_2013-03-04: n=13
#Factor: Gender (1 levels): M: n=22
#Factor: Timepoint (1 levels): 18_months: n=22
#
### Model test for factor: Genotype
#p-value: 0.00037609327722983; Statistic: 8.98052590698181; Expected: 4.98810333807622; Std.dev: 0.859357275474184; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.0229776290128954; Statistic: 9.14311222714263; Expected: 4.76190476190476; Std.dev: 1.74585518123245; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#22 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotypehet_TASTPM
#  DE genes: 678, up: 554, down: 124
#GSE64398.1_het_TASTPM: original input has 25697 probesets; mapped probesets: 24634; probes mapped to multiple genes to be removed (except for insulin): 1050; genes with multiple probesets are BH corrected. New data has 16364 genes.
GSE64398.1_het_TASTPM	GeneSymbols
1.52140080569992e-06	Lag3
1.59466183174554e-06	H2-M3
1.62332772792855e-06	Hk2
1.65411558264112e-06	Dhrs1
1.84818746121031e-06	Apobec1
1.94597027377506e-06	Samd9l
1.97505124945992e-06	Laptm5
2.15748315797793e-06	Ccl6
2.19285375481413e-06	Glipr2
2.40584362567526e-06	Ccl5
2.55565771083086e-06	Gldn
2.5762653987476e-06	Kcnk6
2.67813168888871e-06	Ggta1
2.78381951710626e-06	Cd274
2.87057922168652e-06	Pla2g15
2.88672737854331e-06	Hsd17b7
2.91548263343827e-06	Cd9
2.95465170490337e-06	Cd74
3.14252353119231e-06	Lgals3bp
3.26533594862081e-06	Casp4
3.3183919487227e-06	Lpl
3.3231311701557e-06	Arhgap30
3.51960636605069e-06	F9
3.80532015745224e-06	Lox
3.83369147605237e-06	Shmt1
3.97498836859746e-06	Naip5
4.19019898845705e-06	Anxa5
4.30689058523031e-06	Ctsz
4.39565325144904e-06	Igfbp5
4.52577663598142e-06	Icam1
4.5680876775844e-06	Irgm1
4.90753444216335e-06	Rnase4
5.11004363345667e-06	Abcc3
5.40184458757975e-06	Rab32
5.64111435610269e-06	Zfp36
5.77899407474507e-06	Nlrc5
5.87618548882195e-06	Cchcr1
5.97235298351585e-06	Lhfpl2
6.15043858229233e-06	Cyp4v3
6.46900593225558e-06	Gpr183
6.54310570590468e-06	Aldh1l2
6.9724573052239e-06	Lmo2
7.0233495947871e-06	Necap2
7.08395939887418e-06	Slco2b1
7.12913620201674e-06	Lpcat2
7.20194071860494e-06	Atf3
7.21937952340811e-06	Mfsd7a
7.40511639026015e-06	Hmha1
7.45832377179365e-06	Rab29
7.68133199585692e-06	Cmtm7
8.62154066798776e-06	Ifi27l2a
8.94833479135484e-06	Ostf1
9.17786986190726e-06	Irf8
9.32767065412983e-06	Inpp5d
9.36899744146696e-06	Fermt3
9.37552547974169e-06	Slc46a3
1.04959604317159e-05	Nos2
1.08870036338679e-05	Ifi35
1.09483570642642e-05	Irf5
1.136069779308e-05	Naprt
1.15144373352863e-05	Plek
1.21920109163681e-05	Oasl2
1.22559125588245e-05	Ifngr1
1.24337591910247e-05	Cd83
1.34311617122989e-05	Alox5ap
1.35977306381438e-05	H2-DMb1
1.39439556186746e-05	Pdpn
1.42228452705827e-05	BC026585
1.43567878930888e-05	Mx2
1.55398605451853e-05	Cryba4
1.59979078083691e-05	Trim30a
1.81822869108236e-05	Reep4
1.8352792543136e-05	Plcd4
1.85506579373199e-05	Rac2
1.88822782241778e-05	Snx20
1.9420537769037e-05	Uba7
1.94659311493786e-05	Cela1
1.95631240063823e-05	Axl
1.98414381233192e-05	Msmo1
2.02721385631122e-05	Ifi30
2.05393923211217e-05	Cd22
2.13842165936112e-05	Arhgap4
2.15884245439837e-05	Nfkb1
2.20955731374359e-05	Gbp2
2.22310581303985e-05	Osm
2.23149255372529e-05	Col27a1
2.36013971410662e-05	Cnr2
2.4060237803246e-05	Tnni2
2.40732887197139e-05	Kcne1l
2.4293655584674e-05	BC028528
2.72454757413777e-05	Socs3
2.74920800570157e-05	Fam167b
2.75873372584113e-05	Serping1
2.76587594355634e-05	Csf1r
2.94005983204891e-05	Stat2
3.04447167899042e-05	Selplg
3.07152905507878e-05	Tcirg1
3.19428777268384e-05	Apbb1ip
3.41088918856292e-05	Abcb1b
3.59409099172291e-05	Renbp
3.61535823464736e-05	Spi1
3.63488146936428e-05	Lsp1
3.90505538019198e-05	Hsd3b7
4.5601186231779e-05	Ccl9
4.6570816335707e-05	Bcl3
4.67040784657856e-05	Hlx
4.68533991780071e-05	Sqle
4.69969854924289e-05	Arpc1b
4.73366535190293e-05	Lgmn
4.89231915301027e-05	Ctsc
5.09220942486405e-05	Ccr5
5.09469364776786e-05	Hrsp12
5.12389212061371e-05	Gcnt1
5.14600346913573e-05	Lrig1
5.25923227224334e-05	Hk3
5.44873574885044e-05	H2-Ab1
5.56660674229567e-05	Endou
5.65576062707629e-05	Was
5.80543073594588e-05	Haao
5.84852623243774e-05	Mob3a
5.88153738077686e-05	Il13ra1
5.95616160215187e-05	Irgm2
6.00423229893683e-05	Dennd1c
6.03374902129263e-05	Cd8b1
6.12026939140757e-05	Abhd4
6.19770704802658e-05	S100a11
6.8694858596455e-05	Tgm1
7.25914736777884e-05	Stard4
7.67238231917365e-05	Lilrb4
8.69910526801639e-05	Irf1
8.83405687779625e-05	Idh1
8.84583195401661e-05	Nsdhl
8.97247561259894e-05	Cd151
9.11724299837205e-05	Lgi4
9.46295646309743e-05	Vwa5a
9.55852821276921e-05	St14
9.77193826182186e-05	Stat1
9.99479417046522e-05	Cx3cr1
0.000100224029529365	Tmem119
0.000101771311007385	Ccdc3
0.000102150900614363	Lcn2
0.000102314645894673	Arhgap25
0.000107910035603121	Parp3
0.000109321229728309	Hhex
0.000112530962370596	Frrs1
0.000119241608208382	Lrrk1
0.000119451404049564	Mpv17l
0.000121806924908243	Skap2
0.000122602777504824	Arhgap9
0.000122686064752427	4930486L24Rik
0.000122806823069278	Nrros
0.000123928382469838	Nuak2
0.000124259247563143	Ticam2
0.000125127353360131	Prc1
0.00012915838626604	Rps6ka1
0.000144003433916782	Capn3
0.000145154345347546	Scamp2
0.000150278298085221	Mvd
0.000167801381452445	Il1a
0.000174568892542526	Adgre1
0.000178127608090458	Slc44a2
0.000193185683986802	Cdhr1
0.000199524390857091	Scrg1
0.000202622537515184	Syna
0.00020901365430294	Abca9
0.000210697139013082	Clk4
0.000225313027413145	Plekhf2
0.000241321881362969	Igtp
0.000243050294081007	Hpgd
0.000255798271143314	Themis2
0.000256314910070609	Mapkapk3
0.000262493076327892	Tspan32
0.000265862442979403	Tgif1
0.000278295051892709	Mocos
0.000281523987659522	Shc1
0.000287352714705167	Cd37
0.000288346088453823	Bid
0.000289977531290826	Gdpd3
0.000296302146773383	Apobr
0.000306111313987151	Golm1
0.000306662497792479	Mfap3l
0.000307528595097548	Echdc2
0.000315613456031622	Thbs2
0.000319202048303179	Psmb8
0.000329184078911827	Serf2
0.000344853997678186	Pdlim4
0.000346392511158975	Cdk5rap2
0.000351283141225598	Csf1
0.000353011636300187	Piezo2
0.00036854757528253	Dbi
0.000375576864861161	H6pd
0.00037854379865876	Baiap2l2
0.000385106371853549	Ak4
0.000397084905479227	Tlr6
0.000397719644053569	Stard5
0.000420477710819778	Hmgcs1
0.000422014114599173	Ncf1
0.000426777909555393	Rab3il1
0.00043066591918674	Tgfb1
0.000445607446198159	Mvp
0.000465082838924882	Cyth3
0.000474062920921545	Eif2ak2
0.000479396565082397	Slamf8
0.000490487527152979	Lcp1
0.000512233050444807	Fam167a
0.00051706475376099	Btf3
0.000518261828191321	Dhx58
0.000529787924006513	Bag3
0.000530784114502759	C3
0.000534738378836585	Eml3
0.000537138745274479	Fmnl3
0.000557025058748965	Gsdmd
0.000565954528109697	Cyp4f18
0.000574806511102371	Rhoj
0.000590932198710927	Oas2
0.000606058209604599	1700084C01Rik
0.000628592436626609	Psd3
0.000637779744803429	Rcsd1
0.000642923263113091	Ctse
0.00064412714019249	Cnn3
0.000645163436933253	Cmtm6
0.000646394680921306	Itgb5
0.000662030559998003	Pmp22
0.000667562148584291	Cpne9
0.00066987831867344	Suclg2
0.00068140961875337	Cmtm3
0.000689091991672834	S100a4
0.000696948592596393	Scel
0.000700740060948257	S100a1
0.000715784767880908	Slc25a45
0.00072625015516696	Psmb9
0.000733432800763309	Aldh4a1
0.000756512641403512	Casp8
0.000763553885843276	Cd109
0.000768458721241876	H2-Eb1
0.000783723786650404	Tpcn2
0.000789563130883936	Rgs1
0.000792092904427212	Clu
0.000801268812255666	Ptpn18
0.000803752810102572	Lgals9
0.000806740298316104	Lss
0.000815865052806714	Syngr2
0.000826147968053232	Liph
0.000832761012239029	Tlr4
0.000839780036121918	Rbm5
0.000852767386270031	Akna
0.000870575305474399	Igf2bp2
0.000886843758496991	Inppl1
0.000899755680010091	Csf2ra
0.000904330367024588	Krt34
0.000923259523371446	Gm4841
0.000950125903725642	Sgpl1
0.000964400586785773	Pnp
0.00100871747303394	Slc2a6
0.00102985557646588	Mknk1
0.00105778563959305	Cd3d
0.00106835259503301	Arhgef6
0.00107860509007316	Tubb6
0.00110972575610874	Spp1
0.00112864293176623	Naip2
0.00114959972006316	Uggt1
0.00121221764630134	Sat1
0.0012335319701804	Cd63
0.00123943408017099	St6galnac4
0.00125452964106133	Fhod1
0.0012565863690756	5031414D18Rik
0.00126941711092506	Fgfrl1
0.00129773870490118	Bco2
0.00130609750768576	Cyth4
0.0013313169283606	Gpx1
0.00133290480499082	Myd88
0.00134365683902181	Slc29a3
0.00136077802410981	Tagln3
0.00137163835629128	Slc22a4
0.00137300140562556	Angpt1
0.00139811686065046	Upp1
0.00142398718856915	Erp44
0.00145222001368122	Nr1h3
0.00145480545032472	Phkg1
0.00146093165013082	Gck
0.00146936999217375	Magea4
0.0014705495070909	Ephx1
0.0014766192560906	Acly
0.00147768982492391	Bmf
0.00149197483161031	Rassf5
0.00149974040366767	Map3k14
0.00151606643122144	Rab27a
0.00151665924668659	Sdcbp
0.00152921396421606	P4ha3
0.00153309225134478	Snx18
0.00155954005864111	P2rx4
0.00156307514294778	Itpr2
0.00157977719453895	Cyp7b1
0.0016160101697125	0610010K14Rik
0.00161835775287474	Klk1b7-ps
0.00163334635981367	Khk
0.00164254323940993	Plcb2
0.00169732011254742	Thrsp
0.00171204242990129	Il9
0.00172185510731959	Actr2
0.00174736816540271	Hist1h4h
0.0017936541442245	Ddx58
0.00180017732485338	Ucp1
0.00181542681715027	Mfsd1
0.00185277073538042	Aldh1l1
0.00189287627672449	Trim21
0.00197368221629762	Tex11
0.00197372698084523	Unc13d
0.00198940272318747	AI467606
0.00200129275688306	Ltb
0.00201244031198784	Pycard
0.00202177437921332	Lgals3
0.00204556886465831	Lynx1
0.00204803476575949	Pura
0.00207041145052408	Pik3ip1
0.00208112836545997	Guca1a
0.00208972370458516	Oat
0.00208999489900468	Ost4
0.00213622067224952	Rpain
0.00216092543803054	Sbno2
0.00217357527789873	Ripk1
0.00217546665758409	Emp3
0.00221370510715478	G6pdx
0.00225029013832329	Dock8
0.00226066532539951	Blnk
0.00226215758114768	Col16a1
0.00227434779459662	Nfe2l2
0.00227497480041486	Gpr89
0.00228843404014035	Adamtsl4
0.00232310426979696	H2-Aa
0.00232327744326757	Irak4
0.00237375525501669	Tmem43
0.00240070941298721	Rnf135
0.00242574607388749	Ipo13
0.00243851698813798	Nap1l4
0.00246821765908307	Spint1
0.00251718178321653	Ctss
0.00255625317150939	Tspo
0.00257436655141829	Prkcsh
0.00258363650136801	Gpsm3
0.00259743773335246	Ubxn8
0.0026343786178157	Gadd45a
0.00267005810749057	Nat2
0.00267174977674833	Myh9
0.00273558366416657	Pqlc3
0.0027550622460107	Apoc4
0.00276775214169904	Ms4a5
0.00277811752349003	Slc8b1
0.00278461794144275	Casp9
0.00281897377103698	Helz2
0.00283333929531434	Wisp2
0.00288413278778712	Ttf2
0.00289581900838445	Cd70
0.00295668399794243	Sh3bgrl3
0.00303895293368452	Atp6v1e2
0.00315737700296337	Cotl1
0.00315807596682689	Gal
0.00316865207326178	Il3ra
0.00321197991168952	Ednra
0.00324546921715401	Add3
0.00326111352065825	H2-DMa
0.00336320892674618	Stat3
0.00338612079873213	Smpdl3b
0.00338616986115143	Anxa2
0.00339865027565429	Taf5
0.00342376555953795	Plgrkt
0.00344918928767736	Dennd2c
0.00346061253449625	Peli2
0.00354821521777589	Gstm6
0.00356936860871315	Clec16a
0.00357618019788527	Ntrk2
0.00362502949393365	Fxyd3
0.00363396798138158	Sipa1
0.003662249787941	Medag
0.0037226651628848	Gm2a
0.0037278565550675	Gpr65
0.0037551047842305	Sparc
0.00381332449574801	Cry1
0.00385443777829952	Cep120
0.00390031856259516	Nlgn3
0.00390465579990865	Aqp4
0.00392595182213219	Ehd4
0.00393333229997334	Ubr5
0.00393394250855181	Cidea
0.00399007527024569	Lhx9
0.00400880634310493	Igdcc4
0.00400944975199622	Akr1b10
0.00400957503032869	Cd69
0.00416513153274046	Birc5
0.00416977344370325	Rab19
0.00426368122815473	Col4a2
0.00426620128306482	Arap3
0.00435383503728593	Hspb6
0.00438804113022043	Nfatc1
0.00440782526154065	Gm5477
0.00446647046065948	Sh3d21
0.00447813582467663	Rhbdf1
0.00450047060143317	Slc22a13b-ps
0.00451838512630408	Ogfr
0.00454904340889341	Vkorc1
0.00456751826665775	Plce1
0.0045711123450572	Lrp12
0.00458102161030813	Cpne4
0.00458427822791165	Ntpcr
0.00459461746558966	Arl8b
0.00459635403159577	Cyr61
0.00460435632498978	Ccrl2
0.00463792510387671	Rhoc
0.00465685679249559	Pcm1
0.00471073119778283	Lcat
0.00472808048408923	Rcbtb2
0.00473202012306721	Cdc42ep4
0.00473703633110722	Cd53
0.00475037976266937	Cd300a
0.0047956852320398	Pcyt1b
0.00485058851421275	1810026J23Rik
0.00486472668117973	Adipor1
0.00488405662262923	Asph
0.0049064266754237	Olfr867
0.00490688956529128	Vwa3a
0.00501498938686512	Lrrc3
0.00502356585625805	Clic1
0.00503928635354087	Cxcr4
0.00503947505188415	Nudt5
0.00504026951048837	Olfml2b
0.00506069585784093	Pkia
0.00508866268451943	Bdh2
0.00510858741496612	Sis
0.00514509594045917	Lrmp
0.00520533769028942	Mycl
0.00523980795979648	Tonsl
0.00528707487055436	B3gnt5
0.00528988361747665	Clec5a
0.0053120977271088	Amer3
0.00531621617722427	Ppl
0.00543570815624816	Tmco4
0.00559921397102591	Umod
0.00560002346940148	Muc5ac
0.005608405954762	Gldc
0.00562063837364459	Daglb
0.00562909288085994	Pnpla7
0.0056525773739773	Ppic
0.00567337974940279	Plod1
0.00568599556514223	Capns1
0.00568992418799807	Ebi3
