#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL6885.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.024472285106581; Statistic: 1.44878723355278; Expected: 0.909000791576576; Std.dev: 0.221706554875584; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889314716674e-29; Statistic: 19.1481006227743; Expected: 0.908948626581023; Std.dev: 0.454022979505096; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149745114; Statistic: 1.82961689319901; Expected: 0.908992657887118; Std.dev: 0.271350267850977; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2017-12-06
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000908765e-06; Statistic: 1.93569837117999; Expected: 0.943298789165124; Std.dev: 0.134662287771277; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.2820138837641; Expected: 0.934579439252337; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146082471e-06; Statistic: 2.04317003911763; Expected: 0.943291613329555; Std.dev: 0.163668711600985; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE64398.1
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('18_months') are kept for analysis. 
#New dataset contains 22 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=7, het_TASTPM: n=4, het_TPM: n=3, ho_TASTPM: n=3, TAS10: n=4, TAU: n=1
#Factor: OrganismPart (1 levels): Hippocampus: n=22
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=9, Batch_02_2013-03-04: n=13
#Factor: Gender (1 levels): M: n=22
#Factor: Timepoint (1 levels): 18_months: n=22
#
### Model test for factor: Genotype
#p-value: 0.00037609327722983; Statistic: 8.98052590698181; Expected: 4.98810333807622; Std.dev: 0.859357275474184; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.0229776290128954; Statistic: 9.14311222714263; Expected: 4.76190476190476; Std.dev: 1.74585518123245; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#22 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotypeho_TASTPM
#  DE genes: 3694, up: 1832, down: 1862
#GSE64398.1_ho_TASTPM: original input has 25697 probesets; mapped probesets: 24634; probes mapped to multiple genes to be removed (except for insulin): 1050; genes with multiple probesets are BH corrected. New data has 16364 genes.
GSE64398.1_ho_TASTPM	GeneSymbols
3.91310996539623e-09	Apobec1
4.09599477837862e-09	Hmha1
4.18979484551186e-09	Ch25h
4.26182510494761e-09	Pik3cg
4.37377271516017e-09	Zfp36
4.9935089500282e-09	P2ry6
5.65039462259655e-09	Igfbp5
5.67077833476867e-09	Mapkapk3
5.69068696767116e-09	Dhrs1
5.72820984855892e-09	S100a6
5.91296231469029e-09	Fcgr1
6.19746777411521e-09	Tbxas1
6.63626654085911e-09	Siglech
7.23248066880786e-09	Cd33
8.16594157859004e-09	Hlx
8.66205625273915e-09	B2m
8.81916668547031e-09	Slc14a1
8.86335029432598e-09	Cd274
8.86479572360584e-09	Plcg2
8.9471971505583e-09	Gpr183
9.1382277060566e-09	Cd151
9.98477744126601e-09	Rsad2
1.00309203923175e-08	Oas2
1.0602030616235e-08	Ccl12
1.07098861396085e-08	Syngr2
1.15556683901971e-08	Oasl2
1.2515701472738e-08	Selplg
1.30189479270438e-08	Parp3
1.30452475071873e-08	Bik
1.31243432170911e-08	Sbno2
1.39015620012231e-08	Axl
1.41384214631087e-08	Irf9
1.43365090013406e-08	Pdpn
1.47675089934153e-08	Uba7
1.5090339442101e-08	Nlrc5
1.50954247832509e-08	Rab29
1.53348818598285e-08	Arhgap4
1.53642939754485e-08	Hk3
1.59141523384899e-08	Arhgap30
1.71337066783357e-08	Susd3
1.84015734768819e-08	H2-M3
1.85274154222535e-08	Aldh1l2
1.96890452708059e-08	Hsd3b7
2.02910508022856e-08	Apbb1ip
2.03932604838796e-08	Renbp
2.04608068812412e-08	Tgm2
2.04702288869758e-08	Atf3
2.15428734575865e-08	Gm8909
2.17220826636431e-08	Aif1
2.29065264893154e-08	Fermt3
2.33128897663611e-08	Tnni2
2.66561946139811e-08	Gbp3
2.78085565431175e-08	Alox5ap
2.82227383618141e-08	Glycam1
3.01095610985092e-08	Cd37
3.19873870127987e-08	Endou
3.80167415012852e-08	Ccl6
3.9239535517232e-08	Pdlim4
4.0475167420272e-08	Serping1
4.21091279555423e-08	Laptm5
4.38457072786135e-08	Rcsd1
4.4290713887912e-08	Ctsz
4.66425310111834e-08	Btk
4.71610940615304e-08	Gmfg
4.75180600146942e-08	Irf5
4.75338946241781e-08	Elk3
5.11479115584573e-08	Rps6ka1
5.16952799609998e-08	Pla2g15
5.44249316400542e-08	Plau
5.82336837716475e-08	Dennd2c
5.84326927397206e-08	Necap2
6.13819515599883e-08	Abcc3
6.50536148494048e-08	Lgi4
6.6438670571222e-08	Liph
6.76811194143384e-08	Dennd1c
6.7794430306441e-08	Irgm1
6.85255288344895e-08	Lgals3bp
6.92050219416079e-08	Il1a
6.94113909913648e-08	Acat2
7.01178956688461e-08	H2-DMb1
7.696048462137e-08	Kcnk6
7.72136830776736e-08	Shc1
8.03465452956436e-08	Lsp1
8.63632261952071e-08	Lamb2
9.32718575014269e-08	Lrig1
1.00813921214867e-07	Ehd4
1.01228886023514e-07	Thbs2
1.01506628748516e-07	Gsn
1.05163804039406e-07	G6pdx
1.0884745549849e-07	Sh3pxd2b
1.09602974459871e-07	Wfdc17
1.14538540866979e-07	Galnt10
1.1700046326859e-07	Irgm2
1.18478111717459e-07	Arhgdib
1.23849231336986e-07	Myzap
1.23915316928657e-07	Was
1.25041913753007e-07	Ggta1
1.37168617358639e-07	Gadd45a
1.40972884403113e-07	Hk2
1.43101810417583e-07	Ifi35
1.43277958494688e-07	Lcn2
1.44032949128161e-07	Slco2b1
1.46718299823289e-07	Usp18
1.49841703343818e-07	Rac2
1.54812121718233e-07	Jak3
1.59159082497578e-07	Slc25a45
1.64352465824365e-07	Arpc1b
1.65762129875469e-07	Reep4
1.66039350632084e-07	Csf1r
1.90433844102492e-07	Traf1
1.90528527549793e-07	Emp3
1.98184942861181e-07	Slc7a7
2.02157239954749e-07	Ticam2
2.02775270574355e-07	Apobr
2.07811162567295e-07	Cd22
2.16093029446304e-07	Fxyd5
2.33242587224975e-07	Stat2
2.39724185857985e-07	Naprt
2.44225212487345e-07	Ctsw
2.48388815403575e-07	Inpp5d
2.52956317833006e-07	Fmnl3
2.60694501736504e-07	Tnfaip2
2.61675259723084e-07	Il13ra1
2.66975315464128e-07	Psmb8
2.6914708146089e-07	Ccrl2
2.7579110411885e-07	Prcp
2.87705127840965e-07	Anxa2
3.21642084659772e-07	Arhgap25
3.26241202509823e-07	Mvp
3.33098583106579e-07	Hsd17b7
3.37307444043725e-07	Igf2bp2
3.38492365525106e-07	Tgfb1
3.43410997792932e-07	Itpr2
3.45019930215893e-07	Ifngr1
3.50645924661448e-07	Spon2
3.52609306398833e-07	Ahnak2
3.55059837128862e-07	Il3ra
3.55331272673669e-07	Tlr6
3.57368432733741e-07	Pbk
3.62193775289227e-07	Gbp2
3.62931153568071e-07	Cmtm3
3.68253340270776e-07	Fgfrl1
3.83901189021886e-07	Slc22a1
4.13583680527661e-07	Kcne1l
4.43851266766573e-07	Baiap2l2
4.79346772267934e-07	Rrad
4.93520507445119e-07	Cd9
4.99779929440253e-07	Sh3d21
5.15807592088335e-07	Dhx58
5.17215295303432e-07	Gpx1
5.18803530805557e-07	S100a11
5.25023518305216e-07	Lcp1
5.34883826978926e-07	Aebp1
5.47547295792188e-07	Entpd2
5.60804274752083e-07	Nrros
5.7579708592242e-07	Lyl1
5.97579007073426e-07	Cryba4
6.04965521342401e-07	Gfpt2
6.23030517217475e-07	Gm4876
6.84738950507618e-07	Gadd45g
7.29977227790233e-07	Spi1
8.03007783253616e-07	Ifi30
8.04496125505506e-07	Sgpl1
8.24515853366063e-07	Tnfrsf11b
8.33249149543147e-07	Tmco4
8.39067161201154e-07	Slc46a3
8.6267571572768e-07	Cyp4v3
8.86288207287403e-07	Lmo2
8.89951864480291e-07	Clu
8.96676451069212e-07	AI467606
9.204014766885e-07	C3
9.62544082972759e-07	Plcd4
9.99054865281524e-07	Mfsd7a
1.01736842869117e-06	Nuak2
1.02896550141417e-06	Stat3
1.05560029882243e-06	Fam167a
1.07696194785001e-06	Pmp22
1.07899437706852e-06	Cela1
1.11534245033661e-06	AA467197
1.13300963745351e-06	Cx3cr1
1.19075304377207e-06	Fyb
1.20924221042833e-06	Scamp2
1.21154687035751e-06	Plp2
1.2154494516105e-06	Micall2
1.21658438689104e-06	Fbxo2
1.22087544043455e-06	Abhd4
1.25340507144807e-06	Rhoj
1.33900649106823e-06	Vkorc1
1.3418150589669e-06	Gpr146
1.36074195442239e-06	Tmem106a
1.52556926885648e-06	Rab3il1
1.63893427184465e-06	Cd83
1.68314688650149e-06	Stat1
1.68475929356748e-06	Igtp
1.70541072081421e-06	Ccl9
1.7263753402887e-06	Epsti1
1.74287848563484e-06	Hn1l
1.8355517200844e-06	Pgd
1.84379695857418e-06	Tagln3
1.8516644535446e-06	Lpcat2
1.95183284368203e-06	Ly6e
2.04825635334018e-06	Bag3
2.07791546038022e-06	Psmb9
2.08293153896887e-06	Klc3
2.08555760280313e-06	Eml3
2.08800725075389e-06	Asph
2.09640516164953e-06	Angpt1
2.10161217522839e-06	Aldh1l1
2.12712868614441e-06	Lamp1
2.16474300562281e-06	Oat
2.19445101670809e-06	Ntrk2
2.32909000057206e-06	Ccr5
2.47275208913004e-06	Cdk5rap2
2.51406788640895e-06	Rnase4
2.52286380658794e-06	Fhod1
2.52880748099111e-06	Myd88
2.54798133571845e-06	Phlda3
2.59755110481349e-06	Map3k14
2.599057869145e-06	Ptpn18
2.60719584474873e-06	BC026585
2.69395021586281e-06	Camk1
2.70057056709847e-06	Wisp2
2.70253106965355e-06	Irs3
2.78258948707552e-06	Ifi27l2a
2.78970258157066e-06	Slc13a3
2.8246298392256e-06	Farp1
2.90696220628377e-06	Frrs1
2.99364190262126e-06	Rab32
3.00335901418363e-06	Capzb
3.06898547169901e-06	Irf8
3.10364362779466e-06	Ppl
3.12502810275268e-06	Plcb2
3.13812519257594e-06	Csf1
3.19165372975292e-06	Mapk13
3.19725809580393e-06	Serpinf1
3.30083909205542e-06	Gm2a
3.33729345122666e-06	Gsdmd
3.38159886028218e-06	Adap2
3.43641997172207e-06	Nrap
3.53651903206537e-06	Dnase2a
3.67898422380227e-06	Asap3
3.78414647436353e-06	Tmc6
3.87742097425159e-06	Slc22a18
3.92076122056528e-06	Apeh
3.9349350725566e-06	Cxcl1
4.02854885915043e-06	Khk
4.10500337830163e-06	Tmem198b
4.24302640013066e-06	Mtmr11
4.33501059437278e-06	Batf2
4.56255419102513e-06	Fgd2
4.64368367690343e-06	Lrrc3
4.6593529631431e-06	Rhbdf1
4.74118993730169e-06	Irak4
4.76055609962383e-06	Rpain
4.90439736040862e-06	Tspan32
5.08575658694729e-06	Mapkapk2
5.18359656466813e-06	Prc1
5.20183033544922e-06	Tirap
5.44625292786081e-06	Plxnd1
5.53534667260932e-06	Slc10a3
5.57577257721017e-06	Pbxip1
5.70685043931166e-06	5031414D18Rik
5.93272475181799e-06	Ltbr
6.170785980512e-06	Helz2
6.28935041680111e-06	Nfkb1
6.408098602282e-06	Ddah1
6.54354204069296e-06	Trim30d
7.07395510399343e-06	Samhd1
7.19104754038783e-06	Apoe
7.38933358435225e-06	Il1b
7.59276946943081e-06	Oplah
7.6190906993065e-06	Tst
7.68251986008424e-06	Nfatc1
7.95136324369114e-06	Gpr108
8.56462618567524e-06	Rhoc
8.79916315148643e-06	Lpin1
8.98395465243412e-06	Mmel1
9.01746743111824e-06	Glmp
9.35509559234727e-06	Inppl1
9.38498154286107e-06	Stard4
9.39296816355657e-06	Myocd
9.619539396317e-06	Sat1
9.84916540091263e-06	Zfp36l1
1.0004690770626e-05	Tnfrsf12a
1.03869719726633e-05	Mvd
1.04520976504471e-05	Xdh
1.04813080742456e-05	Acot11
1.06733787304623e-05	Lif
1.10921827681312e-05	Fdps
1.1327216881275e-05	Tmem119
1.15036540069161e-05	Irf1
1.17069319230546e-05	Aoah
1.18507978337151e-05	Cracr2b
1.24180423653283e-05	Sytl1
1.24343274965862e-05	Sparc
1.25370009814802e-05	Igdcc4
1.27511153145635e-05	Trim21
1.27923368900819e-05	Fah
1.28391106239034e-05	Shisa5
1.29712306696661e-05	Pnpla7
1.37272440141949e-05	Sipa1
1.41177924135509e-05	Tpcn2
1.42526453353897e-05	P2rx4
1.44304812237863e-05	Pnpla2
1.47038608653087e-05	Ctsa
1.49146208475529e-05	Tlr4
1.49910687755233e-05	Blvrb
1.52309036987997e-05	BC028528
1.53240844004525e-05	Mocos
1.54664285209587e-05	Hspb6
1.60373954621718e-05	Asb10
1.63765908602258e-05	Ermard
1.67024562001203e-05	Pttg1ip
1.69065471326184e-05	Pqlc3
1.70241842012409e-05	Rrbp1
1.72380753067917e-05	Pald1
1.74200688279114e-05	Ctsc
1.79324201869207e-05	Orai1
1.83203506216734e-05	Apod
1.85665691009244e-05	Akna
1.86894408362396e-05	Apoc4
1.88769692505122e-05	Bcl2l11
1.89498203272763e-05	Irf7
1.92485858999693e-05	Slc44a2
1.94617549417334e-05	Cd74
1.97511694261678e-05	Sqle
2.01950700277845e-05	Ttf2
2.03448415068391e-05	Tmem43
2.06057169014915e-05	Bmf
2.10883049751797e-05	Isg15
2.11267156019782e-05	Eif2ak2
2.13820369569924e-05	Pcyt2
2.15197130522438e-05	Fli1
2.15672745514323e-05	1700084C01Rik
2.19493433453e-05	Itgb5
2.2556084770386e-05	Pear1
2.33902192120734e-05	Pfkfb4
2.34626254730258e-05	Pnp
2.35132811815401e-05	Ccdc3
2.35604646015557e-05	Prdx6
2.38767370518674e-05	Skap2
2.4311749245798e-05	Sepn1
2.44594166526791e-05	Pdrg1
2.47708220482176e-05	Mxra8
2.48316378416894e-05	Spsb2
2.50280298801354e-05	Tap2
2.59615111373523e-05	Ebi3
2.63138252357206e-05	Tspo
2.641405573649e-05	Plod3
2.662016982897e-05	Cdkn1a
2.68349130750604e-05	Abcb1b
2.73822040343169e-05	Irak3
2.74733785471653e-05	Tbc1d2b
2.75167083864203e-05	Midn
2.79852209272311e-05	Slc29a3
2.85041003473338e-05	Padi1
2.85948070475901e-05	Daglb
2.95305820502153e-05	Szrd1
2.95814384690522e-05	Ergic3
3.04833888219642e-05	Atox1
3.19628047392262e-05	Hrsp12
3.27161563482445e-05	Cyr61
3.3062532816998e-05	Hist1h4h
3.31035081080153e-05	Gcnt1
3.31138128891032e-05	Mmp2
3.31345378750963e-05	Wnt6
3.3556393252314e-05	Lpcat3
3.42598357890497e-05	Ahnak
3.48127842360714e-05	Hhex
3.49302033766206e-05	Rela
3.54653861639118e-05	Lgals9
3.55139506925746e-05	Rnf135
3.57016803910537e-05	Trim26
3.63408465705883e-05	Adamtsl4
3.65969832465608e-05	Gna13
3.67019598174143e-05	Rab31
3.85219614218644e-05	Avil
3.85233643301058e-05	Tmem51
3.85589719944503e-05	Mmp11
3.90992283068932e-05	Serinc3
4.02909613743794e-05	St6gal1
4.04949356482909e-05	Tcf7l1
4.32229904629539e-05	Plin4
4.33056223489156e-05	Pdgfb
4.34269003015814e-05	Retsat
4.37653119489834e-05	Cln3
4.49568248893633e-05	Itgam
4.50390501807842e-05	Tmprss5
4.60278872257885e-05	Cd69
4.74636786986634e-05	Nmu
4.90765605141423e-05	Tubb6
4.92522708140688e-05	Uggt1
5.08457633205908e-05	Piezo2
5.1550858459137e-05	Psme1
5.39429268921298e-05	Slc25a18
5.46112462226165e-05	Iqgap3
5.47638420437616e-05	Apobec3
5.76620372850206e-05	Ctc1
5.83184142517407e-05	Myo1g
6.0546257007928e-05	Fhdc1
6.08735944307318e-05	Phkg1
6.11520832126472e-05	Car5b
6.12549142439404e-05	Birc5
6.17174441766831e-05	Cd8b1
6.18888103106981e-05	Cd3e
6.21528410425818e-05	Eif2b2
6.27688631531912e-05	Tec
6.27875908442182e-05	Ripk1
6.37863760000767e-05	Sgca
6.42985778684353e-05	St3gal6
