Sample	HippPDE9_TG_1	HippPDE9_TG_2	HippPDE9_TG_3	HippPDE9_TG_4	HippPDE9_TG_5	HippPDE9_TG_6	HippPDE9_TG_7	HippPDE9_TG_8	HippPDE9_WT_1	HippPDE9_WT_2	HippPDE9_WT_3	HippPDE9_WT_4	HippPDE9_WT_5	HippPDE9_WT_6	HippPDE9_WT_7	HippPDE9_WT_8	HippVeh_TG_1	HippVeh_TG_2	HippVeh_TG_3	HippVeh_TG_4	HippVeh_TG_5	HippVeh_TG_6	HippVeh_TG_7	HippVeh_TG_8	HippVeh_WT_1	HippVeh_WT_2	HippVeh_WT_3	HippVeh_WT_4	HippVeh_WT_5	HippVeh_WT_6	HippVeh_WT_7	HippVeh_WT_8	PfCPDE9_TG_1	PfCPDE9_TG_2	PfCPDE9_TG_3	PfCPDE9_TG_4	PfCPDE9_TG_5	PfCPDE9_TG_6	PfCPDE9_TG_7	PfCPDE9_TG_8	PfCPDE9_WT_1	PfCPDE9_WT_2	PfCPDE9_WT_3	PfCPDE9_WT_4	PfCPDE9_WT_5	PfCPDE9_WT_6	PfCPDE9_WT_7	PfCPDE9_WT_8	PfCVeh_TG_1	PfCVeh_TG_2	PfCVeh_TG_3	PfCVeh_TG_4	PfCVeh_TG_5	PfCVeh_TG_6	PfCVeh_TG_7	PfCVeh_TG_8	PfCVeh_WT_1	PfCVeh_WT_2	PfCVeh_WT_3	PfCVeh_WT_4	PfCVeh_WT_5	PfCVeh_WT_6	PfCVeh_WT_7	PfCVeh_WT_8
HippPDE9_WT_3	0.974097934601542	0.992550976568853	0.985345659741742	0.985784065012771	0.990242392836847	0.99145743050205	0.993541312826489	0.991377905750181	0.989528893301268	0.995360698352212	NA	0.99471268200332	0.988077484484682	0.993341174588777	0.992946590351859	0.993658033080231	0.98509792436584	0.98723940049903	0.989978250378475	0.984774108186976	0.990820752202438	0.990635358110234	0.991585798574501	0.991003769536428	0.980736641134437	0.987730121224753	0.991493108580026	0.98601155894866	0.989152197917797	0.992821367725006	0.990096403640476	0.991095163091604	0.982306617523383	0.972586335886074	0.970346785930845	0.974209567410865	0.980571786776666	0.980756921475194	0.98315499143156	0.976132168289352	0.973804077602288	0.978615628090371	0.978295048961653	0.975783017798842	0.980049188878286	0.980617260383915	0.980581550139015	0.980253387014134	0.972755922601482	0.975253284639101	0.976126585224582	0.975043860784305	0.982139854168828	0.982443867882946	0.982054353922399	0.980884412329015	0.97765817052141	0.975609780166405	0.98251804613192	0.975858158542337	0.982708893856776	0.98106292942474	0.981093479851862	0.981606815983992
HippPDE9_WT_4	0.978077017426635	0.995162350920986	0.989998988219808	0.989656105191928	0.99227359088496	0.992277784815416	0.994847101366275	0.992722151166171	0.992377770231857	0.996683300426289	0.99471268200332	NA	0.99223501309783	0.99347303554344	0.994854626868084	0.99504038899978	0.988833596375804	0.991336389731614	0.991628266199779	0.989599107571963	0.993224961854956	0.992148715077074	0.993474498334109	0.993821250718023	0.985853698202465	0.992481828736207	0.993017580936139	0.989818519885378	0.992422892990282	0.99399332426533	0.992106633473969	0.99403927491233	0.984478748946271	0.97555466663389	0.97415737645513	0.977220696609252	0.983120088557851	0.981344641322842	0.983771318253377	0.979488402966778	0.977158171444308	0.981308930495094	0.97925361217329	0.980438172436146	0.982926308509084	0.980170635009999	0.980694184610712	0.980396116020278	0.975300802518574	0.978776291916035	0.978763316727601	0.978781598783324	0.982320296689359	0.981319604338298	0.982665808293301	0.983428077787168	0.980708425481976	0.979605747109007	0.983737999846089	0.978911446169301	0.983497573136044	0.981332377925033	0.981041502146774	0.984266070140495
HippPDE9_WT_5	0.978924702589295	0.993344536126249	0.991750743074066	0.994722632229349	0.989908289273983	0.98879672586868	0.990449001860082	0.991300289147507	0.991073828017305	0.991726002525092	0.988077484484682	0.99223501309783	NA	0.989911168862392	0.991636628776585	0.992196077610088	0.991513005197834	0.990961136268598	0.989901707698756	0.991772214286405	0.994416894646085	0.989586977593246	0.990535738444406	0.991091784805261	0.990139068648829	0.995153915631924	0.991601087947564	0.992856103182916	0.995206374841293	0.991265843127053	0.992930892640783	0.991816704722458	0.980805383563588	0.975037576217071	0.976186132325722	0.97645853334304	0.981216658396503	0.976136255542284	0.979775494578285	0.980485707742313	0.978060643875257	0.98007139337297	0.978585754680021	0.980060239067346	0.98273264993395	0.973730354187763	0.974320909736066	0.976743087598426	0.975806459511668	0.978882968689154	0.978006529967674	0.978695341763412	0.976789432485761	0.974661841917649	0.97746283775178	0.981229805769443	0.979775850491606	0.980306871145132	0.979332407773768	0.979396041260602	0.978572068625808	0.975251187414409	0.976945737449462	0.981551091996011
HippPDE9_WT_6	0.978002232598985	0.992569699397633	0.988010221126202	0.986543987909221	0.993821487602678	0.993630194735629	0.995021713320127	0.99277500413509	0.992087745707079	0.994978567528943	0.993341174588777	0.99347303554344	0.989911168862392	NA	0.995675524769417	0.994236986478689	0.987500926574293	0.988857371082607	0.99131524517747	0.987371605690282	0.992386177416904	0.993901954786397	0.994771871928642	0.993873386309769	0.984145634994333	0.98851731582313	0.994176952159232	0.988536671314684	0.99113309182466	0.993584853825897	0.990146847409032	0.990941254707774	0.984912182325339	0.978592790265458	0.976107344843044	0.97886006374336	0.983603088204958	0.982493476953498	0.985371386364266	0.980525480753132	0.978635762905493	0.982550302508381	0.980400108820035	0.979479311597304	0.983485942400334	0.98425841781091	0.982446181387288	0.983034418587301	0.979590491016418	0.981154864882462	0.981136676493932	0.980334913356697	0.984631065606596	0.983779631578603	0.985061065788377	0.984847356363716	0.981927700239282	0.979301086461236	0.985077571850353	0.980070244023369	0.984209725081256	0.982787992066314	0.98219465821283	0.98413873066213
HippPDE9_WT_7	0.981781515976385	0.993478729485567	0.991135276773922	0.988958380957741	0.995146685765767	0.993515524793859	0.994978934447522	0.99340951507955	0.994945235927257	0.995744489401226	0.992946590351859	0.994854626868084	0.991636628776585	0.995675524769417	NA	0.995443338656073	0.989231698089692	0.990085105530662	0.991384757971441	0.990218258255133	0.994356345334092	0.993870396277482	0.995844556964972	0.995426973469093	0.987876222946046	0.991291587135843	0.995042906017109	0.991306472680373	0.992504885508573	0.993706890960594	0.992628978060831	0.991661183023988	0.985985894250048	0.981172765076952	0.979831550745071	0.981775426250134	0.98575105580718	0.98321214471464	0.985765334648582	0.983095620057904	0.982002492836313	0.985186542575078	0.983043135214823	0.982962011340661	0.984689446081117	0.982206203253184	0.983279747429361	0.98293889573476	0.981072696258105	0.983545226976729	0.98327259064067	0.983725614974526	0.98509588983331	0.982548720332406	0.985362945828919	0.986401882168519	0.984836957408123	0.982776940851553	0.985631330620101	0.982870164478464	0.985046508757134	0.982348428714091	0.982353862037776	0.985801582280887
HippPDE9_WT_8	0.979454337109808	0.993938701827409	0.991108983398265	0.990119368573325	0.992743055371655	0.991879059567617	0.994907890475011	0.992811810763449	0.99319497812118	0.995407483509639	0.993658033080231	0.99504038899978	0.992196077610088	0.994236986478689	0.995443338656073	NA	0.990676588953593	0.989703816470322	0.990342086847248	0.989880968106047	0.993160012879571	0.992638412066032	0.993291290329585	0.993814452717437	0.986807125911404	0.992167127539968	0.992863579922748	0.991403468329884	0.993036184517442	0.993360478048575	0.993825060685683	0.992295108397452	0.982853056562263	0.977797864347084	0.9779866278907	0.980379250754594	0.983753633612727	0.981075460594496	0.982675724536641	0.982336964491868	0.980053182178295	0.982929236658199	0.981994959956308	0.981398389150985	0.982758338384168	0.979726956047192	0.979915139966841	0.979664703562915	0.979402190681349	0.981284150539116	0.981122818758356	0.981164995699151	0.982250011762405	0.979558669596526	0.982038025643843	0.983023812160086	0.982990449761797	0.981374251645765	0.982213708074721	0.981805512912764	0.981409747919962	0.980002609901931	0.98000497418437	0.983751850559128
HippVeh_TG_1	0.982644688171237	0.992444411725074	0.992570111508835	0.991665379193697	0.987022363714566	0.985342571216527	0.986990715626397	0.991623560250528	0.991164150725115	0.988545893719861	0.98509792436584	0.988833596375804	0.991513005197834	0.987500926574293	0.989231698089692	0.990676588953593	NA	0.991775834880097	0.990628086593899	0.994548671103757	0.991583268406489	0.98812509504159	0.989221896897413	0.988635991425492	0.992127564735938	0.992977464181658	0.9909801417856	0.993923216721254	0.989819545038036	0.991423113370314	0.992885950451303	0.991924862513564	0.981145033263424	0.976190915175954	0.976817337533266	0.977281158490918	0.982452994135558	0.97707751867538	0.979153040935438	0.983404063184501	0.980031197686488	0.980003052305106	0.98108045444985	0.98143322369076	0.982741787550946	0.974467578592758	0.974942932772709	0.978549894529262	0.978356374508861	0.979339669748242	0.978991354606352	0.979347024353508	0.97666501889926	0.974675853161861	0.978372808941785	0.981863925784103	0.981124544247731	0.980287154869352	0.979917429125073	0.98126169508303	0.978133012624328	0.976730833592428	0.979852187804926	0.982657079375329
HippVeh_TG_2	0.978541463060311	0.993466065782029	0.988628503233131	0.99057691235757	0.988085012719919	0.986164655050822	0.989821460729397	0.990200161392349	0.989479218831483	0.991189297809698	0.98723940049903	0.991336389731614	0.990961136268598	0.988857371082607	0.990085105530662	0.989703816470322	0.991775834880097	NA	0.992897195247725	0.994527401826214	0.990358289868214	0.99104360814055	0.991176329111928	0.990796944695406	0.989599820075008	0.992881237805711	0.991667266779212	0.989193856593917	0.989221204128567	0.991899976429565	0.989345159583735	0.993809655594832	0.981500204626871	0.972792323447981	0.971804486525995	0.972883517201003	0.980281664158703	0.976435203588865	0.97966299096293	0.977040134991769	0.974910918341894	0.977189616097648	0.975951874996444	0.977138323997049	0.981003874980572	0.975151643302349	0.97542810725864	0.979832445306735	0.971453280552101	0.976747149282946	0.975916784332523	0.976308151085736	0.977090932648695	0.977105428328642	0.978131557054495	0.981620539758708	0.976400476957376	0.976597845144308	0.979828418185961	0.976049479353099	0.978186723693047	0.977503664734179	0.978678746996604	0.981372165985665
HippVeh_TG_3	0.98010111008635	0.99268830490635	0.988735633944849	0.987725073975031	0.990393775109223	0.98827880533285	0.990217380557077	0.993454250128515	0.990933186117571	0.992519603434067	0.989978250378475	0.991628266199779	0.989901707698756	0.99131524517747	0.991384757971441	0.990342086847248	0.990628086593899	0.992897195247725	NA	0.991792252441687	0.991248834972391	0.991425783788509	0.991572204480245	0.989446628217868	0.988445306496389	0.990935682052667	0.993784771633361	0.989119446298809	0.988999661260156	0.993858841931807	0.989321381149071	0.993254745930287	0.986926109040127	0.975696738490965	0.974279704689893	0.976692081630052	0.984291976097764	0.982825049574391	0.985361843786218	0.980681388737994	0.978083951930968	0.981617409976149	0.980176284403088	0.980460051025837	0.985762293382638	0.981912435221263	0.982333804187587	0.985582297523492	0.976027094907869	0.979495837469115	0.981541132620139	0.979310006587049	0.983418021808729	0.98355671168296	0.984465772115417	0.985362695865379	0.980785950376726	0.979773683267396	0.986531945899969	0.979375445360411	0.984432348744093	0.984181997061652	0.985122635901396	0.986366826955849
HippVeh_TG_4	0.982650048495482	0.992466374562154	0.992757650891049	0.991847318124534	0.988769996124457	0.984469813596314	0.987827162667181	0.991286344860011	0.991541057007763	0.989359007129627	0.984774108186976	0.989599107571963	0.991772214286405	0.987371605690282	0.990218258255133	0.989880968106047	0.994548671103757	0.994527401826214	0.991792252441687	NA	0.99157357551144	0.98982617748202	0.990595202009635	0.989974990820402	0.993885849122355	0.994082507249487	0.991246032354813	0.992965630934095	0.990424686454416	0.990753392795721	0.99107324266645	0.992600080667396	0.981493387757382	0.976951172455415	0.978250661410933	0.977588681273383	0.982644790102156	0.97649974217655	0.97974776160873	0.982353112109315	0.980283488095274	0.981259799852214	0.980312182461929	0.98155810171594	0.982651909645541	0.973195605105327	0.974418604176374	0.979242328131982	0.977086711590601	0.980684418691822	0.979678261773478	0.98159442719409	0.976736034294283	0.974412307059811	0.97806557421769	0.98251621594469	0.981023354390024	0.981386499686925	0.979663043071544	0.980745681537507	0.978256883157067	0.976412266171019	0.978400771825524	0.983171868730621
HippVeh_TG_5	0.98320298212689	0.993371382899879	0.993726212680791	0.992284954691076	0.993499786608286	0.990260680112663	0.991585731303706	0.994601332760084	0.99479942515613	0.9933569130448	0.990820752202438	0.993224961854956	0.994416894646085	0.992386177416904	0.994356345334092	0.993160012879571	0.991583268406489	0.990358289868214	0.991248834972391	0.99157357551144	NA	0.991140787799992	0.992713239547444	0.993203719347659	0.99096399272516	0.993760499674158	0.993930462185445	0.99382465694277	0.993693688626607	0.992835127422606	0.993567749078039	0.991512227243393	0.985934347279308	0.979851948378081	0.980250748766296	0.981132838187941	0.986343760710248	0.982189940000779	0.98566523676042	0.984489021471328	0.981871557097778	0.98457916372542	0.983186527690142	0.983757963555803	0.985722790551858	0.97954337760091	0.980225784612784	0.982054868376053	0.979748284281668	0.982998428635594	0.982134062586446	0.982944638389087	0.984123877816205	0.981143877787387	0.98323174387429	0.986135040995491	0.984021896997815	0.984134491709741	0.984579858501312	0.98334266178576	0.985415320101934	0.981065855211789	0.982336799851494	0.986210958690025
HippVeh_TG_6	0.979069983671377	0.991748931299527	0.988520431136148	0.986730905804606	0.993975301100158	0.98958089519863	0.993819529608278	0.991881623236353	0.991955100896136	0.993025346469508	0.990635358110234	0.992148715077074	0.989586977593246	0.993901954786397	0.993870396277482	0.992638412066032	0.98812509504159	0.99104360814055	0.991425783788509	0.98982617748202	0.991140787799992	NA	0.99413051132544	0.993962823364899	0.987175386100667	0.989723676164428	0.993442917804587	0.988368886277023	0.990826981904356	0.991456901491431	0.988794160235277	0.991108384382631	0.983921608212568	0.980175356280949	0.978314270295404	0.979784489107758	0.983598543527784	0.981215537439525	0.983952560585228	0.980874455071136	0.980526787624678	0.983748822866928	0.981363315070371	0.980719626991172	0.983408646933477	0.98009289432489	0.979832964573169	0.982300773877089	0.980181072510366	0.982626827185399	0.981914932814655	0.981988166392009	0.982927165612501	0.982884203672347	0.982607545736555	0.984631997916707	0.982739265398347	0.981136769160002	0.983663586104692	0.980869036928654	0.982469349417475	0.981236291257998	0.980660601806259	0.984170207187963
HippVeh_TG_7	0.980466350320456	0.993269878963536	0.99005490010805	0.988639174546562	0.994445224903453	0.991878329320028	0.994255538522352	0.992606477646691	0.993695590687823	0.99433747485367	0.991585798574501	0.993474498334109	0.990535738444406	0.994771871928642	0.995844556964972	0.993291290329585	0.989221896897413	0.991176329111928	0.991572204480245	0.990595202009635	0.992713239547444	0.99413051132544	NA	0.995594242164478	0.987284473790872	0.990941823731373	0.994551558309043	0.990141411226114	0.991055943132773	0.993865895730681	0.991176314469233	0.992344891421074	0.985357202126692	0.97959575627653	0.977726121698527	0.979702068010361	0.984453300985543	0.982270435431576	0.984730953891737	0.981267788805489	0.980562386377283	0.983232097751097	0.980996630135654	0.98097996561932	0.984097523034555	0.981251920351784	0.981042096380684	0.9832267668351	0.979093950653626	0.981338706516103	0.981319076337471	0.981666776709259	0.983616861349479	0.981969168138215	0.98543839812416	0.986004661738969	0.982479261260954	0.980907649345862	0.984366800849682	0.980905520201767	0.983878366163187	0.982229171411544	0.982044064839555	0.984738493678944
HippVeh_TG_8	0.980257783295758	0.993308595093905	0.990316070804583	0.989010904504887	0.994149043270115	0.990868621649738	0.994878243553129	0.992077137022073	0.993387159970327	0.994360502499343	0.991003769536428	0.993821250718023	0.991091784805261	0.993873386309769	0.995426973469093	0.993814452717437	0.988635991425492	0.990796944695406	0.989446628217868	0.989974990820402	0.993203719347659	0.993962823364899	0.995594242164478	NA	0.987105921286893	0.991269096715742	0.992958020645566	0.989090325116234	0.991471275250666	0.991675782978769	0.990792462052316	0.991060244982662	0.984983772355333	0.980228517560159	0.979071925861095	0.981164477407915	0.985289541319163	0.982102617719324	0.984194121769535	0.981858788017081	0.980429313723477	0.98358920254374	0.981233074196242	0.981439321826882	0.983769257786089	0.980856289665307	0.980701211855782	0.980938016333861	0.979389161287806	0.981792091771699	0.981374492760783	0.982270720057853	0.983686508604463	0.981034067193277	0.983720164754387	0.987161626873979	0.98312521808147	0.982055403364336	0.983295774493223	0.981018618301305	0.983242150831851	0.981146094086502	0.980537389799969	0.98449797294378
