#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL6885.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.024472285106581; Statistic: 1.44878723355278; Expected: 0.909000791576576; Std.dev: 0.221706554875584; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889314716674e-29; Statistic: 19.1481006227743; Expected: 0.908948626581023; Std.dev: 0.454022979505096; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149745114; Statistic: 1.82961689319901; Expected: 0.908992657887118; Std.dev: 0.271350267850977; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2017-12-06
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000908765e-06; Statistic: 1.93569837117999; Expected: 0.943298789165124; Std.dev: 0.134662287771277; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.2820138837641; Expected: 0.934579439252337; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146082471e-06; Statistic: 2.04317003911763; Expected: 0.943291613329555; Std.dev: 0.163668711600985; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE64398.1
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('4_months') are kept for analysis. 
#New dataset contains 27 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=9, het_TASTPM: n=4, het_TPM: n=4, ho_TASTPM: n=4, TAS10: n=2, TAU: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=27
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=3, Batch_02_2013-03-04: n=24
#Factor: Gender (1 levels): M: n=27
#Factor: Timepoint (1 levels): 4_months: n=27
#
### Model test for factor: Genotype
#p-value: 0.00341538448223604; Statistic: 6.07194921713168; Expected: 3.99267108315257; Std.dev: 0.65223979958718; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.525043772698314; Statistic: 3.46322745656526; Expected: 3.84615384615385; Std.dev: 1.52779625592619; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#27 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeTAS10
#  DE genes: 3, up: 3, down: 0
#GSE64398.1_TAS10: original input has 25697 probesets; mapped probesets: 24634; probes mapped to multiple genes to be removed (except for insulin): 1050; genes with multiple probesets are BH corrected. New data has 16364 genes.
GSE64398.1_TAS10	GeneSymbols
0.000991373256441502	Arhgef1
0.00103290334725851	Pcdhga10
0.00108052680479956	Ghdc
0.00155015485523348	Vmn1r83
0.00208129199246763	Pvr
0.00214252389620655	Fam118b
0.00219675361959286	Gpc5
0.00254876729191029	Psme2
0.00328432741268553	Papss2
0.00458818530336385	B4galnt4
0.00502519429618025	Sec1
0.00528968829650273	Hrh1
0.00551054878710506	Akp3
0.00557156226961261	Cngb3
0.0058040443926093	Il18r1
0.00614457795770629	Rab27b
0.00636269616062039	Twf1
0.0065494038207592	Pcid2
0.00713011231937365	H2-M10.2
0.00719526437023718	Ino80c
0.00757326963101503	Jph3
0.00773868312928816	1700055N04Rik
0.00777159793539487	Sos1
0.0078536558906204	Alg6
0.00879531225732528	Sel1l
0.00882923658939128	Clcc1
0.00891461753996018	Fam198b
0.00894019170700884	Vmn1r5
0.00907698876497332	Mark4
0.00942253714878658	Idi1
0.0101437794928746	Srgap3
0.010255724452932	Vipr1
0.0104726855445643	Lnpep
0.010671023162806	Vmn1r80
0.0113157548984791	Inhbb
0.011868049888207	Ins1
0.0120705588800375	A830080D01Rik
0.012197373317094	Fpr1
0.012333927273939	Aoc2
0.0128377254113247	Oas1g
0.0130668442368132	Aatf
0.0134784685036637	Pmm2
0.0139307935218821	Usp9x
0.0141330125338279	Prss46
0.0146892158974521	Vmn1r214
0.0154636997316616	Lime1
0.0157757728647759	Cyp2d40
0.0157871660382106	Mib1
0.0159853615459972	Spry4
0.0160456343592403	Abcd4
0.0162892855015072	Klk5
0.0163628305234616	Hdgfrp3
0.0167384347015547	Olfr231
0.0170192669860025	Crygb
0.0172666775086828	Sprr2d
0.0179780418772832	Olfr370
0.0187645411950067	Enox1
0.0188134625042369	Smo
0.0189877637200565	Tex11
0.0190170909590662	M6pr
0.0193214401570168	Olfr992
0.0193841516410105	Metap1
0.0196220231166672	Gm5475
0.0196451299810327	Ppp1r16b
0.0197853829169867	Sh2d7
0.0203032189140588	Vmn1r84
0.0203702890507582	Paox
0.0205833614230313	Dbp
0.020713031117229	Ranbp10
0.0209179417136984	Tgfb1
0.0211448392244501	Camk1g
0.0212317609693656	Inpp5b
0.02138707823571	Srsf12
0.0220924294346833	Arhgap44
0.0221208781184912	Pou6f2
0.0228309427507278	Zfp189
0.0233403393243797	Sipa1l3
0.023365603122129	Svs3a
0.0234485954388788	Cd209d
0.0246814240856646	Mnx1
0.0247097308034552	Retnlg
0.0247290803525439	Ceacam9
0.0248199907673668	B4galnt2
0.0250351976394233	Alox12
0.0250960966098853	Mtrr
0.0252550436635354	Vash1
0.0257165613771958	Dbh
0.02596918935088	Ccdc115
0.026013969244979	Ripply3
0.0261434127014806	Ldlrad1
0.0266121681004384	Tmc7
0.026909332321979	Pgs1
0.0271447756403614	Phldb2
0.0272991001569824	Chst4
0.0273247265690409	Gpr152
0.0273813777567868	Manf
0.0275145363789257	Nod2
0.0276552098344618	1700012A03Rik
0.0279484391414562	Gpm6b
0.0279986440961568	Ifna4
0.0281093902321535	Pla2g4e
0.0284630818130838	Sept6
0.0284734615923576	Krtap14
0.0287721268240568	Clec12a
0.0290294637123616	Fgr
0.0292653256625933	Pde4dip
0.0292699740489357	Rbm25
0.0293452491105946	Mdga1
0.029443237379129	Btbd17
0.0298396960834034	Pgk2
0.030012425812844	Tspear
0.0302152160855174	Setdb2
0.0303740933180944	Angpt1
0.0304250160543691	Fam50a
0.0304661652700346	Gmfb
0.0305155565998543	Olfr706
0.0305712049097537	Pomt1
0.0306443083638026	Bcan
0.0309057104465973	Zfp27
0.0309907223838444	Tyw3
0.0309928895791317	Cenpe
0.0311260574712154	Shc3
0.0311506994509944	Nr4a3
0.031312977423163	Prap1
0.0313184946108378	Tcl1
0.0321114092892425	Ccr5
0.0321512470398886	Morc4
0.0321824663966899	Rnf224
0.0328357823108501	2900092C05Rik
0.0329064818165113	Phrf1
0.0329422493942052	Dspp
0.0329656180704216	Hgf
0.0330872902800284	Olfr609
0.0333995954433524	Olfr594
0.0334264797391523	Cyth1
0.0337772196652352	Setd6
0.033954672173561	C1qtnf3
0.0342571708223331	Vmn1r69
0.034274554832679	Diap1
0.0346650900925116	2810417H13Rik
0.0348005970930329	Desi2
0.0348134359763255	Olfr332
0.0348964963467277	C130026I21Rik
0.0350236755821964	Arhgef10l
0.0351327936207466	Cd4
0.0351951323074573	Trim17
0.0353665874021801	Dnajc18
0.0355725882941752	Zcchc5
0.0357321547948911	Mfap3l
0.0357809403741745	Abcd2
0.0358395732183187	Rnf145
0.0358508783711623	Cdc37
0.0358974718970338	Asgr2
0.0359182918466043	Larp1b
0.0361901030377865	Taar2
