#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL6885.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.024472285106581; Statistic: 1.44878723355278; Expected: 0.909000791576576; Std.dev: 0.221706554875584; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889314716674e-29; Statistic: 19.1481006227743; Expected: 0.908948626581023; Std.dev: 0.454022979505096; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149745114; Statistic: 1.82961689319901; Expected: 0.908992657887118; Std.dev: 0.271350267850977; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2017-12-06
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000908765e-06; Statistic: 1.93569837117999; Expected: 0.943298789165124; Std.dev: 0.134662287771277; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.2820138837641; Expected: 0.934579439252337; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146082471e-06; Statistic: 2.04317003911763; Expected: 0.943291613329555; Std.dev: 0.163668711600985; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE64398.1
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('4_months') are kept for analysis. 
#New dataset contains 27 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=9, het_TASTPM: n=4, het_TPM: n=4, ho_TASTPM: n=4, TAS10: n=2, TAU: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=27
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=3, Batch_02_2013-03-04: n=24
#Factor: Gender (1 levels): M: n=27
#Factor: Timepoint (1 levels): 4_months: n=27
#
### Model test for factor: Genotype
#p-value: 0.00341538448223604; Statistic: 6.07194921713168; Expected: 3.99267108315257; Std.dev: 0.65223979958718; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.525043772698314; Statistic: 3.46322745656526; Expected: 3.84615384615385; Std.dev: 1.52779625592619; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#27 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeTAU
#  DE genes: 1371, up: 622, down: 749
ProbeName	GeneSymbols	up
ILMN_2712900	Sars	5.05831156784439e-07
ILMN_1255556	Pink1	1.04948659515946e-06
ILMN_1236175	Tubb4a	1.24269584192931e-06
ILMN_2606579	Tecr	2.03245129787184e-06
ILMN_2683586	Capn2	2.48551165322759e-06
ILMN_1218384	Nfic	3.02440395850253e-06
ILMN_1220617	Hr	3.14844507789042e-06
ILMN_2947568	Gadd45a	4.86273698137248e-06
ILMN_1252730	Nudt4	5.28021865508395e-06
ILMN_1249082	Tbc1d2	5.63785954219323e-06
ILMN_2945348	Glrx	5.77563134932241e-06
ILMN_2696199	Prosc	6.24002207837744e-06
ILMN_1250959	Nmnat2	6.95668054730292e-06
ILMN_1231720	Zfp385a	7.02410449441937e-06
ILMN_1234471	Cux2	7.1351074393873e-06
ILMN_1237206	Raly	7.19627013994784e-06
ILMN_1220774	Vwa5b2	7.57292485100073e-06
ILMN_2612683	Fbxo7	7.7163658074546e-06
ILMN_1219583	Capn2	7.99461128511081e-06
ILMN_3150811	Tsc22d3	8.18695840300154e-06
ILMN_2746797	Hsf4	8.62594212241273e-06
ILMN_1226042	Cplx1	9.44786837644418e-06
ILMN_2652711	Syngr1	1.07284024184534e-05
ILMN_2620030	Capn2	1.10046704874853e-05
ILMN_2653927	Limk1	1.19533475849075e-05
ILMN_1217804	Ptpn5	1.21655247482976e-05
ILMN_2666136	Cdh22	1.2381671613233e-05
ILMN_3112922	Hdac5	1.28654469913309e-05
ILMN_2992517	Sept6	1.47674671126078e-05
ILMN_2956102	Ncapd2	1.53449536995131e-05
ILMN_2802168	Rsad1	1.80617932610383e-05
ILMN_1249790	Ccdc136	2.08255453054198e-05
ILMN_2753173	Cend1	2.08731345852888e-05
ILMN_1237729	Nefh	2.13560089804893e-05
ILMN_2894369	Cbln2	2.34989607785856e-05
ILMN_2924041	Dos	2.45428745462148e-05
ILMN_2720429	Pla2g6	2.62102701239617e-05
ILMN_2657751	Syngr1	2.70579760829216e-05
ILMN_2879588	Lhfp	2.89740475009867e-05
ILMN_3096335	Arrb1	2.96067571663749e-05
ILMN_2488599		2.96181116116336e-05
ILMN_2762640	Gls2	3.00053521140844e-05
ILMN_2788036	Acsbg1	3.0143205926058e-05
ILMN_2652187	Cux1	3.0214839451465e-05
ILMN_1216301	Impdh1	3.08656708628758e-05
ILMN_2717667	Pim3	3.16188843038039e-05
ILMN_2733185	Cdc42ep3	3.27726774991461e-05
ILMN_2854117	Zbtb8a	3.28439189423696e-05
ILMN_2790246	Herpud1	3.46746843057608e-05
ILMN_1245099	Zfp105	3.49544228458942e-05
ILMN_1235354	Prkar1b	3.65244662678876e-05
ILMN_1243741	Rora	3.99148569894591e-05
ILMN_3129825	Prosc	4.15775894048666e-05
ILMN_1227672	Dbndd1	4.19511934863926e-05
ILMN_3023610	Sgpp2	4.26886322691863e-05
ILMN_2710176	Kazald1	4.62361920280118e-05
ILMN_1254405	Lmna	4.65106564459068e-05
ILMN_1256378	Lrrc49	4.81990939179096e-05
ILMN_2655386	Kcnab3	5.05523436816111e-05
ILMN_3115162	Jak2	5.12269112616651e-05
ILMN_2732079	Ccdc184	5.12342277858833e-05
ILMN_2671794	Rell2	5.39450907117691e-05
ILMN_2847332	Mid1ip1	5.73042669906986e-05
ILMN_2994779	Tecr	5.75404054613492e-05
ILMN_1225552	Arsa	5.97326445146122e-05
ILMN_2794116	Pitpnm1	6.56934663113098e-05
ILMN_1241383		6.85033293443004e-05
ILMN_2761876	Fez2	7.18070832490427e-05
ILMN_2598571	Smarcc2	7.2239104058538e-05
ILMN_2835287	Snrk	7.22637082241919e-05
ILMN_1256157	Vstm5	7.25417925557198e-05
ILMN_2744710	Crhr1	7.58710901558079e-05
ILMN_2697092	Trappc13	7.96270268164692e-05
ILMN_2597432	Crip3	8.15737588223142e-05
ILMN_2947901	Aifm3	8.21609703870538e-05
ILMN_2595519	Lig1	8.28690665083516e-05
ILMN_1220498	Pygm	8.73954667771591e-05
ILMN_3154305	Nkx2-9	8.9407544322828e-05
ILMN_1226295	Frmd3	9.06668937428909e-05
ILMN_2775695	Necab3	9.10859367769291e-05
ILMN_2663423	Gria4	9.51786091002951e-05
ILMN_1248298	Plxdc1	9.56179494556129e-05
ILMN_2628567	Phlda3	9.88962102036646e-05
ILMN_2827162	Plxdc1	0.000100705969699748
ILMN_1241838	Cacna1g	0.000102845831323095
ILMN_2759762	Stard10	0.000104498074803371
ILMN_2643241	Asic1	0.000107340102670014
