#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL6885.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.024472285106581; Statistic: 1.44878723355278; Expected: 0.909000791576576; Std.dev: 0.221706554875584; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889314716674e-29; Statistic: 19.1481006227743; Expected: 0.908948626581023; Std.dev: 0.454022979505096; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149745114; Statistic: 1.82961689319901; Expected: 0.908992657887118; Std.dev: 0.271350267850977; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2017-12-06
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000908765e-06; Statistic: 1.93569837117999; Expected: 0.943298789165124; Std.dev: 0.134662287771277; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.2820138837641; Expected: 0.934579439252337; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146082471e-06; Statistic: 2.04317003911763; Expected: 0.943291613329555; Std.dev: 0.163668711600985; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE64398.1
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('4_months') are kept for analysis. 
#New dataset contains 27 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=9, het_TASTPM: n=4, het_TPM: n=4, ho_TASTPM: n=4, TAS10: n=2, TAU: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=27
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=3, Batch_02_2013-03-04: n=24
#Factor: Gender (1 levels): M: n=27
#Factor: Timepoint (1 levels): 4_months: n=27
#
### Model test for factor: Genotype
#p-value: 0.00341538448223604; Statistic: 6.07194921713168; Expected: 3.99267108315257; Std.dev: 0.65223979958718; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.525043772698314; Statistic: 3.46322745656526; Expected: 3.84615384615385; Std.dev: 1.52779625592619; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#27 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeTAU
#  DE genes: 1371, up: 622, down: 749
#GSE64398.1_TAU: original input has 25697 probesets; mapped probesets: 24634; probes mapped to multiple genes to be removed (except for insulin): 1050; genes with multiple probesets are BH corrected. New data has 16364 genes.
GSE64398.1_TAU	GeneSymbols
1.01166231356888e-06	Sars
1.24269584192931e-06	Tubb4a
2.09897319031893e-06	Pink1
5.28021865508395e-06	Nudt4
5.77563134932241e-06	Glrx
6.09735389361551e-06	Tecr
6.29689015578084e-06	Hr
7.45653495968278e-06	Capn2
7.7163658074546e-06	Fbxo7
8.62594212241273e-06	Hsf4
9.0732118755076e-06	Nfic
9.44786837644418e-06	Cplx1
9.72547396274497e-06	Gadd45a
1.19533475849075e-05	Limk1
1.21655247482976e-05	Ptpn5
1.2381671613233e-05	Cdh22
1.39133610946058e-05	Nmnat2
1.40482089888387e-05	Zfp385a
1.43925402798957e-05	Raly
1.63739168060031e-05	Tsc22d3
1.69135786265797e-05	Tbc1d2
1.80617932610383e-05	Rsad1
1.87200662351323e-05	Prosc
2.08731345852888e-05	Cend1
2.13560089804893e-05	Nefh
2.14053223181619e-05	Cux2
2.27187745530022e-05	Vwa5b2
2.62102701239617e-05	Pla2g6
3.16188843038039e-05	Pim3
3.27726774991461e-05	Cdc42ep3
3.28439189423696e-05	Zbtb8a
3.49544228458942e-05	Zfp105
3.65244662678876e-05	Prkar1b
3.85963409739927e-05	Hdac5
4.16510906108396e-05	Ccdc136
4.19511934863926e-05	Dbndd1
4.26886322691863e-05	Sgpp2
4.29136096738138e-05	Syngr1
4.43024013378233e-05	Sept6
4.60348610985394e-05	Ncapd2
4.62361920280118e-05	Kazald1
4.69979215571711e-05	Cbln2
4.90857490924297e-05	Dos
5.05523436816111e-05	Kcnab3
5.12342277858833e-05	Ccdc184
5.39450907117691e-05	Rell2
5.73042669906986e-05	Mid1ip1
5.97326445146122e-05	Arsa
6.00107042281687e-05	Gls2
6.0286411852116e-05	Acsbg1
6.56934663113098e-05	Pitpnm1
6.93493686115215e-05	Herpud1
7.18070832490427e-05	Fez2
7.2239104058538e-05	Smarcc2
7.25417925557198e-05	Vstm5
7.96270268164692e-05	Trappc13
7.98297139789182e-05	Rora
8.21609703870538e-05	Aifm3
8.69221425029602e-05	Lhfp
8.73954667771591e-05	Pygm
9.06668937428909e-05	Frmd3
9.10859367769291e-05	Necab3
9.25970125886274e-05	Impdh1
9.51786091002951e-05	Gria4
0.000100705969699748	Plxdc1
0.000107340102670014	Asic1
0.000112077467246274	Plekhb2
0.000113303935552908	Trpm2
0.00011355794947671	Col16a1
0.000115895176973351	Tmem145
0.000119544723565564	Dis3l
0.00012336026502495	Emilin2
0.000128243304645441	Slc25a25
0.000128809516531902	Pf4
0.000144597281753729	Lrrc49
0.000148033785831875	Arrb1
0.000151074197257325	Cux1
0.000153680733784995	Jak2
0.000154579961716113	Cd81
0.000158853812315726	Inpp5a
0.000163147517644628	Crip3
0.000164376587353588	Adam33
0.00016812401606365	Rasgrp3
0.000168815538427575	Fam73b
0.00017090894837989	Got1
0.000178815088645656	Nkx2-9
0.000187754816255208	Lnx1
0.000197607732959168	Sh3bgrl2
0.000197792420407329	Phlda3
0.000198326127389217	Meis1
0.000202528016871806	Tbx21
0.000202808145317798	Dusp26
0.000207402014434641	Trpc3
0.000208996149606742	Stard10
0.000211866674812389	Scyl1
0.000214486930290261	Rhog
0.000216094922984361	Ttll5
0.000221348207314854	Kcnt1
0.0002271215914532	Klc2
0.000227613270467424	Crhr1
0.000228499208488631	Ndrg2
0.000231226863581023	Polr3e
0.000232553282229534	Lmna
0.000237297392913673	Mmel1
0.000237565239852352	Psmc1
0.000243924359727667	F2rl2
0.000244257371294079	Stk40
0.000250391021396211	Rnd2
0.00025155516594692	Slc29a2
0.000253250436615877	Clstn1
0.000253800232556102	Tbc1d2b
0.00026156587782791	Arhgdig
0.000262904476224376	Rcan2
0.000272895524421096	Osbpl2
0.000276601802215881	Olfm2
0.000280953315733603	Rab30
0.000289054832896768	Snrk
0.000297902556613717	Vgf
0.000306144878383244	Hivep1
0.000308537493969286	Cacna1g
0.000309021786603445	Tango2
0.000321304118412936	Kcnk3
0.000322032524422811	Chchd10
0.000328641890828106	Chrna4
0.000331032242580926	Dsn1
0.000331476266033406	Lig1
0.000331989978408389	Plekho2
0.000333023715291702	Trib2
0.000334503296953251	Rpl3l
0.00033528964533269	Hist1h3c
0.000336720354805495	Ppp1r14a
0.000341341368850604	Mapk6
0.000343728048357936	Ak1
0.000352513726660934	1700021K19Rik
0.000352983584812492	2310022A10Rik
0.000356745811808128	Tuba1a
0.000359324799991806	Dennd6b
0.000360049830671732	Plcb4
0.000363699478803847	Trim62
0.000366645243306916	Map4k2
0.000366895447345073	Tbc1d23
0.000367518056547389	Zmat3
0.000380330558729883	Nfe2l3
0.00038273178725823	Tspan14
0.000383027529815049	March8
0.000392477819198059	Chn2
