#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL6885.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.024472285106581; Statistic: 1.44878723355278; Expected: 0.909000791576576; Std.dev: 0.221706554875584; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889314716674e-29; Statistic: 19.1481006227743; Expected: 0.908948626581023; Std.dev: 0.454022979505096; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149745114; Statistic: 1.82961689319901; Expected: 0.908992657887118; Std.dev: 0.271350267850977; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2017-12-06
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000908765e-06; Statistic: 1.93569837117999; Expected: 0.943298789165124; Std.dev: 0.134662287771277; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.2820138837641; Expected: 0.934579439252337; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146082471e-06; Statistic: 2.04317003911763; Expected: 0.943291613329555; Std.dev: 0.163668711600985; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE64398.1
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('4_months') are kept for analysis. 
#New dataset contains 27 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=9, het_TASTPM: n=4, het_TPM: n=4, ho_TASTPM: n=4, TAS10: n=2, TAU: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=27
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=3, Batch_02_2013-03-04: n=24
#Factor: Gender (1 levels): M: n=27
#Factor: Timepoint (1 levels): 4_months: n=27
#
### Model test for factor: Genotype
#p-value: 0.00341538448223604; Statistic: 6.07194921713168; Expected: 3.99267108315257; Std.dev: 0.65223979958718; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.525043772698314; Statistic: 3.46322745656526; Expected: 3.84615384615385; Std.dev: 1.52779625592619; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#27 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeTAU
#  DE genes: 1371, up: 622, down: 749
#GSE64398.1_TAU: original input has 25697 probesets; mapped probesets: 24634; probes mapped to multiple genes to be removed (except for insulin): 1050; genes with multiple probesets are BH corrected. New data has 16364 genes.
GSE64398.1_TAU	GeneSymbols
0.000174087609974353	Mmd2
0.000174410574942681	Kcnab1
0.000175996639037052	Nsmf
0.000178335204506991	Senp6
0.000179136616892684	Spag6
0.000179502925212267	Zbtb18
0.000180715709593067	Mtrr
0.000181619178285314	Cebpb
0.000181791836128904	Ola1
0.000188983501326774	Mnat1
0.000192541286620621	Cnr1
0.000197481679412925	Limd2
0.000201297199139021	Gatad2b
0.000205225514604357	Dsp
0.000206915894941317	Cnot6l
0.000208441680997919	Rfx3
0.000211969779763012	Tle1
0.000216558084284045	Mmp16
0.000218146488959852	Zbtb20
0.000219454426708033	Fkbp5
0.000228954347516989	Agfg2
0.000231156506238115	Pcdhb7
0.000232917697534221	Hdac1
0.000239133717964037	Iffo2
0.000242214614956288	Gng10
0.000247362887951629	Gramd1b
0.000252849805508815	Rilpl2
0.000257659862969523	Rdh12
0.000261597741721728	Mfap4
0.000266815525520655	Rnpep
0.000267699047059192	Iyd
0.000275308976392276	Nop58
0.000279415296081629	Tnxb
0.00028102143151398	Nmt1
0.000290808207136575	Kcnd2
0.000294963561365142	Capn5
0.000297974443630589	Trappc3
0.000299476736128595	Dclk2
0.00030395860249404	Tceal3
0.000304290920731403	Ccpg1
0.000304420362332924	Vwa3a
0.000306683792669424	Mis18a
0.000307133776200965	Jun
0.00030841145894999	Lrmp
0.000310139779038843	Ccno
0.000310717059362951	Lmo3
0.000317073143990287	Zfp608
0.00031738227074424	Ugp2
0.000321487389416705	Pkp2
0.000321653933673395	Stxbp5l
0.000321918710488715	Foxo1
0.000322357900552798	Prkg1
0.000322970763925978	Bbs12
0.000323180702694801	Sec61a1
0.000332651903077386	Ss18l1
0.000333244039232982	Eif1a
0.000350748346058791	Ddit4
0.000352816356658827	Gng7
0.0003548050967374	Btg1
0.000357756729803913	Sh3gl1
0.000362772728664978	Far1
0.000366072584098823	Il1rap
0.000369125518579322	Smarcad1
0.000373363218757127	Lefty1
0.000375945719380801	Cyth4
0.000376846225147743	Pdpn
0.000377320034866838	Slc29a4
0.000383785061656278	Hspa2
0.000389546914240498	Klk8
0.000389688577495891	Mef2a
0.000398931037627306	Unc80
0.00040032574798834	Trpc5
0.000400664631673669	Xpnpep3
0.000404839369773352	Btbd3
0.000410229097000793	Eif4a1
0.000416951822897108	Tmem80
0.000419440090879487	Zeb2
0.000425759365931954	Mphosph6
0.000427836141001147	Igbp1b
0.000433589092802206	Tceal6
0.000442597806084369	Lyrm2
0.000451124913772219	Fam53a
0.000452676144820478	Paxip1
0.000457878412413758	Rasd1
0.000464233067261571	Slc35f3
0.000467214065244739	Cops3
0.000472779055217167	Ocln
0.000473026863709763	Mrs2
0.000473627718972416	Cnot11
0.000479642839473854	Kcnab2
0.000491381594934169	Sec22c
0.000494762063072793	Atp2b1
0.000496196792396792	Srsf5
0.000498544925413646	Cyp4v3
0.000501711056529002	Gan
0.000502317040281256	Eif4e3
0.000509285981769458	Erich1
0.000514041369488186	Zfp39
0.000515767897381939	Syt14
0.000516168484832548	Slc17a5
0.000516796920954685	Als2
0.000518955598634057	Nfyb
0.000519416908508661	Dcaf15
0.000531282533339663	Nsun2
0.00053642794313889	Pygo1
0.000541257422430221	Cidea
0.000563320851901896	Pofut1
0.000588203596897203	Sbf1
0.000600032852731989	Nell2
0.000600177075063822	Mknk1
0.000601171944448591	Suv420h1
0.000603051310673803	Dnmt3b
0.000619697725658204	Gpr27
0.000619804049217263	Rnf182
0.0006203418751837	Tnfaip8l3
0.000626257091646981	Med10
0.000626832791927527	Cdk5rap1
0.000639609503346961	Txndc9
0.000646750527550409	Dbn1
0.000655514351102511	Sertm1
0.000657482011580892	Car12
0.000659568757924084	Usp50
0.000660929292642286	Fancd2os
0.000661756468249657	Agap3
0.000667211913202316	5730409E04Rik
0.000670188145392439	Susd4
0.000675620322494456	Glt8d1
0.000677646390926535	Zc3h13
0.000677706820751896	Olfml2b
0.000684183202280297	Dyrk3
0.000688777725866994	Exosc4
0.000693268696765479	Hk2
0.000700578073775267	2610507B11Rik
0.000708996366443409	Spink8
0.000709126261505439	Gtf2f2
0.000713701235968973	Eif2s2
0.000713837820377655	Ppic
0.000714826530567691	Ppp3r1
0.000722611134220015	Sh3bgrl3
0.00073220278259141	Oscp1
0.000732314080088889	Rsph9
0.000736022769805881	Gabpb2
0.000738182992993034	Tsc2
0.000741708604457283	Napa
0.000746758237566902	Ptpru
0.000756878397699477	Olfr1388
0.000760088668935676	Rps6kl1
0.000761863417169749	Rasa1
0.000767185118125181	Irak2
0.000782584172960054	Igsf11
0.000804197632314542	Plxna4
0.000819539339044982	Manbal
0.000829663328169134	Rcor1
0.000838392825856025	Neurl1a
0.000838829147720977	Ezh2
0.000843123788268538	Scara3
0.000849489028525275	Dtwd1
0.000860942688335506	Nlgn3
0.000865891629463318	Ociad2
0.000873950569518772	B3galt6
0.000884050472938175	Gpr22
0.000892629135358448	Lpl
0.000898763808711082	Ccdc32
0.000905903649492338	Nlrx1
0.000905991932847589	Acot1
0.000913829020206251	Arhgap17
0.000935464718528435	Htr5b
0.000940611105729579	Cx3cr1
0.000947231554451971	Elmo2
0.000951243386401127	Msrb2
0.000979246223632804	Atp2c1
0.00101976534233156	Irf1
0.00102058288364162	Grhl1
0.00103291144767459	Skint10
0.00103948427957103	Cpne4
0.00104069893029277	Mgea5
0.00104361305865534	Rab8a
0.00104448727731622	Seh1l
0.00104879601739103	C78339
0.00105489284530655	Gimap6
0.00106051641297146	Arpc3
0.00106601598605005	Dgkh
0.00107910523808633	Trmt61a
0.00108509096409108	Epha3
0.00110062505521263	Otos
0.00110263183048128	Zfand2b
0.00110266633329368	Ssrp1
0.00110489367966177	Snx30
0.00111035250259815	Wfdc3
0.00112433163251306	Dgkg
0.0011269402353925	Synrg
0.0011360591812193	Creg2
0.00114408471212121	Ntf3
0.00114797259023173	Smpdl3b
0.00114910725138557	Rccd1
0.00114961356390387	Ptpro
0.00115924376936324	Nudt16
0.0011936102395373	Arf1
0.00119926616289623	Natd1
0.00122493856858409	Tmem2
0.00122657398614663	Iqgap2
0.0012353763161817	Slc26a4
0.00124166980176173	Kcns2
0.00125217234417328	Prr7
0.00125446727040916	Cacna2d1
0.00125849652122793	D17Wsu92e
0.00125887444651018	Nr4a3
0.00126099761751933	Arhgef25
0.00126591500272968	Cep68
0.00127746243230073	Usp12
0.00127985469761744	Tbc1d20
0.00128116327003098	Tmem261
0.00128521644129222	Crtc3
0.00132125879565472	Tef
0.00132268130912049	Cttn
0.00133197232550005	Tmem74
0.00134379834808898	Pdia3
0.00135258683272082	Actr3b
0.00136109124549991	Fam118a
0.00137011038787426	Golm1
0.00137776724750245	Zfp326
0.00137872048036157	Npy5r
0.00141397600016341	Ppp1r1a
0.00141664246504285	Erc2
0.00142267971421329	Enox1
0.00144569501979435	Psmb2
0.00144889751812433	Brd9
0.00145889264155924	Rrp15
0.00148838958550314	Fbxl6
0.00149426012470446	Wdr92
0.00149551118476905	Islr2
0.00149639630845543	Jmjd8
0.00150222887592803	Upf3a
0.00150361969335185	Wdr93
0.00150467541629405	Ago3
0.00152833378967637	Wwc2
0.00153160073275258	Tmem81
0.00154768989705833	Gm5607
0.00155569506161548	Dab1
0.00156509432323494	Adamtsl2
0.00158999796718404	Krt2
0.00159628280631228	Lrp4
0.00160311545185941	Csde1
0.00161209254882551	Gpc1
0.00161628208640719	Epn2
0.00162394035554553	Ehd3
0.00162529875451372	Pcgf1
0.0016295844306123	Mettl1
0.00164696388674074	Sat2
0.00164938408964689	Chaf1a
0.00165143347322998	Cplx2
0.00165179464776111	Stard13
0.0016527218442826	Igf2bp3
0.00165902139916362	Pcca
0.00165937709129813	Syt7
0.00166104646795954	Ing3
0.00166254408935973	Hmgn3
0.00166275021849257	Tubd1
0.0016834735900914	Apaf1
0.00169985554072056	Gng2
0.0017080426928019	Mettl2
0.00172221025592287	Doc2b
0.0017278908563151	Mtpap
0.00173124441710596	Grik4
0.00173646707952227	Tmem237
0.00174738748525066	Fibcd1
0.00174940696662466	Rab11fip2
0.00175328298577605	Rab34
0.00177094605027108	Sdcbp
0.00177999079509228	Cnih2
0.00178134619946449	Dag1
0.00179254735136781	Aprt
0.00181412953460906	Trmt2a
0.00182037978448123	Bcl11b
0.0018312413930797	Sntb2
0.00184248633711696	Pcnx
0.0018514876097548	Usp46
0.00185514716872143	Hira
0.00186180342753188	Gabrb3
0.00186829471440997	Wdr1
0.00187238522810651	Arel1
0.00187900155261641	Nek8
0.00190846582224473	Pkia
0.00191621864015737	Pla2g12a
0.00191655721916898	Zfp251
0.00194581010956259	Cluap1
0.0019499343994075	Tefm
0.00197737651956317	Shisa7
0.00199217536907298	Il17d
0.00199899119217034	Dgat2
0.00199912953946981	Psme2
0.00203345932299437	Adamts1
0.00203790520071252	Ehf
0.00203809135156195	Gldc
0.00204143752179112	Zfp191
0.00206744175772915	Ank3
0.00207644564810312	Ttc5
0.00207655209406123	Ezr
0.00208354710559861	Gemin6
0.00208738422201131	Gtf2h2
0.00208915816461179	Tiam1
0.00209220349077623	Ide
0.00209600227437696	Ggct
0.00211479351253393	Usp9x
0.00211801643443536	Rpp14
0.00212869364773746	Faah
0.00213051908384189	Zfp871
0.00213174075143112	Npy2r
0.00213572697216531	Rgs14
0.00214662951313168	Gria3
0.00214856335034037	Leprot
0.00215298813451256	Map3k3
0.0021541397238704	Sec22b
0.00216710408116543	Nol11
0.00217390876221613	B9d1
0.0021774993534991	Iqcj
0.00218153085840695	Trp53i11
0.00218863187989179	Rad54l
0.00219176478968546	Pde4dip
0.00219881706867678	Ipmk
0.00220147525392171	Zfp286
0.00222880523329338	Fars2
0.00223203470205736	Keap1
0.00223893187902131	Tceal8
0.0022479553136656	Pacrg
0.00226717506250412	Pgpep1
0.00228457076845384	Snca
0.00229026495954519	Alox12b
0.00230657305693893	Jph1
0.00231076163292689	Atm
0.00231131139019355	Slc8a2
0.00231454191222691	Cpne6
0.00231650153444581	Efcab1
0.00231731965294437	Rasl11a
0.00232055602500125	Zhx3
0.00234149619061131	Xpa
0.00235373744467361	Hnrnph3
0.00236010775098522	Myt1
0.00236817292755101	Khdrbs1
0.00237033984764423	Hdac8
0.00237123101460273	Chst15
0.00239741402667661	Usp2
0.00239772588383419	Ppp1r10
0.00240953397010458	Hnrnpc
0.00241646944268828	Npy1r
0.0024347446274592	Cyfip1
0.0024438033926918	Olfr1348
0.00247713967147884	Grem1
0.00248089377382226	Fam20b
0.00248697763169378	Mllt11
0.00249128002543261	Tmem135
0.00249274651379458	Mpdz
0.00251306642640454	Ccr5
0.00251335093862853	Pwwp2b
0.0025280053360871	Syn2
0.00252880779131985	Chst9
0.00253671032824352	Slc2a9
0.00255106316632292	Nrl
0.00256435204255278	Pou3f1
0.00256520599387944	Nat14
0.00256816298559809	Cdh8
0.00257539084708721	Pabpc1
0.00263762371971699	Stra6
0.00265038600158368	Ryk
0.00265933751822354	Camk2b
0.00267234340089309	Acss1
0.00267297519788571	Slc1a2
0.0027056823036223	Ric3
0.00270984083359766	Stox2
0.0027151066960824	Rgs5
0.00271705320588914	Decr2
0.0027240796024349	Erh
0.00276315959522873	Kif3c
0.00277253906888426	Oaf
0.00277273030250888	Tgs1
0.00277282879534692	Prdm8
0.00282370183902095	Crhbp
0.00282544935159523	Fus
0.00282893922703241	Ctdnep1
0.00284710622724471	Gpd1
0.00285321373412414	Igfbpl1
0.00285572873900282	Scin
0.00286516185768954	Stk32a
0.00286887176178372	A1bg
0.00288416680014811	Prelp
0.00291166518476832	Vkorc1l1
0.00291866917422681	Wars2
0.0029200657855822	Ube3a
0.00292577417910113	Sptb
0.00292872263671721	Gtf2h5
0.00293871253903531	Havcr1
0.00293953322636667	Acot5
0.00295708833379968	Nos1ap
0.0029598367723777	Fam117a
0.00296756108446939	Daxx
0.00297825438797047	Rnf112
0.00303108931486935	Xpnpep1
0.00304749960702075	Zc3hc1
0.00305962891797119	Rab40c
0.00306165871883946	Sertad2
0.00306361984973282	Kcnj3
0.00307026662554827	Ogfr
0.00307618265536281	Styx
0.00309637232018096	Polr3d
0.00309906859081255	Fbxo34
0.00311400810977075	Senp3
0.00312537300426903	Bcl6
0.00314364862366476	Pdyn
0.00315022999236708	Chgb
0.00316743429002147	Wnk1
0.00316765386477575	Tmem208
0.0031712187387366	Usp45
0.00318585348236791	Camkk1
0.00319938617526553	Klf16
0.00321413891438709	Aim2
0.00321725348907608	Ddx5
0.003223571130649	Lsm12
0.00324654965960976	Erp29
0.00326099845942621	Plgrkt
0.00327236633768532	Chrd
0.00327398666904895	1110059G10Rik
0.00327921745620472	Wdr20
0.00327941700349748	Map7d2
0.00328320303674088	Sypl2
0.00328771886359197	Gprin1
0.00330006829426596	Olfr1404
0.0033134126676634	Ccnd2
0.00332000016957137	Ifna4
0.00332287424330573	Pi4k2b
0.00335334842967027	Otub2
0.00335455577706473	Taf9b
0.00337204641507177	Nsmce1
0.00338747444972402	Galnt1
0.00342883746564256	Rfx2
0.00345655660200567	Mlxipl
0.00347529179519707	Fv1
0.00347906188117369	Mageh1
0.00348892281966383	Chia1
0.00350689233246952	Wasf1
0.00351288841508623	Zkscan6
0.0035180219602325	Dock4
0.00352252778978772	Cebpg
0.00352811160130775	Rab32
0.00354089636646144	Pogz
0.00354310332936208	Crym
0.0035782175599475	Thsd4
0.00359272747137	Kcnj6
0.00362148353110101	Las1l
0.00363562906346272	Zfp148
0.00363914102302397	Cdk11b
0.00364316890786845	Rreb1
0.0036456986430034	Sar1a
0.00364761913718725	Gpd2
0.00365073456144343	Slc7a14
0.00366156790068203	Rin1
0.00367439908645351	Hnrnpa2b1
0.0036842538975888	Akt3
0.00371359626757631	Ccdc58
0.00372121860722359	Krt9
0.00373909595614908	Gal3st3
0.00374543178922657	Rfc1
0.00375516443253716	Ammecr1l
0.00380683014894912	Pgam5
0.0038457628509507	Sh3rf1
0.00386363204465837	Bco2
