#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL6885
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.0244722851065837; Statistic: 1.44878723355293; Expected: 0.909000791576573; Std.dev: 0.221706554875654; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889513975337e-29; Statistic: 19.1481006227809; Expected: 0.908948626581019; Std.dev: 0.454022979505226; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149744232; Statistic: 1.82961689319919; Expected: 0.908992657887118; Std.dev: 0.271350267850959; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2018-03-29
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000906088e-06; Statistic: 1.93569837117945; Expected: 0.943298789165126; Std.dev: 0.134662287771227; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.282013883764099; Expected: 0.934579439252336; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146071282e-06; Statistic: 2.04317003911872; Expected: 0.943291613329555; Std.dev: 0.16366871160103; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE64398.1
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('4_months') are kept for analysis. 
#New dataset contains 27 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=9, het_TASTPM: n=4, het_TPM: n=4, ho_TASTPM: n=4, TAS10: n=2, TAU: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=27
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=3, Batch_02_2013-03-04: n=24
#Factor: Gender (1 levels): M: n=27
#Factor: Timepoint (1 levels): 4_months: n=27
#
### Model test for factor: Genotype
#p-value: 0.00341538448223803; Statistic: 6.07194921713142; Expected: 3.99267108315257; Std.dev: 0.652239799587164; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.525043772698316; Statistic: 3.46322745656526; Expected: 3.84615384615385; Std.dev: 1.52779625592619; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#27 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeTAS10
#  DE genes: 3, up: 3, down: 0
#GSE64398.1_TAS10: original input has 25697 probesets; mapped probesets: 24643; probes mapped to multiple genes to be removed (except for insulin): 1086; genes with multiple probesets are BH corrected. New data has 16349 genes.
GSE64398.1_TAS10	GeneSymbols
7.43081439052922e-11	Thy1
2.88877148880329e-07	Wnt2b
1.58918572634555e-05	Spata17
2.21261772634918e-05	Olfr1436
2.66470259075628e-05	Pcdhga5
3.19006901261284e-05	Cd28
3.29978592554009e-05	Olfr1247
5.18636346894725e-05	Ppp1r1c
6.77987643294992e-05	Ttc16
8.03619875538516e-05	Fbxl12os
8.82522456887559e-05	Rasl2-9
0.000198504031580242	Fmn1
0.00023616663318278	Hmcn2
0.000263305525518201	St8sia6
0.000318130407781716	Olfr920
0.000416182308645536	Ghrl
0.000432413629201279	Hmox1
0.000447133213866826	Olfr605
0.000521703010880769	Zfp777
0.00059239232127811	Serpinb6e
0.000592720505857149	Olfr165
0.000614700344694494	Mtmr7
0.000631972708494668	Sncaip
0.000695714904614925	Opn1mw
0.000770491899548698	Map7d1
0.000870782949950357	Ptprg
0.00092096868607762	Zp3
0.000968825717573896	Tcf7
0.00102042001204379	Sfswap
0.00105046674116171	Trim6
0.00106500090164118	Ms4a4d
0.0010717761682493	Tfap4
0.00112423432699412	Syce1l
0.00115684165596526	Zp1
0.0012981539487249	Fev
0.00133862503035542	Olfr157
0.00148854813749808	Olfr1056
0.00150830019266846	Olfr1370
0.00151663177425449	Slc2a9
0.00164880434038078	Opn5
0.00168249676855241	Ifng
0.00168793119348837	Srms
0.0017195832586918	1700034O15Rik
0.00176368324905114	Dkk1
0.00182568457064956	Stk26
0.00188874952326044	Bace2
0.00193937283556798	Slurp1
0.002022579223247	Brca1
0.00206065836976019	Rab43
0.00207394465717305	Nelfa
0.00208844591787786	Cars
0.00211923216388587	Cdt1
0.00216201748248323	Elovl7
0.00217659285783833	Pafah1b2
0.00223353505517939	Gprc5c
0.00227264364406143	Zfp513
0.00229345011159983	Gtpbp8
0.00234848948787585	Ifna12
0.00239425190812595	Ibsp
0.0024047793759333	Tnfsf14
0.00248907012396774	Olfr1341
0.00251301526351232	Ccr1l1
0.00251410537880292	Myog
0.00270425661955282	Myocd
0.00279933541473674	Fn3krp
0.0028758885085234	Fdps
0.0030848040574383	Rnase13
0.00310306008216244	Kcnc3
0.00317561490059938	Rreb1
0.00318278350216078	Ano1
0.00321603774558497	Tekt3
0.00321732531811187	Mrpl51
0.00327338658173158	Kera
0.00328175019049755	Plekho1
0.00330111093022228	Adh5
0.00330582598836051	Tm4sf4
0.00365927117200057	Art5
0.00366299791394607	Ctrc
0.00394559215813945	Epo
0.00401604064149194	Milr1
0.00406569216052579	Slc25a31
0.00423581862914101	Nr1d2
0.00449339597343641	Cldn7
0.0045329748406762	Fbxo17
0.00463326904823776	Acot12
0.00469957134273763	Lrp5
0.00478486807285514	Cdrt4
0.00486052342780054	Klf12
0.00489053753943204	Igsf6
0.00492132284280657	Fam221a
0.00496550575701458	Msh5
0.00526352265665599	9530077C05Rik
0.00528900286278649	Rinl
0.00529661206747763	Acat2
0.00530429926379319	Madd
0.00530548956383767	Cpb2
0.0054664933367067	Gng12
0.00552892068684769	Rhod
0.00569652063423955	Irx4
0.00570926355789815	Tead4
0.0057222394012676	Wtap
0.00574541915119941	Strc
0.00583156551561867	Col7a1
0.00583675616826785	G6b
0.00585209720746936	Mrgprh
0.00604787668889274	Wnt10b
0.00607878319805236	Pla2g2e
0.00609010799006393	Cpxm2
0.00622037526049573	Nexn
0.00624184962015831	Idua
0.00629778154240434	Zdhhc20
0.0064016580415331	Olfr1368
0.0064920407260367	4930447C04Rik
0.00665940511705091	Olfr1223
0.00667363188625435	Gcc1
0.00674225922803189	Ankrd22
0.00693707020776731	Chl1
0.00698528334909567	Pax2
0.0070603520667558	Vmn1r42
0.00706924846217322	Flna
0.00714211662640298	Gm94
0.00714938131201059	Olfr1229
0.00716720501578878	Olfr131
0.007260170115001	Clic1
0.00730029187065309	Ell2
0.00730374650535957	Npy6r
0.00741788187275755	Olfr686
0.00760276222264413	Pzp
0.00767864143984325	Arhgef18
0.00780445759634425	6820408C15Rik
0.00783384363170171	Dnajc7
0.00814756410461727	Hp
0.00830202506962513	Kcnk6
0.00832745261418024	Peg12
0.00859590294711256	Slc51b
0.00868180071253917	Abca7
0.00870076625611491	Cpne2
0.00877468793327376	Nags
0.00906152041695452	Efcab8
0.00906274852425727	Adig
0.00907255127747488	Creb3l4
0.00908239858074587	Nfil3
0.0091812007868842	1700080E11Rik
0.00919447079691365	Mx1
0.00926015613260056	Olfr710
0.00936562714543084	Ttf1
0.00941431100562213	Olfr1226
0.0094207640815695	Zfp354c
0.00960083316506518	Defb41
0.00964612237888174	Ccdc151
0.0097329002480589	Angptl4
0.00992659097377285	Tigd3
0.00995469215584673	Hoga1
0.00998085962907201	Gm12888
0.00999439959505923	Ptprc
0.0101322050340616	Kcnk5
0.0101403349253566	Prdx6b
0.0102366159376309	Olfr860
