#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL6885
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.0244722851065837; Statistic: 1.44878723355293; Expected: 0.909000791576573; Std.dev: 0.221706554875654; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889513975337e-29; Statistic: 19.1481006227809; Expected: 0.908948626581019; Std.dev: 0.454022979505226; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149744232; Statistic: 1.82961689319919; Expected: 0.908992657887118; Std.dev: 0.271350267850959; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2018-03-29
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000906088e-06; Statistic: 1.93569837117945; Expected: 0.943298789165126; Std.dev: 0.134662287771227; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.282013883764099; Expected: 0.934579439252336; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146071282e-06; Statistic: 2.04317003911872; Expected: 0.943291613329555; Std.dev: 0.16366871160103; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE64398.1
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('4_months') are kept for analysis. 
#New dataset contains 27 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=9, het_TASTPM: n=4, het_TPM: n=4, ho_TASTPM: n=4, TAS10: n=2, TAU: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=27
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=3, Batch_02_2013-03-04: n=24
#Factor: Gender (1 levels): M: n=27
#Factor: Timepoint (1 levels): 4_months: n=27
#
### Model test for factor: Genotype
#p-value: 0.00341538448223803; Statistic: 6.07194921713142; Expected: 3.99267108315257; Std.dev: 0.652239799587164; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.525043772698316; Statistic: 3.46322745656526; Expected: 3.84615384615385; Std.dev: 1.52779625592619; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#27 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotypehet_TPM
#  DE genes: 0, up: 0, down: 0
#GSE64398.1_het_TPM: original input has 25697 probesets; mapped probesets: 24643; probes mapped to multiple genes to be removed (except for insulin): 1086; genes with multiple probesets are BH corrected. New data has 16349 genes.
GSE64398.1_het_TPM	GeneSymbols
6.02042317854072e-05	Hmox1
7.16941295076525e-05	Rwdd2b
7.61829353389298e-05	Lcn2
0.000113081469073787	Mdk
0.000179074633239883	Tnni1
0.000310779520862289	Ttll6
0.000315957409397349	Gtpbp8
0.00040531306442097	Nkain3
0.000451473976528778	Hoxa13
0.000459462188370815	Mok
0.00051523930415531	Col25a1
0.000593318083848062	Pdgfb
0.000683753044553928	Dmrtc2
0.00076878492013923	Pacsin3
0.000792479908787985	Nxt1
0.00087079663347783	Lsm10
0.00101708343285204	Ttc24
0.00102554328729418	Fcgr4
0.00108298540173288	1700029I15Rik
0.00110158893905716	Ccdc9
0.00110595374698079	Fabp6
0.00119756292989669	Adra2b
0.00133789916610029	Klrb1c
0.00140150684856077	Serpinh1
0.00142788352460907	Pld4
0.00142957099976087	Spint5
0.00158054903111756	Galns
0.00167164005396663	Olfr435
0.00196493486153998	Nfe2
0.00197798172123202	Klra17
0.00216720162771593	Iffo1
0.00217770662690514	Cd40
0.0021844624118106	Klf1
0.00218735146689644	Serpinb8
0.00223570802567915	Calcoco2
0.00239559774806913	Mill1
0.00242625492088672	Szrd1
0.00243729393286144	Ston2
0.00246469095754001	Tm9sf3
0.00253314201354956	Clca4c-ps
0.00256873355891811	Asxl2
0.00264440823747241	Olfr851
0.0027916325710572	Rag2
0.00283182035219169	Tmem177
0.00292746012365583	1700016K19Rik
0.00296024481551177	9130401M01Rik
0.00303861269080976	Olfr381
0.00310819083390218	Arl5c
0.00315911397464118	Uqcr11
0.00330404217692965	Rufy4
0.00345356736232105	Vav2
0.00348348086801532	Scn7a
0.00353025477866108	Edf1
0.00355481222179446	Ece2
0.00364774474668095	Reep2
0.00364894249741211	Ttc21a
0.00365467092237892	Cbr1
0.00371540171777292	Fam173b
0.00375704744322738	Vax2
0.003873142908812	Eci1
0.00401164308248744	Aqp3
0.00403811398675963	Rps16
0.00412277892518635	Olfr1347
0.00441805309841072	Zfas1
0.00443347961127361	4930453N24Rik
0.00444439762379797	Mmab
0.00445483392446117	Mgat5
0.00446598219000174	Tas2r126
0.00451253989527995	Map3k4
0.00462614439888382	Rbms2
0.00465478798899149	Fam162a
0.00465864447545651	Mrpl16
0.00469470834930811	Anxa1
0.00478918043932451	Hoxb8
0.004873522310821	Ifitm3
0.00487548483095463	Pnmt
0.00514149299374487	Olfr323
0.0051665429019915	Tspan6
0.00517050067699097	3110040N11Rik
0.00532986878602969	Sdhaf4
0.00533641669823313	Psmb6
0.00544636630614025	Adam30
0.0054653762517814	Psmb5
0.00554503154923692	Mutyh
0.0056724862502202	Mrpl55
0.00567888149184223	Olfr1219
0.00572567782733919	Klhl15
0.00574142545002847	Krt75
0.00575820123962709	Ncf4
0.00576237750022306	Ndufs3
0.00577230360458339	Oard1
0.0058790631428804	Tmem179b
0.00599009955748603	Tctex1d2
0.00607408872322048	Gal3st4
0.00621854445164578	Fancl
0.0062246161177668	B020004J07Rik
0.00644195431873101	Fam229b
0.00646267834259289	Tssk2
0.00669119039467139	Tert
0.00670048325336013	Ech1
0.00672759314491642	Edem2
0.00672796164475222	Fibin
0.00675237687417851	Ccdc12
0.00680315025167967	Tigar
0.00689861072848184	Olfr308
0.00697496946699531	Csnk2b
0.0069883951939627	Uimc1
0.00700534531253026	Efna4
0.00701725519840247	S100a8
0.00710105113098748	Ltb4r2
0.00735474061202765	Pard3b
0.00742048798002276	Grcc10
0.00747222691991701	Fbxw20
0.00754092083781397	Cyb5r1
0.00755657189860711	Iqcd
0.00763155498668026	Gpha2
0.007713344450983	Cab39
0.00772259619804981	Creb3l4
0.00779355669053253	Zc3hc1
0.00783914807626301	Surf1
0.00785842438559307	Lamb1
0.00786325415267037	Mrgprh
0.00791150646509266	Ccl5
0.00801941037008146	Irak3
0.00820045205783188	Pdzd11
0.0082681592769227	Vps36
0.00836802855711487	Cct7
0.00840323421364802	S100a6
0.00846020033682757	Olfr1420
0.00849643209957011	Hnrnpa1
0.00857902077147812	Pcdhga7
0.0086598187391449	Olfr1046
0.00873935142316951	Cops5
0.00878156736428813	Zfp458
0.00885341243678165	Olfr71
0.00888986749479287	Ift22
0.00889871296414611	Smim8
0.00891170784125429	Urod
0.00896946412124578	Tstd2
0.00904328171050993	Mep1b
0.00911802782025669	Apol7c
0.00912951439900685	Grb2
0.0091770024949257	Fcgr2b
0.00925206199266234	Lig1
0.00928389967476606	Evx2
0.00936687019424739	Pebp1
0.00941711232177854	Tmsb15a
0.00942613159893817	Rbm25
0.00943618068087584	1110008F13Rik
0.00943853855360306	Slfn3
0.00943889534320062	Rnf183
0.00947127352589912	Rps5
0.00962961525711016	3300002I08Rik
0.00964481173613838	Bud31
0.00965809847198517	Tnfrsf9
0.00976758637299241	Cops6
0.00997990747499613	Cer1
0.0100495795502372	Ces2a
