#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL6096
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE50521_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 16743
#number of samples: 12
#Factor: Genotype (2 levels): 5xFAD: n=6, WT: n=6
#Factor: OrganismPart (1 levels): Hippocampus: n=12
#Factor: Batch (2 levels): batch_1_09_08_12: n=4, batch_2_10_08_12: n=8
#Factor: Gender (2 levels): F: n=4, M: n=8
#Factor: Timepoint (1 levels): 14-15_months: n=12
#
#
### Model test for factor: Genotype
#p-value: 2.21766760319381e-06; Statistic: 25.7448021215338; Expected: 9.09090909090909; Std.dev: 3.34104135665215; #Cov: 16743
### Model test for factor: Batch
#p-value: 0.971703961477877; Statistic: 4.9740649591946; Expected: 9.09090909090909; Std.dev: 3.34104135665215; #Cov: 16743
### Model test for factor: Gender
#p-value: 0.241450059946462; Statistic: 10.9229039087372; Expected: 9.09090909090909; Std.dev: 3.34104135665215; #Cov: 16743
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2018-03-29
#number of rows: 16743
#number of samples: 12
### Model test for factor: Genotype
#p-value: 9.63642180561954e-08; Statistic: 29.1789614196051; Expected: 9.09090909090909; Std.dev: 3.69715185914815; #Cov: 16743
### Model test for factor: Batch
#p-value: 0.999999643303353; Statistic: 1.78211733966326; Expected: 9.09090909090909; Std.dev: 3.69715185914816; #Cov: 16743
### Model test for factor: Gender
#p-value: 0.143799650218865; Statistic: 12.7595417497692; Expected: 9.09090909090909; Std.dev: 3.69715185914816; #Cov: 16743
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE50521
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE50521/results/GSE50521_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#12 samples, 16743 probes
#coefficients: (Intercept), Genotype5xFAD
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotype5xFAD
#  DE genes: 1336, up: 915, down: 421
#GSE50521_5xFAD: original input has 16743 probesets; mapped probesets: 16366; probes mapped to multiple genes to be removed (except for insulin): 264; genes with multiple probesets are BH corrected. New data has 15986 genes.
GSE50521_5xFAD	GeneSymbols
0.617339823216524	Gpr152
0.617429287252311	Slc23a2
0.617575914210547	Mrfap1
0.61759614660764	Polr3h
0.617609644612537	Rab44
0.617645676583524	Ywhae
0.61772449170678	Zfp182
0.617745439966718	Foxo6
0.617772725551449	Dync1i1
0.617788849726748	Ash2l
0.617815539823883	Tnnt3
0.617897499680261	Zdhhc3
0.617935674517872	1500011K16Rik
0.61795606104834	Prss39
0.618128721761352	Mcf2
0.618135212007587	Clic6
0.618267515682627	Vmn1r73
0.61833633893183	Soat2
0.618523577675494	Zfa-ps
0.618773368218463	Fig4
0.618801920251541	Hist1h4i
0.61882877597874	Gli1
0.618987877553606	Tbc1d10b
0.619080084446628	Olfr178
0.619086082463958	Urah
0.61910698801339	D630039A03Rik
0.619181582264071	Ubp1
0.619324904763286	Rfk
0.619328891018693	Ate1
0.619399993880091	Nampt
0.61949743068983	Vmn1r26
0.61959635210332	Ostn
0.619685928487108	Gng8
0.61970404488889	Sbk1
0.619719675262857	Cd70
0.619761122376345	Ccer1
0.619781135691394	Slc26a1
0.619863106805604	Sf3a3
0.619896323330331	Serpinb9c
0.619941709385849	Olfr1030
0.619971899095835	Ccz1
0.620012046555642	Mylk
0.620016079528835	Cox6c
0.620063522522138	Snx2
0.620115671384247	Cdc16
0.620174717043574	Alg2
0.620251014984957	Prss34
0.620287050745126	Rbpms
0.620430710471935	Limd2
0.620443750292216	Corin
0.620461263041531	Six4
0.620500234434351	Ctnna2
0.620689634037564	Atp9a
0.620721325932199	Mxra7
0.620863861114971	Klk1b1
0.620952511608154	Opn5
0.62104826120204	Prep
0.621056647829604	Hsd17b12
0.621063767221046	Olfr1295
0.621065871569017	Tg
0.621101006414605	Cts7
0.621115554570729	C330007P06Rik
0.621164339116302	Rnf115
0.621212360363469	Slc39a5
0.621355532704916	Myh14
0.621468061108484	4931429L15Rik
0.621470298625667	Fam46b
0.621543047601364	Olfr646
0.621566197749819	Dtna
0.621609572900194	Tmc1
0.621611702254935	Aldh1a7
0.621696699985712	Sox30
0.621872200239771	Olfr1115
0.621877177197954	Nkx2-5
0.621934836847511	Hrnr
0.621950248417911	Tmem55a
0.622059226395533	Rabl2
0.62206173327053	Gata5
0.622080583137226	4933417A18Rik
0.622158307252227	Tyms-ps
0.622622224078708	Cbx5
0.622708367882438	Lbr
0.622788707684019	Npr1
0.622929937860478	Pramel5
0.622963819954857	Olfr1378
0.623069944833009	Znhit2
0.62316858357786	Hibch
0.623219374915864	Vmn1r19
0.623245272363805	Vmn1r69
0.623261625961153	Hpn
0.623276165452455	Hltf
0.62329975661072	E2f1
0.62333664000529	Ugt2b35
0.623353861607602	Nr1h5
0.623515647417837	Clec2i
0.623518243236474	Snai3
0.623727857373993	Dennd5a
0.623827871575265	Hibadh
0.623840609066473	Mmp1b
0.623951325029343	Actrt3
0.62395210864472	Qdpr
0.624068715423349	Atp1a1
0.624099504737201	Copb2
0.624275457575906	Ctsg
0.624316813553833	6330403K07Rik
0.624571054522617	Supt6
0.624675295674075	Carm1
0.624832093927293	Grhpr
0.624839574219473	Ecd
0.624930460022879	Gba2
0.625119954740179	Mrgprb8
0.625167266778907	Bnipl
0.625207896583409	Arl5b
0.625317173018776	Gm5108
0.625448903162677	Vmn1r212
0.625485054595043	Nmnat1
0.625495436952111	Hs3st6
0.625525284655127	Ubqlnl
0.625553074474371	Traf3
0.625572038226885	Lat
0.625640915767793	Hbb-bh1
0.625664596793065	Hbegf
0.625872941571967	Loxl1
0.625944626628906	Zfp935
0.626047352693061	Tmem62
0.626117294550508	Stx6
0.626192006410275	Olfr552
0.626265303037177	9530077C05Rik
0.626341185138821	Frat2
0.626386458521237	Tuft1
0.626445844455901	Supt5
0.626475398196154	Swt1
0.62651717569597	Riok2
0.62653803647944	Fam3b
0.626580580066135	Cpz
0.626639044598189	Ipo9
0.626668008669986	Zfp366
0.626852964826634	Mcee
0.626873596204467	Pou4f2
0.626941731734246	Foxi2
0.627020137334336	Slc28a2
0.62709164832028	Agpat1
0.627196272701963	Ccnb2
0.627226159246966	Prpsap1
0.627252009087864	Usp44
0.627270297922592	Csf2
0.62745603872707	Tmem39b
0.627522311552027	Ids
0.627667616252214	Pid1
0.627674279649683	Krt32
0.627714070340908	Nbn
0.627722799406351	Cdc5l
0.627768107853391	Fam19a3
0.627811690042747	Ddx47
0.627843067875444	Pkd1l2
0.627931914537471	Olfr13
0.627965654699585	Pdk2
0.628017347382623	Slc6a3
0.628100968785145	Rdh14
0.628131075268964	Dhx38
0.628248731402761	Vipas39
0.628277161526282	Cst6
0.628285779253077	Olfr430
0.628352845653063	Pxt1
0.628407258138381	B330016D10Rik
0.628410693585945	Eif4ebp2
0.628444362359377	Fam192a
0.628673766687666	Grk3
0.628676614712049	Chst3
0.628680819154233	Lbx2
0.628853255611279	Atp5s
0.628861457515662	Kif15
0.629108185834004	Wt1
0.629139193069633	9430007A20Rik
0.629150008497882	Nav1
0.629164514884271	Aco2
0.629166633067647	Adprh
0.629290577042931	Meg3
0.629619470591702	Sftpd
0.629944662635485	Tiam2
0.630025703743427	N4bp1
0.630032672109317	Iqcc
0.630055144441449	BC048562
0.630061787621751	Ubxn2a
0.630097218268072	Atg4b
0.630194321192228	Mthfd1l
0.63026656685858	Dctn5
0.63030553203886	Orm2
0.630317628199782	Kifc3
0.630401013580904	Olfm2
0.630473121841047	Nedd4
0.630630925293603	Cyp2c44
0.630641661389871	Dmbt1
0.630684213553376	Ttll1
0.630721473432295	Cyp17a1
0.630727676077955	Klhl18
0.630825463811009	Psma3
0.630875836000791	Ube3a
0.631213196431923	Doc2a
0.631319447551847	Pelo
0.631355092734076	Arl6ip1
0.631510723390144	Nt5c1b
0.631541580031259	Insl6
0.631743928917566	Zfp160
0.631807906810144	Stard13
0.63181313802021	Snrpa1
0.632008086173433	Mdm1
0.632022572291258	Olfr906
0.632095568064789	Ccl1
0.632102953738933	Olfr1265
0.632117438208883	Vmn1r53
0.632196057479313	BC051019
0.632296011307798	Otoa
0.632307934816469	Alkbh2
0.632342570657531	Arc
0.63243841537917	Cox19
0.632449800061204	Vmn1r13
0.632457566016183	Mcpt1
0.632494014721756	Cbll1
0.632676814577228	Afg3l1
0.632823506181795	Olfr488
0.632888498678404	Tubgcp4
0.632969744860872	Mark2
0.633185088253701	Gata2
0.633199052812833	Reg4
0.633203202123291	Mrpl11
0.633256174880676	Olfr959
0.633258215654638	Tnk1
0.633320713342806	Nup54
0.633343946806541	Gm4759
0.633430343549867	Bfsp2
0.633452338117652	Tm2d1
0.633452882266579	Cct7
0.633609894299819	Zfp27
0.633676514552757	Prph2
0.633687192931374	Il9
0.633724316907226	Ano9
0.633726360139554	Azin2
0.633730373197005	Chmp5
0.633783814748933	Rbm17
0.633838235292179	Cd79b
0.633940651513404	Grik4
0.63396170452935	Ribc1
0.634026211694821	Fbxw21
0.634258418542812	Itih1
0.634457771255605	Amigo2
0.634734982796185	Rbpjl
0.63477135423177	Ctdspl
0.634934441204732	Zc3h14
0.634944228060249	Col15a1
0.634946553572327	Olfr1440
0.63495394563776	Tfap2e
0.634988450516909	H1foo
0.635017163440648	Adck2
0.635025486246827	Olfr1043
0.635131082204236	Calcoco2
0.635174573236492	Kcnk7
0.63522621120054	Fam173b
0.635251472168481	Pbp2
0.635392566885558	Tet2
0.635465541203863	Spaca3
0.635475249534364	Snap91
0.635536480002401	Ripk3
0.635629451686996	Parva
0.635782540748183	Slc5a1
0.635791106018116	Sbf1
0.635870057548022	Il20ra
0.635895596512156	Dnah14
0.635912902005184	Adamtsl5
0.635965907061959	Atp1b4
0.63598761954718	Pcdhb6
0.636022361747985	Fancg
0.636108879835815	Fam214a
0.6362309970483	Stpg1
0.636248242663771	Zfp810
0.636448669426856	Papln
0.636452256855773	Tbc1d10c
0.636552795967005	Bptf
0.636791842088782	Lhcgr
0.636804104370745	Ikzf5
0.636908806961762	Smndc1
0.636931000005621	Eaf2
0.636978391012812	Krt5
0.637023056101407	Cd40lg
0.637033645069435	Itgb6
0.637043189948378	Vps25
0.637070254805679	Tpx2
0.637256282133438	Mrgprb3
0.637547520329887	Kcnc4
0.637646208994817	Dgcr2
0.637655151452355	Kcns1
0.637704104140236	Vmn1r40
0.637789688647858	Fam53a
0.637823017171617	Efnb1
0.637861577117352	Dync2li1
0.638135713137617	Col18a1
0.638198248364269	Mlh1
0.638231524790317	Cdh16
0.638237571691099	Arnt2
0.638359700213296	Armc10
0.638545399523666	Cryba2
0.638668836264808	Zfp9
0.63888128544498	Pcm1
0.638943714056917	Pdlim7
0.639165107111676	Clec4a2
0.639331506885251	Krtap3-3
0.639414869049249	Dennd6b
0.639590302097962	Wee2
0.639632677584328	Olfr698
0.639634603017224	Msh6
0.639671259794618	Acrbp
0.639784192494765	Kat7
0.639843137471064	Atpaf1
0.639844170844465	Trim32
0.640026461350917	Calm5
0.64003383031778	Arv1
0.640137102915471	Adh1
0.640280131507561	Plrg1
0.640317963641366	Ttc25
0.640334540235504	Clstn1
0.64048924914724	Cyp11b2
0.640516498952292	Fkrp
0.640546165564909	Lce1f
0.640599958726712	Slc25a3
0.640652528841017	Krtap26-1
0.640751833031155	Rnf168
0.640788205879041	Pfdn6
0.640871873699216	Olfr320
0.640903286489378	Erfe
0.640921095364327	Sox8
0.640922222542048	Blm
0.640961543727333	Get4
0.641162368530635	Wnt10a
0.641209032794843	Oas1h
0.641420808771415	Actrt2
0.641427453919743	Serac1
0.641493568301186	Sp7
0.641552353723939	Olfr248
0.641558098086307	Pwp1
0.64157762990963	Olfr790
0.641609970525061	Rhcg
0.641628312802417	Nr1h4
0.64174545668159	Slc35a2
0.641820928399201	Olfr622
0.641942977635044	Bpifc
0.642124973348056	Olfr980
0.642222012687999	Sult1d1
0.642307518925064	Oit3
0.642317969790934	Gpx5
0.642326766049059	Phc1
0.642352570369825	Tfap2b
0.64249410533135	Ttf2
0.642633661356807	Fam50b
0.642642108407045	Otx2
0.642643660217589	Nfatc4
0.642665325285603	Rdh7
0.642870224957865	Pcgf2
0.642926585273475	2310057J18Rik
0.642971566916379	Dppa2
0.64298731874398	Spag7
0.642989831153908	Gatm
0.643033970815971	Slc35e3
0.643129373647859	Abhd17b
0.643174739652196	Ccar1
0.643194248614653	Timp4
0.643206724867415	Nomo1
0.643300504927901	Adrb3
0.643405139053526	Prrx2
0.643452389746796	Csn1s2b
0.643478626258922	3110040N11Rik
0.643481184673941	Olfr978
0.643566913026526	Ctps
0.643659373484462	Rtn4rl2
0.643757008448309	Gng11
0.643822221949228	Prkag3
0.643892679970787	Serpinb6b
0.643987557992742	Rdh5
0.644018965171189	Kif12
0.644094993167592	Mynn
0.644122081448253	Mrpl30
0.644181595612664	Cenpt
0.644211339172984	Ofcc1
0.644228053083711	Mfn2
0.644241651912128	Lax1
0.644320120619644	Tspan9
0.644408636803844	Gnl2
0.644529655903464	Usp28
0.644529672930012	Acadsb
0.644704628816522	Fcer1a
0.644724288792062	Tlx1
0.644828974163529	Defb10
0.645002064615631	Pcdhb12
0.645048943849199	Ptp4a3
0.64511167897652	Cwf19l1
0.645206982277377	C2cd2l
0.645267512257367	Tpbpa
0.64529172381329	Atp6v1g2
0.645409935445302	Osbpl5
0.645466176692395	Ssh1
0.645608540168388	Gbx2
0.645644790820569	Noxa1
0.645778035389225	Tmem87b
0.645808880024477	Klrb1a
0.646085824467417	Zfp438
0.646096270725268	Tigd4
0.646176289210842	Nxph1
0.646183852962299	Dnajc16
0.646394379104651	Ttc13
0.646398579044708	Cabyr
0.64654782693622	Cbln1
0.646567438334042	Brd3
0.64658631330313	Col6a3
0.646741258081622	Iffo1
0.646785878151772	Olfr803
0.647118699540823	Lce1l
0.647178917996111	Nt5e
0.647380872927678	Fam107b
0.647387080125763	Plekhm3
0.64739925520033	Arl14ep
0.647411359308964	Olfr342
0.64747263803138	Zdhhc8
0.647506744152007	Man1a
0.647536199800789	Zfp697
0.647656568773008	Tns1
0.647788804681071	Mapk1
0.64781952460055	Cgrrf1
0.647892239847559	Pola1
0.648114783195338	Ocrl
0.648213944815829	Tprkb
0.648251401868345	Zwint
0.648331011218686	Son
0.648341863250345	Trim2
0.648562401166784	Zfp809
0.648635635549105	Fam83a
0.648805664748018	Nup37
0.648808678157993	Calml4
0.648817266997333	1700018C11Rik
0.649067388069489	Dus1l
0.649082276678197	Cyp2f2
0.649169653286181	Nupl2
0.649354161409058	1500015O10Rik
0.649379897113235	Bysl
0.649401832461129	Olfr796
0.6494259381156	Tmem143
0.649441845312257	Gsdma2
0.649791575771664	Zfp944
0.649939613503995	Vwce
0.649966067764894	Elmod2
0.650055069133552	Tarbp2
0.65013779751945	Tnpo3
0.650186510427103	Pdcd10
0.650191596629208	Homez
0.650222111815825	Olfr705
0.650290436751324	Fbxl8
0.650424402999207	Oas3
0.650462821437449	Cngb1
0.650482677018654	Hist1h1b
0.650689946165985	Ppdpf
0.650917324252832	4933406M09Rik
0.65095977667665	Prkag1
0.651032488167007	Brpf3
0.651047760527701	Dhx9
0.65107715395273	Taf7
0.651219477760778	Mlh3
0.651243776711647	Ankle2
0.651283358271553	Rybp
0.651378771884388	Olfr2
0.651395669922802	Cyp26b1
0.651466181952755	Clptm1l
0.651538109511048	Tmem170
0.651698057223016	Tmed9
0.651853909001731	Tmem106b
0.652041459243323	Traf3ip2
0.652170012589324	Sorbs2
0.652233538932217	Ddx27
0.65225442855079	Brf1
0.652364166201096	Stx12
0.652474263476544	Fbrs
0.652558684988792	Atrip
0.652567247460477	Abat
0.652744321071551	Col8a2
0.652794776809323	Fshr
0.652933096754387	Pxmp4
0.653145518964241	Cnfn
0.653183326990037	Map2k5
0.653203402514647	Tmem215
0.653448621600732	Sun5
0.653470108215809	Olfr616
0.653492922940856	Tex19.2
0.653533507159611	Olfr1441
0.653676251505777	Rnasel
0.653767617325231	Nab1
0.653900236433635	Mrps26
0.653910110794049	Dctn1
0.654020110191952	Trmt2b
0.654123730549563	Tac2
0.654288422619302	Osbpl7
0.654414170229873	Sned1
0.654458428792283	Cplx4
0.654529989838872	Nr2e3
0.654555160624057	Lncpint
0.654574565030851	Dnase1
0.654664843401405	Olfr175-ps1
0.654730390958066	Nnmt
0.654901260526415	Fgg
0.654922586724152	Stx5a
0.654954693900248	Fbxw11
0.654967784961551	Gimap1
0.655110850907823	Amn
0.655110935671887	Cisd2
0.65517871299898	Mcf2l
0.65521862684202	Hnrnpl
0.655269313705979	Ppp4r3a
0.655330852615127	Cypt3
0.655533316264395	Zkscan8
0.655617171457596	Pdrg1
0.655643154032592	Tm2d3
0.655766665033349	Snai2
0.655767802636943	Hspb3
0.655897209648876	Slc32a1
0.656036399146812	Gatad1
0.656160741872794	BC053393
0.65616291333237	Col17a1
0.656185614575926	Sgsm3
0.656261180625349	Edar
0.656312521417204	Fam222a
0.656376515300534	Ubr3
0.65642080635032	Olfr794
0.656520005683088	Ptgs2
0.65661390656366	Neurog3
0.656614164260588	Acbd4
0.656795285437785	Nprl2
0.656803965533906	Gtf2f2
0.656832647030882	Zbtb48
0.656887177224819	Prr5
0.656918675150868	Tnip2
0.657344779070709	Orc1
0.657571205526496	Ubac2
0.657583846457946	Slpi
0.657919382239865	Zfp422
0.657966207024235	Zc2hc1c
0.658056329508264	Exosc1
0.658077927915662	Fanca
0.658136709431929	Prss30
0.65820003561589	Sval3
0.658203230459787	Asb16
0.658246280012976	Borcs7
0.658328091415234	Zcrb1
0.658439740541721	Lhx4
0.658453085421256	Ccdc87
0.65848652705469	Uts2
0.658494102429338	Olfr914
0.658733790202994	Hoxb4
0.658820939238885	Steap1
0.6588391562077	Papss1
0.659021030584745	Cxxc1
0.659169689209319	Sept3
0.659208997419443	Adad1
0.659374515458755	Rilpl2
0.659394014377465	Eif1
0.65945875287627	Olfr463
0.659514838928045	Olfr1447
0.659726955887323	Cel
0.659740291913618	Ran
0.659814473259104	Ptprk
0.659928569028427	Scand1
0.659946679937451	Lipi
0.659998854169777	Ret
0.660014579294252	Apoa5
0.660049821911104	Slc22a3
0.660057381575436	Smr2
0.660242867735304	Nr0b1
0.660390848522423	Dusp9
0.660411735319872	Zfp53
0.660613272965652	Trmt10a
0.660741972838311	Hrh2
0.660802191025713	Ell2
0.660949034747004	B9d2
0.661032170431159	Nrde2
0.661105926032557	P2ry10
0.661162400039279	Zcchc7
0.661181209251203	Gipc2
0.661189476739197	Vmn1r200
0.661222589970957	Rpl37
0.661251979814168	Map6
0.661763843085661	Bex3
0.661907248274193	Pkp1
0.662064383781771	Pir
0.662065975877133	Kansl2
0.662076274117706	Aoah
0.662128107421354	Hcar1
0.662151461217381	Specc1l
0.662160372963354	Slc19a2
0.662173860501977	Tmem53
0.662180648137158	Tmem41b
0.662199077103209	Miga2
0.662210755471679	Hus1
0.662266887270627	Prdm9
0.662279148933553	Dpysl4
0.662290532405096	Heatr3
0.662336743844828	Snap25
0.662351385528845	Cacna1f
0.662355344204768	Zfp319
0.662368840489506	Col4a3
0.662372372521187	Trap1
0.662383690119279	Vmn1r59
0.662420262742531	Limk2
0.662500420796099	Tcl1b2
0.662504239045193	Olfr651
0.662525884189613	Dand5
0.662580427367357	Skint4
0.662862692100716	Clock
0.662898438175217	Pip5k1c
0.66297451197921	Adam23
0.663069936080492	Slu7
0.663090777832156	Rapsn
0.663127295703296	Col5a2
0.663198034459034	Fmo3
0.663230998320674	Mars
0.663315641875501	Olfr420
0.663396206412004	Olfr714
0.663400162429826	Olfr576
0.663519905573872	A1cf
0.663627818914864	Defb20
0.663633206041582	Slc22a19
0.663646013447352	Prr9
0.66370469222032	Igsf9
0.663775928430134	Olfr536
0.663816744635241	Myoz1
0.663883508088084	Usp2
0.663896155217488	Olfr385
0.663918270417065	Rfxank
0.663968157489141	Cops6
0.66400178192019	Batf3
0.664054201632805	Kera
0.664134945542202	Xkr7
0.664135180258122	Smarca2
0.664183928454586	Alox12e
0.664357042172282	Gtf2i
0.664417816877015	Olfr726
0.664427806756571	Coq6
0.664499765022665	Adra1d
0.664507151216177	Tlcd1
0.664531866086122	Upb1
0.664605163082972	Olfr943
0.664621231092213	Wdr25
0.664710296218078	Gtf3c1
0.664958286898433	Ppp1r2-ps9
0.665090035379006	Aqp9
0.66514466283961	B3galnt2
0.665157917430007	Ndufb3
0.665169530975231	Chaf1a
0.665216493551649	Sele
0.665288152429642	Gm11961
0.665337665827007	Dnd1
0.665370335390937	Actr8
0.665469844147385	Cyp3a11
0.665470832991059	Olfr1402
0.665489107329896	Ubqln1
0.66571196698265	Camp
0.665737301069678	Rrm2b
0.665860952094811	Hsfy2
0.665868601739028	Ctdspl2
0.665879227067388	Slc6a18
0.665905002064203	Gsta3
0.665939772419227	Susd4
0.665955824753352	Btbd6
0.666264094618843	Olfr1342
0.666334205249307	Fetub
0.6664080180029	Krt1
0.666413319843718	Foxn1
0.666438345233677	Elf3
0.666698807055986	Gsdma
0.666785854748902	Bfar
0.66682210877419	Nob1
0.666850124003664	Crbn
0.667106843014706	Olfr768
0.667193318183176	Tgfbr3
0.667558984806414	Ep400
0.667562372249388	Krt27
0.667635026446039	Brd8
0.667636432075343	Il24
0.667747584434926	Kcnj8
0.66777894200764	Zbtb49
0.667813439112023	Gpr33
0.667870747425048	Hps6
0.667902092192341	Zfp945
0.667999482190871	Commd5
0.668050436215215	Lyzl4
0.668161261279087	Ankk1
0.668176021479498	Btf3
0.668258550878809	Selenbp2
0.668380027984111	Wnt1
0.668393355305882	Zfp672
0.668543886843309	Sntn
0.668656796374119	Slc5a12
0.668717500172492	Uhrf1
0.66872014288066	Olfr1288
0.668729635722199	Gulo
0.668754020623337	Ankrd1
0.668826433283379	Meox1
0.66883873515541	Nlrx1
0.668902459513611	Mfsd3
0.66891259736496	Cfhr1
0.669059370786828	Vnn3
0.669362813784677	Arhgap19
0.669449860850065	F5
0.669479630973988	Ttc34
0.669499438506305	Pak4
0.669573085475999	Olfr1461
0.669582900977871	Spry4
0.669632564800429	Ern2
0.669760779517172	Mitd1
0.669848022131684	Sh2d2a
0.669872126201044	Ltbp1
0.669872144321038	Setd5
0.670064320137509	Oca2
0.670144234642476	Ceacam10
0.670182646082048	Olfr1218
0.670196114109546	Ccdc54
0.67025589069369	Pirt
0.670369660025532	AI413582
0.670483269247928	Tmem220
0.67052241083909	Aqp5
0.670537132128155	Vps53
0.670561593860294	Exosc10
0.670603875993153	Itln1
0.670659266436379	Ptpn1
0.670842479202533	Gpx8
0.670864406298308	Sytl4
0.670952726208513	Pts
0.671056174991189	Desi2
0.671170190302138	Olfr791
0.671419854432884	Actl11
0.671478717350088	Sgms2
0.671480401703689	Trpv3
0.671515744232305	Arl4a
0.67152805250328	Evpl
0.671567895694899	Cndp1
0.671568862561432	Huwe1
0.671591418381363	Pop5
0.671637845210371	Nup153
0.671773071948973	Olfr974
0.671780505808526	Mthfd1
0.671826070884207	Gm8909
0.671855660670121	Sema6a
0.671890128640135	Vav3
0.671891308760799	Nkx3-1
0.671914762058964	Slc27a4
0.672055171944321	Ctsq
0.672289709471818	Perp
0.672379747793689	Fntb
0.67239158712544	Olfr1208
0.672569085484124	Etl4
0.672573718835357	Insrr
0.672592867876814	Tmem54
0.672597315826606	Usp6nl
0.67270077225894	Rhot1
0.672718781126282	Kctd2
0.672818025628793	Shcbp1
0.672873007809888	Ilkap
0.673028862397836	Bet1
0.67306290942294	Zfp458
0.673281729890701	Mael
0.673373456201668	Mphosph10
0.673505062145318	Slc25a34
0.67356289364459	Fbp2
0.673602650873226	Ankrd49
0.673608829441886	Trappc5
0.673622343874182	Foxn4
0.673685546184654	Rmdn2
0.673745354401663	Tmx3
0.673794130390669	Tnc
0.673803751736033	Gstt2
0.673882633182645	Dmrt3
0.673942453264584	Pfkl
0.673971924857451	4930522H14Rik
0.674020219546209	Tspan3
0.674125064501174	1700067K01Rik
0.674157245206954	Noc4l
0.674179522281021	Vmn1r32
0.674208669772958	Mbl1
0.674338642238805	Krt25
0.67438402579928	Zfp384
0.674436151029795	Folr1
0.674486739903139	Uchl4
0.674541339230233	Txndc8
0.674557764454832	Rspo4
0.674625830503975	Slc16a10
0.674696173035881	Cyp24a1
0.67474583332385	9130019P16Rik
0.674779804860732	Smarce1
0.674783743936095	Saxo2
0.674810539379745	Eya1
0.674861013223453	Eefsec
0.674864465655016	Plekhj1
0.674916153265374	Nfil3
0.674955568906457	Chpf
0.675034379291425	Drg1
0.675097419221041	Svopl
0.675139388444897	Pla2r1
0.675184944662807	Marveld2
0.675201274361916	Fcrlb
0.675390350361049	Hdac10
0.675421060973695	Pear1
0.675451997803599	Ptrf
0.675461131314158	Atxn10
0.67550113137635	Sdr39u1
0.675538904115506	Isg20l2
0.675557438793714	Habp2
0.675973000693834	Slc35d1
0.676156015902823	Cdc25b
0.676183127449554	Klf11
0.676382908061562	Ltb4r2
0.676411033512131	Rxfp2
0.676420758300455	Vmn1r51
0.676479009032369	Lysmd2
0.676483457476211	Rhd
0.67653566759094	9130401M01Rik
0.676617614591261	Pced1a
0.676706016965718	Kif17
0.676741816565192	Nos2
0.676821681414155	Scn11a
0.676875017276634	Mpp1
0.676984468043811	Tdrd6
0.676996836011664	Rnf208
0.677194714571757	Neil3
0.677215023901589	Pum3
0.677239647614359	Ccdc88a
0.677278501123699	Emp1
0.677314616666585	Cse1l
0.677355536623329	Mlf1
0.677392138523053	Rps6ka3
0.677415976038746	Prom2
0.677610186272649	Cep19
0.677771565027727	Lrp2bp
0.677836827749493	Hoxa3
0.677925722942542	Lamc1
0.678207196576797	Fhl5
0.6783494630874	Afg3l2
0.678391054972426	Pax2
0.678394452144751	Ahcy
0.678454317315732	N4bp2l2
0.678490819631255	Rrp9
0.678570967758584	Snrpb2
0.678621340017568	P2ry14
0.67864093989153	Ncapg2
0.678694752128814	Ccdc60
0.678706837039235	Gm4827
0.678942499555265	Hoxa5
0.679175117800192	Rrh
0.679286040396376	Mtfp1
0.679429377045658	Polr2i
0.679435971948518	Vdac1
0.679486336558945	Mrpl39
0.679693743537654	1700074P13Rik
0.679761655509981	Rab1a
0.679876701985129	Churc1
0.679928393008802	Htr2a
0.679939654977434	Tsr2
0.68011141252441	Klc4
0.680114382345782	S100a7a
0.680117734893312	Cbx2
0.68021521907677	Chd1l
0.680261679616069	St6galnac4
0.680346911808355	Dhh
0.680474998652919	Phf2
0.680514871991433	Nxph3
0.680516098010388	Cdc45
0.680613710196887	Akap10
0.680769063239109	Spns3
0.680773797588906	Zfp870
0.680795629605816	Enpp3
0.68079603702915	4932435O22Rik
0.681217609963834	Tmem175
0.681229298294163	5430416O09Rik
0.681278956811702	Gm156
0.681285205566453	Zfx
0.681471270333597	Prg3
0.681483868888542	Mdh1b
0.681497088982781	Golt1b
0.681510476526331	2310033P09Rik
0.681572737921801	Ndufa10
0.681617233439396	Tspan7
0.68163916258447	Sesn1
0.681651267663788	Sult2a8
0.68168363810116	Evi5l
0.681720271140746	Esx1
0.681801880406515	E130018O15Rik
0.681807072726552	Nr5a1
