#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL6096
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE50521_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 16743
#number of samples: 12
#Factor: Genotype (2 levels): 5xFAD: n=6, WT: n=6
#Factor: OrganismPart (1 levels): Hippocampus: n=12
#Factor: Batch (2 levels): batch_1_09_08_12: n=4, batch_2_10_08_12: n=8
#Factor: Gender (2 levels): F: n=4, M: n=8
#Factor: Timepoint (1 levels): 14-15_months: n=12
#
#
### Model test for factor: Genotype
#p-value: 2.21766760319381e-06; Statistic: 25.7448021215338; Expected: 9.09090909090909; Std.dev: 3.34104135665215; #Cov: 16743
### Model test for factor: Batch
#p-value: 0.971703961477877; Statistic: 4.9740649591946; Expected: 9.09090909090909; Std.dev: 3.34104135665215; #Cov: 16743
### Model test for factor: Gender
#p-value: 0.241450059946462; Statistic: 10.9229039087372; Expected: 9.09090909090909; Std.dev: 3.34104135665215; #Cov: 16743
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2018-03-29
#number of rows: 16743
#number of samples: 12
### Model test for factor: Genotype
#p-value: 9.63642180561954e-08; Statistic: 29.1789614196051; Expected: 9.09090909090909; Std.dev: 3.69715185914815; #Cov: 16743
### Model test for factor: Batch
#p-value: 0.999999643303353; Statistic: 1.78211733966326; Expected: 9.09090909090909; Std.dev: 3.69715185914816; #Cov: 16743
### Model test for factor: Gender
#p-value: 0.143799650218865; Statistic: 12.7595417497692; Expected: 9.09090909090909; Std.dev: 3.69715185914816; #Cov: 16743
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE50521
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE50521/results/GSE50521_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#12 samples, 16743 probes
#coefficients: (Intercept), Genotype5xFAD
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotype5xFAD
#  DE genes: 1336, up: 915, down: 421
#GSE50521_5xFAD: original input has 16743 probesets; mapped probesets: 16366; probes mapped to multiple genes to be removed (except for insulin): 264; genes with multiple probesets are BH corrected. New data has 15986 genes.
GSE50521_5xFAD	GeneSymbols
0.000683942028965745	Rapgef5
0.000686801720847102	Dusp10
0.000698069207827462	Chst10
0.000704414233880721	Pcdhb14
0.000714404104783656	Npas4
0.000717548469888298	Eif4e
0.000720834453709157	Fam188a
0.00072882046668749	Lmo3
0.000734798555405762	Scg2
0.000769505127825965	Ifna2
0.000788384079787042	Rnf152
0.000803282050502901	Zbtb44
0.000819232392078115	Grm3
0.000821297378530095	Wee1
0.000823314252951441	Tmeff1
0.00082614475183752	Asb18
0.000833677235472835	Ryr1
0.000838632521472596	Arhgap20
0.00085025454137226	Nedd4l
0.000863110805124153	Pde7b
0.000864756122149448	Hace1
0.000867777837405979	Mal2
0.000888003001086049	Zfp704
0.000889113097227807	St8sia3
0.000904002025326399	Tas2r114
0.000911513102425379	Tbc1d8b
0.000914942152470552	R3hdm1
0.00091886045844067	Lcor
0.000927911668207486	Sptssb
0.000930218127342217	Thnsl1
0.00096332936497691	Pabpc5
0.00097698510008004	Ndst3
0.00100227310859311	Trpc1
0.00101833648545098	Ccdc184
0.00102773242083543	AI593442
0.00104236597598627	Mtus2
0.0010458190595596	Lrrn3
0.00107239523499414	Rragb
0.00109136113324972	Sumo1
0.0011031055114606	Armc1
0.00110729383150141	Apex2
0.00113008152484112	Zmynd8
0.00113978033826219	Zfp37
0.00114190398987472	Tex29
0.00115376541478648	Pde8b
0.00115530394091586	Kcnd2
0.00116178390985872	Ppa2
0.00116965231005319	Fras1
0.00117498946643234	Trank1
0.00119256300262374	6430573F11Rik
0.00120328532672949	Efhc2
0.00123248688345106	Slc17a6
0.00123832098892317	Zfhx4
0.00125309572791994	Khdrbs2
0.00126460627245783	Kcna4
0.00127629311565989	BC065397
0.00128771037478308	Spink8
0.00129090298428877	Dlg2
0.00129973290274002	Cadps2
0.00130188655329235	Ccne2
0.00132323710889994	Csrnp3
0.00132790278430997	Ttc14
0.00134278967552427	Rab28
0.00134734387290305	Spag5
0.00134807168433096	Pank1
0.00135034825304127	Cisd1
0.00135420065093742	Lgi1
0.00137359261515326	Dennd5b
0.00137436322246505	Kcnh5
0.00138015197458179	Rras2
0.00138469709124727	Gria2
0.00141733933355504	Cdh8
0.00143687546525581	Cyp2c54
0.00144419600085887	Kcnj11
0.00145158439920626	Plag1
0.00145279288333988	Lrp4
0.00146186167184996	Enah
0.00146585521990977	Moxd1
0.00147400312408434	Fam49a
0.00148169251513063	Cacnb4
0.00148331284429419	Tdo2
0.00149422691225656	Eloc
0.00150721449992587	Auh
0.00152883971166475	Ubxn2b
0.00154112934427335	Mrpl3
0.00154671850782492	Tmem114
0.0015485943190467	Clvs1
0.00156947699590352	0610037L13Rik
0.00158283976695017	Actr3b
0.00159009530126865	Tas2r138
0.0016085764914861	Crhr1
0.00161070936659704	Aqp11
0.00161464959846418	C230004F18Rik
0.00161737545928817	Tmem68
0.00163260713026193	H3f3a
0.0016340022030805	Far2
0.00166021074821847	Mkl2
0.00166561043797171	C130026L21Rik
0.00166584027837467	Olfr486
0.00168559138531609	Grhl1
0.00169131140153985	Lsm14b
0.00169136939323178	Ankrd45
0.00170822068852517	Gm839
0.00170904665729396	Olfr107
0.00171694258336253	Gbas
0.00172348963306808	Gpc6
0.00173023720452925	Klhdc1
0.00173464777071339	Ankzf1
0.00174415927948373	Spry2
0.00174782076326839	Tsen2
0.00176676568806769	Galnt13
0.00177283418961645	Bckdhb
0.00178827394341552	Trim66
0.0018071424625739	Olfr706
0.0018101225919879	Senp5
0.00181257141420262	Ppm1k
0.00182996446067109	B230118H07Rik
0.00183216384787951	Fbxo27
0.00183261029490867	Pyurf
0.00184762321193099	Cap2
0.00185128386766924	Rab11a
0.00187681154178808	Omg
0.00187971265689595	Flt3
0.00189337537311689	Kcnq3
0.00190815958249047	Ecm2
0.0019090526325635	Ntrk3
0.00192556051423085	Pde4d
0.00192822407179986	Ube2v2
0.00193505746085729	Il3
0.00193621411395064	Lin7c
0.00194276076728793	Jph1
0.00194878515315506	Kcna2
0.00196583432225428	Grpr
0.00196642771976645	Ephx4
0.00201345355191698	Trpc4
0.00201704823874743	Zfp286
0.00201934107691519	Hspa4l
0.0020394677991231	Fam210a
0.00205062056499	Atp5o
0.00205155130437519	Fbxw7
0.00205208288165474	Tsc22d3
0.00208916136841821	Acp1
0.00209502551909837	Fh1
0.00209853081329468	Lrrk2
0.00209946117974114	Kcnj6
0.00210473572669256	Kyat1
0.00213529052592232	Ccnj
0.00213771642924091	Serpinb1b
0.00213848576939117	Ppp2r5e
0.00215494974167229	Acot3
0.00217152097448118	Prkar2b
0.00217560155387226	Olfr720
0.00219016371866263	Zfp260
0.002194840119399	Olfr883
0.00220366984934998	Gng7
0.00220614208889347	Mpzl3
0.00221273322790398	Cdc40
0.00221642154672214	Ttc30b
0.00226727956253181	Chst15
0.00230237825367686	Homer1
0.00231683780791356	Srsf7
0.00232278774751691	Cnksr2
0.00233733439767373	Rsrc2
0.00234154339881753	Lrrtm1
0.00234430613378222	Aifm3
0.00236924531369167	Tmem200a
0.00237164327288007	Ebf1
0.0024277394547318	Ccdc171
0.00243592633434578	Epha6
0.0024619494189685	Slitrk3
0.00246762765635882	Nol4
0.00246842637524555	Hunk
0.00247745939214613	Pcgf5
0.00249247036727943	Prkg1
0.00249470240096646	Nap1l2
0.00249776463782057	Zfp398
0.00249895441707285	Gabpb2
0.00250263864637087	Pik3r3
0.00250375307378739	Psg16
0.00250904330457683	Tpd52l1
0.00254461790052811	A830018L16Rik
0.00254785122212444	Ntf3
0.00257053715916127	Car7
0.0025887188019504	Pcdh20
0.00259599648333474	Mageh1
0.00261264880330599	Tasp1
0.00262970335832435	Snx7
0.00263191028412167	Arpp19
0.00263404628119374	Nts
0.00263719959006755	Hdhd3
0.00265124190856582	Epha7
0.00265824361044859	Cinp
0.0026622047246542	Rspo2
0.00271014773628895	Fitm1
0.00272563820117135	Gm5124
0.00273665327490947	Tmem169
0.00275335964200567	Zfp263
0.0027589004999013	Ifna4
0.00278667817793465	Alad
0.00279089687600021	Lrba
0.00279500527676561	Slc8a1
0.00281070889793068	Cnot6l
0.00281649112866273	Ahcyl2
0.00283635725089447	Tmem150c
0.00285403357237521	Kif26b
0.00285646804957793	Runx1t1
0.00287276319702297	Aldob
0.00287522251350464	Nalcn
0.00291424395018241	Pnmt
0.00292085542272546	Rdh12
0.00292243113987608	Nanos1
0.00292390215967534	Rab3c
0.00292404445806882	Plcb1
0.00293023325931603	Actl6b
0.00295205819336446	Cdh12
0.00295268594142977	Chst8
0.00299851662374519	Ccpg1
0.00302100197911266	Wdr47
0.00302766720793617	Runx2
0.00303329242950347	Grid1
0.00304848649020164	Pcdhb17
0.0030515665162534	Hcrtr2
0.00309319598898613	Etv1
0.00312801026706511	Nat8f4
0.0031728348936987	Ttl
0.0031758351765437	Fam69a
0.00321331924978756	Acot12
0.00322151137040467	Ror1
0.00322291484799619	Olfr197
0.00323303428701106	Pstk
0.00323530765982488	Mrpl40
0.00324671647482486	Dcbld1
0.00324990151529289	Cpne5
0.00326332415995524	Cdkl1
0.00328036043360298	Atp2b3
0.00328930974198537	Psd3
0.00331006079894785	Sprr2e
0.00333013041434094	Olfr799
0.00334336457069652	2610002M06Rik
0.00334367408367833	Cort
0.00336186249096148	Nmd3
0.00337589775270554	Cth
0.00339545866312187	Prss35
0.00340714564843971	Stac2
0.00341220238812229	Brinp1
0.00342422544665693	Trappc2
0.00344007518274594	Tcf20
0.00345586382087149	Zfp35
0.00347720997913315	Ska2
0.0034813826711348	Rad1
0.00350494724196827	Lrfn5
0.00351588377039303	Atp2b2
0.00352526863218353	Alox12b
0.00354633383341321	Rem2
0.00356353853903563	Fbxl2
0.00356978205305146	Doc2b
0.00358090555037086	Hcn1
0.00358947187143786	Rmnd5a
0.0036101803486356	Trpc3
0.00362632090061271	Ahi1
0.00364641328765338	Elfn1
0.00366675472575805	Alpl
0.00366896756725142	Rit2
0.00371362294510873	Trmt12
0.00373805368421741	Serpini1
0.00376447937586745	Lyrm7
0.0037812286029725	Alox8
0.00378245204434493	Calb1
0.00379610489452378	Olfr628
0.00381278135914538	Car4
0.00381447586939104	Mtcl1
0.00381460175500627	Prdm5
0.00382803928862204	Vmn1r6
0.00386838303511817	Olfr810
0.00390171212091001	Olfr43
0.00390487183691116	Coa7
0.00390820270447396	Fam188b
0.00391098537783641	Ankrd37
0.00391674436697468	Olfr1245
0.00392248279621484	Mrrf
0.00392862012716342	Sybu
0.0039547851472379	Ptprr
0.0039552159606727	Zfp58
0.00396091491802436	Tmem117
0.00403038981815969	Krtap5-4
0.00403490420952504	Trpc5
0.00405696844672303	Prkcb
0.00405793653428266	Entpd3
0.00406160510980295	Dcun1d1
0.00406497273846571	Gabrd
0.00406771430556313	Cbx4
0.00407702703255366	Pglyrp4
0.00407882666431263	Hspa12a
0.00409547431791476	Snupn
0.00411015426540266	Polb
0.00418171532121181	Ugcg
0.00420809316524876	Zc3h15
0.00421813587828755	Ryr3
0.00426630550786401	Arntl2
0.00426840765572971	Rbfox1
0.00429241431997783	Rdh9
0.00430128246486512	Gabrb3
0.00430302960818326	Inha
0.0043659819409459	U2af1l4
0.00436603839932785	Zfp706
0.00436697836825533	Ccdc85a
0.00438839419175641	Cxcl12
0.00439108705477095	Fgf12
0.00439619934417417	Gtf2h5
0.00440784194751031	Kdr
0.0044085877150042	Atrnl1
0.00440947116466516	Higd1a
0.00450924895662631	Tmem261
0.00451067817379921	Ptch1
0.0045603730303984	Borcs5
0.00458106491802549	Zfp108
0.0045939471621314	Klhl28
0.00460543532093961	Slc25a14
0.00464223629173337	Slc25a27
0.00466095765634363	Dusp19
0.00466113721134194	Zc2hc1a
0.00467252198720693	Ispd
0.004724842700636	Ift80
0.00473318895089389	Pnkd
0.00474027167522295	Ifna14
0.00474818415465786	A930017M01Rik
0.00475731828203199	Olfr354
0.00476847038013881	Fars2
0.00477612967432591	Pja2
0.00479466929162962	Cga
0.00479624667709138	Serpina1d
0.00480635578265095	Satb1
0.00481378015596235	R3hdm2
0.00484058908906772	Tbcel
0.00485572918576261	Lgr5
0.00485615145402474	Tox
0.00490227593459066	Gabra1
0.00494320284274832	Gphn
0.00497187787536117	Mcts1
0.00502308353717115	Pcmt1
0.00505292621513622	Scn3b
0.00506356051601993	Zfp84
0.00507249751661517	Epha5
0.00509618696284783	Gabra5
0.00512638426740084	Btbd3
0.00513134138639012	Ldb2
0.00514677190565652	Olfr1450
0.0051480777156326	Msra
0.00517402783161086	1700025G04Rik
0.00517539662859936	Slc6a11
0.00519907621541923	St7
0.00520778495661968	Fam92a
0.00521718594499048	Cryzl1
0.00525295188561863	Arid5b
0.00525610281351748	Pspc1
0.00525790632651425	Emp2
0.00525949327905324	Plekha5
0.00530299681913295	Fam228a
0.00530495323589523	Defb3
0.00530588880057565	Insig2
0.00531549924728824	Wdyhv1
0.0054176598508635	C2cd5
0.00542308893593329	Prss12
0.00544892993502482	Onecut1
0.00545799987421429	Spock3
0.00547078401909696	Zfp738
0.00548476572286076	Olfr979
0.00554598864900848	Syt2
0.00555493454215949	Ddx4
0.00555828936158481	Igfbp4
0.00558606940303405	Hist1h2bb
0.00559058602764562	Mtpap
0.00560208227714175	C1ql3
0.00561103781532536	Agpat5
0.00561107221842976	Sec14l4
0.00562027136531008	Pcmtd2
0.00562881284342648	Cck
0.00566665915682148	Car10
0.00568033855733783	Jph3
0.0056925518552482	Olfr1301
0.00569401593023053	Vwa3b
0.00569804688854254	Ankrd34c
0.00569960659764151	Epha3
0.00570946219607441	Syne4
0.00571595732076815	Magohb
0.00572689298265542	Lin7b
0.00573006685030343	Dennd1a
0.00575224006885951	Akap7
0.00576472795136187	Ube2a
0.00576763741325691	Ergic2
0.00577343075971084	Olfr50
0.0057767873481146	Gm16551
0.00578074464715019	Setbp1
0.00578509729136365	Olfr125
0.00580819016904035	Srr
0.00581035139875785	Olfr1350
0.00582566100173736	Chst9
0.00588508776751097	Gfra2
0.00588828194690148	Immp2l
0.00594424824626608	Rwdd2a
0.00594533456142295	Dnaja2
0.00597940696771987	Abhd6
0.00598422681068761	Tmtc4
0.00599048431278645	D030056L22Rik
0.00599671700312601	Hlf
0.0060152213008406	Fgf14
0.00602159781520669	Spcs3
0.00604196173553762	Rfx3
0.00604653079165155	Prdm10
0.00609538074457092	Ulk4
0.00612963502893033	Lsm8
0.00613985399229674	Gm4861
0.00614986573639723	Vsnl1
0.00616260417076471	Gpr22
0.00616745048413351	Kif3a
0.0061674708799661	Dusp8
0.00619248192694465	Crebrf
0.00626402888682478	Ckmt1
0.00632432412227469	Sgtb
0.00634840154448621	Unc13c
0.00635905507076377	Ola1
0.00637983720495622	Rb1cc1
0.00638890142106957	Ociad1
0.00640706668921645	2210408I21Rik
0.0064687905820402	Osbpl6
0.0064922505304277	Sipa1l1
0.00653699251449231	Camkk2
0.00657632729892891	Psme2
0.00658001552317093	Brwd1
0.00660441050848543	Vwc2
0.00661032834545065	Map6d1
0.00661622294924205	Olfr59
0.00662581625041965	Igsf3
0.00663116580857042	Alg13
0.00666246188758663	Nudcd1
0.00674774976711694	Purb
