#2016-03-01
# GSE15056
# RMA normalized, log2 transformed
#
Probe	GSM376013	GSM376014	GSM376015	GSM376016
A_51_P271208	6.39873566410898	6.6328117582305	6.53933185803682	6.21153436580255
A_51_P335169	5.86590857027364	5.86489227047732	5.88513905247008	5.87521589576234
A_51_P137336	6.23432433021571	6.15349152428095	6.47850834222137	6.3593702828341
A_51_P271529	5.99206061285269	6.74356850009393	6.25913382674447	6.30698515592997
A_51_P278843	7.58185841857936	8.16062491255648	8.07192849739896	8.18220526579878
A_52_P387237	10.2039131350017	10.4994342696743	10.556469582531	10.1387030438679
A_51_P346923	6.20181117530335	6.387499598897	6.09335073929633	6.01590041570709
A_52_P225158	5.88694273035721	5.92840616475938	5.8919037297445	5.90310860576107
A_52_P841474	5.98202846699948	5.96466822851688	5.94704672015668	5.92084541256722
A_52_P329367	7.40220791350475	7.74036731236257	7.60149009037855	8.24060974602417
A_52_P238556	14.2847357930592	14.3562251928633	13.9782728982294	13.9340047285019
A_51_P306287	6.0006939952739	5.98083469654562	5.94704672015668	5.98796131955339
A_52_P489131	8.05846222963983	8.53609925833729	8.75225327548135	9.23142983538912
A_52_P237077	6.57364761929147	6.93548125772823	6.73257427620321	6.38582054914619
A_52_P585350	5.8712824415825	5.86966652640772	5.92530543756499	5.97401182368816
A_52_P298854	6.62797818040521	6.25913382674447	6.07588933146203	6.18966505878074
A_52_P131836	12.3805691354467	12.5658962771132	12.3969791665342	12.3562179474147
A_51_P163942	6.29908162547211	6.26293897953394	6.38710894021237	6.32142949583032
A_51_P110381	5.91493917431614	5.91358236262851	5.90584118166952	5.89969762728942
A_51_P516125	13.0144933721295	12.9247822482435	13.2848547359124	13.080103318041
A_52_P923705	6.04178368245812	6.0482371067618	6.00935432412336	6.05322062898984
A_52_P482360	16.1540885079483	16.1708348507615	16.166923348473	16.0965944498821
A_51_P219849	9.63927183384214	9.47337482104885	9.27064439997911	9.62974261314874
A_51_P483438	11.730984595903	12.2427534122695	11.6466540742547	12.231959721105
A_52_P59335	6.74860281681385	7.22765951930569	7.14709323172868	7.59264207882053
A_51_P199567	12.0129603586085	12.0393772766019	12.2239147986497	12.1615529523894
A_52_P6505	8.91651225741313	9.48436862642146	9.29367149241484	9.41262155840979
A_51_P204730	14.485268755044	14.2278950646627	13.9516796649706	14.2219844365963
A_51_P131084	12.5226028449197	12.4770212839535	12.4631633805134	12.4737277977157
A_52_P494982	8.66742002208214	8.78246402779048	8.57728503461368	8.92766517256073
A_51_P110317	5.85877444525892	5.92084541256722	5.93627637918261	5.92225727711264
A_52_P222113	5.86590857027364	6.02259144041836	5.94704672015668	5.96466822851688
A_52_P593361	8.89242723842633	8.95153804732994	9.00762140578084	8.62921791050776
A_51_P429284	10.4472376441418	10.6871783190163	10.9168773665632	10.8579514008855
A_52_P316644	12.5396645693241	12.5079400240219	12.824130768228	13.4307579065196
A_52_P514391	10.8579514008855	11.2341210148125	11.0724421023977	12.4274010920333
A_52_P272119	7.99908071023695	7.99343054089821	7.39419516372518	7.33629305680545
A_52_P191412	13.4231109095603	13.4673459648988	13.8415360368186	14.3754967822535
A_52_P483217	5.85877444525892	5.8919037297445	5.88102190594074	5.88940221928762
A_51_P482600	8.36779444550234	8.62921791050776	8.16910788387002	8.18840056829844
A_52_P416147	13.0066481289711	13.0510962349632	13.2365317717544	13.1377255541252
A_52_P80440	5.88694273035721	6.10978494297338	5.98603895563078	6.01282874093634
A_51_P155361	13.2990995069844	13.2112461156857	13.0260781891889	13.2135286926871
A_51_P120851	6.6899340763523	6.55118830640406	6.02259144041836	6.58224698945414
A_51_P201520	13.937255362043	14.0929604124994	13.9657808517611	14.2167372904977
A_52_P35720	5.8567936935554	5.87298947010797	5.86489227047732	5.87521589576234
A_52_P99470	7.91639858451071	7.94814484084877	7.82948129364684	7.81273521735824
A_52_P1045316	5.86226060119704	5.92445262193473	5.8919037297445	5.91493917431614
A_52_P561736	13.3149849180236	12.9155455355191	12.9764901839288	13.1464035117445
RC1	6.20474978377524	6.0320415197054	6.24186063125729	6.22406969951317
A_51_P310594	5.8567936935554	5.88325177679445	5.85535484639105	5.86590857027364
A_51_P473438	5.9122349415723	6.24032112780502	5.97401182368816	5.97690638256849
A_51_P268439	9.05890341266475	9.536658937957	9.7724579750623	9.23142983538912
A_51_P444920	6.41498481044299	6.50223865427349	6.55749874050627	6.69826707234667
A_51_P223709	7.83423039965764	7.70147604178376	7.27136744936897	7.09120697169362
A_51_P355957	6.39270364607748	6.59759496396242	6.59455772026272	6.53050970799693
A_51_P401096	5.88940221928762	5.99822201470451	5.94543953386785	5.90509287088243
A_51_P100624	5.86076776835005	5.89897911180346	5.86801164787833	5.88940221928762
A_51_P359432	6.21621509367107	7.16027061157372	6.48370054949963	6.61099691032903
A_51_P302942	13.8709028292361	13.5929343053597	13.4798859527182	13.5257302401255
A_51_P261001	13.8410937173108	13.7980248820008	13.8635897611122	13.9925145909312
A_52_P87997	5.8567936935554	5.8919037297445	5.86590857027364	5.88940221928762
A_52_P3544	5.8919037297445	5.93720219623047	5.92225727711264	5.95049975261817
A_51_P314273	11.4316409410368	11.2155857365993	11.4707983725488	11.1560985197162
A_52_P201106	6.3395988123098	6.9420623041569	6.35791466903988	6.45351693530112
A_51_P222741	5.84020387644231	5.84975790941208	5.85827495053142	5.85778285035114
A_51_P270519	7.24672474330063	7.14263323774192	6.71688762060509	6.58224698945414
A_51_P100519	5.84975790941208	5.86966652640772	5.86801164787833	5.86966652640772
A_52_P572808	9.23592310055022	9.6514319239166	9.4059911431572	9.62106636384265
A_52_P425971	7.48049991588142	7.51343670282735	7.47442965016469	7.89761514006015
A_52_P179729	12.7921724884937	12.4737277977157	12.1095325953218	12.6003687082579
A_51_P101975	7.10472717261973	7.22752390029875	6.73525063214983	7.3444390564279
A_52_P311491	11.8654044241396	11.9481707926371	12.2979800395226	12.5148587423802
A_52_P380195	6.28393293325163	6.89716836047097	6.33255458279983	6.82699230740085
A_52_P62833	10.5467371897984	10.5591016499801	10.5964454930699	10.6532588398261
A_52_P504342	10.3544140623628	10.2087213874771	10.4837774203647	10.3326933096723
A_51_P375771	10.1002837828684	9.87338555445072	10.5260951574745	10.2611686950394
A_52_P638100	5.88694273035721	5.8919037297445	5.8712824415825	5.94704672015668
A_51_P516012	14.0906382130729	14.1705774061825	14.1949942358449	14.2711969506252
A_52_P763049	5.85581892698198	5.86076776835005	5.84795340822417	5.89513749411866
A_51_P345577	6.76785966941841	7.48755003536936	6.92487140655085	7.06353194396795
A_51_P260513	12.9527115719027	12.6290917664973	12.2748402215702	12.5525398850253
A_52_P676623	6.81321682416059	6.48370054949963	6.48370054949963	7.28642409684301
A_52_P254607	11.2433744993605	10.8988559926422	11.0077890218119	10.8663801953515
A_52_P574697	14.6869730094664	14.5579953358354	14.5120420856795	14.8368892462373
A_52_P210847	5.92168505869481	5.91358236262851	5.93720219623047	5.92225727711264
A_51_P461877	7.39419516372518	7.16027061157372	7.46731649802976	7.05151586092591
A_51_P408131	6.4996360486569	6.9420623041569	6.46055004999408	6.94775704092099
A_52_P560722	6.45756926670356	6.53933185803682	6.3395988123098	6.06374838049226
A_52_P1972	5.88694273035721	5.92084541256722	5.92840616475938	5.93720219623047
A_52_P682315	5.86590857027364	5.85204643230445	5.8919037297445	5.89773666202462
A_52_P532355	6.15566133261473	6.03619864557303	6.03337951685808	6.02184791773077
A_52_P672602	5.87521589576234	5.85391764129918	5.89584223712528	5.90994251598733
A_51_P193130	14.3520994386921	14.2406571484241	13.834331487372	13.7980248820008
A_52_P963598	5.87808553797311	5.86076776835005	5.87858057339221	5.88214657571393
A_52_P462366	8.53591561011013	8.78798015446218	8.38948905183504	8.39452427943931
A_52_P448666	6.05862960996517	6.26702284854213	6.15654067371485	6.1603127864596
A_51_P124831	5.85877444525892	5.9164941687726	5.90862089949029	5.90509287088243
A_52_P283156	7.41017678819654	8.14255092009618	8.0172924170189	8.25956404750297
A_52_P482063	8.26602249675775	8.6430423811123	8.50268037958018	9.01565737122405
A_52_P245415	9.98008519408947	10.4583034860326	9.65232860717605	9.88735303867285
A_51_P336282	8.02838641670907	7.81273521735824	7.99767024107417	8.33800951770692
A_51_P204504	8.70052443221667	8.99283052772185	8.68461513587488	8.92469948199788
A_52_P571371	9.95213977269098	10.6068326164569	10.5535927489758	10.758712022239
A_52_P240232	8.3104397749088	8.63693968797228	7.93714972833228	8.16030976850985
A_52_P510694	5.85391764129918	5.87298947010797	5.85974991052577	5.88214657571393
A_52_P615658	6.74860281681385	7.08072562983732	6.44647702986738	6.82699230740085
A_52_P472686	7.8716707447627	7.89685869175512	7.12484390969927	8.18840056829844
A_52_P664593	7.5714675355642	7.51343670282735	6.31431564097325	7.24907979406734
A_51_P416152	7.08730131386164	7.90666171883179	6.61586713360239	6.91481679103684
A_51_P170476	6.20661170959072	6.55877600791537	6.54625903438867	6.21153436580255
A_52_P576100	12.6994015249975	12.6596808654496	12.5992357060817	12.5331987759794
A_52_P610239	8.57586793948049	8.56090379133713	8.17785266995989	8.55683911192224
A_51_P169374	7.84994879133745	8.53804117371292	7.96014345982232	7.82789477712049
A_52_P581594	5.87808553797311	5.89897911180346	5.85827495053142	5.92530543756499
A_51_P396883	12.4562492052797	12.7527062513035	12.2836793947695	12.7569466478564
A_52_P762611	5.83611996872208	5.88643531964946	5.86123942709998	5.86966652640772
A_51_P293729	12.0934875277739	11.8191659785613	12.0513234708385	12.4089829797665
A_52_P180130	7.093849688826	7.45504043438861	7.18389155339521	7.35181200966737
A_52_P463687	10.4170211733358	10.4431631252583	10.5619675302356	10.2763709546982
A_51_P476481	7.41017678819654	7.60519938619524	7.11457750688281	6.98996576613377
A_52_P432537	5.85581892698198	5.89897911180346	5.85204643230445	5.88039731028406
A_52_P458742	14.5981433596277	14.5276594651415	14.6727671309195	14.6006976476727
A_51_P398235	11.3282625773602	11.3115334385834	11.0694886885584	11.074530612415
A_52_P218051	5.85877444525892	5.96466822851688	5.88102190594074	5.90509287088243
A_51_P113753	5.87978183438149	5.93720219623047	5.90183833137013	5.91278739118472
A_52_P347287	8.67582273243682	8.17971967637468	8.090572568406	8.06722958817006
A_52_P49080	6.64520866445699	6.08994039496107	6.26737216641876	6.87129967903571
A_51_P215995	12.9158839391404	12.8156258451308	12.877264849132	12.8675609813999
A_52_P633665	5.88513905247008	5.92840616475938	5.88694273035721	5.89513749411866
A_52_P286561	5.86966652640772	5.87521589576234	5.90434469746511	5.88694273035721
A_51_P161574	12.3560631626798	12.1577691107429	11.9620462665055	12.0568576341465
A_51_P220543	5.86226060119704	5.87521589576234	5.89969762728942	5.86330536526037
A_51_P383741	7.39178839347646	7.24225390555731	7.29210765401417	7.22250646006904
A_51_P498312	5.94543953386785	6.01590041570709	5.94704672015668	5.96466822851688
A_51_P192924	5.88694273035721	5.94543953386785	5.92840616475938	5.89773666202462
A_51_P470503	9.25523380976938	9.22541696313157	8.55612062526273	8.81965837462923
A_52_P371541	9.34337879033405	9.52935622699482	10.1311649284637	10.4379724934153
A_51_P165082	15.0691785622619	15.2186317946608	15.7083938355316	15.8573872461229
A_52_P764477	6.37333997056289	6.37726984030456	6.13697303411582	6.18119996153258
A_51_P489903	8.17971967637468	8.0638638295487	7.74709828334935	7.6686155665982
A_51_P396045	6.38439078011122	6.37346754041925	6.40393380221145	6.21353518868533
A_51_P479444	6.19103882530451	6.26793252916807	6.2874507045719	6.23430471210404
A_52_P1084657	5.87347631661068	5.87858057339221	5.85345754661132	5.85204643230445
A_52_P522264	7.55238145810589	7.43954675144957	6.6328117582305	7.23840761664285
A_51_P411286	5.88214657571393	5.92840616475938	5.87858057339221	5.92987535132839
A_51_P222337	9.69472687733889	11.0494823360547	11.0132088502465	10.9928228932596
A_51_P202305	5.88513905247008	5.92084541256722	5.86590857027364	5.90994251598733
A_51_P128648	16.1864230610237	15.99762246746	15.759380751645	15.8782374402943
A_51_P238405	6.16185133537156	6.41701604487537	6.17485464211633	6.21621509367107
A_52_P818995	6.33255458279983	6.44647702986738	6.35791466903988	6.76868683552616
A_52_P503466	5.89513749411866	5.88102190594074	5.85827495053142	5.90509287088243
A_51_P239448	5.89773666202462	5.88643531964946	5.88214657571393	5.91493917431614
A_52_P285674	10.3813665811615	9.52618020287358	10.2619032502136	10.5429950058781
A_52_P49261	6.02646132253222	5.92084541256722	6.01590041570709	5.90790932054286
A_52_P265762	7.01214143072455	6.98996576613377	6.33255458279983	6.90019091291776
A_52_P177352	5.92530543756499	5.88102190594074	5.89584223712528	5.92225727711264
A_51_P348349	5.87521589576234	5.84529530446937	5.86123942709998	5.91278739118472
