#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL7042.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE63617.1_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 41189
#number of samples: 50
#Factor: Genotype (2 levels): AD11: n=25, WT: n=25
#Factor: OrganismPart (3 levels): Basal_forebrain: n=20, Cortex: n=20, Hippocampus: n=10
#Factor: Batch (5 levels): Batch_01_24_11_06: n=10, Batch_02_01_12_06: n=10, Batch_03_31_01_07: n=10, Batch_04_02_02_07: n=10, Batch_05_09_02_07: n=10
#Factor: Gender (1 levels): F: n=50
#Factor: Timepoint (2 levels): 15_months: n=20, 3_months: n=30
#
#
### Model test for factor: Genotype
#p-value: 0.0157179134404236; Statistic: 4.1149528560935; Expected: 2.04081632653061; Std.dev: 0.746286812669692; #Cov: 41189
### Model test for factor: OrganismPart
#p-value: 2.74177487558571e-25; Statistic: 13.0450998610008; Expected: 2.08226861093095; Std.dev: 0.536247222755816; #Cov: 41189
### Model test for factor: Batch
#p-value: 1.58515128009048e-29; Statistic: 9.67522345071798; Expected: 2.08237292007648; Std.dev: 0.367862559956812; #Cov: 41189
### Model test for factor: Timepoint
#p-value: 5.13424070480717e-08; Statistic: 9.91578934259565; Expected: 2.04081632653061; Std.dev: 0.746286812669692; #Cov: 41189
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#1 sample(s) removed: 15m_bfb_AD11_rep3
#Reason for removal: sample correlation outlier
#number of samples after removal: 49
#Factor: Genotype (2 levels): AD11: n=24, WT: n=25
#Factor: OrganismPart (3 levels): Basal_forebrain: n=19, Cortex: n=20, Hippocampus: n=10
#Factor: Batch (5 levels): Batch_01_24_11_06: n=9, Batch_02_01_12_06: n=10, Batch_03_31_01_07: n=10, Batch_04_02_02_07: n=10, Batch_05_09_02_07: n=10
#Factor: Gender (1 levels): F: n=49
#Factor: Timepoint (2 levels): 15_months: n=19, 3_months: n=30
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. OrganismPart: c('Hippocampus') are kept for analysis. 
#New dataset contains 10 samples. Original sample size: 49
#Factor: Genotype (2 levels): AD11: n=5, WT: n=5
#Factor: OrganismPart (1 levels): Hippocampus: n=10
#Factor: Batch (1 levels): Batch_05_09_02_07: n=10
#Factor: Gender (1 levels): F: n=10
#Factor: Timepoint (1 levels): 3_months: n=10
#
### Model test for factor: Genotype
#p-value: 0.376853702901385; Statistic: 11.3344670298505; Expected: 11.1111111111111; Std.dev: 4.54769949507731; #Cov: 41189
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE63617.1
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE63617.1/results/GSE63617.1_objects.Rdata
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('3_months'), and OrganismPart: c('Hippocampus') are kept for analysis. 
#New dataset contains 10 samples. Original sample size: 10
#Factor: Genotype (2 levels): WT: n=5, AD11: n=5
#Factor: OrganismPart (1 levels): Hippocampus: n=10
#Factor: Batch (1 levels): Batch_05_09_02_07: n=10
#Factor: Gender (1 levels): F: n=10
#Factor: Timepoint (1 levels): 3_months: n=10
#
### Model test for factor: Genotype
#p-value: 0.376853702901385; Statistic: 11.3344670298505; Expected: 11.1111111111111; Std.dev: 4.54769949507731; #Cov: 41189
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#10 samples, 41189 probes
#coefficients: (Intercept), GenotypeAD11
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeAD11
#  DE genes: 85, up: 60, down: 25
ProbeName	GeneSymbols	up
A_52_P596360		5.68897364207983e-09
A_52_P661071	Snhg3	8.35062323166027e-09
A_52_P596357		1.19540842653029e-08
A_52_P381009		2.02631630490099e-08
A_51_P325856	Mcemp1	9.51457364347212e-08
A_51_P386415		1.58732758633388e-07
A_52_P422494	Cd300lf	2.86238098182379e-07
A_51_P229633	Rprd1b	6.1203265671831e-07
A_52_P426605	Slc15a2	6.47723767797891e-07
A_51_P364250	Itih5	1.05665896628513e-06
A_52_P328825	Wdfy1	1.08619435594875e-06
A_52_P456750	Aph1b	1.23259503844391e-06
A_51_P298716		1.24637858948029e-06
A_51_P503543	Zfp414	1.99670248332685e-06
A_51_P259638		2.02962559988064e-06
A_52_P377576	Ap1s3	2.19024716952696e-06
A_52_P1020847		2.45166322564345e-06
A_51_P390314	Wdfy1	2.53974006592218e-06
A_51_P323531	Fam71e1	3.21071287913646e-06
A_52_P519827		3.29473465493118e-06
A_51_P216387		3.83739491738535e-06
A_51_P510914		3.84966464571702e-06
A_52_P389324	Sox2ot	3.85838019394823e-06
A_52_P632601	Zfp811	4.3574515797853e-06
A_52_P550474		5.08216189772507e-06
A_51_P146126	Cdkn1b	6.25620252904982e-06
A_52_P492284		7.87577735270222e-06
A_51_P432538	H2-T10|H2-T9|H2-T22	7.99605829471095e-06
A_52_P197826	H2-T22|H2-T10|H2-T9	9.10439195127704e-06
A_51_P447966		9.14271578204321e-06
A_52_P598634	1190007I07Rik|1810014B01Rik	1.19659054465367e-05
A_51_P326942	Nsdhl	1.26657778135844e-05
A_52_P14526	Zyg11b	1.29196474142245e-05
A_52_P498208		1.32772937057911e-05
A_52_P474528		1.70308915753471e-05
A_52_P588917		2.01716465083895e-05
A_52_P214408	Gm5148	2.16444103169195e-05
A_52_P651235		2.50139879280574e-05
A_51_P361286	Agpat5	2.52177648023372e-05
A_51_P510916		2.71845915651406e-05
A_51_P503433	Ppap2b	2.79660116320503e-05
A_52_P923591		3.04733803226687e-05
A_51_P283292		3.68833877107279e-05
A_52_P389235		4.22041370751387e-05
A_51_P222453	Tmem254b|Tmem254a|Tmem254c	4.38332819924598e-05
A_52_P932813		4.50658462825737e-05
A_52_P868210	Kmt2e	4.78954364841302e-05
A_52_P583858		5.00929704687265e-05
A_52_P576208		5.33330472303269e-05
A_51_P423008	Klhl7	5.6244439339381e-05
A_52_P595537		7.28389407585093e-05
A_52_P424206	Lrrtm4	7.48504135840941e-05
A_52_P683728	Atg4c	7.61649449924487e-05
A_52_P683580	Tbc1d9	7.77343017537998e-05
A_52_P319552	1700024P16Rik	8.42389176534412e-05
A_52_P232935	2010107G23Rik	8.6034416720803e-05
A_52_P61243		8.90464732889996e-05
A_51_P255646	Olfr1058|Olfr1065	9.58352821780781e-05
A_52_P1036395		9.76739619688688e-05
A_52_P650379	Strap	0.00010072735738023
A_52_P707535		0.000107527151086824
A_51_P293516	Tbc1d1	0.000120183467115609
A_51_P324768		0.000125452937933229
A_51_P479528	Klhdc10	0.000128233189583201
A_52_P520429		0.000131476567379376
A_52_P715416		0.000139253022498563
A_51_P455266	Ring1	0.000156127527242571
A_51_P325651		0.000168574112468444
A_52_P430934	Dcun1d1	0.000171654684763737
A_51_P110301	C3	0.000181083421619738
A_52_P643851	Snord33|Mir5121	0.000201149736708275
A_51_P125368	Hars	0.000205414358649194
A_52_P685828	Ndufs6	0.0002466449137637
A_52_P588580		0.000247836009195793
A_51_P442359		0.000275032817548331
A_51_P194004	Glyctk	0.00028116529264781
A_52_P43326	Rgs4	0.00028744923771597
A_52_P432715		0.000290584842924533
A_51_P452768	Cyp4f14	0.000356097137162527
A_52_P286488	H2afj	0.000360455068320631
A_52_P237102	Dpy19l3	0.000365524189082631
A_52_P210011		0.000365920636830226
A_51_P136303	Cyp4f15	0.000366028858290952
A_51_P518747	Pip4k2a	0.000391931386618938
A_52_P382754	Ncam1	0.000406023378469502
A_52_P545954	Atf7ip	0.000434852617636566
A_52_P629037	Rps18	0.00048359615769407
A_52_P515840	Crk	0.000484516639063309
A_52_P287692	Stk32c	0.00050902940586358
A_52_P186672	Fam76a	0.000540368708790057
A_51_P480855	Rad18	0.000542554164256698
A_52_P572447	Agpat5	0.000610938116422848
A_52_P139399	Ncapd2	0.000625761134282347
A_51_P114772	Cpne1	0.000638462577553098
A_52_P585202		0.000640871547586084
A_52_P74183	Riok1	0.000641568881776008
A_51_P290074	Fabp7	0.000645627788214216
A_51_P349152	Gm13288	0.000657571470688806
A_52_P499543		0.000660778927664224
A_52_P656714	Map3k5	0.000679276163420546
A_52_P615051		0.000692584832894838
A_51_P401792	Ttn	0.000722981879663603
A_51_P325318	Serinc2	0.000724367282134787
A_51_P299393		0.000734675683750361
A_51_P211436	Gpr83	0.000741317767477115
A_51_P227004	Cks1brt|Cks1b	0.000742632359972903
A_52_P818794		0.000749786257436775
A_51_P216085	Lrrc46	0.00076416759392482
A_52_P262676		0.000767296373017448
A_51_P503542	Zfp414	0.000792997758061017
A_51_P339822	Arhgap4	0.000817715295820609
A_51_P212741	Scn2b	0.000865906742225306
A_52_P57594	Nckap1	0.000889527452767381
A_51_P454103	Manba	0.000911959291673642
A_52_P285194		0.000922281355580938
A_51_P521216	Cebpg	0.000931760688425581
A_52_P1051947		0.000937493367963979
A_52_P4296		0.000998280933331967
A_51_P347154	Adam18	0.00100787805454431
A_52_P739765		0.00101288950199417
A_51_P182845		0.00104389971944162
A_52_P625594		0.00107580274262553
A_51_P206849		0.00108615988255162
A_51_P454309		0.00109381016273709
A_52_P534844	Atp8a1	0.00110541787823117
A_51_P105927	Rasl12	0.00111167204704253
A_52_P1073	Gdi2	0.0011665359083108
A_52_P405090	Polr3g	0.00117259898088789
A_51_P450952		0.00117748543831937
A_52_P206762	Zfp422	0.00118931297952093
A_52_P551496	Nfic	0.00122048120277698
A_52_P883920		0.00124566224997555
A_51_P488626	Cnih4	0.00124585962812336
A_52_P666268	Rbfox3	0.00125007054758056
A_51_P267447	Adam19	0.0012739176377896
A_52_P543040	Utp14a	0.00127952481419306
A_52_P142154	Pcyt2	0.00130822804945001
A_51_P464064	Zc3h13	0.00133461311152166
A_52_P979258		0.00134275887309474
A_51_P181152	Pot1a	0.00135738964223331
A_52_P140881	Slc26a10	0.00136678603781703
A_52_P270888	Ndufc1	0.00138086742113084
A_52_P341400	Dis3l2	0.00138461066194405
A_51_P334308	Tspan14	0.00143268770021737
A_51_P507234	5330426P16Rik	0.00144295392552109
A_52_P947394		0.00149154531210877
A_51_P344932		0.0015299158711464
A_52_P628997	Plcxd2	0.00163022098031101
A_52_P532227	S1pr1	0.00163589894338252
A_51_P361328		0.00166535630605813
A_52_P416548		0.00168806049956047
A_51_P167273	Rpp14	0.00170818139202292
A_51_P324450	Pbp2	0.00171563111051254
A_52_P17115	Znrf1	0.00180699695618933
A_51_P333891	Olfr10|Olfr1393|Olfr1392	0.0018081355244901
A_52_P575217	Mylk	0.00181167735276085
A_52_P448266	Bcat2	0.00188887025763424
A_51_P167237	Cask	0.00193197929150903
A_52_P235557	Ankra2	0.00193405463303407
A_52_P543460	Pbx1	0.00194402898331109
A_52_P213516	Acvr1c	0.0019744572034068
A_51_P209502	Tmbim6	0.00200878088035293
A_52_P497534	Wipi1	0.00201623103891089
A_51_P231036	Col9a1	0.00202220365182537
A_51_P346516	Ptp4a2	0.00202751121323905
A_52_P199299	Urgcp	0.00202796768629037
A_52_P1100772		0.00203053039934281
A_52_P128999		0.00203515147093145
A_52_P161762	Aftph	0.00211561751167501
A_52_P532982	Gdf15	0.00214518867660462
A_51_P431800		0.00214745248174695
A_51_P200895	Pomp	0.00216601659635311
A_52_P25903	Cacna1c	0.00216932006803134
A_52_P470373	Nlk	0.00220839521499871
A_51_P181448	Bcat2	0.00224264963996428
A_52_P448357	Tspyl4	0.00226186206602233
A_51_P181365	Usmg5	0.00226599643391972
A_51_P414790	Lrrtm2	0.00234033338698796
A_51_P295315	Ankrd2	0.00237196473658784
A_52_P406595		0.00238362703960284
A_51_P307325	Rbbp4	0.00239101696980965
A_51_P299400		0.00240358658170882
A_51_P199552	1600014C10Rik	0.0024483051969164
A_52_P648696	Cep250	0.00250468736174219
A_52_P38317	Naa20	0.00255129368878615
A_51_P419086	Gadd45gip1	0.00255930701750807
A_51_P472153	Rnase1	0.00265759390275064
A_52_P35217	Btg2	0.00268721627519977
A_52_P1171681		0.00269526024212155
A_51_P107265	Arl3	0.00269588072906172
A_52_P161454	Ldhd	0.00276133341205381
A_51_P457397		0.00276753698109409
A_52_P234544		0.00284127631924568
A_52_P491849	Trp53	0.00284915773366638
A_51_P200610	Zbtb12	0.00285229713954885
A_51_P385653	Fam122b	0.00285631691085857
A_52_P253769	Zcwpw2	0.00285719236093143
A_51_P479177	Nosip	0.00287805760654439
A_51_P162326		0.00288142345283297
A_51_P348672	Zdhhc17	0.00288822721275093
A_51_P436447	Zfp871	0.00289209759927247
A_52_P302587	Chn2	0.00292933972352658
A_51_P111595	Dstyk	0.00298697338957463
A_51_P229599	Etnk1	0.00299340792057256
A_51_P194744	Rint1	0.00308017124387596
A_52_P515629		0.00308325407649955
A_51_P121829	Cyth2	0.00313929391959635
A_52_P429636	Slc9a8	0.00314492494626284
A_51_P115988	Sh3bp5l	0.00315619868412229
A_52_P2710	Cml5	0.00316045390209692
A_52_P1196354		0.00318050260146147
A_52_P421417		0.00318807394452348
A_51_P297900	Syt1	0.00321104273079558
A_51_P193524	Cdk5rap1	0.00323114106736398
A_52_P662600	Pdlim5	0.00327387345585008
A_51_P513504	Gosr1	0.00329607881000344
A_52_P366313	Ppp1r12b	0.00334717820282216
A_52_P13815	Laptm5	0.00334810568905011
A_52_P370484	Uqcrq	0.00337516232137082
A_52_P163820	2810006K23Rik	0.00341376580738445
A_52_P979517		0.00345178468721959
A_52_P257919	Soga1	0.0034557977953016
A_52_P51783	Nrd1	0.00346401637800769
A_51_P338262	Tnnt2	0.00348370804969175
A_52_P7948	Nckap1	0.00349693849698995
A_51_P363634	Snrpe	0.00350925635758748
A_52_P207294	Lca5	0.00352813491335397
A_51_P147651		0.00353500304598834
A_51_P129895	Comt	0.00353714959608876
A_51_P218335	Tbx1	0.00356317426862662
A_51_P295896	4930452B06Rik	0.00365699170067629
A_52_P502351	Fzd3	0.00367376561023248
A_52_P654624	Pisd-ps3	0.00378559860305393
A_52_P91293		0.00396252268738693
A_51_P124285	Nkd1	0.00396358670767536
A_51_P462546	Gmppa	0.0039656744093782
A_51_P413005	Chn2	0.00401743737584712
A_51_P215627	Plac9b|Plac9a	0.00402348486345647
A_52_P184606	Adgrl3	0.00407329598742966
A_52_P531184		0.00407913861299161
A_52_P434009		0.00409627387593838
A_52_P437363	Ppp1r12a	0.00409702281137895
A_51_P210591	Fcer2a	0.004104542008337
A_52_P527260	Slc35f3	0.00414217735310857
A_52_P127358	Etv6	0.00415935349854492
A_51_P199148	Romo1	0.00418704568024418
A_51_P124254	Col4a1	0.00420541358150108
A_52_P654130	Oaz2	0.00421598934489553
A_51_P273157		0.00421705267650661
A_52_P345247	Tfb1m	0.00426405070248049
A_52_P217240	Ppme1	0.0043008494756941
A_51_P341285	Uqcc1	0.00431434457457534
A_52_P285257	Ccni	0.00432648211810323
A_52_P1036554	Usp15	0.00432943875787261
A_51_P316311	Ppfia4	0.00435614084287486
A_51_P254855	Ptgs2	0.00437805825852301
A_51_P507787	Sergef	0.00438510190570825
A_52_P418807		0.00445336529317272
A_51_P217967	1810037I17Rik	0.0044719749016647
A_51_P498831	Derl2	0.00458702563179952
A_51_P363947	Cdkn1a	0.0045910442673316
A_51_P446927	Vamp2	0.00470340050361904
A_52_P779445		0.00470694708006195
A_52_P538363	Pcdhb2	0.00472870242727259
A_51_P373122	Nsun6	0.0047321516639073
A_52_P32683		0.00478151928486298
A_52_P22286		0.00481155203832073
A_52_P224776	Cdkl2	0.00485671501668516
A_52_P446011	Etnk1	0.00486213529021048
A_51_P436785		0.00487238935178616
A_52_P79385	Magt1	0.00492916112409335
A_52_P402331	Tbc1d1	0.00498419311123371
A_52_P395280	Lrrc55	0.00501541350121317
A_51_P230022	Zfp458|Zfp457|Zfp729a	0.00501771687009467
A_52_P478025	Smpd3	0.00507123821533028
A_51_P218165	Tbc1d13	0.0050888545445359
A_51_P110289	Lingo2	0.005135863066637
A_52_P328343	Cfap221	0.00514565585974231
A_51_P364146		0.00519986669993295
A_51_P189905	Dad1	0.00528807706647735
A_52_P530473		0.00536521240423316
A_51_P450955	P3h4	0.00542622815190793
A_52_P103639	Btbd10	0.00546448535526708
A_52_P484925		0.00546513268055719
A_52_P445755		0.00547076673938036
A_51_P435704	Tnni1	0.00549091757984878
A_51_P368110	2210016L21Rik	0.005532723582043
A_52_P631678	Spag6l	0.00554026549106217
A_52_P456059	Pfdn1	0.00555162666261822
A_52_P287387	Ndufaf4	0.00557895208503874
A_52_P631304		0.00558942890022988
A_52_P654437		0.00559748441237251
A_52_P802967		0.0056104330380956
A_52_P61774		0.00561151956744163
A_51_P371536	6030468B19Rik	0.00562614196954726
A_51_P244154	Lrrc8b	0.00569306192221832
A_51_P222436	Atic	0.00569977823102852
A_51_P107321		0.00570306407848517
A_51_P162116	Mblac1	0.00576538795127223
A_52_P244	Rian	0.00576574018049919
A_51_P517126	Tceb3	0.00577498191812308
A_51_P247637	Rnf144a	0.00577911483577803
A_51_P514029	Cma1	0.00579509780061751
A_51_P116601	Cfap69	0.00580066807169061
A_52_P843904		0.00581816780929977
A_52_P491961	Ccdc25	0.00583890865559917
A_52_P265938	Tagln3	0.00590812614556679
A_51_P376347	Hebp1	0.0059405272944113
A_52_P76629		0.00594864250198759
A_51_P345022	4732456N10Rik	0.0059519993234779
A_51_P137913	Slc17a7	0.00595481046806853
A_51_P491350	Col4a2	0.00599022924029572
A_51_P267508	2010012O05Rik	0.00604457197043249
A_52_P12806		0.00605097178078234
A_51_P320377	Gtf2a2	0.0060513369723176
A_52_P16356		0.00613921724157547
A_52_P281820	Golga1	0.00614729362828033
A_52_P234695	Stxbp5	0.00615266588808263
A_52_P22474	Fut9	0.00617287998321701
A_52_P445944	Chsy3	0.00620895245585342
A_51_P511608	Mtag2	0.00623557800205272
A_51_P202074	Ncapd2	0.00625087275876363
A_51_P181319	Dcxr	0.00629111416784026
A_51_P327261	Tnip1	0.00637126821490025
A_52_P482071	9330133O14Rik	0.00642042126964119
A_52_P5549	Fam133b	0.00642068554346614
A_51_P195625	Zfp330	0.00644976417790432
A_51_P270765		0.00648355662500294
A_52_P137331		0.00648575401524993
A_52_P164615	Ppp1r2|Ppp1r2-ps3	0.00650001834827735
