Sample	15m_hp_AD11_rep1	15m_hp_AD11_rep2	15m_hp_AD11_rep3	15m_hp_AD11_rep4	15m_hp_AD11_rep5	15m_hp_VH_rep1	15m_hp_VH_rep2	15m_hp_VH_rep3	15m_hp_VH_rep4	15m_hp_VH_rep5	1m_bfb_AD11_rep1	1m_bfb_AD11_rep2	1m_bfb_AD11_rep3	1m_bfb_AD11_rep4	1m_bfb_AD11_rep5	1m_bfb_VH_rep1	1m_bfb_VH_rep2	1m_bfb_VH_rep3	1m_bfb_VH_rep4	1m_bfb_VH_rep5	1m_ctx_AD11_rep1	1m_ctx_AD11_rep2	1m_ctx_AD11_rep3	1m_ctx_AD11_rep4	1m_ctx_AD11_rep5	1m_ctx_VH_rep1	1m_ctx_VH_rep2	1m_ctx_VH_rep3	1m_ctx_VH_rep4	1m_ctx_VH_rep5	1m_hp_AD11_rep1	1m_hp_AD11_rep2	1m_hp_AD11_rep3	1m_hp_AD11_rep4	1m_hp_AD11_rep5	1m_hp_VH_rep1	1m_hp_VH_rep2	1m_hp_VH_rep3	1m_hp_VH_rep4	1m_hp_VH_rep5	6m_bfb_AD11_rep1	6m_bfb_AD11_rep2	6m_bfb_AD11_rep3	6m_bfb_AD11_rep4	6m_bfb_AD11_rep5	6m_bfb_VH_rep1	6m_bfb_VH_rep2	6m_bfb_VH_rep3	6m_bfb_VH_rep4	6m_ctx_AD11_rep1	6m_ctx_AD11_rep2	6m_ctx_AD11_rep3	6m_ctx_AD11_rep4	6m_ctx_AD11_rep5	6m_ctx_VH_rep1	6m_ctx_VH_rep2	6m_ctx_VH_rep3	6m_ctx_VH_rep4	6m_ctx_VH_rep5	6m_hp_AD11_rep1	6m_hp_AD11_rep2	6m_hp_AD11_rep3	6m_hp_AD11_rep4	6m_hp_AD11_rep5	6m_hp_VH_rep1	6m_hp_VH_rep2	6m_hp_VH_rep3	6m_hp_VH_rep4	6m_hp_VH_rep5
1m_ctx_AD11_rep1	0.984246822892574	0.989290819025365	0.985861204066011	0.984594464698428	0.988342288448593	0.987104662620852	0.987182081028613	0.986854679966658	0.988355111941522	0.98708259929427	0.99473007467378	0.981837934322133	0.993787363677577	0.993274182931999	0.987266123709784	0.990266295909244	0.99251178667042	0.989604664726361	0.992546808167548	0.990799917433527	NA	0.994426312091699	0.995058403995216	0.995699199665208	0.993308431305685	0.994993628238926	0.994923990645176	0.995593748329339	0.990565867090487	0.993123616471698	0.982911365746388	0.991584187056677	0.987258424828047	0.989225489478159	0.983674415080716	0.987618218888183	0.990619971737635	0.990272306553211	0.987601708155364	0.98492693805942	0.989673058374558	0.991370940597099	0.990453275339931	0.988476652563372	0.98799076830053	0.991525693777989	0.989814048889928	0.989946046786293	0.985664331384338	0.988024329993941	0.990851956277088	0.990675854174461	0.991786479808696	0.993292086801011	0.993963096637442	0.993422609945427	0.973868345577762	0.991139051978332	0.992696727564438	0.987634244812215	0.988788652069356	0.983752395255742	0.986037808547887	0.984554510491503	0.984775589415142	0.987474338469125	0.986938493943455	0.985889604108653	0.987123994418925
1m_ctx_AD11_rep2	0.986933947938326	0.990351012687763	0.986871540250052	0.985760424558713	0.989308477617337	0.988630946797709	0.987107875702953	0.98764794692176	0.987965609758104	0.98705926294263	0.99330843424621	0.982987568462779	0.991864183544406	0.991976548294043	0.988899222657927	0.988219586344429	0.991435541614266	0.988293366505106	0.991392130183981	0.99111801676487	0.994426312091699	NA	0.996178559152947	0.994824261689292	0.992829918588087	0.995332424667054	0.994595267350899	0.993914662203885	0.988463058662285	0.990900892176503	0.985243267765813	0.99040840996092	0.98857242438346	0.990677594993931	0.986163188357928	0.9908050764271	0.992204842382367	0.991971620137969	0.990217906961556	0.986877763005348	0.989711912199543	0.991023242850719	0.991486705601067	0.988506564185129	0.987614668904567	0.990610149789661	0.989999004954548	0.989493784660261	0.990241009090888	0.989040161923756	0.990573542497967	0.991055698138676	0.992247164662933	0.993756035230171	0.993813694078993	0.993896137343032	0.975096332820237	0.989164083292615	0.991099245088201	0.989638652178425	0.989789065281626	0.987183257332694	0.989759220765021	0.988666525504849	0.988056093916063	0.988996053709334	0.989324069882433	0.988826492924357	0.989278530022993
1m_ctx_AD11_rep3	0.984563785288824	0.988318686566257	0.985083471984492	0.982896857830339	0.9878455548765	0.986118710895234	0.985070085623564	0.986993902127548	0.986603355897467	0.986187940299015	0.99427319099425	0.985578201590682	0.993087072280726	0.993267522280835	0.988950552922369	0.989921011337608	0.992886820212502	0.989301421420636	0.992333083156625	0.991592740652096	0.995058403995216	0.996178559152947	NA	0.99533956709831	0.993336355131979	0.995647706119196	0.994776797729877	0.994536200026586	0.989139299317133	0.991325402460718	0.986266020337556	0.990410630010639	0.988682048233891	0.988776224475072	0.984679174037244	0.989395715742927	0.990803302328837	0.990109065458724	0.988405012876328	0.985414420545352	0.989600758065701	0.991204285987687	0.990640499440622	0.989596713310903	0.987071536583422	0.991278146627626	0.990418226447865	0.989706291682991	0.988630547152718	0.990693279062688	0.991866737158984	0.992502443892744	0.992331710483721	0.993633190473031	0.994280928584064	0.994110435902178	0.977987064592731	0.989214609166992	0.991096319733141	0.988606585058356	0.988249422348169	0.985390247429604	0.988687518151538	0.987966320959012	0.986641400052423	0.987963321154501	0.988710491900161	0.986922660399776	0.987418666714686
1m_ctx_AD11_rep4	0.984617843259601	0.989051144416041	0.985511638035658	0.983206035536215	0.987445493688181	0.986436053391718	0.986724660094418	0.985384029306824	0.98703909680562	0.985501676975985	0.99338445498066	0.980038063515181	0.991986451650713	0.993297563792422	0.988327174972433	0.988561886400316	0.991607246498278	0.987084028233927	0.99099121640258	0.990311056086947	0.995699199665208	0.994824261689292	0.99533956709831	NA	0.995752693777275	0.996972398603708	0.995863823805959	0.995190280941352	0.98899880459044	0.992551976928266	0.982192180132439	0.988947967947724	0.986707616571184	0.99027557599941	0.984552444861976	0.989276185916494	0.991040857388808	0.991361723172186	0.988794670099871	0.98531895955966	0.990582030973381	0.991894897828966	0.992062031433679	0.987496250714973	0.987408203301656	0.990480589559096	0.989128090718451	0.989042428199313	0.986349090906314	0.989365238307321	0.99154111372221	0.991066830424672	0.991589805365573	0.993282799771191	0.994073100773198	0.993117948729134	0.973152899095119	0.990095615986387	0.992278114356425	0.988355852536968	0.989250497700768	0.984509023434878	0.986484202894773	0.985086589451644	0.985214389176758	0.987882502622216	0.987034897348771	0.986793837948196	0.987861230734176
1m_ctx_AD11_rep5	0.983654711123852	0.98771363590299	0.984654566275534	0.982633300535271	0.98725105917967	0.986308873890042	0.983404767513659	0.983514863170903	0.986076382336554	0.983504642417824	0.993134933733568	0.982176381130079	0.990841325761745	0.991751942574785	0.99212323589713	0.987689365612995	0.992132179408252	0.986101679597247	0.990706228646516	0.988825750942942	0.993308431305685	0.992829918588087	0.993336355131979	0.995752693777275	NA	0.995189931474019	0.993648614242515	0.993201802206847	0.989990673371701	0.99322306405237	0.984141318652788	0.986395988561016	0.985680217374904	0.988553032860197	0.985704966043284	0.986479246022509	0.989725819315971	0.989021823058551	0.987830347700045	0.987216774967004	0.990450616161805	0.991438450502596	0.99221525245189	0.987688737255574	0.986535582601103	0.9906937266988	0.989085347373056	0.988385152102309	0.987753643160316	0.990554463004681	0.991774445708968	0.991918264571742	0.991020966035458	0.992064552170536	0.993119830951788	0.992441345367467	0.975713235560496	0.99013118379227	0.991578098882547	0.986983046954511	0.989333903725488	0.98422804422108	0.98539620978975	0.985067998204205	0.985516698599504	0.988021724107734	0.986583957585336	0.984912132571717	0.986281067971304
1m_ctx_VH_rep1	0.984498293824927	0.989258725657429	0.985698159182016	0.983674959001797	0.988527142860436	0.987731321474285	0.986749196315377	0.986599326684627	0.988605326097216	0.986788453697356	0.99349239762035	0.982261228648634	0.991943560489136	0.992570442504906	0.988978554073385	0.9896879421321	0.993230118217217	0.988757659173549	0.992321569191839	0.991983626278882	0.994993628238926	0.995332424667054	0.995647706119196	0.996972398603708	0.995189931474019	NA	0.996792320134602	0.995951864944255	0.989922515238411	0.993411041673387	0.984199257416058	0.98896541407727	0.987815257570171	0.990145888819861	0.985188581773371	0.990463318399445	0.992412694942953	0.99222623371812	0.989798310998551	0.9870961644172	0.989786494236435	0.991284427017382	0.992053387031715	0.987631232726743	0.986868538998273	0.991335428417863	0.990305545450404	0.990084873210611	0.988399433486751	0.98959373691462	0.991425759674779	0.991363942512888	0.991674185651663	0.993055656345608	0.995029724064623	0.994468755519586	0.97637459529857	0.990465764007876	0.992579360406953	0.98830014293322	0.98921931168042	0.984781901007309	0.987181462240361	0.986223926236762	0.986583283545527	0.989308052535281	0.98851240506001	0.987840818002128	0.989181916626689
1m_ctx_VH_rep2	0.98113536408141	0.986362317616028	0.982534414618879	0.981181508026743	0.985880642877654	0.984831833428905	0.984227520066709	0.984181853814088	0.986078580628065	0.984448328267116	0.993327821134332	0.982036357982722	0.9920194780799	0.990780070146774	0.987857819392838	0.987614527029155	0.993456179491615	0.987135386336135	0.991547932430162	0.989904591209709	0.994923990645176	0.994595267350899	0.994776797729877	0.995863823805959	0.993648614242515	0.996792320134602	NA	0.99608885583211	0.989998228399186	0.993280450052593	0.982436358124755	0.988469650567708	0.986510882342771	0.98794910873353	0.982467311379906	0.987311042714228	0.992288077399802	0.990755618832707	0.98764685846917	0.985681788716831	0.987291102123986	0.988695930785344	0.98938347483595	0.984869733261988	0.985845590488799	0.989763899410194	0.987870462525466	0.987766743242006	0.984992258004324	0.98751610820141	0.990016198653426	0.989322915838554	0.990481747841615	0.992442785237322	0.99402136358326	0.993759134489231	0.977177461612375	0.990512842067369	0.9922313842153	0.985311780908262	0.986357800967302	0.981081616149808	0.98507050635717	0.983541210601483	0.983628948824939	0.986707182451868	0.986130565484361	0.985146840764676	0.986689268731377
1m_ctx_VH_rep3	0.983217936061711	0.988063494699618	0.984610647061907	0.983674322307727	0.987044947335319	0.987179633784746	0.986692458637637	0.985566535937196	0.988060581484083	0.986150583983701	0.993312441870957	0.981313204910275	0.993887409813289	0.993437007388621	0.989768860090337	0.99039095371501	0.994784368824045	0.990145873780096	0.99389858158221	0.992334283401679	0.995593748329339	0.993914662203885	0.994536200026586	0.995190280941352	0.993201802206847	0.995951864944255	0.99608885583211	NA	0.991911433042668	0.995664096501166	0.984867786388015	0.99163440327908	0.989158461396765	0.991369477684709	0.985809624909432	0.988223380043235	0.991583821857989	0.991017992491043	0.988229720946437	0.98578885715896	0.988196597031261	0.989536876676002	0.99028662211211	0.985860828429459	0.985441486275144	0.990667979779781	0.989219754922049	0.989183686953578	0.986925552557711	0.989284984896654	0.991955816161527	0.991630815303992	0.992180890745633	0.994025958299665	0.99539911569017	0.994827285897453	0.975968615838093	0.990845365569964	0.993094875269235	0.987261520196959	0.988932752927041	0.983932774475014	0.986328334673721	0.984985151146525	0.985302944271138	0.98804629389798	0.987384603217286	0.986515342507297	0.98833310630918
1m_ctx_VH_rep4	0.980189341916298	0.984751612779254	0.979252847901655	0.9795780362736	0.983773174152352	0.983393282206826	0.981133609830516	0.981999300923808	0.982303688407779	0.98241080014244	0.991264771792714	0.981421167978915	0.990261469024977	0.989606897580657	0.984867354301003	0.987378386255905	0.991322682538344	0.986537935472634	0.989750096302435	0.98832218232482	0.990565867090487	0.988463058662285	0.989139299317133	0.98899880459044	0.989990673371701	0.989922515238411	0.989998228399186	0.991911433042668	NA	0.995359269246081	0.982186223924668	0.985710428922032	0.983858697793715	0.985857009363282	0.980138410706063	0.982353749435641	0.98683689759644	0.984394995715081	0.984582648689086	0.98881166184964	0.985336080064526	0.985272706490887	0.985997154608278	0.984359382654687	0.984343807818733	0.987635514505257	0.985690759494089	0.985832408030305	0.982411601911897	0.984440497586036	0.987167391893553	0.98752695879117	0.988730939104966	0.988662180922597	0.990856094201943	0.990819436612878	0.976729478265232	0.99085378910653	0.990752270582496	0.982066872592684	0.983537448774958	0.979797968128961	0.982797970262644	0.982138819699924	0.981062735990344	0.983115255733089	0.983200935774175	0.981346323033043	0.982183200093629
1m_ctx_VH_rep5	0.982238148089121	0.986605956958599	0.982526746854182	0.982634739231165	0.986135462066285	0.986186702830481	0.984041911853939	0.983215604546456	0.986107036340827	0.983946511405405	0.993917106692189	0.981728199717375	0.993374065733084	0.992862408452097	0.988434558557531	0.990126945209781	0.994550226773533	0.98952467588703	0.99409623508514	0.991517980720822	0.993123616471698	0.990900892176503	0.991325402460718	0.992551976928266	0.99322306405237	0.993411041673387	0.993280450052593	0.995664096501166	0.995359269246081	NA	0.983877299867014	0.98921128967889	0.987426160893653	0.989633830919942	0.982973683064275	0.985312333477229	0.990231011608546	0.988373421692552	0.98747831787251	0.989908432713392	0.988725357970469	0.989105464012137	0.989357701546736	0.985845452882036	0.986743737349244	0.990014346581705	0.988410878763449	0.988799892997669	0.985721709994326	0.987511109094225	0.990596234735549	0.990049590818258	0.992160528593845	0.992094347214873	0.993384566559911	0.992846604574584	0.976520361836321	0.99179551029214	0.993260246365852	0.984791491768945	0.98763046089176	0.982531519615119	0.984017759215058	0.983174646985407	0.983129014159801	0.986165753569748	0.985144381745777	0.98382037552734	0.985841936224994
1m_hp_AD11_rep1	0.985162723347458	0.985943729799337	0.985575993497162	0.983332443981235	0.985311277953532	0.98703670434714	0.981323888418225	0.985203451565775	0.985283143855455	0.984049504188895	0.987639655011661	0.990168305048172	0.986658003533395	0.983592895326417	0.983150918860103	0.981846382085174	0.988489142829797	0.979978206276954	0.985463207089911	0.981863086399168	0.982911365746388	0.985243267765813	0.986266020337556	0.982192180132439	0.984141318652788	0.984199257416058	0.982436358124755	0.984867786388015	0.982186223924668	0.983877299867014	NA	0.979312348698747	0.989456019301364	0.987923412921027	0.982540709480937	0.984916771615899	0.988010921191249	0.98496415149309	0.988793456599451	0.985028799520579	0.981712371268399	0.982094226950266	0.986781366404409	0.98136911555797	0.977028256703012	0.984109632910199	0.981003971424015	0.977967932693959	0.983894199576474	0.988111864656861	0.986780485493758	0.988791250498475	0.983678502737387	0.98410637935296	0.985024509170636	0.984445760967285	0.98264448797078	0.979344043464147	0.980356399716128	0.98571988907194	0.986858293461641	0.98283120782929	0.988456052194727	0.991034228815491	0.988548374258799	0.988923176271208	0.988704968963627	0.984016982983273	0.98380949329367
1m_hp_AD11_rep2	0.980531336447004	0.983918769510616	0.98110167185587	0.980303931846288	0.9843864149696	0.98302193784375	0.983001414574158	0.982161688721702	0.983774282278399	0.981868343809067	0.990175054099867	0.978606846757294	0.991335080736259	0.995313723009792	0.985669798551079	0.993485844353517	0.989500101052127	0.994446727033859	0.992650687933635	0.993902940198406	0.991584187056677	0.99040840996092	0.990410630010639	0.988947967947724	0.986395988561016	0.98896541407727	0.988469650567708	0.99163440327908	0.985710428922032	0.98921128967889	0.979312348698747	NA	0.987645482861574	0.987896182036128	0.980426899358395	0.985072055949743	0.986579566337403	0.987152926411725	0.984690188800112	0.98126036882958	0.985576831224421	0.987484417108233	0.983264813297421	0.988347491727847	0.984175373684987	0.989294971975967	0.989793331656059	0.990060116969937	0.986375930378886	0.982278593574533	0.984832815699073	0.986218134906162	0.989587477002524	0.990120611747207	0.988670050430819	0.989096164544963	0.966330920344204	0.984032745552988	0.987025397193956	0.983486323589069	0.984197516913983	0.983798173220034	0.981801070842751	0.980187498654095	0.979673107374188	0.981577714415843	0.981939082299548	0.981147602836195	0.983247593616775
1m_hp_AD11_rep3	0.987083337892	0.988814391992083	0.987545221113886	0.986658318368608	0.988901043866544	0.989599764062222	0.987026808630043	0.987014708048242	0.989514734835796	0.987022209802232	0.989784939862416	0.985574925992589	0.991552570770751	0.988981453968267	0.984510818676419	0.985676014123117	0.98910010137071	0.986975918117071	0.988778920534443	0.98767166326744	0.987258424828047	0.98857242438346	0.988682048233891	0.986707616571184	0.985680217374904	0.987815257570171	0.986510882342771	0.989158461396765	0.983858697793715	0.987426160893653	0.989456019301364	0.987645482861574	NA	0.993470280715084	0.98434607471275	0.988723261823876	0.99046698433047	0.990146041810704	0.990772282899561	0.986667003467411	0.982882380299844	0.98360870766998	0.987366026920437	0.981965837195575	0.980209250188211	0.984585490303537	0.983470737434936	0.982132105148427	0.985771216963603	0.983860948348372	0.98616033684544	0.98609450240271	0.987916088707414	0.989428312799442	0.987136899701736	0.987501051035643	0.969818169653895	0.981517236969843	0.984486405964994	0.98828866813179	0.989865785985558	0.985231923541979	0.987590890384344	0.986627198228356	0.986189430603297	0.988551453386619	0.988798728845957	0.985962631629543	0.987320926241317
1m_hp_AD11_rep4	0.989445680622145	0.992430837234941	0.991027343791941	0.990894819744415	0.991029697942732	0.992924790445478	0.990786714784108	0.989364998244607	0.991590784293964	0.989371803377886	0.988234077607718	0.978090360797204	0.988944428082971	0.990905589383576	0.986418637431138	0.986541526055416	0.988251865562919	0.987073806907451	0.989008946175498	0.988360460770356	0.989225489478159	0.990677594993931	0.988776224475072	0.99027557599941	0.988553032860197	0.990145888819861	0.98794910873353	0.991369477684709	0.985857009363282	0.989633830919942	0.987923412921027	0.987896182036128	0.993470280715084	NA	0.990441249443959	0.993222668470502	0.992923293576031	0.993994123496338	0.993590116314477	0.989249677264752	0.983925516897893	0.985244620965464	0.989535841515958	0.983015192216785	0.981697938441321	0.985031742197832	0.983869638365186	0.984423737894797	0.987457643569921	0.983299839305631	0.986006634768144	0.986410130078575	0.988153726827478	0.989496714329477	0.988946075340829	0.988283571799472	0.967383808513104	0.984201788890669	0.986830194115153	0.991835699554455	0.993561331592268	0.988601862325989	0.990393148682811	0.989458530807864	0.989936252425291	0.99074393720024	0.990589980174975	0.991474960452261	0.991981421616422
1m_hp_AD11_rep5	0.98598817442867	0.987546065551515	0.983833275732472	0.982640539458003	0.985502719696333	0.9861047846632	0.984606489959207	0.987288974085097	0.985880475755235	0.98512498999773	0.980755510722801	0.9735778940561	0.980255994481482	0.983407151890884	0.987848740677729	0.980878962784936	0.981699396843402	0.980751861145463	0.982715890907434	0.981594460238927	0.983674415080716	0.986163188357928	0.984679174037244	0.984552444861976	0.985704966043284	0.985188581773371	0.982467311379906	0.985809624909432	0.980138410706063	0.982973683064275	0.982540709480937	0.980426899358395	0.98434607471275	0.990441249443959	NA	0.988645113349671	0.985109975434654	0.986181637919605	0.985369644486241	0.982725199333835	0.978557824903792	0.979522760503102	0.983788521379796	0.979586964498888	0.976919033125111	0.979588226363528	0.979257345042309	0.980679732992908	0.985053177472037	0.979771634706973	0.980572572559702	0.983347443224102	0.983752719051673	0.98438550928785	0.985236785905061	0.985195900745834	0.962870181866616	0.979803998040153	0.982088306302215	0.98948747950345	0.988118404500592	0.985846882813354	0.988871616164249	0.988123108279924	0.987135158076021	0.985286783782512	0.988151603538605	0.989037399936176	0.987836202127533
1m_hp_VH_rep1	0.990209216298431	0.992575241812009	0.991923562074397	0.98966172643043	0.991490987998465	0.992264579439147	0.99278445078494	0.993399306216123	0.99238646477854	0.992013839353052	0.987175138127682	0.977563994313412	0.98606069589847	0.988122386762575	0.982596686563328	0.985862397132054	0.985597474320119	0.985841680050088	0.987575928472156	0.987666008683057	0.987618218888183	0.9908050764271	0.989395715742927	0.989276185916494	0.986479246022509	0.990463318399445	0.987311042714228	0.988223380043235	0.982353749435641	0.985312333477229	0.984916771615899	0.985072055949743	0.988723261823876	0.993222668470502	0.988645113349671	NA	0.994478546560966	0.996523771376912	0.995985510110767	0.988841266705573	0.983939808405062	0.98581916461307	0.988174269071525	0.984232896563063	0.981632766108323	0.984882538624458	0.98437584100905	0.984746264880713	0.988086147843971	0.98261661388608	0.983787792028601	0.98545350162278	0.986335694340011	0.987035861472346	0.988661386197346	0.988248065318568	0.965825812594928	0.982565023284538	0.985859623916136	0.99347594771829	0.991649169118625	0.988084037632549	0.990966604599897	0.98976976982213	0.990808229567649	0.991124110447717	0.992881127453401	0.994321899570902	0.993057845337522
1m_hp_VH_rep2	0.98734362403957	0.990787471933691	0.990351835924336	0.989981414249245	0.990510946737753	0.991906385776296	0.989597388151967	0.989067492513037	0.991936262747663	0.988621801531339	0.991877040741532	0.982604773065121	0.990655797297331	0.989730141000745	0.984462762448333	0.986424849498958	0.990843685711558	0.986129906824796	0.990396426447338	0.988595772202377	0.990619971737635	0.992204842382367	0.990803302328837	0.991040857388808	0.989725819315971	0.992412694942953	0.992288077399802	0.991583821857989	0.98683689759644	0.990231011608546	0.988010921191249	0.986579566337403	0.99046698433047	0.992923293576031	0.985109975434654	0.994478546560966	NA	0.996866333092365	0.995964601530183	0.991500044152666	0.986173127943316	0.987455150057616	0.990280791357883	0.983997917412696	0.983548413907263	0.988003869056174	0.986078654028734	0.985823687371895	0.987103588105493	0.986483919474066	0.988370436656589	0.988173621828627	0.988823987055206	0.989615828893534	0.99078461110708	0.990224870202862	0.975958411575332	0.987135528019786	0.988989952415806	0.98971710225499	0.991573910368761	0.985828467537813	0.988833471667249	0.988476296642335	0.989155725731108	0.991359412234243	0.990561065983889	0.989929796967196	0.99051282571558
1m_hp_VH_rep3	0.987716277533967	0.991974157999442	0.992186588313507	0.990586796289859	0.992110515097615	0.992314489666994	0.992320263681321	0.990342291954346	0.993419895782626	0.990301433908642	0.990011867422989	0.978704561368081	0.989321146810868	0.989863278365726	0.983519457619253	0.986985586278001	0.988408280949987	0.986920635150471	0.989661943278074	0.988853908142759	0.990272306553211	0.991971620137969	0.990109065458724	0.991361723172186	0.989021823058551	0.99222623371812	0.990755618832707	0.991017992491043	0.984394995715081	0.988373421692552	0.98496415149309	0.987152926411725	0.990146041810704	0.993994123496338	0.986181637919605	0.996523771376912	0.996866333092365	NA	0.996993839349564	0.990243200907357	0.985789612001991	0.987770422828842	0.990534515986685	0.984368452518539	0.983792474509688	0.986846683107422	0.985749932534822	0.985749951583384	0.987519537433697	0.98469033400791	0.986527788596497	0.986413428378513	0.988335592863756	0.989049565659094	0.990242967703699	0.989352206467668	0.968610396349033	0.985222311007287	0.987979477334993	0.991716582878302	0.992809957059652	0.986536824562562	0.988521976340021	0.987188964900603	0.989354356887379	0.992045158243186	0.990946573582782	0.991691729050078	0.992476300907807
1m_hp_VH_rep4	0.990592710984142	0.993048201529319	0.993841171044408	0.99175132157725	0.99239380012681	0.994008762249272	0.992999449121269	0.991771318600229	0.993767607984031	0.991728927178721	0.989564323856573	0.981144344831217	0.98893317142926	0.988854733757834	0.982130318808639	0.986529246404459	0.988567170326074	0.985633759839823	0.989205340919398	0.987487144315762	0.987601708155364	0.990217906961556	0.988405012876328	0.988794670099871	0.987830347700045	0.989798310998551	0.98764685846917	0.988229720946437	0.984582648689086	0.98747831787251	0.988793456599451	0.984690188800112	0.990772282899561	0.993590116314477	0.985369644486241	0.995985510110767	0.995964601530183	0.996993839349564	NA	0.991986397799216	0.985802530461591	0.987126020871707	0.990361880913849	0.984275769662601	0.982498428310557	0.986788450467703	0.98516141271223	0.984371760075654	0.988309894608831	0.985431570262824	0.986204861509106	0.986631882578341	0.986640608570047	0.987335787357087	0.988407968436917	0.987729566630548	0.971881220780425	0.984155973960844	0.986370650529944	0.991748180645348	0.992765761763259	0.987265170068514	0.990115660436246	0.990049524239322	0.991325748421654	0.993608018128013	0.992769351014711	0.992463209700681	0.992366481142503
1m_hp_VH_rep5	0.985739328301188	0.987502923397416	0.984989194664531	0.985397393742044	0.987364987930073	0.988300311228294	0.984591107243439	0.985776057913676	0.987013810379258	0.985098644529377	0.988178483886881	0.98108854078079	0.985881402792328	0.985975908542835	0.982121095884841	0.98455057812409	0.987290488776148	0.983798711063342	0.986252326783251	0.984960213898095	0.98492693805942	0.986877763005348	0.985414420545352	0.98531895955966	0.987216774967004	0.9870961644172	0.985681788716831	0.98578885715896	0.98881166184964	0.989908432713392	0.985028799520579	0.98126036882958	0.986667003467411	0.989249677264752	0.982725199333835	0.988841266705573	0.991500044152666	0.990243200907357	0.991986397799216	NA	0.982636975846826	0.982798439597109	0.986572297670757	0.98215928395205	0.980650462060596	0.984566738854681	0.983241070507888	0.98258640376437	0.984658420640508	0.981333353979761	0.9826573369983	0.9838159274587	0.984602559332692	0.984605603491337	0.986368228168702	0.986283043159975	0.972169820353047	0.985779281358681	0.986312647857889	0.986324677496207	0.987797838202945	0.984179070828224	0.986378024723506	0.986614026399127	0.985735928279195	0.987619097961804	0.987720814106821	0.986686047011956	0.987046672068567
6m_bfb_AD11_rep1	0.985640978094531	0.987608956091891	0.984310728470611	0.982470843420798	0.986174425583685	0.986163282048661	0.983645776782814	0.983166927705323	0.984709854219922	0.982773945117317	0.991625600576342	0.980645034159147	0.989315131089687	0.989461234199691	0.98528398568692	0.986941743402182	0.988671436295924	0.98495303724344	0.989671102257199	0.987862128848516	0.989673058374558	0.989711912199543	0.989600758065701	0.990582030973381	0.990450616161805	0.989786494236435	0.987291102123986	0.988196597031261	0.985336080064526	0.988725357970469	0.981712371268399	0.985576831224421	0.982882380299844	0.983925516897893	0.978557824903792	0.983939808405062	0.986173127943316	0.985789612001991	0.985802530461591	0.982636975846826	NA	0.997156321251822	0.99449550541636	0.992436176257631	0.993094471919879	0.99458647784716	0.993309421111756	0.991809070812742	0.987902654223434	0.990360807722442	0.99082966428167	0.991094660425595	0.990759779716139	0.98979489057121	0.990047845916076	0.989062865767595	0.972720623691037	0.991236456580627	0.992523062163988	0.989128330140286	0.990208154592401	0.989078219531252	0.987178165977463	0.986422766944941	0.98571000341548	0.990139474284623	0.987547952228529	0.985081112432912	0.986024297015503
6m_bfb_AD11_rep2	0.985031990091023	0.988607302286895	0.986816157220078	0.984302455077891	0.988221862908989	0.986861752804612	0.984801651586368	0.984593502104065	0.98692133138426	0.984468987370591	0.992650025372617	0.980081155594833	0.990373227733341	0.991715301760462	0.9854635553524	0.988889225435909	0.989950346654649	0.98677355899893	0.991575556560078	0.989470110132479	0.991370940597099	0.991023242850719	0.991204285987687	0.991894897828966	0.991438450502596	0.991284427017382	0.988695930785344	0.989536876676002	0.985272706490887	0.989105464012137	0.982094226950266	0.987484417108233	0.98360870766998	0.985244620965464	0.979522760503102	0.98581916461307	0.987455150057616	0.987770422828842	0.987126020871707	0.982798439597109	0.997156321251822	NA	0.994935049470865	0.993529060751389	0.992288937863727	0.995436906756394	0.994589571497106	0.99318450660347	0.988775794013567	0.990869987819071	0.991968711555465	0.992074190587319	0.991440722276282	0.991208555961594	0.991378635793805	0.990304189621619	0.972879670299925	0.990396929166393	0.992766499285155	0.989589307540419	0.991105632416424	0.988676947078294	0.987548543636671	0.986666769297408	0.986778817890181	0.990764446426668	0.988161853260206	0.986530860437691	0.987601601931059
6m_bfb_AD11_rep3	0.988534432626537	0.992597872863686	0.990107192631035	0.987548072975615	0.991347625244864	0.990760538124723	0.988230904947008	0.98741302355544	0.990226055056577	0.987934953844106	0.991080963166178	0.98194779258665	0.989161991422332	0.988024479907896	0.985975368272968	0.9852705985767	0.989461002950006	0.983051257399917	0.988431240163202	0.986453381415189	0.990453275339931	0.991486705601067	0.990640499440622	0.992062031433679	0.99221525245189	0.992053387031715	0.98938347483595	0.99028662211211	0.985997154608278	0.989357701546736	0.986781366404409	0.983264813297421	0.987366026920437	0.989535841515958	0.983788521379796	0.988174269071525	0.990280791357883	0.990534515986685	0.990361880913849	0.986572297670757	0.99449550541636	0.994935049470865	NA	0.989210409046728	0.989371417630578	0.991995585223829	0.99010600157419	0.988219453091612	0.988413468195931	0.991885060379611	0.992850029500137	0.99251717065825	0.990295354608663	0.991084579360368	0.991998639252033	0.990589137759147	0.975156043419887	0.99102545637694	0.99265269323268	0.993285349091728	0.99472786326152	0.98988498036097	0.991325768289685	0.990475123290933	0.990425644911079	0.994161489429105	0.991589540046905	0.990058642978065	0.99128000917183
