#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL7202.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE63617.2_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 41267
#number of samples: 69
#Factor: Genotype (2 levels): AD11: n=35, WT: n=34
#Factor: OrganismPart (3 levels): Basal_forebrain: n=19, Cortex: n=20, Hippocampus: n=30
#Factor: Batch (4 levels): Batch_06_30_05_07: n=20, Batch_07_04_07_07: n=19, Batch_08_11_07_07: n=15, Batch_09_19_07_07: n=15
#Factor: Gender (1 levels): F: n=69
#Factor: Timepoint (3 levels): 1_month: n=30, 15_months: n=10, 6_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.00691161001186433; Statistic: 3.44810047875099; Expected: 1.47058823529412; Std.dev: 0.538343288131556; #Cov: 41267
### Model test for factor: OrganismPart
#p-value: 1.01676850356883e-26; Statistic: 12.9782482522694; Expected: 1.49216335642119; Std.dev: 0.382860984645629; #Cov: 41267
### Model test for factor: Batch
#p-value: 1.09764164505852e-07; Statistic: 4.74078715959352; Expected: 1.49218061828742; Std.dev: 0.311673071552818; #Cov: 41267
### Model test for factor: Timepoint
#p-value: 1.3901096534065e-10; Statistic: 8.534262692089; Expected: 1.49215644915162; Std.dev: 0.407880782027265; #Cov: 41267
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#2 sample(s) removed: 6m_ctx_VH_rep3, 1m_hp_AD11_rep5
#Reason for removal: sample correlation outlier; sample correlation outlier
#number of samples after removal: 67
#Factor: Genotype (2 levels): AD11: n=34, WT: n=33
#Factor: OrganismPart (3 levels): Basal_forebrain: n=19, Cortex: n=19, Hippocampus: n=29
#Factor: Batch (4 levels): Batch_06_30_05_07: n=19, Batch_07_04_07_07: n=19, Batch_08_11_07_07: n=14, Batch_09_19_07_07: n=15
#Factor: Gender (1 levels): F: n=67
#Factor: Timepoint (3 levels): 1_month: n=29, 15_months: n=10, 6_months: n=28
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('6_months', '15_months'), and OrganismPart: c('Hippocampus') are kept for analysis. 
#New dataset contains 20 samples. Original sample size: 67
#Factor: Genotype (2 levels): AD11: n=10, WT: n=10
#Factor: OrganismPart (1 levels): Hippocampus: n=20
#Factor: Batch (2 levels): Batch_06_30_05_07: n=10, Batch_07_04_07_07: n=10
#Factor: Gender (1 levels): F: n=20
#Factor: Timepoint (2 levels): 15_months: n=10, 6_months: n=10
#
### Model test for factor: Genotype
#p-value: 0.0736929407089426; Statistic: 8.07034057854891; Expected: 5.26315789473684; Std.dev: 1.862831104056; #Cov: 41267
### Model test for factor: Batch
#p-value: 1.28495972195886e-09; Statistic: 23.4410705060223; Expected: 5.26315789473684; Std.dev: 1.86283110405601; #Cov: 41267
### Model test for factor: Timepoint
#p-value: 1.28495972195886e-09; Statistic: 23.4410705060223; Expected: 5.26315789473684; Std.dev: 1.86283110405601; #Cov: 41267
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE63617.2
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE63617.2/results/GSE63617.2_objects.Rdata
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('15_months'), and OrganismPart: c('Hippocampus') are kept for analysis. 
#New dataset contains 10 samples. Original sample size: 20
#Factor: Genotype (2 levels): WT: n=5, AD11: n=5
#Factor: OrganismPart (1 levels): Hippocampus: n=10
#Factor: Batch (1 levels): Batch_07_04_07_07: n=10
#Factor: Gender (1 levels): F: n=10
#Factor: Timepoint (1 levels): 15_months: n=10
#
### Model test for factor: Genotype
#p-value: 0.0909067505259132; Statistic: 15.2179425492366; Expected: 11.1111111111111; Std.dev: 3.0981211608443; #Cov: 41267
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#10 samples, 41267 probes
#coefficients: (Intercept), GenotypeAD11
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeAD11
#  DE genes: 316, up: 205, down: 111
ProbeName	GeneSymbols	up
A_52_P381009		1.12509927865041e-12
A_52_P214408	Gm5148	1.47178763350192e-10
A_52_P596360		1.6547901348252e-09
A_51_P325856	Mcemp1	5.52358765434192e-09
A_52_P234544		6.7637784920701e-09
A_51_P390314	Wdfy1	7.02051127446672e-09
A_52_P588917		8.21432950068688e-09
A_52_P596357		1.02981402593595e-08
A_52_P661071	Snhg3	1.07920633571235e-08
A_52_P923591		1.57964386144563e-08
A_52_P426605	Slc15a2	2.70123806038259e-08
A_51_P442359		3.56715336139186e-08
A_51_P259638		5.66117247129524e-08
A_52_P844036		6.32957749559264e-08
A_52_P328825	Wdfy1	6.71358559504729e-08
A_52_P416548		7.234667028481e-08
A_51_P330125	Srxn1	1.19042320411675e-07
A_52_P424206	Lrrtm4	1.47811500259172e-07
A_51_P361286	Agpat5	1.54979096501565e-07
A_51_P513254	Rac1	2.14252737131527e-07
A_51_P255646	Olfr1058|Olfr1065	2.55822569323673e-07
A_51_P216387		3.07951105369967e-07
A_52_P802967		3.36356038860696e-07
A_52_P550474		5.89747609592025e-07
A_52_P432715		6.25045821123901e-07
A_52_P683728	Atg4c	6.87200133931543e-07
A_52_P416518		7.69555399340901e-07
A_52_P595537		9.39133159939928e-07
A_52_P38317	Naa20	1.07507612100002e-06
A_52_P48546	Rnf41	1.18590173178691e-06
A_52_P583858		1.21944553397863e-06
A_51_P222453	Tmem254b|Tmem254a|Tmem254c	1.46918235974436e-06
A_51_P191087	Cep250	1.48080132551796e-06
A_51_P235345	Soga1	1.48086483914151e-06
A_52_P61243		1.5787276585506e-06
A_51_P436447	Zfp871	1.67975846401933e-06
A_52_P286488	H2afj	2.18707960445366e-06
A_52_P492284		2.2327094008409e-06
A_52_P174313	Aktip	2.31762381400746e-06
A_51_P324768		3.37576327021553e-06
A_52_P1020847		3.62126647477315e-06
A_52_P883920		3.72882764501312e-06
A_51_P490388	Nudt8	3.89626370668711e-06
A_52_P389235		4.10579496242716e-06
A_52_P197826	H2-T22|H2-T10|H2-T9	4.30902487727394e-06
A_51_P179342		4.61412537949758e-06
A_52_P818794		4.75315328279551e-06
A_52_P651235		4.98961970887427e-06
A_52_P519827		5.52923566232798e-06
A_52_P68261	Pde6h	5.69473171122872e-06
A_52_P16973		6.67805921106101e-06
A_52_P498208		7.28762860689369e-06
A_52_P653937	Rpl21	8.5161747925372e-06
A_52_P598634	1190007I07Rik|1810014B01Rik	8.80986654237584e-06
A_51_P452768	Cyp4f14	9.06232533224831e-06
A_51_P267508	2010012O05Rik	9.84467311499152e-06
A_52_P640204	Stam	1.005746794122e-05
A_51_P323248	Sdc4	1.05517689541172e-05
A_51_P185869	Hbq1a	1.0952031348147e-05
A_52_P707535		1.13509321900891e-05
A_51_P193524	Cdk5rap1	1.24143303623412e-05
A_51_P146126	Cdkn1b	1.27712416976013e-05
A_51_P167782		1.33337626882977e-05
A_51_P410639		1.36928407862053e-05
A_51_P510914		1.432835940529e-05
A_52_P389324	Sox2ot	1.46461072625691e-05
A_52_P232346		1.49830281452202e-05
A_51_P105320	Ppp1r11	1.54344486792773e-05
A_51_P119077	Sqstm1	1.63970759300999e-05
A_51_P216085	Lrrc46	1.81987774379867e-05
A_51_P195625	Zfp330	1.91431608536379e-05
A_51_P343016	Ehmt2	1.92592266844566e-05
A_52_P112931	3110002H16Rik	1.9716600152264e-05
A_51_P176583	1700109H08Rik	2.07362955897849e-05
A_51_P499698	Asprv1	2.11347270378199e-05
A_52_P947394		2.13360068671634e-05
A_51_P273130	Mrpl9	2.43598555914475e-05
A_51_P346179	Aspdh	2.51805045054587e-05
A_52_P520429		2.71938794819856e-05
A_52_P532841	C87436	3.08966072618563e-05
A_51_P201480	Stat3	3.15430416326628e-05
A_51_P125368	Hars	3.17622700044304e-05
A_52_P391805	4930452B06Rik	3.2423643947949e-05
A_52_P283087		3.2809309239847e-05
A_52_P576208		3.50158577035803e-05
A_51_P115988	Sh3bp5l	3.54008402888407e-05
A_51_P473576	Apex1	3.63843380997044e-05
A_51_P220993	Pfn1	3.64689066725228e-05
A_52_P613418	Spsb3	3.79254502884477e-05
A_51_P166325	Ttc5	3.80201998925889e-05
A_51_P339822	Arhgap4	3.88080990208427e-05
A_52_P682707		3.9355932669122e-05
A_51_P155313	Gsto1	3.95380508101312e-05
A_51_P401659	Sspn	4.0923578933615e-05
A_52_P83615	Klhl9	4.17816778438151e-05
A_51_P186798		4.18366537501229e-05
A_52_P446011	Etnk1	4.42661469232554e-05
A_52_P593200	Srxn1	4.4543100739147e-05
A_51_P432538	H2-T10|H2-T9|H2-T22	4.85756938815194e-05
A_51_P323531	Fam71e1	4.88894199394402e-05
A_52_P226721	Enoph1	4.93578053883099e-05
A_52_P237102	Dpy19l3	5.22436520573316e-05
A_51_P381801	Arf5	5.27470028826578e-05
A_51_P133369	Scly	5.4903472492354e-05
A_51_P513504	Gosr1	5.61103612099655e-05
A_51_P102507	Vps33a	5.68717481372341e-05
A_52_P140881	Slc26a10	6.2170564902584e-05
A_52_P575668	Ttc5	6.37398046356226e-05
A_52_P515840	Crk	6.42592141675563e-05
A_52_P354306	Pex26	6.58163537034665e-05
A_51_P510916		6.61534436069927e-05
A_52_P48398	Rnf41	7.18596398020735e-05
A_51_P283292		7.33503659181912e-05
A_52_P650379	Strap	7.47425749532968e-05
A_51_P465888		7.93749593624608e-05
A_52_P32683		8.38287858190529e-05
A_52_P632601	Zfp811	8.38547402604585e-05
A_51_P455266	Ring1	8.79259836922877e-05
A_52_P830312	Iba57	9.26604797284748e-05
A_52_P181759	Eif5a2	9.29141168059638e-05
A_52_P319552	1700024P16Rik	9.32912769766295e-05
A_52_P341991	Mier1	9.34555126996012e-05
A_51_P296027	Rab12	9.6538124496426e-05
A_52_P257919	Soga1	9.77037776180217e-05
A_52_P433450		9.90027261208172e-05
