#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL7202.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE63617.2_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 41267
#number of samples: 69
#Factor: Genotype (2 levels): AD11: n=35, WT: n=34
#Factor: OrganismPart (3 levels): Basal_forebrain: n=19, Cortex: n=20, Hippocampus: n=30
#Factor: Batch (4 levels): Batch_06_30_05_07: n=20, Batch_07_04_07_07: n=19, Batch_08_11_07_07: n=15, Batch_09_19_07_07: n=15
#Factor: Gender (1 levels): F: n=69
#Factor: Timepoint (3 levels): 1_month: n=30, 15_months: n=10, 6_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.00691161001186433; Statistic: 3.44810047875099; Expected: 1.47058823529412; Std.dev: 0.538343288131556; #Cov: 41267
### Model test for factor: OrganismPart
#p-value: 1.01676850356883e-26; Statistic: 12.9782482522694; Expected: 1.49216335642119; Std.dev: 0.382860984645629; #Cov: 41267
### Model test for factor: Batch
#p-value: 1.09764164505852e-07; Statistic: 4.74078715959352; Expected: 1.49218061828742; Std.dev: 0.311673071552818; #Cov: 41267
### Model test for factor: Timepoint
#p-value: 1.3901096534065e-10; Statistic: 8.534262692089; Expected: 1.49215644915162; Std.dev: 0.407880782027265; #Cov: 41267
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#2 sample(s) removed: 6m_ctx_VH_rep3, 1m_hp_AD11_rep5
#Reason for removal: sample correlation outlier; sample correlation outlier
#number of samples after removal: 67
#Factor: Genotype (2 levels): AD11: n=34, WT: n=33
#Factor: OrganismPart (3 levels): Basal_forebrain: n=19, Cortex: n=19, Hippocampus: n=29
#Factor: Batch (4 levels): Batch_06_30_05_07: n=19, Batch_07_04_07_07: n=19, Batch_08_11_07_07: n=14, Batch_09_19_07_07: n=15
#Factor: Gender (1 levels): F: n=67
#Factor: Timepoint (3 levels): 1_month: n=29, 15_months: n=10, 6_months: n=28
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('6_months', '15_months'), and OrganismPart: c('Hippocampus') are kept for analysis. 
#New dataset contains 20 samples. Original sample size: 67
#Factor: Genotype (2 levels): AD11: n=10, WT: n=10
#Factor: OrganismPart (1 levels): Hippocampus: n=20
#Factor: Batch (2 levels): Batch_06_30_05_07: n=10, Batch_07_04_07_07: n=10
#Factor: Gender (1 levels): F: n=20
#Factor: Timepoint (2 levels): 15_months: n=10, 6_months: n=10
#
### Model test for factor: Genotype
#p-value: 0.0736929407089426; Statistic: 8.07034057854891; Expected: 5.26315789473684; Std.dev: 1.862831104056; #Cov: 41267
### Model test for factor: Batch
#p-value: 1.28495972195886e-09; Statistic: 23.4410705060223; Expected: 5.26315789473684; Std.dev: 1.86283110405601; #Cov: 41267
### Model test for factor: Timepoint
#p-value: 1.28495972195886e-09; Statistic: 23.4410705060223; Expected: 5.26315789473684; Std.dev: 1.86283110405601; #Cov: 41267
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE63617.2
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE63617.2/results/GSE63617.2_objects.Rdata
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('15_months'), and OrganismPart: c('Hippocampus') are kept for analysis. 
#New dataset contains 10 samples. Original sample size: 20
#Factor: Genotype (2 levels): WT: n=5, AD11: n=5
#Factor: OrganismPart (1 levels): Hippocampus: n=10
#Factor: Batch (1 levels): Batch_07_04_07_07: n=10
#Factor: Gender (1 levels): F: n=10
#Factor: Timepoint (1 levels): 15_months: n=10
#
### Model test for factor: Genotype
#p-value: 0.0909067505259132; Statistic: 15.2179425492366; Expected: 11.1111111111111; Std.dev: 3.0981211608443; #Cov: 41267
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#10 samples, 41267 probes
#coefficients: (Intercept), GenotypeAD11
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeAD11
#  DE genes: 316, up: 205, down: 111
#GSE63617.2_AD11: original input has 41267 probesets; mapped probesets: 28882; probes mapped to multiple genes to be removed (except for insulin): 1202; genes with multiple probesets are BH corrected. New data has 18356 genes.
GSE63617.2_AD11	GeneSymbols
8.4358548975105e-08	Pttg1
3.21515117586962e-06	Nudt19
3.64925661298619e-06	Lrp6
1.03025493034515e-05	Zcchc24
1.17000130049859e-05	Tmem88
1.25979466662797e-05	Pi4k2b
1.31342681177403e-05	Srr
1.71422870624028e-05	Sapcd1
2.0025371194918e-05	Txnl4a
2.30183762854153e-05	Hdhd3
3.31688931765259e-05	Zfp69
3.38241284870827e-05	Alox5
3.6927341589306e-05	Sdc4
4.43396544131762e-05	Gins4
4.52318439193392e-05	Tmem260
4.87571026414848e-05	Gm12942
5.06819985532239e-05	Smim19
5.11846389258348e-05	Epb4.1l1
5.41832162615904e-05	Wdr83os
5.96708494424651e-05	Siva1
6.51122836693661e-05	Ppp1r16b
7.17881582697999e-05	Cd47
7.67664604144513e-05	Nupl2
8.95067043703323e-05	Fopnl
0.000109107772339859	Ppapdc2
0.000109439471040471	Thy1
0.000114073859952676	Ndufa12
0.000125121495105504	Stk19
0.000126707017260121	Zbtb21
0.000139278539446145	Alad
0.000142320222602766	Prr3
0.000173674070196217	Hspa12a
0.000180349177837497	Tcf23
0.00019220939233524	Ccdc67
0.000199367964576049	Slc35a5
0.000218762236867054	Pcdhb14
0.000219314123694573	Rps21
0.00024053995852623	Vps26b
0.000246520149581473	Ntn4
0.000251673727119385	Rhobtb1
0.000271286066124696	Dnal4
0.000276952169714841	Clpx
0.000283370823779631	Pdp1
0.000290065772996865	D8Ertd738e
0.000299810174953302	Gdf9
0.00031653459597033	E330021D16Rik
0.000335441272956875	Txndc12
0.000344306472958584	Srbd1
0.000385964228563216	Mrpl13
0.000387258842896231	Oxa1l
0.000403905254156541	Car8
0.000445816078639894	Brinp2
0.000449545172734647	Commd2
0.000465190489238919	Rasgef1a
0.000481478162175317	Eif3h
0.000486636620890878	Dpy19l3
0.000488696971724361	Diablo
0.000491247159483576	Txn2
0.000499054538880486	Sox9
0.000500360013648562	Sec61a1
0.000532534377502479	Ang
0.000573859450297431	2210015D19Rik
0.000579448526098044	Mprip
0.00057960474964105	Dera
0.000632061009999169	Arhgef3
0.000681284001511691	Kif3a
0.000741880926562594	Sorcs2
0.000783199785883997	Wbp11
0.000810312002914757	2610005L07Rik
0.000819958008705722	Pcdhb4
0.000832140358160162	Cgrrf1
0.000846979911883716	D5Ertd579e
0.000894080916594116	Perm1
0.000896297649870945	Eml6
0.000911230762115475	Tmco3
0.000914629774113006	6820431F20Rik
0.00091483646792079	Mrpl24
0.000919822265428746	Gm20939
0.000934830097099526	Acyp2
0.000959587455992102	Slc1a3
0.000973209148377977	Rps26
0.000974621115578277	Snapc5
0.00100843093093432	Pm20d1
0.00101035264168709	Nme2
0.00101288148104158	Med9
0.00106140753020715	Tbl1x
0.00107688596278478	1110032A03Rik
0.00109403701951179	Hps5
0.00109930734588509	P4ha2
0.00112410689028939	Mbd5
0.00112910931359175	H2-Q10
0.00113306096136101	Pmel
0.00114124424306877	Hspb8
0.00115974274712116	Calm3
0.00116326372175039	Sec61a2
0.0011715875369228	Rgs9
0.00119117385012842	Stamos
0.00122866470448144	Pcdhb12
0.00129984111791248	Zfp36
0.00130228327704288	Agmo
0.00132976041695492	Ehbp1
0.00134224495209077	Pop4
0.0013733791091171	Klhl22
0.00140741880134153	Eftud1
0.00141758774371862	P2ry14
0.00141999732182398	Zfp91
0.0015016546599048	Mettl17
0.00154753978532496	Ywhae
0.00155507051117056	Xrcc5
0.00157998218117499	Tram1l1
0.00158387990174158	Gm4926
0.00159566123202971	Mta2
0.00160447513013953	Kbtbd11
0.00168410373650007	Ift20
0.00170112964215837	Eif3f
0.00171187505935389	Tsc22d1
0.0017155553810999	Pole4
0.00172930187877618	Bcap31
0.00173578146716728	Cyp27a1
0.00175202202978633	BC023719
0.00176824626431354	Copz1
0.00177716259404557	2810001G20Rik
0.00178540241631239	Ccl17
0.00179254331617973	Fam122a
0.00180424074273399	Asah1
0.00183029486347139	Lamtor5
0.00183204092606402	Fat1
0.0018492552682351	Gadd45gip1
0.00186081992086431	Trdmt1
0.00191064043394111	Nr0b2
0.00193245611301963	1110038B12Rik
0.00197577574587785	Mlc1
0.00198651853003188	Eml1
0.00200827579108175	Rps7
0.00205570364583854	Procr
0.00206306701605407	Itgam
0.00210470538247169	Pfdn1
0.00211154378772187	Rpgrip1
0.00217322851849114	Mcee
0.0021984274760716	Decr1
0.00223830493913698	Cep89
0.00224331919651547	Parp1
0.00227949838125125	Dhx9
0.00228938126442827	Arhgap31
0.00233557797226307	Trim16
0.00235423728003706	Sin3a
0.00240184846950262	Ccdc59
0.00241160251316561	Cltb
0.0024148246932523	Zfp862-ps
0.00247828013466869	Usb1
0.00248061278388172	Abcc5
