#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE52022_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 8
#Factor: Genotype (2 levels): 5xFAD: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=8
#Factor: Gender (1 levels): F: n=8
#Factor: Timepoint (2 levels): 4_months: n=4, 8_months: n=4
#
#
### Model test for factor: Genotype
#p-value: 0.0359506647601684; Statistic: 20.1522227587848; Expected: 14.2857142857143; Std.dev: 3.51018230115482; #Cov: 45101
### Model test for factor: Timepoint
#p-value: 0.240987287261644; Statistic: 16.6008840305949; Expected: 14.2857142857143; Std.dev: 3.51018230115482; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE52022
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE52022/results/GSE52022_objects.Rdata
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('4_months') are kept for analysis. 
#New dataset contains 4 samples. Original sample size: 8
#Factor: Genotype (2 levels): WT: n=2, 5xFAD: n=2
#Factor: OrganismPart (1 levels): Hippocampus: n=4
#Factor: Gender (1 levels): F: n=4
#Factor: Timepoint (1 levels): 4_months: n=4
#
### Model test for factor: Genotype
#p-value: 0.197102811402761; Statistic: 41.1830949425611; Expected: 33.3333333333333; Std.dev: 9.73913713385374; #Cov: 45101
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#4 samples, 45101 probes
#coefficients: (Intercept), Genotype5xFAD
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotype5xFAD
#  DE genes: 30, up: 11, down: 19
#GSE52022_5xFAD: original input has 45101 probesets; mapped probesets: 29960; probes mapped to multiple genes to be removed (except for insulin): 631; genes with multiple probesets are BH corrected. New data has 17681 genes.
GSE52022_5xFAD	GeneSymbols
0.0209389757818957	Cd83
0.0209422642574781	Arrdc4
0.0209565960751343	Tenm2
0.0209935655854506	Rdh13
0.0211982936106794	Olfr1509
0.0211992814137344	Otoa
0.0212201856694316	Serinc5
0.0212919555929669	Ssx2ip
0.0216491793179155	Sall3
0.0217734430424153	Ppp3cc
0.0218621715889353	Pck2
0.0218857453686143	Ccbe1
0.021921428902611	Brinp2
0.0219345761433457	Sp3
0.0219494075718418	Lrp1b
0.0220073670370093	Fam83d
0.0220812915644315	BC005561
0.0221092650865697	Usp28
0.022156479469553	H2-Ea-ps
0.0221702020906953	Papd4
0.0222009262124764	Plet1
0.0222345541339502	Vmn1r65
0.0226310150756992	1190002N15Rik
0.0226794597083995	2010109A12Rik
0.0226979656052867	9230104L09Rik
0.0227193266934347	Dcc
0.0228659514893517	Pycard
0.0229248621937892	Tulp4
0.0230224810470358	Itfg1
0.0230264329870076	Stag1
0.0231344713103128	Rp2
0.0231882861404108	Slitrk6
0.0233408070886717	Dnph1
0.0233613966093466	Kctd12
0.0233663212345325	Ugt8a
0.0235423310620953	Il6ra
0.0235773341711136	Guca1b
0.0235909371948511	Hesx1
0.0236906768887806	Gm11545
0.0236956887096526	Dnajc6
0.0239082822185435	Zfp24
0.0239183778168397	Grid2ip
0.0239396326978751	Rtkn2
0.0239435376624576	Pgrmc1
0.0239730542291582	Poteg
0.024014390081527	Endou
0.0240306434864941	Cped1
0.0240423613246022	Aqp5
0.0241185739208706	Gabrq
0.0241736082908477	Mtif2
0.0241773361276635	Srsf2
0.0242245712613937	Mndal
0.0243243743308806	Plekha4
0.0243645765712251	Sms
0.0243706423949796	Krt32
0.0246675968411601	Zmynd8
0.0247353152829941	Igfbp3
0.024772032984981	Acly
0.0247966610601014	Pros1
0.0248596996839028	Ctse
0.0248778216917052	Ptpn6
0.0248972690718543	Itgb1
0.0249673319816505	Ctrl
0.0251255008611278	Hcar2
0.0252245490490235	Dyrk1a
0.0253328122819388	Cd2ap
0.0254350710219762	Ybx2
0.0255624325138984	Rreb1
0.0255672487035679	Psip1
0.0257688693525745	AI506816
0.0258786824672016	Foxg1
0.0259960987350248	Sorbs1
0.0260252279198953	Tmem119
0.0262714945627009	Caprin2
0.0264133690656654	Glp1r
0.0264257999084439	Tprn
0.0264632680418371	Rdh11
0.0265323486728544	Ints7
0.0265726089819339	Arf6
0.0266499391551187	Kcnj14
0.0266733697739659	Eml4
0.0266783795695239	Ilkap
0.0267668750289787	Prm2
0.0268560652939836	Pdcd1lg2
0.0269666847037561	Prepl
0.0269941148820186	Errfi1
0.0271644362057852	Phlda2
0.0271998558559653	Hck
0.0272449273485814	Jade3
0.0272868059636969	Zfp950
0.0273540505907186	Klc1
0.0273706187265904	Tlr7
0.0274706842478054	Tmed5
0.0275165012823809	Dmd
0.0276271704339037	Mars
0.0276332230590032	Ppp1r3c
0.0276512171120477	Hvcn1
0.0276997284973779	Cldn18
0.0277893222377945	Capns2
0.0278691421882706	Slc35f5
0.0280227062553726	Araf
0.0280368847204389	Slc2a5
0.0280692144823653	Vav1
0.0281784299452025	Vim
0.028204568694762	Tmem30a
0.0284675252603251	Iqcf1
0.0284857702662126	Tmod2
0.028634996600744	Pir
0.0286971339532341	Eva1a
0.0287154265745121	Zfp658
0.0287418343619211	Cdh9
0.0288587079381903	Anapc1
0.0288643389608659	Iqch
0.0288835656501352	Parp9
0.0289694446426757	Gsap
0.0289969847204336	Slc1a3
0.0289992108114149	Me1
0.0291709710536346	2810408I11Rik
0.0293681464894383	Rfx2
0.0293950617643027	Rpl37
0.0294408267404241	Psen1
0.0294730182468896	Adamts8
0.0294940864751697	Pgm1
0.0295373329715453	Layn
0.029693343419263	Cyb5b
0.0296947981778995	Irak4
0.0297052275207549	Ncoa4
0.0298551312429775	Tmem129
0.0298858937879383	Tceal1
0.029914467489984	Psmd12
0.030029727844575	Cyp2c39
0.0300603184783338	Wdr77
