#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL6885.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.024472285106581; Statistic: 1.44878723355278; Expected: 0.909000791576576; Std.dev: 0.221706554875584; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889314716674e-29; Statistic: 19.1481006227743; Expected: 0.908948626581023; Std.dev: 0.454022979505096; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149745114; Statistic: 1.82961689319901; Expected: 0.908992657887118; Std.dev: 0.271350267850977; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2017-12-06
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000908765e-06; Statistic: 1.93569837117999; Expected: 0.943298789165124; Std.dev: 0.134662287771277; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.2820138837641; Expected: 0.934579439252337; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146082471e-06; Statistic: 2.04317003911763; Expected: 0.943291613329555; Std.dev: 0.163668711600985; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE64398.1
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('8_months') are kept for analysis. 
#New dataset contains 29 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=10, het_TASTPM: n=4, het_TPM: n=4, ho_TASTPM: n=4, TAS10: n=3, TAU: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=29
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=10, Batch_02_2013-03-04: n=19
#Factor: Gender (1 levels): M: n=29
#Factor: Timepoint (1 levels): 8_months: n=29
#
### Model test for factor: Genotype
#p-value: 0.000469380660727194; Statistic: 6.23054602234949; Expected: 3.69850082914401; Std.dev: 0.570240520404513; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.995615533233913; Statistic: 1.69159592938222; Expected: 3.57142857142857; Std.dev: 1.24525749298558; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#29 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotypehet_TPM
#  DE genes: 0, up: 0, down: 0
#GSE64398.1_het_TPM: original input has 25697 probesets; mapped probesets: 24634; probes mapped to multiple genes to be removed (except for insulin): 1050; genes with multiple probesets are BH corrected. New data has 16364 genes.
GSE64398.1_het_TPM	GeneSymbols
6.76910323412689e-05	Amer2
0.00023687334850179	C1galt1
0.000280663039871791	Acat1
0.000345975581392717	Fgf23
0.000394466008389369	Pcdha2
0.000539585670532948	Pvalb
0.000542750682397483	Trappc5
0.00071010967925491	Nolc1
0.000778022295360782	Spns1
0.000807069496855283	Gpr31b
0.000927637950741745	Nefh
0.00119348893182141	Prr16
0.0013218803896881	Vamp1
0.00132617136763955	Zbtb26
0.00150160355781651	Oscar
0.00163712940272895	Orc4
0.00179697450957788	Edn3
0.00206497013402978	Mrgprb2
0.00207784278607363	Lynx1
0.00216632350406533	Scap
0.00217968436381601	Fth1
0.00224660659719949	Parp3
0.00242205417114758	Dap
0.00253458229144586	Adarb1
0.00262182197624832	Sod2
0.00262698956141377	D7Ertd443e
0.00273009012143042	Acaa1b
0.00274527497794252	Zc3h10
0.0028375687835089	Wfdc8
0.00291396019940165	Laptm4b
0.00315339688311912	Rdh8
0.00354765156844382	Gimap6
0.00370216311408681	Hist4h4
0.00371346099966694	Gpr152
0.00382832454538682	Slc35f6
0.00399526094976182	Cdk2ap1
0.00411025153404009	Gm5766
0.00413392477767713	Bend6
0.00424787664508238	Shc4
0.00426710785641646	Esrra
0.00436484690848996	Gm15698
0.00446316130111721	Esyt1
0.00471588116434868	Lhfpl4
0.00478987406388	Cope
0.00523379590458825	Ttc7
0.0052833638835477	Olfr1317
0.00541290170584665	Kcna6
0.0054365852984014	BC048679
0.00554332830289426	Zfp488
0.00567535073817286	Slc25a25
0.0056961046626838	Atp11c
0.00571954902806018	Ubtd1
0.00573593053171544	Ldlrad2
0.00581167726017599	Ankrd35
0.00588181948074854	Rprd1b
0.0059150942081723	Gla
0.00592542930182787	Stau1
0.00610668466591345	Nkain2
0.006112036623336	Maml1
0.00612672715107949	Ank1
0.00616282054989108	Olfr609
0.00617980258800398	D19Bwg1357e
0.00618930015069671	Esrrb
0.00630591632351022	Ndc80
0.0063112812827967	Cox4i1
0.00634011844170512	Arid3b
0.00634238413874916	Hepacam2
0.00636558918660732	Kdm6b
0.00652175534691634	Ttyh2
0.00660798095434002	Cdk1
0.00677065238843511	1700123L14Rik
0.00679148938479683	Cyp2b13
0.00683740930128702	Nmb
0.00695928220650579	Oas1e
0.00702447265249975	Cxxc1
0.00708587179447	Pnpo
0.00715550497473943	Prr15
0.00718100339399697	Gpt
0.00721266404680517	Lingo4
0.00733661265919385	Scnm1
0.00741988958407798	Epb4.1l5
0.00749371749330511	Klhl25
0.00761401159336947	Fam195a
0.00772732778850968	Dpm2
0.00781165378249072	Lce3f
0.00790975079907593	Parp11
0.00800844798789682	Pum2
0.00805797544686854	Tnnt1
0.00833945919682195	Gabrg3
0.0084373607774007	Tsc22d3
0.0085108217530338	Mfsd5
0.00852545748738615	Cdc20
0.00859518192697402	Shh
0.00868967258374572	Dlg1
0.00871961285018085	Ttll12
0.00882512577898232	Elof1
0.00894149100824904	Spidr
0.0089883641257534	Ube2s
0.0089991483508979	Slc2a5
0.00901397273888142	E330009J07Rik
0.00916088706458662	Wars2
0.00925256125161616	Nfam1
0.00933676464781063	Lgals2
0.0093899708091683	Vps4a
0.00939145081186864	8430408G22Rik
0.00953459469030484	Chrnb3
0.00954819781407043	Gal3st4
0.00973243053492313	Nfix
0.00979325309820083	Trim25
0.00982757381220316	Vash1
0.0100190807920431	Oaz3
0.0102638156730849	Olfr159
0.0102681477655215	Tmc2
0.0103910409090961	Coq10b
0.010421151884951	Aqp7
0.0106754122815156	Sct
0.0107574735909404	Tmem237
0.0107646497478003	P2rx1
0.0107967283787429	Dnmt1
0.0108818151168077	Fasn
0.0109814451423076	Sp1
0.0110031335382357	Pdcd2
0.0111975197899435	Dennd2d
0.0112135297938283	Hspbap1
0.0112156681319805	Serpinb6b
0.0112170130484693	Umod
0.0113818604730601	Rbm39
0.0114787235207745	Klra2
0.0115184270050618	Wnt10a
0.0116828809811068	Psmc4
0.0116985812092059	Hax1
0.0117627592209197	Ndufb11
0.0117662963172121	Zfp593
0.0119104769221775	Chrdl2
0.011923144140755	Klf9
0.0119576304470171	Mad2l1bp
0.0119886417256661	Nab2
0.0121836850216894	Ldb1
0.0122643482196631	Zfp667
0.0123201085545375	Gja3
0.0123496974500928	Ciapin1
0.0125423797007198	Krtap19-4
0.0125745355187623	Casq2
0.0126129608643954	Lypd4
0.012679169556405	Txndc15
0.0127201775789201	Stk38l
0.0127855102317521	Prss30
0.0128071497748269	Spry4
0.0130546463196737	Arc
0.0130826138616385	Mrpl55
0.0131032577112219	Plk3
0.0131867351238565	Nudc
0.0131928565827968	Rabggta
0.0132153503772797	Park7
0.013226635792034	Lonrf1
