#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL6885
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.0244722851065837; Statistic: 1.44878723355293; Expected: 0.909000791576573; Std.dev: 0.221706554875654; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889513975337e-29; Statistic: 19.1481006227809; Expected: 0.908948626581019; Std.dev: 0.454022979505226; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149744232; Statistic: 1.82961689319919; Expected: 0.908992657887118; Std.dev: 0.271350267850959; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2018-03-29
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000906088e-06; Statistic: 1.93569837117945; Expected: 0.943298789165126; Std.dev: 0.134662287771227; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.282013883764099; Expected: 0.934579439252336; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146071282e-06; Statistic: 2.04317003911872; Expected: 0.943291613329555; Std.dev: 0.16366871160103; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE64398.1
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('8_months') are kept for analysis. 
#New dataset contains 29 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=10, het_TASTPM: n=4, het_TPM: n=4, ho_TASTPM: n=4, TAS10: n=3, TAU: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=29
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=10, Batch_02_2013-03-04: n=19
#Factor: Gender (1 levels): M: n=29
#Factor: Timepoint (1 levels): 8_months: n=29
#
### Model test for factor: Genotype
#p-value: 0.000469380660726201; Statistic: 6.23054602235008; Expected: 3.698500829144; Std.dev: 0.570240520404552; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.995615533233913; Statistic: 1.69159592938222; Expected: 3.57142857142857; Std.dev: 1.24525749298558; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#29 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotypehet_TASTPM
#  DE genes: 790, up: 389, down: 401
#GSE64398.1_het_TASTPM: original input has 25697 probesets; mapped probesets: 24643; probes mapped to multiple genes to be removed (except for insulin): 1086; genes with multiple probesets are BH corrected. New data has 16349 genes.
GSE64398.1_het_TASTPM	GeneSymbols
3.85668406626953e-09	Adgrl4
7.25189709761732e-09	Aldh18a1
1.00213134182831e-08	Nfrkb
1.91697116858583e-08	Cdk16
9.42334801668266e-08	Psme2
1.56444268652383e-07	Arc
1.56832872761551e-07	Rab8a
2.22414992108953e-07	Nyap1
3.21928834321886e-07	Icam2
3.55217350197958e-07	Rassf1
3.66802793246692e-07	Pecam1
9.23312579246501e-07	Fzd2
9.60674833524195e-07	Itfg2
1.02493406746495e-06	Akap12
1.09854602422094e-06	Ppp3r1
1.46979986523863e-06	Rnf25
1.90973391130314e-06	Lmbr1l
2.10360924258675e-06	Ergic1
3.9448453563268e-06	Tatdn2
4.0338398720585e-06	Zfp316
4.54738407805647e-06	Mkks
4.56169066461622e-06	Blmh
6.63991432589603e-06	Hspa12b
6.67604629822231e-06	Cd3eap
7.06497974026065e-06	Riox1
7.3397300209692e-06	Dnajc7
7.7290341137173e-06	Cbx8
8.49663781831615e-06	Cnot11
8.54511654663512e-06	Fzd3
8.60465033727788e-06	Zadh2
9.08126407887037e-06	Pglyrp1
9.38241499123242e-06	Pigt
9.49983540314709e-06	Sbds
1.19865680470003e-05	Ogdh
1.2176928998733e-05	Cort
1.24942364195197e-05	Fbxo46
1.59915622626892e-05	Tek
1.74344042551823e-05	Cldn5
1.75423025430023e-05	Rpa3
1.7865561525764e-05	Srrm2
1.84685435281835e-05	Rgs5
1.97969593363443e-05	Smarce1
2.04416623348956e-05	Atp1a2
2.05627313408679e-05	Rorb
2.17358736763368e-05	Esam
2.21079333355758e-05	Pfdn2
2.22284411732693e-05	Dusp1
2.32799152505494e-05	Ccdc184
2.38751488044941e-05	Mustn1
2.41048628849727e-05	Cdkn1a
2.49474383364952e-05	Fos
2.55471213010863e-05	Csde1
2.66970163174838e-05	Vamp1
3.2609247486078e-05	Leo1
3.46208855808304e-05	Icmt
3.56076710597505e-05	Trappc3
3.69592205229622e-05	Mfn2
3.93604317398157e-05	Gata2
3.99997037675047e-05	Ppm1l
4.66946107300297e-05	Klf2
4.7135976567117e-05	Zfp101
4.87893161529807e-05	Cox6a2
5.03341360818247e-05	Rell1
5.40455804085844e-05	Urm1
5.42191115243723e-05	Coq10b
5.43549262773946e-05	Rita1
5.55482833012815e-05	Ier3
5.58523821745109e-05	Sirt1
6.04040929904844e-05	Dusp14
6.16563178679317e-05	Trove2
6.20690545074101e-05	Prpf19
6.28496767966266e-05	Herpud1
6.71757123601165e-05	Whrn
6.90717035013202e-05	Gripap1
7.10454782706816e-05	Unc45b
7.12469356002523e-05	Cxcl12
7.15887848497278e-05	Sik2
7.78943758444014e-05	Hnrnpl
7.94674452615741e-05	Pik3r3
7.94853659648939e-05	Fxyd5
8.20749880541002e-05	Per1
8.94655258595993e-05	Alas2
9.21703732415469e-05	Hira
9.44963316775829e-05	Vegfa
9.8781357323047e-05	Nrarp
0.000105150180053028	Tob2
0.000108323923674687	Wfdc1
0.000110990459957358	Cask
0.0001134765805311	Pvalb
0.000115876568198492	8430408G22Rik
0.000118878073085489	Clk3
0.000127319278821716	Tbp
0.000135228610277715	Abca15
0.000138164012935766	Mrpl40
0.000140122165526348	Gucy2g
0.000140202474651297	Slc25a44
0.000140400336077908	Fhdc1
0.00014090387703249	Amer2
0.000143979219243138	Mrm1
0.00014936955345801	Nploc4
0.000149724750926425	Ttyh3
0.000149909850285103	Gstt1
0.000151324905739911	Fkbp2
0.000151751720849825	Icam4
0.000161171593765435	Rrm1
0.000163152632642445	Katna1
0.000164717174790877	Iffo2
0.000165413391470766	Cpa2
0.000174315028748411	Ramp3
0.000177734945846259	Mob2
0.000178414638385554	Zfp275
0.000181158096042099	Axin2
0.000186124236706846	Tmem39a
0.000187011524397344	C2cd2
0.000190069990667068	Mmgt2
0.000190738753735882	Srxn1
0.000195286099225723	Entpd5
0.000195774969658452	Hbegf
0.000196130977474685	Zfp276
0.000199473367365976	Xpo7
0.000199868742622613	Chtop
0.000209745602842935	Srcin1
0.000212317392944997	Lrif1
0.000225540116417504	Opa3
0.000228595744439883	Mthfd2
0.000248538665233548	Zbtb21
0.000250387727015309	Fstl4
0.000251019279947636	Cdkn2c
0.000252107069442237	Sertad3
0.00025316778052147	Rapgef4
0.00026301739160642	Ece1
0.000263671833741306	Arl16
0.000265768518127735	Tmx1
0.000267077916500034	Ggt7
0.000271192741176681	Mslnl
0.000279558584176306	Ubqln4
0.000296621767665343	Vapb
0.000296887084434337	Stk17b
0.000310040963242486	Snrpd1
0.000312858888630162	Usp54
0.000317227812921534	Sertad1
0.000322112797815403	Slc38a2
0.000330698499440756	Prr15
0.000332147821412856	Ddb1
0.000332202644285193	Heg1
0.0003324074270224	Bax
0.000334860527924488	Alg8
0.000335012275023861	Mkx
0.000335065017658763	Cacfd1
0.000335624183257615	Stac3
