# 2017-02-01
# Input score file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//jackknife_early_down_regulation_mixed_model_results.tsv
# Input erminej file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/ermineJ/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm_all_processes//2017-02-01_geneset_500/ermineJ_jackknife_early_down_regulation_mixed_model_results.tsv
# only top 50 pathways
# only top 200 genes from the score file are shown ranking in ()
Name	ID	CorrectedPvalue	top_genes	NumGenes	MFPvalue	NumProbes	RawScore	Pval	CorrectedMFPvalue	Multifunctionality	Same.as	GeneMembers
cellular response to oxygen-containing compound	GO:1901701	0.0177975	Src(15), Crhbp(16), Itpr2(17), Zfp277(25.5), Pik3r3(28), Trpc6(30), Irf1(32), Ptk2(43), Snw1(55), Stxbp4(71), Nsmf(78), Cebpb(95), Agap3(99), Srsf3(100), Gbp2(186), Egr3(187)	348	0.001582	348	0.04988574	1.4e-05	1	0.992		Aacs|Abl1|Abl2|Acaca|Adam9|Adcy6|Adcy7|Add1|Adnp2|Adprhl2|Agap3|Akap6|Akap7|Akr1c18|Akt1|Akt3|Apex1|Aplp1|Apoa4|Aqp1|Aqp4|Arhgef2|Atp7a|Axl|Baiap2|Bcar1|Bcl2l1|Blm|Bmp4|Brinp1|Brinp2|Brinp3|C2cd5|Cactin|Capn10|Capn2|Casp9|Cav1|Cav2|Ccl12|Ccs|Cd14|Cd86|Cdc73|Cdh1|Cdk2|Cebpb|Cmpk2|Col16a1|Col1a1|Col1a2|Col4a1|Col6a1|Cpeb1|Cpeb3|Crhbp|Crhr1|Csk|Ctnna1|Ctnnb1|Ctr9|Cxcl16|Cyp1b1|Dab2ip|Dcps|Ddias|Dgat2|Dmtn|Dnm2|Dnmt1|Dnmt3b|Drd1|Egfr|Egr1|Egr2|Egr3|Egr4|Eif4ebp1|Eif4ebp2|Enpp1|Epha3|Ezh2|Fancc|Fbxo32|Fer|Fos|Foxo1|Fxn|Fyn|Gas6|Gbp2|Gck|Ghr|Glrx|Gnas|Gpam|Gpd1|Gper1|Gpld1|Grb10|Grb14|Grb2|Grin2a|Gsk3a|H2afz|Hcn2|Hdac2|Hdac6|Hdac9|Hsp90b1|Htra2|Icam1|Igf2|Igfbp5|Il12a|Il18|Inhba|Inhbb|Inpp5k|Insr|Ipo5|Irak1|Irak2|Irf1|Irf3|Irf8|Irs1|Irs2|Itpr1|Itpr2|Itpr3|Jak2|Kat2b|Kat5|Kcnc2|Kcnk4|Kdm6b|Kl|Klf9|Kmt2e|Lamtor1|Lamtor2|Lamtor4|Lamtor5|Lbp|Lck|Litaf|Lpin1|Lrp6|Lrrk2|Ltk|Ly96|Lyn|Map3k5|Mapk1|Mapk14|Mapk3|Mapk7|Mapk8|Mef2c|Mgst1|Mlxipl|Mmp2|Mpv17|Mrc1|Mt1|Mtdh|Myd88|Mydgf|Myo5a|Myog|Ncl|Ndor1|Ndufa13|Net1|Neurl1a|Nfe2l2|Nfkb1|Nfkbia|Nfkbib|Nfkbil1|Nos1|Nos3|Npas4|Nqo1|Nr1d1|Nr1h3|Nsmf|Ntrk2|Ogt|Osbpl7|Oser1|Oxr1|P2rx4|P2ry6|Paf1|Pak1|Park7|Parp1|Pcgf2|Pdcd10|Pde2a|Pde4d|Pdgfb|Pdgfc|Pdgfra|Pdia3|Pdk2|Pdk3|Pdk4|Pdpk1|Pdxp|Phc1|Phip|Pid1|Pik3ca|Pik3r1|Pik3r2|Pik3r3|Pim1|Pkd2|Pklr|Plcb1|Plekha1|Pparg|Ppargc1b|Ppif|Ppp2ca|Ppp3ca|Prdx1|Prdx2|Prdx3|Prdx5|Prkaa1|Prkaa2|Prkaca|Prkca|Prkcb|Prkce|Prkcz|Prkdc|Ptk2|Ptk2b|Ptk7|Ptpn1|Ptpra|Ptprk|Pxn|Rab10|Rab11b|Rab11fip2|Rab11fip5|Rab13|Rab31|Rab8a|Rab8b|Raf1|Ramp3|Ranbp1|Rangap1|Rap1b|Rapgef1|Rapgef2|Rapgef3|Rarg|Rela|Rhob|Ripk2|Rnf4|Romo1|Rora|Rorb|Rps6ka2|Rps6kb1|Rragc|Rragd|Ruvbl2|Rxrb|Selt|Setx|Sfrp1|Sgk1|Sh2b2|Shc1|Sik2|Sin3a|Sipa1|Sirt1|Sirt2|Slc25a33|Slc2a8|Slc38a9|Slc8a1|Slc8a3|Slc9a1|Slit2|Smarcc1|Smyd3|Snw1|Socs2|Sod1|Sod2|Sod3|Soga1|Sorbs1|Sox4|Sox9|Spidr|Src|Srebf1|Srsf3|Stat1|Stat3|Stat5a|Stat6|Stk25|Stxbp4|Tbc1d4|Tead2|Tesc|Tgfb1|Ticam1|Tirap|Tlr2|Tnfaip3|Tnip2|Traf2|Traf6|Trem2|Trp53inp1|Trpc6|Tsc2|Twf2|Ubr1|Ubr2|Usf1|Vamp2|Vcam1|Vimp|Xbp1|Yap1|Ywhag|Zc3h12a|Zeb1|Zfp106|Zfp277|Zfp580|Zfp709|
regulation of cellular component movement	GO:0051270	0.02034	Src(15), Ripk3(19), Arap3(20), Slc9a3r1(21), Ppm1f(22), Ccr5(39), Smad3(41), Ptk2(43), Rapgef4(45.5), Atp1a1(56), Prox1(64), Nsmf(78), Scrt2(84), Ntf3(97), Bag4(104), Emp2(115), Nr2e1(116.5), Prkx(157)	440	0.003822	440	0.05738863	4e-06	1	0.984		2900011O08Rik|4930506M07Rik|Abhd2|Abhd6|Abi3|Abr|Acan|Actn1|Actn4|Acvr1b|Acvr1c|Adam15|Adam17|Adam8|Adam9|Adarb1|Adora1|Adra2a|Adrb1|Ager|Agrn|Agt|Aif1|Akap6|Akt1|Amotl1|Angpt2|Ank2|Anxa3|Anxa5|Ap1ar|Apc|Apex1|Apod|Apoe|Aqp1|Arap1|Arap3|Arhgap4|Arhgdia|Arhgdib|Arsb|Atp1a1|Atp1a2|Atp2a2|Atp8a1|B4galt1|Bag4|Bbs1|Bbs2|Bbs4|Bcar1|Bcas3|Bcl2|Bcl6|Bcr|Bmp4|Bmper|Braf|C1qbp|Calr|Camk1d|Camk2d|Capn7|Cav1|Ccdc23|Ccl12|Ccl19|Ccl25|Ccl4|Ccr5|Cd274|Cd74|Cd81|Cdh1|Cdh13|Cdk5|Cdkn1b|Cfap20|Chrd|Chst3|Cib1|Cited2|Cldn7|Clic4|Cnn2|Col18a1|Col1a1|Coro1a|Coro1b|Coro1c|Cpeb1|Creb3|Csf1|Csf1r|Ctnna1|Ctsh|Cx3cl1|Cx3cr1|Cxcl12|Cxcl14|Cxcl16|Cxcr4|Cygb|Cyp1b1|Dab2|Dab2ip|Dag1|Dapk3|Diap1|Dmtn|Dock10|Dpysl3|Drd1|Dscam|Dsg2|Dsp|Ecm1|Edn1|Ednra|Efna1|Egfl7|Egfr|Elp3|Elp5|Elp6|Emp2|Eng|Enpp2|Epb4.1l5|Erdr1|Ets1|Evl|F2r|Fadd|Fam60a|Fbxo31|Fer|Fes|Fezf2|Fgf1|Fgf10|Fgfr1op|Figf|Flcn|Flrt2|Flt1|Fn1|Furin|Fuz|Fxyd1|Gab1|Gas6|Gcnt2|Glipr2|Gna12|Gna13|Gper1|Gpld1|Grb7|Grem1|Gsn|Gtpbp4|Hace1|Hap1|Has1|Hbegf|Hdac4|Hdac5|Hdac6|Hdac7|Hdac9|Hif1a|Hras|Hspb1|Hyal1|Hyal2|Icam1|Igbp1|Igf1|Igf1r|Igfbp3|Igfbp5|Igsf8|Ikbkap|Il18|Il33|Il6st|Ilk|Insm1|Insr|Irs1|Irs2|Itga2b|Itga3|Itgav|Itgb1|Itgb1bp1|Jak2|Jam3|Kank1|Kcnj2|Kdr|Kiss1r|Kit|Klf4|Krit1|Lama1|Lama2|Lama4|Lama5|Lamp1|Lbp|Lgals3|Lmna|Lpar1|Lrp1|Lyn|Macf1|Magi2|Map2k1|Map2k2|Map2k5|Map3k1|Mapk8|Mapt|Mcam|Mcc|Megf8|Mia3|Mien1|Mif|Mink1|Mkks|Mmp14|Mmp1a|Mmp2|Mmp9|Mmrn2|Mpp1|Msn|Mta2|Mtus1|Myadm|Mylk|Myo1c|Myo1f|Myoc|Mysm1|Nbl1|Nckap1l|Ndrg4|Nefh|Nf1|Nisch|Nog|Notch1|Nr2e1|Nr2f2|Nrp1|Nsmf|Ntf3|Ntrk3|Numb|Olfm1|Onecut2|Osbpl8|P2ry6|Padi2|Pdcd10|Pde4d|Pdgfa|Pdgfb|Pdgfra|Pdgfrb|Pdpk1|Pdpn|Pecam1|Pfn1|Pfn2|Phpt1|Pik3cd|Pik3r1|Pkn1|Pkn2|Pkp2|Pla2g7|Plau|Plcb1|Pld1|Pld2|Plvap|Plxna2|Plxna4|Plxnb2|Plxnb3|Plxnd1|Ppap2b|Ppargc1a|Ppm1f|Ppp2r3a|Prcp|Prkca|Prkce|Prkd1|Prkd2|Prkg1|Prkx|Prox1|Prr5l|Pten|Ptk2|Ptk2b|Ptp4a1|Ptpn23|Ptprg|Ptprk|Ptprr|Ptpru|Ptprz1|Rab11a|Rab5a|Rabgef1|Rac1|Rac2|Rap2a|Rap2b|Rap2c|Rapgef2|Rapgef3|Rapgef4|Rarres2|Rcc2|Reln|Rffl|Rgcc|Rhod|Ripk3|Rnf207|Rnf41|Robo4|Rps6kb1|Rras|Rras2|Rreb1|Rtn4|Ryk|S100a14|Sash1|Scai|Scrt2|Sdc3|Sdc4|Selk|Sema3a|Sema3f|Sema4a|Sema4d|Sema5a|Sema6d|Serpinf1|Sfrp1|Sh3bgrl3|Shh|Slc8a1|Slc9a3r1|Slit1|Slit2|Smad3|Smarca4|Smurf2|Snai1|Sorl1|Sox9|Spag9|Sparc|Spata13|Sphk1|Src|Srcin1|Srf|Srgap1|Srgap2|Srgap3|Sri|Srpx2|Sst|Ssx2ip|Stat3|Stc1|Stk24|Strap|Stx4a|Sulf1|Sumo1|Sun2|Syne2|Tac1|Tacr1|Tbccd1|Tbr1|Tcaf1|Tek|Tgfb1|Tgfb2|Tgfbr1|Tgfbr2|Tgfbr3|Thy1|Tie1|Tirap|Tlr2|Tmod3|Tmsb4x|Tnnc1|Tpm1|Trf|Trib1|Trim32|Trip6|Trp53|Trp53inp1|Twist1|Unc5c|Vash1|Vcl|Vegfa|Vegfb|Vegfc|Vim|Vtn|Was|Wash1|Wdpcp|Wnt4|Wnt5a|Wnt5b|Wnt7a|Zfp580|Zswim6|
regulation of cell motility	GO:2000145	0.02034	Src(15), Ripk3(19), Arap3(20), Slc9a3r1(21), Ppm1f(22), Ccr5(39), Smad3(41), Ptk2(43), Rapgef4(45.5), Prox1(64), Nsmf(78), Scrt2(84), Ntf3(97), Bag4(104), Emp2(115), Nr2e1(116.5), Prkx(157)	400	0.00474	400	0.05244521	8e-06	1	0.978		2900011O08Rik|4930506M07Rik|Abhd2|Abhd6|Abi3|Abr|Acan|Acvr1b|Acvr1c|Adam15|Adam17|Adam8|Adam9|Adarb1|Adora1|Adra2a|Ager|Agt|Aif1|Akt1|Amotl1|Angpt2|Anxa3|Anxa5|Ap1ar|Apc|Apex1|Apod|Apoe|Aqp1|Arap3|Arhgap4|Arhgdia|Arhgdib|Arsb|Atp8a1|Bag4|Bbs1|Bbs2|Bbs4|Bcar1|Bcas3|Bcl2|Bcr|Bmp4|Bmper|Braf|C1qbp|Calr|Camk1d|Camk2d|Capn7|Ccdc23|Ccl12|Ccl19|Ccl25|Ccl4|Ccr5|Cd274|Cd74|Cd81|Cdh1|Cdh13|Cdk5|Cfap20|Chrd|Cib1|Cited2|Cldn7|Clic4|Cnn2|Col18a1|Col1a1|Coro1a|Coro1b|Coro1c|Cpeb1|Creb3|Csf1|Csf1r|Ctnna1|Ctsh|Cx3cl1|Cx3cr1|Cxcl12|Cxcl14|Cxcl16|Cxcr4|Cygb|Cyp1b1|Dab2|Dab2ip|Dag1|Dapk3|Diap1|Dmtn|Dock10|Dpysl3|Drd1|Ecm1|Edn1|Ednra|Efna1|Egfl7|Egfr|Elp3|Elp5|Elp6|Emp2|Eng|Enpp2|Epb4.1l5|Erdr1|Ets1|Evl|F2r|Fadd|Fam60a|Fbxo31|Fer|Fes|Fgf1|Fgf10|Fgfr1op|Figf|Flcn|Flrt2|Flt1|Fn1|Furin|Fuz|Gab1|Gas6|Gcnt2|Glipr2|Gna12|Gna13|Gper1|Gpld1|Grb7|Grem1|Gsn|Gtpbp4|Hace1|Has1|Hbegf|Hdac4|Hdac5|Hdac6|Hdac7|Hdac9|Hif1a|Hras|Hspb1|Hyal1|Hyal2|Icam1|Igf1|Igf1r|Igfbp3|Igfbp5|Igsf8|Ikbkap|Il18|Il33|Il6st|Ilk|Insm1|Insr|Irs1|Irs2|Itga2b|Itga3|Itgav|Itgb1|Itgb1bp1|Jak2|Jam3|Kank1|Kdr|Kiss1r|Kit|Klf4|Krit1|Lama1|Lama2|Lama4|Lama5|Lbp|Lgals3|Lmna|Lpar1|Lrp1|Lyn|Macf1|Magi2|Map2k1|Map2k2|Map2k5|Map3k1|Mapk8|Mcam|Mcc|Mia3|Mien1|Mif|Mink1|Mkks|Mmp14|Mmp1a|Mmp2|Mmp9|Mmrn2|Mpp1|Msn|Mta2|Mtus1|Myadm|Mylk|Myo1c|Myo1f|Myoc|Mysm1|Nbl1|Nckap1l|Ndrg4|Nf1|Nisch|Nog|Notch1|Nr2e1|Nr2f2|Nsmf|Ntf3|Ntrk3|Numb|Olfm1|Onecut2|Osbpl8|P2ry6|Padi2|Pdcd10|Pdgfa|Pdgfb|Pdgfra|Pdgfrb|Pdpk1|Pdpn|Pecam1|Pfn1|Pfn2|Phpt1|Pik3cd|Pik3r1|Pkn1|Pkn2|Pkp2|Pla2g7|Plau|Plcb1|Pld1|Pld2|Plvap|Plxna2|Plxnb2|Plxnb3|Plxnd1|Ppap2b|Ppargc1a|Ppm1f|Ppp2r3a|Prcp|Prkca|Prkce|Prkd1|Prkd2|Prkg1|Prkx|Prox1|Prr5l|Pten|Ptk2|Ptk2b|Ptp4a1|Ptpn23|Ptprg|Ptprk|Ptprr|Ptpru|Ptprz1|Rab11a|Rab5a|Rabgef1|Rac1|Rac2|Rap2a|Rap2b|Rap2c|Rapgef2|Rapgef3|Rapgef4|Rarres2|Rcc2|Reln|Rffl|Rgcc|Rhod|Ripk3|Rnf41|Robo4|Rps6kb1|Rras|Rras2|Rreb1|Rtn4|S100a14|Sash1|Scai|Scrt2|Sdc3|Sdc4|Selk|Sema3a|Sema4a|Sema4d|Sema5a|Sema6d|Serpinf1|Sfrp1|Sh3bgrl3|Shh|Slc8a1|Slc9a3r1|Slit2|Smad3|Smarca4|Smurf2|Snai1|Sorl1|Sox9|Spag9|Sparc|Spata13|Sphk1|Src|Srcin1|Srf|Srgap1|Srgap2|Srgap3|Srpx2|Sst|Ssx2ip|Stat3|Stc1|Stk24|Strap|Stx4a|Sulf1|Sun2|Syne2|Tac1|Tacr1|Tbccd1|Tcaf1|Tek|Tgfb1|Tgfb2|Tgfbr2|Tgfbr3|Thy1|Tie1|Tirap|Tlr2|Tmsb4x|Tpm1|Trf|Trib1|Trim32|Trip6|Trp53|Trp53inp1|Twist1|Unc5c|Vash1|Vcl|Vegfa|Vegfb|Vegfc|Vim|Vtn|Was|Wash1|Wdpcp|Wnt4|Wnt5a|Wnt5b|Wnt7a|Zfp580|Zswim6|
chemical homeostasis	GO:0048878	0.02034	Tap2(8), Slc9a3r1(21), Mcur1(24), Trpc6(30), Btbd9(36), Ccr5(39), Ptk2(43), Pde3b(47), Car12(51), Atp1a1(56), Ehd1(63), Aplp2(90), Arf1(106)	443	0.01938	443	0.05403735	2.4e-05	0.92969151	0.985		Aacs|Abcb7|Abcg1|Abl1|Abl2|Acaca|Aco1|Adcyap1|Adgrf5|Adnp|Adra1a|Adra2a|Adrb1|Ager|Agt|Akt1|Alas2|Alox12b|Aloxe3|Angptl4|Ank1|Ank2|Ank3|Ankrd26|Aplp2|Apoa1|Apoa2|Apoa4|Apoc2|Apoe|App|Aqp1|Aqp11|Aqp4|Aqp9|Arf1|Asph|Aspscr1|Atox1|Atp13a4|Atp1a1|Atp1a2|Atp1a3|Atp1b1|Atp1b2|Atp1b3|Atp2a1|Atp2a2|Atp2b2|Atp2c1|Atp5b|Atp6ap1|Atp6v0a1|Atp6v0a2|Atp6v1b1|Atp7a|B2m|Bad|Bak1|Bax|Bbc3|Bcap31|Bcl2|Bdh2|Btbd9|C1qtnf3|Cacna1a|Cacna1c|Cacna1g|Cacnb4|Calb2|Calca|Camk2d|Car12|Car14|Car2|Car4|Car7|Cartpt|Cav1|Ccdc22|Ccdc47|Cckbr|Ccl19|Ccr5|Cdh1|Cebpa|Cherp|Chp1|Cib2|Ckb|Clcn3|Cldn1|Clic4|Cln3|Cln5|Cln6|Clstn1|Cnga1|Cnnm2|Cnr1|Col4a3bp|Commd1|Cp|Crhr1|Crtc2|Cry2|Csmd1|Ctsh|Cul5|Cutc|Cyb5r4|Cyp11b2|Cyp26b1|Ddb1|Ddit3|Dgat1|Dgat2|Dhps|Dlg4|Drd1|Edn1|Ednra|Ednrb|Egfr|Egln1|Ehd1|Eif2ak1|Enpp1|Epas1|Ephx2|Epor|Ero1lb|F2r|Fabp3|Fam20a|Fbxl5|Fech|Fis1|Fitm2|Fkbp1a|Fkbp1b|Foxo1|Fth1|Fxn|Fxyd1|Fzd2|G6pc|Gak|Gas6|Gata2|Gba|Gck|Gja1|Gna13|Gna15|Gnas|Gnb1|Gng3|Got1|Gpam|Gper1|Gpi1|Gpr12|Gpr3|Gprc5b|Grik2|Grin1|Grina|Grm1|Hacd3|Heph|Herpud1|Hexb|Hfe|Hif1a|Hk1|Hk2|Hk3|Hkdc1|Hnf4a|Homer1|Homer2|Hrh3|Htt|Hyal2|Ibtk|Icam1|Idua|Igf1|Igfbp5|Il6st|Immt|Inpp4b|Inpp5k|Insr|Ireb2|Iscu|Itgav|Itgb1|Itpr1|Itpr3|Jak2|Jak3|Jph2|Kcna1|Kcnh2|Kcnj10|Kcnk3|Kcnma1|Kdr|Kl|Krt1|Lamtor1|Lcat|Lck|Ldlrap1|Lpar1|Lpl|Lrp5|Lrp6|Lyst|Mafg|Mbd5|Mchr1|Mcoln1|Mcu|Mcur1|Mfi2|Micu1|Micu2|Mlxipl|Mon1a|Mt1|Mt2|Mt3|Mtf1|Mtss1|Mttp|Narfl|Ncoa5|Ncor1|Ncor2|Ndfip1|Ndn|Neo1|Ngfr|Nmb|Nol3|Nos1|Npc1|Npc2|Npff|Npy1r|Npy2r|Nr1d2|Nr1h2|Nr1h3|Nubp1|Nus1|Ogt|Oprl1|Ormdl3|Oxt|Oxtr|P2rx7|P2ry1|Pde3b|Pdgfra|Pdk2|Pdk3|Pdk4|Pex2|Pfkm|Picalm|Pik3ca|Pik3cb|Pik3r1|Pik3r2|Pkd1|Pkd2|Pkp2|Pla2g6|Plcd1|Plcg2|Pml|Pold1|Pparg|Ppp1r3g|Ppp2ca|Ppp3ca|Ppt1|Pqlc2|Prcp|Prkaa1|Prkaa2|Prkaca|Prkca|Prkcb|Prkce|Prkg1|Prnp|Psen1|Psen2|Pth1r|Pthlh|Ptk2|Ptk2b|Ptpn11|Pvalb|Pygl|Pygm|Rab11b|Rab11fip2|Rab11fip5|Rab39|Rab7|Raf1|Rap1gds1|Rhcg|Ric3|Rmdn3|Rora|Ryr1|Ryr3|S100b|Scnn1a|Selt|Sesn2|Sesn3|Sfxn1|Sfxn2|Sfxn3|Sfxn4|Sfxn5|Sgk1|Sh2b2|Sidt2|Sin3a|Sirt1|Slc11a1|Slc11a2|Slc12a5|Slc17a7|Slc22a17|Slc24a2|Slc24a3|Slc25a23|Slc25a27|Slc25a28|Slc26a4|Slc30a1|Slc30a3|Slc30a4|Slc30a5|Slc31a1|Slc31a2|Slc35g1|Slc37a1|Slc37a3|Slc37a4|Slc39a13|Slc39a4|Slc39a6|Slc40a1|Slc4a2|Slc4a3|Slc4a4|Slc4a7|Slc4a8|Slc6a12|Slc8a1|Slc8a2|Slc8a3|Slc8b1|Slc9a1|Slc9a2|Slc9a3r1|Slc9a8|Slc9a9|Smdt1|Soat1|Socs6|Sod1|Sod2|Sox4|Spop|Srf|Stat1|Stat3|Stau1|Stc1|Stc2|Steap2|Stim2|Stk11|Stoml2|Stxbp5l|Sv2a|Sypl2|Tac1|Tacr1|Tap2|Tbc1d20|Tbxa2r|Tbxas1|Tcf7l2|Tcirg1|Tesc|Tfr2|Tfrc|Tgfb1|Tgm2|Tmbim6|Tmem64|Tmem97|Tmprss6|Tmtc2|Trf|Trhr|Trim24|Trmt10a|Trp53|Trp63|Trpc1|Trpc3|Trpc4|Trpc5|Trpc6|Trpc7|Trpv4|Trpv6|Ttc7|Usf1|Usf2|Vapb|Vcam1|Vegfa|Vgf|Wfs1|Wnt7b|Xbp1|Xk|
immune response	GO:0006955	0.021357	Irgm2(3), Gbp3(9), Src(15), Herc6(23), Irf1(32), Ccr5(39), Smad3(41), Ptk2(43), Lgals1(69), Emp2(115), Irgm1(120), Tinagl1(160), Gbp2(186)	308	0.003254	308	0.04406054	4.2e-05	1	0.968		Abl1|Abl2|Adam15|Adam17|Adar|Ahcy|Ak7|Akirin2|Ankrd17|Anxa3|Apbb1ip|Apoa4|Aqp4|Arhgef2|Atg12|Atg5|Atp7a|Axl|Bcap31|Bcl10|Bcl6|Blnk|Bmi1|Bmpr1a|Bmx|Bst2|C1qa|C1qb|C1qbp|C1qc|C2|C3|C8b|C8g|Cactin|Cblb|Ccl12|Ccl25|Ccl4|Ccl9|Ccr5|Cd14|Cd274|Cd74|Cebpg|Cfp|Chga|Chid1|Cnpy3|Coro1a|Cplx2|Cr1l|Crcp|Crlf2|Csf1|Csf1r|Csf3|Csk|Ctsc|Ctsh|Ctss|Cx3cl1|Cx3cr1|Cxcl12|Cxcl14|Cxcl16|Cyba|Dab2ip|Dapk1|Dapk3|Ddx3x|Dhx58|Dlg1|Dnaja3|Ecsit|Eif2ak2|Emp2|Enpp1|Enpp2|Eprs|Ercc1|Exosc6|Fadd|Fas|Fau|Fbxo9|Fcer1g|Fcgr1|Fcgr2b|Fcgr3|Fcgrt|Fer|Fes|Foxj1|Foxp1|Fyn|Gadd45g|Gas6|Gata2|Gbf1|Gbp2|Gbp3|Gbp7|Gch1|Gper1|H2-Ab1|H2-DMa|H2-DMb1|H2-Eb1|H2-K1|H2-M3|Herc6|Hfe|Hist1h2bc|Hist2h2be|Hrh2|Hspd1|Icam1|Icosl|Ifit2|Ifitm2|Ifitm3|Ifnar2|Igf1r|Il12a|Il13|Il15|Il18|Il18bp|Il1rap|Il20rb|Il34|Ilf2|Inpp5d|Irak1|Irak1bp1|Irak4|Irf1|Irf3|Irf5|Irf8|Irgm1|Irgm2|Itch|Itfg2|Jak1|Jak2|Jak3|Jam3|Kit|Klhl6|Krt1|Lat2|Lbp|Lck|Lcp1|Lgals1|Lgals3|Lgals8|Lgr4|Lig4|Lst1|Ly86|Ly96|Lyn|Lyst|Map3k14|Map3k5|Map4k2|March1|Masp2|Matk|Mavs|Mef2c|Mif|Mlh1|Mmp7|Mr1|Mrc1|Msh2|Msh6|Msrb1|Mst1r|Myd88|Myo1f|Nedd4|Nfil3|Nfkb1|Nkx2-3|Nlrx1|Nod1|Notch1|Nrros|Oasl2|Otud7b|Otulin|P2ry14|Pcbp2|Pglyrp1|Pi4k2a|Pik3ca|Pik3cb|Pik3cd|Plcg2|Plcl2|Plscr1|Pml|Pnma1|Polr3a|Polr3b|Polr3c|Polr3d|Polr3e|Polr3g|Polr3h|Polr3k|Pou2f2|Prdx1|Prkcd|Prkce|Prkd1|Psen1|Psen2|Pstpip1|Ptk2|Ptk2b|Ptpn6|Rab27a|Rasgrp1|Rc3h1|Rc3h2|Rela|Relb|Rftn1|Rfx1|Rgcc|Ripk2|Rnf135|Rnf168|Rnf19b|Rnf8|Rora|Rpl13a|Rsad2|Samhd1|Sarm1|Sbno2|Sdhaf4|Sema4a|Serping1|Slc11a1|Smad3|Smad6|Snap23|Snca|Src|Stat1|Stat6|Swap70|Syncrip|Tbk1|Tbkbp1|Tfe3|Tgfb1|Tgfbr3|Ticam1|Tinagl1|Tirap|Tlr2|Tlr7|Tlr9|Tmem173|Tnfaip3|Tnfaip8l2|Tnfrsf21|Tnfsf13b|Tnk2|Tollip|Traf3|Traf6|Trem2|Tril|Trim11|Trim21|Trim25|Trim26|Trim27|Trim28|Trim32|Trim35|Trim59|Trim62|Trim8|Trp53|Tyk2|Tyrobp|Unc93b1|Vamp2|Vamp7|Vav1|Vegfa|Vtn|Was|Xrcc4|Ywhaz|Zap70|Zbp1|Zfp35|
