# 2017-02-01
# Input score file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//jackknife_late_down_regulation_mixed_model_results.tsv
# Input erminej file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/ermineJ/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm_all_processes//2017-02-01_geneset_500/ermineJ_jackknife_late_down_regulation_mixed_model_results.tsv
# only top 50 pathways
# only top 200 genes from the score file are shown ranking in ()
Name	ID	CorrectedPvalue	top_genes	NumGenes	MFPvalue	NumProbes	RawScore	Pval	CorrectedMFPvalue	Multifunctionality	Same.as	GeneMembers
modulation of synaptic transmission	GO:0050804	8.418e-10	Crhbp(1.5), Mecp2(41.5), Atp2a2(44), Npy5r(61), Ngf(71), Sipa1l1(87), Sorcs3(94), Dlg4(117), Grin2b(119), Kras(120), Nrxn1(122), Rasgrf1(138), Rapgef4(153), Prkcz(164), Car7(175), Itpka(179)	216	1e-12	216	0.04380659	1e-12	7.216e-10	0.979		Abhd6|Adcyap1|Adnp|Adora1|Adra1a|Adrb1|Agt|Anapc2|Arc|Arf1|Arrb2|Asic1|Atad1|Atp2a2|Atp2b2|Baiap2|Bdnf|Braf|Cacna1a|Cacna1b|Cacna2d2|Cacng2|Cacng3|Cacng5|Cacng7|Camk2a|Camk2b|Car2|Car7|Cckbr|Cdc20|Cdk5|Celf4|Chrna4|Chrnb2|Clstn1|Clstn3|Cnih2|Cnih3|Cnr1|Cntn2|Cntnap4|Cpeb1|Cpeb3|Cplx2|Crhbp|Crhr1|Crhr2|Cspg5|Ctnnd2|Cux2|Cx3cr1|Dapk1|Dbi|Dlg4|Dnm1|Drd1|Dtnbp1|Edn1|Egfr|Egr1|Egr2|Eif4ebp2|Ephb2|Gabbr1|Gfap|Gipc1|Glul|Gnai1|Gnai2|Gpm6b|Gria1|Gria2|Gria4|Grik1|Grik2|Grik5|Grin1|Grin2a|Grin2b|Grm1|Grm4|Grm7|Grm8|Gsk3b|Hap1|Hras|Hrh1|Hrh2|Htr7|Htt|Ica1|Itpka|Itpr3|Jph3|Jph4|Kcnc3|Kcnc4|Kcnj10|Kcnn2|Kdr|Kif5b|Kiss1r|Kit|Klhl24|Kras|Lama2|Lgi1|Lrp8|Lrrk2|Lrrtm2|Mapk1|Mapk8ip2|Mecp2|Mef2c|Mgll|Mink1|Mmp9|Mtmr2|Myo6|Napa|Napb|Nat8l|Ncdn|Ncs1|Neto1|Neto2|Neurl1a|Neurod2|Nf1|Nfatc4|Ngf|Ngfr|Nlgn1|Nlgn2|Nlgn3|Nos1|Npy2r|Npy5r|Nr2e1|Nr3c1|Nrgn|Nrxn1|Nsmf|Ntf3|Ntrk2|Ntsr1|Ophn1|Oxt|Oxtr|Paip2|Pebp1|Pfn2|Pick1|Pink1|Pla2g6|Plcl2|Plk2|Pnkd|Ppargc1a|Ppfia3|Ppp3ca|Prkaca|Prkce|Prkcz|Psen1|Psen2|Pten|Ptk2|Ptk2b|Ptpn5|Rab11a|Rab3a|Rab3b|Rab3gap1|Rab5a|Rab8a|Rap1b|Rapgef4|Rapsn|Rasgrf1|Reln|Rgs14|Rims2|Rin1|S100b|S1pr2|Serpine2|Shank3|Sipa1l1|Slc1a3|Slc24a2|Slc30a1|Slc6a1|Snap47|Snca|Sncg|Sorcs3|Sphk1|Srf|Stx1a|Stx3|Stx4a|Stxbp1|Syngr1|Syp|Syt1|Syt12|Tac1|Tacr1|Tor1a|Unc13a|Unc13b|Usp46|Vamp2|Ywhag|
neuron development	GO:0048666	1.01e-09	Nyap1(23), Rbfox2(26.5), Mturn(30), Nr4a2(38), Dlg2(41.5), Mecp2(41.5), Flrt2(55), Gabrb2(60), Ngf(71), Sema7a(90), Prkg1(98), Ss18l1(102), Epha3(108), Lingo1(112), Dlg4(117), Fzd2(134), Rasgrf1(138), Epha5(150), Prkcz(164), Slitrk4(166), Slitrk5(170), Cttn(171), Dab2ip(173)	435	1e-12	435	0.06346487	1e-12	8.418e-10	0.952		4930506M07Rik|Abi2|Abl1|Ablim1|Acsl4|Adcy1|Adcyap1|Afg3l2|Ager|Ahi1|Alcam|Alk|Amigo1|Ank3|Ankrd27|Apbb1|Apbb2|Apc|Apoa1|Apoe|App|Arfgef1|Arhgef28|Arl3|Artn|Ascl1|Atcay|Atf5|Atg7|Atp2b2|Atp7a|Atp8a2|Atp8b1|Atxn10|Atxn2|Aurka|B4gat1|Baiap2|Bbs1|Bbs4|Bcl11b|Bcl2|Bdnf|Becn1|Bhlhe22|Bloc1s1|Bloc1s3|Bloc1s4|Bloc1s5|Bloc1s6|Bmp7|Bmpr1b|Brsk2|Btbd3|Cacna1a|Camsap1|Capzb|Ccdc66|Cck|Cd44|Cdh11|Cdh4|Cdk16|Cdk5|Cdk5r1|Cdkl3|Cdkn1c|Celsr2|Celsr3|Chl1|Chrnb2|Cit|Clmn|Clu|Cngb1|Cnp|Cnr1|Cntn1|Cntn2|Cntnap1|Cntnap2|Cobl|Col25a1|Creb1|Crtac1|Cspg4|Ctf1|Ctnna2|Cttn|Cul4b|Cxcl12|Cxcr4|Cyfip1|Dab1|Dab2ip|Dag1|Dbnl|Dcc|Dclk1|Dcx|Diap1|Dicer1|Dlg2|Dlg4|Dnm2|Dpysl5|Draxin|Drd1|Dscam|Dst|Dtnbp1|Dvl1|Efhd1|Efna1|Efna5|Efnb1|Efnb2|Efnb3|Egfr|Egr2|Ehd1|Elavl4|En2|Enah|Epb4.1l3|Epha3|Epha4|Epha5|Epha7|Epha8|Ephb1|Ephb2|Etv1|Etv4|Evl|Ext1|Farp1|Farp2|Fas|Fezf2|Fgfr1|Fgfr2|Fgfr3|Flot1|Flrt2|Flrt3|Foxg1|Foxp1|Fyn|Fzd2|Fzd3|Gabrb2|Gabrb3|Gap43|Gas7|Gata2|Gba2|Gdpd5|Gfap|Gfra1|Git1|Gja1|Gli2|Gnaq|Gpm6a|Gprin1|Grip1|Gsk3b|Hap1|Hdac2|Herc1|Hes1|Hexa|Hprt|Hs6st1|Htra2|Htt|Ift140|Ift20|Ift88|Igf1r|Igsf9|Ikbkb|Ilk|Insm1|Iqgap1|Ispd|Itgb1|Jak2|Jun|Kalrn|Kcnip2|Kdr|Kif3a|Kif5a|Kif5b|Kif5c|Kirrel3|Klf7|Klk8|L1cam|Lama1|Lama2|Lamb2|Lamc1|Lgi1|Lgi4|Lhx2|Lifr|Lingo1|Llgl1|Lmtk2|Lppr4|Lrp4|Lrrk2|Lst1|Lyn|Map1b|Map1s|Map2|Map2k1|Map4k4|Map6|Mapk8|Mapk8ip2|Mapk8ip3|Mapk9|Mapt|Mecp2|Mef2a|Mef2c|Micall2|Mink1|Mmp2|Mtmr2|Mturn|Mycbp2|Myh10|Myo6|Myo7a|Myoc|Naglu|Nbl1|Ncam1|Ncdn|Nck2|Ndel1|Ndn|Nefh|Neurod2|Nfasc|Nfib|Ngb|Ngf|Ngfr|Nlgn1|Nlgn3|Nog|Notch1|Nphp1|Nphp4|Nptx1|Nr2e1|Nr2f6|Nr4a2|Nrcam|Nrl|Nrn1|Nrp1|Nrp2|Ntf3|Ntn3|Ntng1|Ntng2|Ntrk2|Numb|Numbl|Nyap1|Olfm3|Omg|Onecut2|Otx2|Pacsin1|Pafah1b1|Pak1|Pak2|Pak3|Pak4|Palld|Pbx3|Pdgfb|Picalm|Pip5k1c|Pld2|Plp1|Plxna4|Plxnb1|Ppp1r9a|Pqbp1|Prdm8|Prex2|Prickle2|Prkca|Prkcz|Prkg1|Prmt1|Prmt3|Psen1|Pten|Ptk2|Ptk2b|Ptpn11|Ptprf|Ptprk|Ptpro|Ptprz1|Pvrl1|Rab10|Rab11a|Rab13|Rab35|Rab3a|Rab8a|Rac1|Rac3|Rasgrf1|Rb1|Rbfox2|Reln|Rere|Robo1|Rock2|Rorb|Rpgr|Rpl24|Rtn4|Rtn4r|Rtn4rl1|Ryk|Sall3|Scarf1|Scn1b|Scrib|Sdc2|Sdc4|Sec24b|Secisbp2|Sema3a|Sema3f|Sema4a|Sema4f|Sema5a|Sema6c|Sema7a|Sept2|Sgk1|Shank3|Shc1|Shh|Slc11a2|Slc1a3|Slc4a7|Slc9a3r1|Slc9a6|Slit1|Slit2|Slit3|Slitrk1|Slitrk3|Slitrk4|Slitrk5|Smad4|Smn1|Smo|Snap91|Snapin|Sod1|Sod2|Spr|Sptbn4|Srf|Srgap2|Ss18l1|Stk11|Stmn2|Stmn3|Stmn4|Stx3|Stxbp1|Szt2|Tbc1d24|Tbce|Tenm2|Tenm4|Tgfb2|Thy1|Tmem106b|Tmem30a|Tnc|Tor1a|Trappc4|Trim32|Tspan2|Ttc26|Ttc8|Tubb3|Tug1|Ube4b|Uchl1|Ugt8a|Uhmk1|Ulk1|Ulk2|Unc5a|Unc5b|Unc5c|Usp21|Usp33|Usp9x|Vangl2|Vapa|Vasp|Vcl|Vegfa|Wdpcp|Wdr5|Whrn|Wnt5a|Wnt7b|Xbp1|Zbtb18|Zfp335|Zfyve27|Zpr1|Zswim6|
synapse part	GO:0044456	1.263e-09	Cadps2(14), Slc8a2(32), Dlg2(41.5), Gabrb2(60), Palmd(84), Sept3(85), Sipa1l1(87), Sorcs3(94), Dlg3(111), Dlg4(117), Grin2b(119), Nrxn1(122), Axin2(151), Rapgef4(153), Itpka(179), Atp2b1(189)	422	1e-12	422	0.06527708	1e-12	1.01e-09	0.936		Aak1|Abcc8|Abi1|Ablim1|Ache|Actn1|Adcyap1|Add1|Add3|Adgrl1|Adora1|Adrb2|Adrbk1|Adrbk2|Akap1|Akap9|Amph|Ank1|Ank2|Ank3|Ap1s1|Ap2m1|Ap3d1|Apba1|Apbb1|App|Arc|Arf1|Arfgap1|Arhgap32|Arhgef2|Arrb1|Arrb2|Asap1|Asic1|Asic2|Atad1|Atp1a1|Atp1a2|Atp1a3|Atp2b1|Atp6v0a1|Atp6v0d1|Atp6v1g1|Atp6v1g2|Axin1|Axin2|Baiap2|Bcas1|Bdnf|Bin1|Bmpr2|Cacfd1|Cacna1c|Cacng5|Cad|Cadm1|Cadps2|Calb2|Calca|Cald1|Camk2a|Camk2b|Camk2g|Camk2n1|Capzb|Cask|Cbln1|Cck|Cdh8|Cdk16|Cdk5|Cdk5r1|Chrm1|Chrm3|Chrna4|Chrna5|Chrnb1|Chrnb2|Clcn3|Cln3|Clstn1|Clstn3|Cltc|Cnga1|Cnih2|Cnih3|Cnksr2|Cnn3|Cntnap4|Comt|Cops4|Cops5|Cpe|Cpeb1|Cplx1|Cplx2|Cript|Ctnna2|Ctnnd2|Dab1|Dag1|Dbi|Dbnl|Dclk1|Ddc|Dlg1|Dlg2|Dlg3|Dlg4|Dlgap1|Dlgap2|Dlgap3|Dmtn|Dnaja3|Dnajc5|Dnajc6|Dnm1|Dnm2|Dpysl2|Drd1|Dst|Dtnbp1|Eno2|Epb4.1l1|Epb4.1l3|Epha4|Epha7|Epn1|Eps8|Erc2|Exoc4|F2r|Faim2|Fbxo2|Fus|Fyn|Fzd3|Gabbr1|Gabra3|Gabra4|Gabrb1|Gabrb2|Gabrb3|Gabrd|Gabrg1|Gabrg2|Gad1|Gap43|Gipc1|Glra2|Glrb|Gng3|Gopc|Gper1|Gphn|Gria1|Gria2|Gria3|Gria4|Grid1|Grid2|Grik1|Grik2|Grik4|Grik5|Grin1|Grin2a|Grin2b|Grin2c|Grip1|Grm1|Grm4|Grm7|Grm8|Gsk3b|Homer1|Homer2|Homer3|Hpca|Hspa8|Htr3a|Htr7|Htt|Ica1|Ifngr1|Il1r1|Ilk|Iqsec3|Itga3|Itga8|Itgb1|Itpka|Itpr1|Itsn1|Kcna1|Kcnab2|Kcnb1|Kcnd2|Kcnh1|Kcnj2|Kcnj4|Kcnma1|Kcnn2|Kctd12|Kif3a|Klhl17|L1cam|Lama2|Lamp1|Lgi3|Lin7b|Lin7c|Lpar1|Lrfn1|Lrfn2|Lrfn3|Lrp4|Lrp8|Lrrc4|Lrrk2|Lrrtm2|Lrrtm3|Lyn|Lzts3|Macf1|Madd|Magee1|Magi2|Map1b|Map2|Map3k7|Map4|Mapk10|Mapk8ip2|Mapt|Mib1|Mink1|Mme|Mob4|Mpdz|Mt3|Mtmr2|Myd88|Myh10|Myo5a|Myo5b|Napa|Nck2|Ncoa2|Ncs1|Ndufs7|Nefh|Nefm|Neto1|Neto2|Neurl1a|Nf1|Ngfr|Nipsnap1|Nlgn1|Nlgn2|Nos1|Npy1r|Nr1d1|Nr3c1|Nrgn|Nrxn1|Nrxn2|Nrxn3|Nsf|Nsg1|Nsmf|Nt5e|Ntrk2|Ntsr1|Olfm1|Olfm2|Ophn1|Otof|Oxt|P2rx4|P2ry1|Pacsin1|Pak1|Palm|Palmd|Pcdh8|Pcdhb16|Pclo|Pde2a|Pdlim5|Pdpk1|Pebp1|Pfn2|Pgr|Pi4k2a|Picalm|Pick1|Pja2|Pkp4|Plcb4|Pnmt|Polg|Ppfia3|Ppp1ca|Ppp1cc|Ppp1r9a|Ppp2ca|Ppt1|Prkcg|Prss12|Psd3|Pten|Ptk2b|Ptprn2|Ptpro|Ptprz1|Pvalb|Pvrl3|Rab11b|Rab3a|Rab3b|Rab3d|Rab5a|Rab7|Rab8a|Rab8b|Rapgef3|Rapgef4|Rapsn|Rgs10|Rgs14|Rph3a|Rtn4|Rusc1|Scamp1|Scamp5|Scrib|Sema4b|Sema4f|Sept3|Sept6|Sez6|Sgip1|Shank3|Sharpin|Sipa1l1|Slc17a6|Slc17a7|Slc1a2|Slc1a3|Slc2a3|Slc2a8|Slc30a3|Slc32a1|Slc40a1|Slc6a17|Slc8a1|Slc8a2|Slc8a3|Smo|Snap23|Snap29|Snap91|Snapin|Snca|Sncb|Snph|Snta1|Sorbs2|Sorcs3|Sphk1|Sptbn1|Src|Srcin1|Srgap2|Sri|Srpx2|Sspn|Strn4|Stx1a|Stx2|Stx3|Stx4a|Stx6|Stx7|Stxbp1|Sv2a|Sv2b|Svop|Syn1|Syn2|Syn3|Syne1|Syngr1|Syngr2|Syngr3|Synpo|Syp|Sypl|Sypl2|Syt1|Syt5|Tanc1|Tenm2|Tmem163|Tor1a|Tprgl|Trappc4|Trim9|Unc13a|Unc13b|Ush2a|Usp48|Vamp1|Vamp2|Vamp3|Vps35|Vti1a|Ywhaz|Zc4h2|
dendrite	GO:0030425	1.684e-09	Crhbp(1.5), Kcnq3(8), Slc8a2(32), Pum2(37), Rgs7(40), Dlg2(41.5), Kcnip4(52), Kcnj6(56), Palmd(84), Sipa1l1(87), Dlg3(111), Dlg4(117), Grin2b(119), Elfn1(130), Epha5(150), Rapgef4(153), Itpka(179)	382	1e-12	382	0.06168509	1e-12	1.684e-09	0.942		Abi2|Acad9|Ache|Actn1|Adcy2|Adcy4|Adcy9|Add1|Adnp|Adora1|Adrb2|Adrbk1|Adrbk2|Ago2|Akap9|Amfr|Ank3|Anxa3|Apba1|Apbb1|Apc|Apod|Apoe|Aqp11|Ar|Arhgef15|Arhgef2|Arrb1|Arrb2|Asap1|Asic1|Asic2|Atcay|Atp1a2|Atp1a3|Atp2b2|Atxn10|Azin2|Baiap2|Bcan|Bdnf|Becn1|Bmpr1a|Bmpr2|Bptf|Brd1|Brinp2|Brinp3|Cacna1a|Cacna1b|Cacna1c|Cacna1d|Cacna1g|Cacna1h|Cadm1|Cald1|Camk2a|Camk2b|Camk2n1|Capn2|Capzb|Cask|Cck|Ccng1|Cdk5|Cdk5r1|Chl1|Chrm1|Chrm3|Chrna4|Chrna5|Clcn2|Clip2|Clu|Cnih2|Cnih3|Cnn3|Cntnap4|Cobl|Comt|Cpe|Cpeb3|Cplx1|Cplx2|Cpne6|Crcp|Crhbp|Crhr1|Crhr2|Cript|Crmp1|Ctnnb1|Cyba|Cyp11b2|Dbnl|Dcx|Dennd1a|Dicer1|Dlg2|Dlg3|Dlg4|Dlgap2|Dlgap3|Dlgap4|Dner|Dpysl2|Dpysl5|Drd1|Drp2|Dtnbp1|Dvl1|Eif5a|Elavl4|Elfn1|Epha4|Epha5|Epha7|Ephb2|Exoc4|Farp1|Fas|Fbxo2|Fez1|Fgf13|Flna|Fscn1|Fus|Fxr2|Fzd3|Gabarapl1|Gabbr1|Gabrb1|Gipc1|Glrx|Glrx2|Glrx3|Glrx5|Gnao1|Gnas|Gnb1|Gng13|Gper1|Gria1|Gria2|Gria3|Gria4|Grid1|Grid2|Grik1|Grik2|Grik4|Grik5|Grin1|Grin2a|Grin2b|Grin2c|Grip1|Grk4|Grm1|Grm4|Grm7|Gsk3b|Hap1|Hcfc1|Hcn2|Hcn3|Hdac6|Hdc|Homer1|Homer2|Hpca|Htr7|Htt|Ica1|Ifngr1|Ift20|Ift52|Ift57|Igsf9|Il6st|Ilk|Inpp5j|Itgb1|Itpka|Itpr1|Itpr3|Jph4|Kcna1|Kcna2|Kcnab1|Kcnb1|Kcnc1|Kcnd2|Kcnh1|Kcnip1|Kcnip3|Kcnip4|Kcnj12|Kcnj2|Kcnj4|Kcnj6|Kcnma1|Kcnn2|Kcnq3|Khsrp|Kirrel3|Klhl17|Kndc1|Kpna1|L1cam|Lama2|Lamp1|Lpar1|Lrp1|Lrp4|Lrp8|Lrrc4|Lrrk2|Lzts3|Maf1|Magee1|Magi2|Map1b|Map1lc3b|Map1s|Map2|Map2k1|Map2k4|Mapk1|Mapk8|Mapk8ip1|Mapk8ip3|Max|Mcrs1|Mlph|Mme|Mob4|Mtmr2|Mtor|Myh10|Myo1d|Myo5b|Nap1l4|Ncdn|Ncoa2|Ncs1|Negr1|Nell2|Neurl1a|Nf1|Nlgn1|Nlgn2|Nlgn3|Nos1|Nov|Npff|Nr1d1|Nr3c1|Nrgn|Nsf|Nsmf|Ntrk2|Ntsr1|Ntsr2|Numa1|Opa1|Ophn1|Osbp2|P2rx4|P2ry1|Pak1|Palmd|Pclo|Pcsk2|Pde2a|Pex5l|Pgr|Pi4k2a|Pias3|Pick1|Plcb4|Plk2|Plk3|Plxdc1|Pnmt|Ppp1ca|Ppp1cc|Ppp1r9a|Ppp5c|Ppt1|Prex1|Prkca|Prkcg|Prss12|Psd2|Psen1|Psen2|Pten|Ptk2b|Ptpn5|Ptprk|Ptpro|Ptprz1|Pum2|Rab27a|Rab5a|Rab8a|Rangap1|Rap1gap|Rapgef4|Rbm3|Reln|Rgs10|Rgs11|Rgs12|Rgs14|Rgs7|Rheb|Rin1|Rpl28|Rps3|Rufy3|Sarm1|Scn8a|Sema3a|Sez6|Sharpin|Shh|Sipa1l1|Slc12a5|Slc1a2|Slc1a3|Slc1a4|Slc32a1|Slc38a2|Slc7a10|Slc8a1|Slc8a2|Slc8a3|Slc9a6|Smo|Snap47|Sod1|Sorbs2|Sort1|Srcin1|Srebf2|Srgap2|Sri|Stat1|Stau1|Strn3|Strn4|Stx3|Stx4a|Sumo1|Syn1|Syne1|Synpo|Tacr1|Tanc1|Tenm2|Thy1|Tnk2|Trappc4|Trim9|Trp63|Tsc2|Tubb3|Txn1|Txn2|Txnrd2|Ube2i|Ubxn1|Uhmk1|Whrn|Wls|Ybx1|Zdhhc5|Zfp385a|Zfyve27|Zwint|
synaptic transmission	GO:0007268	2.526e-09	Crhbp(1.5), Cadps2(14), Etv5(26.5), Dlg2(41.5), Mecp2(41.5), Gabrb2(60), Npy5r(61), Cx3cl1(72), Dlg3(111), Dlg4(117), Grin2b(119), Nrxn1(122), Atxn1(142), Slitrk5(170)	206	1e-12	206	0.04373918	1e-12	2.526e-09	0.95	GO:0099536|synaptic signaling, GO:0099537|trans-synaptic signaling, 	Adora1|Adrb1|Adrb2|Agrn|Apba1|Apba2|Apba3|Atxn1|Bdnf|Cacna1a|Cacna1b|Cacna1c|Cacna1g|Cacnb1|Cacnb2|Cacnb3|Cacnb4|Cadps|Cadps2|Cartpt|Cav2|Cdh8|Cdk5|Chrm1|Chrm3|Chrna4|Chrna5|Chrnb1|Chrnb2|Clcn3|Clstn1|Clstn3|Cnih2|Cnih3|Cplx1|Cplx2|Crhbp|Ctnnb1|Cx3cl1|Dlg1|Dlg2|Dlg3|Dlg4|Dlgap1|Dnm1|Doc2a|Doc2b|Doc2g|Drd1|Dvl1|Egr3|Etv5|Exoc4|Fgf12|Gabra3|Gabrb2|Gabrb3|Gabrd|Gabrg1|Gabrg2|Galr3|Gipc1|Gjc1|Gjd2|Glrb|Gpr1|Gpr149|Gria1|Gria2|Gria3|Gria4|Grid1|Grid2|Grik1|Grik2|Grik4|Grik5|Grin1|Grin2a|Grin2b|Grin2c|Grm4|Grm7|Grm8|Hcrtr1|Hrh1|Hrh2|Htr4|Htr7|Kcnma1|Kcnmb4|Kif1b|Kiss1r|Lin7b|Lin7c|Lrp6|Lrrk2|Lynx1|Mapk8ip2|Mecp2|Mef2c|Mink1|Myo5a|Myo6|Napa|Napb|Nlgn1|Nlgn3|Nmbr|Npas4|Npff|Npy1r|Npy2r|Npy5r|Nrxn1|Nrxn2|Nrxn3|Ntf3|Ntsr1|Ntsr2|Oprl1|Otof|P2rx4|P2rx7|Pafah1b1|Park7|Pcdh8|Pcdhb16|Pclo|Pdyn|Pdzd11|Plat|Plcb3|Ppfia3|Ppp3ca|Ppt1|Prkcg|Psen1|Pten|Rab3a|Rab3b|Rab3d|Rab3gap1|Rab8a|Rab8b|Rac1|Rac3|Rapsn|Ric3|Rims2|Rph3a|Scrib|Sez6|Shc3|Slc12a5|Slc17a7|Slc29a1|Slitrk5|Snap23|Snap29|Snap47|Snap91|Snapin|Snca|Sncb|Sncg|Sptbn2|Stx1a|Stx2|Stx3|Stx4a|Stxbp1|Sv2a|Sv2b|Syn1|Syn2|Syn3|Syp|Syt1|Syt11|Syt12|Syt13|Syt16|Syt17|Syt3|Syt4|Syt5|Syt7|Syt9|Sytl2|Tac1|Tacr1|Tacr3|Tmod2|Tpgs1|Trim9|Tspo|Unc13a|Unc13b|Unc13c|Usp14|Vamp2|Vdac1|Vdac3|Wnt7a|Xbp1|
synaptic signaling	GO:0099536	2.526e-09	Crhbp(1.5), Cadps2(14), Etv5(26.5), Dlg2(41.5), Mecp2(41.5), Gabrb2(60), Npy5r(61), Cx3cl1(72), Dlg3(111), Dlg4(117), Grin2b(119), Nrxn1(122), Atxn1(142), Slitrk5(170)	206	1e-12	206	0.04373918	1e-12	2.526e-09	0.95	GO:0099537|trans-synaptic signaling, GO:0007268|synaptic transmission, 	Adora1|Adrb1|Adrb2|Agrn|Apba1|Apba2|Apba3|Atxn1|Bdnf|Cacna1a|Cacna1b|Cacna1c|Cacna1g|Cacnb1|Cacnb2|Cacnb3|Cacnb4|Cadps|Cadps2|Cartpt|Cav2|Cdh8|Cdk5|Chrm1|Chrm3|Chrna4|Chrna5|Chrnb1|Chrnb2|Clcn3|Clstn1|Clstn3|Cnih2|Cnih3|Cplx1|Cplx2|Crhbp|Ctnnb1|Cx3cl1|Dlg1|Dlg2|Dlg3|Dlg4|Dlgap1|Dnm1|Doc2a|Doc2b|Doc2g|Drd1|Dvl1|Egr3|Etv5|Exoc4|Fgf12|Gabra3|Gabrb2|Gabrb3|Gabrd|Gabrg1|Gabrg2|Galr3|Gipc1|Gjc1|Gjd2|Glrb|Gpr1|Gpr149|Gria1|Gria2|Gria3|Gria4|Grid1|Grid2|Grik1|Grik2|Grik4|Grik5|Grin1|Grin2a|Grin2b|Grin2c|Grm4|Grm7|Grm8|Hcrtr1|Hrh1|Hrh2|Htr4|Htr7|Kcnma1|Kcnmb4|Kif1b|Kiss1r|Lin7b|Lin7c|Lrp6|Lrrk2|Lynx1|Mapk8ip2|Mecp2|Mef2c|Mink1|Myo5a|Myo6|Napa|Napb|Nlgn1|Nlgn3|Nmbr|Npas4|Npff|Npy1r|Npy2r|Npy5r|Nrxn1|Nrxn2|Nrxn3|Ntf3|Ntsr1|Ntsr2|Oprl1|Otof|P2rx4|P2rx7|Pafah1b1|Park7|Pcdh8|Pcdhb16|Pclo|Pdyn|Pdzd11|Plat|Plcb3|Ppfia3|Ppp3ca|Ppt1|Prkcg|Psen1|Pten|Rab3a|Rab3b|Rab3d|Rab3gap1|Rab8a|Rab8b|Rac1|Rac3|Rapsn|Ric3|Rims2|Rph3a|Scrib|Sez6|Shc3|Slc12a5|Slc17a7|Slc29a1|Slitrk5|Snap23|Snap29|Snap47|Snap91|Snapin|Snca|Sncb|Sncg|Sptbn2|Stx1a|Stx2|Stx3|Stx4a|Stxbp1|Sv2a|Sv2b|Syn1|Syn2|Syn3|Syp|Syt1|Syt11|Syt12|Syt13|Syt16|Syt17|Syt3|Syt4|Syt5|Syt7|Syt9|Sytl2|Tac1|Tacr1|Tacr3|Tmod2|Tpgs1|Trim9|Tspo|Unc13a|Unc13b|Unc13c|Usp14|Vamp2|Vdac1|Vdac3|Wnt7a|Xbp1|
trans-synaptic signaling	GO:0099537	2.526e-09	Crhbp(1.5), Cadps2(14), Etv5(26.5), Dlg2(41.5), Mecp2(41.5), Gabrb2(60), Npy5r(61), Cx3cl1(72), Dlg3(111), Dlg4(117), Grin2b(119), Nrxn1(122), Atxn1(142), Slitrk5(170)	206	1e-12	206	0.04373918	1e-12	2.526e-09	0.95	GO:0099536|synaptic signaling, GO:0007268|synaptic transmission, 	Adora1|Adrb1|Adrb2|Agrn|Apba1|Apba2|Apba3|Atxn1|Bdnf|Cacna1a|Cacna1b|Cacna1c|Cacna1g|Cacnb1|Cacnb2|Cacnb3|Cacnb4|Cadps|Cadps2|Cartpt|Cav2|Cdh8|Cdk5|Chrm1|Chrm3|Chrna4|Chrna5|Chrnb1|Chrnb2|Clcn3|Clstn1|Clstn3|Cnih2|Cnih3|Cplx1|Cplx2|Crhbp|Ctnnb1|Cx3cl1|Dlg1|Dlg2|Dlg3|Dlg4|Dlgap1|Dnm1|Doc2a|Doc2b|Doc2g|Drd1|Dvl1|Egr3|Etv5|Exoc4|Fgf12|Gabra3|Gabrb2|Gabrb3|Gabrd|Gabrg1|Gabrg2|Galr3|Gipc1|Gjc1|Gjd2|Glrb|Gpr1|Gpr149|Gria1|Gria2|Gria3|Gria4|Grid1|Grid2|Grik1|Grik2|Grik4|Grik5|Grin1|Grin2a|Grin2b|Grin2c|Grm4|Grm7|Grm8|Hcrtr1|Hrh1|Hrh2|Htr4|Htr7|Kcnma1|Kcnmb4|Kif1b|Kiss1r|Lin7b|Lin7c|Lrp6|Lrrk2|Lynx1|Mapk8ip2|Mecp2|Mef2c|Mink1|Myo5a|Myo6|Napa|Napb|Nlgn1|Nlgn3|Nmbr|Npas4|Npff|Npy1r|Npy2r|Npy5r|Nrxn1|Nrxn2|Nrxn3|Ntf3|Ntsr1|Ntsr2|Oprl1|Otof|P2rx4|P2rx7|Pafah1b1|Park7|Pcdh8|Pcdhb16|Pclo|Pdyn|Pdzd11|Plat|Plcb3|Ppfia3|Ppp3ca|Ppt1|Prkcg|Psen1|Pten|Rab3a|Rab3b|Rab3d|Rab3gap1|Rab8a|Rab8b|Rac1|Rac3|Rapsn|Ric3|Rims2|Rph3a|Scrib|Sez6|Shc3|Slc12a5|Slc17a7|Slc29a1|Slitrk5|Snap23|Snap29|Snap47|Snap91|Snapin|Snca|Sncb|Sncg|Sptbn2|Stx1a|Stx2|Stx3|Stx4a|Stxbp1|Sv2a|Sv2b|Syn1|Syn2|Syn3|Syp|Syt1|Syt11|Syt12|Syt13|Syt16|Syt17|Syt3|Syt4|Syt5|Syt7|Syt9|Sytl2|Tac1|Tacr1|Tacr3|Tmod2|Tpgs1|Trim9|Tspo|Unc13a|Unc13b|Unc13c|Usp14|Vamp2|Vdac1|Vdac3|Wnt7a|Xbp1|
