#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE36237_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 64
#Factor: Genotype (2 levels): Tg2576: n=32, WT: n=32
#Factor: Treatment (2 levels): phosphodiesterase_9A: n=32, reference: n=32
#Factor: OrganismPart (2 levels): Hippocampus: n=32, Prefrontal_cortex: n=32
#Factor: Batch (3 levels): Batch_01_27_02_08: n=31, Batch_02_29_02_08: n=8, Batch_03_04_03_08: n=25
#Factor: Gender (1 levels): F: n=64
#Factor: Timepoint (1 levels): 5_months: n=64
#
#
### Model test for factor: Genotype
#p-value: 0.442344614208903; Statistic: 1.44527205328023; Expected: 1.58730158730159; Std.dev: 0.869494823044442; #Cov: 45101
### Model test for factor: Treatment
#p-value: 0.492745857901269; Statistic: 1.35791055044511; Expected: 1.58730158730159; Std.dev: 0.869494823044442; #Cov: 45101
### Model test for factor: OrganismPart
#p-value: 2.73903874768802e-36; Statistic: 33.3051980809472; Expected: 1.58730158730159; Std.dev: 0.869494823044442; #Cov: 45101
### Model test for factor: Batch
#p-value: 1.42949548466383e-22; Statistic: 22.4131032873212; Expected: 1.61246726828211; Std.dev: 0.683145090849827; #Cov: 45101
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#1 sample(s) removed: HippPDE9_TG_1
#Reason for removal: Possibly a sample swamp(should be prefrontal cortex sample) or a mixture of hippocampus and prefrontal cortex sample (sample correlation outlier)
#number of samples after removal: 63
#Factor: Genotype (2 levels): Tg2576: n=31, WT: n=32
#Factor: Treatment (2 levels): phosphodiesterase_9A: n=31, reference: n=32
#Factor: OrganismPart (2 levels): Hippocampus: n=31, Prefrontal_cortex: n=32
#Factor: Batch (3 levels): Batch_01_27_02_08: n=31, Batch_02_29_02_08: n=8, Batch_03_04_03_08: n=24
#Factor: Gender (1 levels): F: n=63
#Factor: Timepoint (1 levels): 5_months: n=63
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Treatment: c('reference'), and OrganismPart: c('Hippocampus') are kept for analysis. 
#New dataset contains 16 samples. Original sample size: 63
#Factor: Genotype (2 levels): Tg2576: n=8, WT: n=8
#Factor: Treatment (1 levels): reference: n=16
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Batch (2 levels): Batch_02_29_02_08: n=8, Batch_03_04_03_08: n=8
#Factor: Gender (1 levels): F: n=16
#Factor: Timepoint (1 levels): 5_months: n=16
#
### Model test for factor: Genotype
#p-value: 0.264992240981195; Statistic: 7.58138322820547; Expected: 6.66666666666666; Std.dev: 1.96835364539471; #Cov: 45101
### Model test for factor: Batch
#p-value: 2.75357276305899e-05; Statistic: 17.4509573112421; Expected: 6.66666666666667; Std.dev: 1.96835364539471; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2018-03-29
#number of rows: 45101
#number of samples: 16
### Model test for factor: Genotype
#p-value: 0.0541418705161415; Statistic: 9.83947988825121; Expected: 6.66666666666667; Std.dev: 1.85170076249589; #Cov: 45101
### Model test for factor: Batch
#p-value: 0.998904750442668; Statistic: 3.04275046015512; Expected: 6.66666666666667; Std.dev: 1.85170076249589; #Cov: 45101
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE36237
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE36237/results/GSE36237_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Treatment: c('reference') are kept for analysis. 
#New dataset contains 16 samples. Original sample size: 16
#Factor: Genotype (2 levels): WT: n=8, Tg2576: n=8
#Factor: Treatment (1 levels): reference: n=16
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Batch (2 levels): Batch_02_29_02_08: n=8, Batch_03_04_03_08: n=8
#Factor: Gender (1 levels): F: n=16
#Factor: Timepoint (1 levels): 5_months: n=16
#
### Model test for factor: Genotype
#p-value: 0.0541418705161415; Statistic: 9.83947988825121; Expected: 6.66666666666667; Std.dev: 1.85170076249589; #Cov: 45101
### Model test for factor: Batch
#p-value: 0.998904750442668; Statistic: 3.04275046015512; Expected: 6.66666666666667; Std.dev: 1.85170076249589; #Cov: 45101
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype, Batch
#Model: model.matrix( ~ Genotype + Batch, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeTg2576, BatchBatch_03_04_03_08
#q value threshold:0.1
#Factor: Batch; baseline: Batch_02_29_02_08, coefficient: BatchBatch_03_04_03_08
#  DE genes: 0, up: 0, down: 0
ProbeName	GeneSymbols	up
1437036_at		0.00315988915853065
1428657_at	Rreb1	0.00351338997059022
1438652_x_at	Pigq	0.00734782919176718
1437276_at		0.0095930406739027
1419516_at	Fam50a	0.0108441891972669
1434956_at	Rnf170	0.0117260231136914
1428557_a_at	Osgepl1	0.0122999331216431
1417892_a_at	Sirt3	0.0124611153030974
1438211_s_at	Dbp	0.0147075060740563
1451434_s_at	Gpatch8	0.015261198062331
1433580_at	Nup54	0.0158366027619744
1451388_a_at	Atp11b	0.0159183689988116
1452738_at	Stoml1	0.0161305676167558
1439571_at		0.0162836125642367
1433980_at	Kat5	0.0163481133126735
1439293_at		0.0164024258558456
1419299_at	Borcs7	0.016413039652087
1452781_a_at	Gtf3c2	0.0165005759050779
1436724_a_at	Eif2d	0.0174873923737514
1428337_at	Mdp1	0.0175715213881396
1428630_x_at	Haghl	0.0178141519903492
1437051_at	Dffb	0.0181480623902768
1440819_s_at	Szt2	0.0183719282758717
1416597_at	Hdgfrp2	0.0188885136190089
1435044_at	Ebf4	0.0189430507969046
1418174_at	Dbp	0.0195507213556237
1424182_at	Acat1	0.0196878791162456
1428065_at	Slc44a2	0.0203985614883188
1457027_at		0.0206540646741196
1422126_a_at	Nudt13	0.0207783957594602
1417026_at	Pfdn1	0.020910012146238
1437207_at	Rnf170	0.0209854314602107
1437380_x_at	Pgd	0.0212348499225104
1436420_a_at	Ipo4	0.0222435592190641
1435744_at	Firre	0.0226304187031018
1421698_a_at	Col19a1	0.02265259107018
1425788_a_at	Echdc2	0.0226639916056032
1420191_s_at	Tmem191c	0.022735123251396
1452792_at	Dzip1	0.0229287927362559
1434501_at		0.0230846419324003
1419657_a_at		0.0233573327817105
1417782_at	Cers4	0.0233904626285927
1435705_at	Zscan18	0.0235374770185907
1437707_at	Prelid3a	0.023946826100209
1434645_at	C530008M17Rik	0.0245022436161007
1436689_a_at	Aldh9a1	0.0245315317609342
1448706_at	Tdp2	0.0246142650523103
1428428_at	Abhd11	0.0249704092030845
1421750_a_at	Vbp1	0.0253314544432967
1426913_at	Lss	0.0254000665437314
1416332_at	Cirbp	0.0264730196229322
1456748_a_at	Nipsnap1	0.026819725742619
1421348_a_at	Cend1	0.0268667310173559
1427604_a_at	Atp9a	0.0269884043852169
1440181_at	Ccdc177	0.0271534788851959
1437999_x_at	Pigq	0.0272033759740526
1425245_a_at	Rgs11	0.0272265510334097
1439239_at		0.02728477714437
1415932_x_at	Atp9a	0.0274694493591742
1456135_s_at	Pxn	0.027535493530293
1439495_at	Uvssa	0.0275617467665381
1416605_at	Nhp2	0.0277394749699228
1428416_at	Zc2hc1a	0.0277777306099053
1436294_at	Ankrd29	0.0282068135044255
1422695_at		0.0282546043386896
1435258_at	Tmem141	0.0284048332341117
1434426_at	Ncapd3	0.0284780041487933
1417512_at	Evi5	0.0286286075534536
1449168_a_at	Akap2|Pakap	0.0286738542045972
1421739_a_at	Matk	0.0287099035531609
1416680_at	Ube3a	0.0288233278122032
1436033_at	Fam214a	0.0291734319031283
1439073_at		0.0292440725239567
1423712_a_at	Qars	0.0292568090345039
1429771_at		0.0296486763970139
1442155_at		0.0296535671009416
1435281_at	Cpt1c	0.0297337258785294
1439007_at	Alg6	0.029957576226814
1437483_at	Zfp513	0.0299743634173641
1417265_s_at	Coq5	0.0304256551708289
1429248_at	Apopt1	0.030623442054832
1448102_a_at	Wdr61	0.0306659064076131
1436104_a_at	Ccdc74a	0.0307126111490387
1443167_at		0.0307515282534663
1425323_a_at	Fam173a	0.030796938242125
1428915_at	Sirt5	0.0308649869157366
1424135_at	Rspry1	0.0309838012707167
1438238_at	2010315B03Rik	0.0311304914290345
1423740_a_at	Rbm10|Gm15455	0.0311922291671451
1458355_x_at	Wdr92	0.0315069947150884
1456557_at	Ccdc30	0.0317111463278689
1437724_x_at	Pitpnm1	0.0317421620252496
1448448_a_at	Chkb|Gm44502	0.0319196185893317
1439450_x_at	Washc4	0.0323077486728946
1434723_at	E130307A14Rik	0.0323529118589246
1445557_at		0.0324568517055271
1426031_a_at	Nfatc2	0.0330680894453186
1458017_at		0.033361089559526
1424478_at	Bbs2	0.0334864612616014
1434408_at	Atxn3	0.0335028193925546
1423930_at	Anapc4	0.0335863077936619
1436358_at		0.0337967305780962
1426951_at	Crim1	0.0338845039261288
1435392_at	Wdr17	0.0339903441216391
1438781_at		0.0341070241625845
1460395_at	Nudcd3	0.0341463908875924
1427544_a_at	Papola	0.0341765853271752
1429958_x_at	Haghl	0.0342869004140492
1430798_x_at		0.0343429342914027
1439256_x_at	Gpr137b-ps|Gpr137b	0.034420977427555
1429008_at	Ufl1	0.034584141785279
1445234_at	C130030K03Rik	0.0350378927992875
1433636_at	Bms1	0.0350683043440708
1446167_at		0.0351070516643095
1428449_at	Gtf3c2	0.0351100069802645
1424666_at	Gpatch8	0.035148190899289
1431337_a_at	Fam45a	0.0351746512746494
1428332_at	Pik3ip1	0.0352416123411953
1417707_at	N4bp2l1	0.0352577878420354
1452631_at	Rufy2	0.0353796887125644
1435152_at	Leng8	0.0353973985051303
1428930_at	Tmem29	0.0354355929351539
1436247_at	Ints2	0.0355270243967069
1418040_at	Tmem186	0.0357278038191345
1432418_a_at	Ckmt1	0.035735762580771
