#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL7202
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE15056_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 41267
#number of samples: 4
#Factor: Genotype (2 levels): Tg2576: n=2, WT: n=2
#Factor: OrganismPart (1 levels): Hippocampus: n=4
#Factor: Gender (1 levels): F: n=4
#Factor: Timepoint (1 levels): 17_months: n=4
#
#
### Model test for factor: Genotype
#p-value: 0.36912159047211; Statistic: 36.9590874832353; Expected: 33.3333333333333; Std.dev: 9.29459195436456; #Cov: 41267
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE15056
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE15056/results/GSE15056_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#4 samples, 41267 probes
#coefficients: (Intercept), GenotypeTg2576
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeTg2576
#  DE genes: 0, up: 0, down: 0
#GSE15056_Tg2576: original input has 41267 probesets; mapped probesets: 29116; probes mapped to multiple genes to be removed (except for insulin): 1248; genes with multiple probesets are BH corrected. New data has 18406 genes.
GSE15056_Tg2576	GeneSymbols
1.4311973008125e-05	Fam199x
4.9077538191982e-05	Tmco6
0.000164335466292764	Gata6
0.000312309769861263	Ccl3
0.000392854384174551	Gm2109
0.000478624897244778	Pdlim5
0.000583596384775096	Brd8
0.000605824049902606	St14
0.000730261634148791	Art5
0.000800154393129897	Cldn7
0.000812458515121502	Cyp4a30b
0.000910819934300244	Olfr155
0.000916523804731141	C3
0.00095503518830258	Rhox5
0.000956940779442296	Eddm3b
0.000959630367035552	Capn6
0.000962158138198168	2410137M14Rik
0.000973788535272377	Defb38
0.00102125178991388	Ccl4
0.00107799968579261	Lyg1
0.00114402083329644	Entpd8
0.00117339610346396	Trim30d
0.0012163516918898	Cntnap5c
0.00122396821058082	4930505A04Rik
0.00123274494640815	Olfr589
0.00131866777406348	Ccl5
0.00139355010991468	Fcer2a
0.00142736091162712	Six3os1
0.00153404338179034	1700100I10Rik
0.00154815388943852	Gm128
0.00156810362800644	2410003L11Rik
0.00163878490307987	Epb41l5
0.00167637618688326	Cpn1
0.00168959248541116	A930001C03Rik
0.00173710466963161	Olfr985
0.00178990299551764	Clec12a
0.00181234327909845	Zfp352
0.00181398749960658	Hars
0.00182457803268876	Cst7
0.00185145982964592	Cd14
0.001930382454178	Tff3
0.00199300252228564	Slfn14
0.00201381411722735	Klhdc7a
0.0020177617584349	Vmn1r11
0.00202820590071044	Tas1r2
0.00207090406489402	Gspt1
0.00211211235695138	Slc5a1
0.0021273871471576	Cd68
0.00218740576114939	Olfr1453
0.00219914637897638	1810011O10Rik
0.00225775039123744	Ccdc78
0.00226022047430594	Car6
0.00226173250588954	1700031L13Rik
0.00226427000683047	Cd247
0.0022669853827046	Olfr1324
0.00229140339016012	Olfr700
0.00231935715513464	Gm2447
0.00235037951299416	Tgm1
