#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL81.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new//AD_mouse_model_project/data_and_QC/gemma_data/unfiltered_exp_data//27_GSE1556_expmat.unfilt.data.txt.gz
#No probes removed due to missing value.
#
#number of rows: 12488
#number of samples: 4
#Factor: Genotype (2 levels): Tg2576: n=2, WT: n=2
#Factor: OrganismPart (1 levels): Hippocampus: n=4
#Factor: Gender (1 levels): F: n=4
#Factor: Timepoint (1 levels): 12_months: n=4
#
#Log2 tranformation performed
#Before transformation range: 0.8 to 230476
#After log2 transformation: -0.321928094887362 to 17.8142570017348
### Model test for factor: Genotype
#p-value: 0.029177938236557; Statistic: 36.3576506079682; Expected: 33.3333333333333; Std.dev: 2.04295163058691; #Cov: 12488
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE1556
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE1556/results/GSE1556_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#4 samples, 12488 probes
#coefficients: (Intercept), GenotypeTg2576
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeTg2576
#  DE genes: 0, up: 0, down: 0
#GSE1556_Tg2576: original input has 12488 probesets; mapped probesets: 9739; probes mapped to multiple genes to be removed (except for insulin): 333; genes with multiple probesets are BH corrected. New data has 7919 genes.
GSE1556_Tg2576	GeneSymbols
0.000143264555078974	Ngf
0.000293480743900904	Cftr
0.000488845085010324	Map3k6
0.000542330679794804	Ptger3
0.000741444906102632	Sass6
0.000778567398995385	Folr2
0.000789225671347612	Eya3
0.000895125131196189	Gzmf
0.000915278550253351	Col11a2
0.000996262043176435	Sbp
0.00107426212460399	Smad3
0.00111000118798641	Nmu
0.00113447567923634	Agpat6
0.0011407829308736	Fzd6
0.00118307250997774	Clec4e
0.00123334284391866	Slc22a2
0.00125090124829804	Cenpk
0.00133669091016904	Syne4
0.00203785241139785	Arl4a
0.00207012436531987	Ddx49
0.00222441773367848	Mrto4
0.00234188949257954	P2rx6
0.00240954411649627	Rbpms
0.00259366842589217	Lrp5
0.00275008107258131	Dvl3
0.00279071923474482	Bmpr1a
0.00284226869682979	Aplf
0.00286394724083842	Zfp276
0.00300915251906455	Spag5
0.00326498461851293	Cd2bp2
0.00330297173796024	Inhbb
0.00355337956398408	Iqgap1
0.00360668834176383	Ptgis
0.0036131665861915	Pcsk4
0.0038989685003232	Ccnb1ip1
0.00391704697403274	Irg1
0.00430015255114041	Adh7
0.0043432350482057	Mdm1
0.00438325248495519	Gm10228
0.00446328430761152	Lmx1b
0.00450174534258947	Smagp
0.0046135909522281	Ercc4
0.00480433592989925	Twf1
0.00482164694436165	Serpina12
0.00512665602606303	Traf1
0.00534787675579135	Eepd1
0.00554419508981959	Kcnd1
0.00564581635659842	Scn8a
0.005661296367327	Wnt6
0.00567749120652663	Zfp92
0.00571389886162926	Gipc2
0.00599520079855444	Ninj1
0.00611008012398962	Vps45
0.00611193591749703	1700113A16Rik
0.00647464265556691	Serpina10
0.00669152613925202	1110054M08Rik
0.00676440216885038	Csnk1d
0.00683993220311281	Rfx1
0.00686910485837702	Ifit2
0.00771317989959507	Rbfox2
0.00778255176586903	P4ha1
0.00792892262854644	Cherp
0.00797296671696962	Pck2
0.00839192196078798	Cdc23
0.00864626780322122	Enkd1
0.0087804782713808	Hrk
0.00886833879212597	Hcrt
0.00888994754839395	Hoxd12
0.00898684511035077	Asic5
0.00916026741888598	Recql5
0.00916732561236069	Hal
0.0094714714296619	Ankrd40
0.00956213337263207	B3gnt2
0.00979277163259081	Tll1
0.0100128419330636	Lrrn1
0.0103672045670778	Ythdf2
0.0104040398579782	Sstr3
0.0106379868364706	Gdf11
0.0106786789681484	Skil
0.0115903713078769	Ckm
0.0117441403459297	Olfr90
0.0117925339795805	Tipin
0.0120096680675843	Bcl2l11
0.012244025141678	Pip5k1c
0.0124803757109374	Smarca5
0.0125526288660496	Adgre5
0.0130267061869799	Efna1
0.0130399822021056	Mcm3ap
0.0130561597680619	Actb
0.0130848222939101	Zfp354a
0.0131018537513225	Galnt6
0.0131948519331292	Dnase1l2
0.0132863995769873	Tef
0.0136468422302602	Adi1
0.0137888977603585	Ppp2r5a
0.0138123462436496	Cldn8
0.0138721685929637	Sap30bp
0.0139974672147288	Akp3
0.0142180222419487	Mmp11
0.0145094287807324	Agtr2
0.0146167016138095	Pmel
0.0150631094689129	Pgam2
0.0154002898657544	Kif1a
0.015430660915875	Mak
0.0155528717978217	Prss8
0.0156030114561457	Dusp6
0.0156079061301364	Srsf1
0.0156516938932109	Spast
0.0157684081656038	Arf4
0.0159020618107143	Rhob
0.0159701869406827	Ccr1l1
0.0160615612537799	Fgfr1op2
0.0161508184180973	Mettl3
0.0161575919381604	Cmpk2
0.0162143981542978	Ccdc50
0.0167688411804796	Plekho1
0.0172214691068479	Spock1
0.0172357656080852	Kcnj6
0.0172639464792062	Ly6g6d
0.0174408524120627	Ythdc1
0.018005135602404	Dpf3
0.0181438210287732	Otog
0.0181464107673217	Chga
0.0183833768343506	Csad
0.0184661109071829	Slc27a3
0.018555349877223	Klf13
0.0187256372662701	Pdx1
0.0188479111016191	Crct1
0.0188696727089631	Kif16b
0.0189618396767914	Myh3
0.0190341559454211	Dus1l
0.019068921794351	Wnt7a
0.0191879027795402	Ikzf2
0.019343654319042	Nfil3
0.0193551716491272	Cmklr1
0.019655340264265	Fkbp1a
0.0199160083097282	Egln1
0.0200208176640743	Mapk7
0.0200424759235292	Epha7
0.0202815308953289	Lamb2
0.0204808013159456	Med11
0.0205332031607761	Fech
0.0208983127355096	Nde1
0.0209210385542191	Coro2b
0.0212116184848522	Pnoc
0.0213589469212611	Mecp2
0.0214716779166338	Rasgrf1
0.0214910624830294	Inpp5d
0.0219155642525178	Tnfaip3
0.0226131478067125	Emp1
0.0231106730876551	Gltscr2
0.0231589393658661	Upk2
0.0233623914483159	Rps6kc1
0.0235303520179036	Bnip2
0.0237952385836212	Leng8
0.0238215052602945	Zik1
0.0241498856671081	Sh3gl3
0.0247452998984273	Vipr2
0.0247591028237737	Nono
0.0247633234865644	Pdgfrb
0.0252253508584629	Kcnmb1
0.025256382301259	Lpar1
0.0252875613159201	Adora1
0.0253092898797489	Luc7l3
0.0253566416951662	Tns2
0.0256459526724957	Ppox
0.026089852730141	Tug1
0.0262360746681443	Man1b1
0.0263213172080813	Syp
0.0266541396797668	Itih4
0.0267200027157648	Cdkn2a
0.0267432604251584	Mesp2
0.0267990047048496	Egr1
0.0268206976522572	Fgfbp1
0.0270066505075361	Bok
0.0271183058205339	Oxsm
0.0272637189603424	Sh3bgr
0.0273989103898038	Pcp2
0.0275498648289813	Nrd1
0.027710023196214	Trnt1
0.0279245323177563	Tnks1bp1
0.0279490769344711	Cnot6l
0.028113303995144	Nup54
0.0281353546776923	Lct
0.028164070594371	Scaf11
0.0283650669940797	Lyn
0.0284744537245602	Igll1
0.0288305737046497	Chrd
0.0289816924342119	Capn1
0.0293650885185661	Ccnd2
0.0295327751400122	Zfp467
0.0298568292638406	Atp1b1
0.0298685511800419	Cbx5
0.0298876509610219	Slc46a1
0.0299910386978366	Ebi3
0.030051575408953	Cldnd1
0.0302699590614172	Ldah
0.0304673417215493	Gpcpd1
0.0305355706706503	Ereg
0.030567957868605	Tpm2
0.0308118101140769	Wdr5
0.0308743033779008	Cldn4
0.0310752888460409	Haus6
0.0311430897959468	Rabgap1l
0.0314333462084803	Hspa4l
0.0315019643327086	Gja1
0.0315567670624779	Usp22
0.0315688759259668	Wdr77
0.031625362770925	Nr1d2
0.0317243954653131	Tcf25
0.0328102411844791	Ppp2r4
0.0328206068692624	Vdr
0.0329573578899888	Clcn4-2
0.0332486887197478	Sh3gl2
0.0332571603162421	Tspyl1
0.0333542410659402	Prkce
0.0334064217571376	Nptx1
0.0334169713474474	Adar
0.0334469102486011	Mast3
0.0335103225484467	Nrgn
0.0335411119979399	Usp38
0.0338320477279955	Vamp2
0.0340382708161475	Tiam1
0.0341517767039887	Ccar1
0.0343214144391283	Senp6
0.0345061227371032	Ceacam10
0.0345403825090235	Enpp1
0.0346474236821759	Kcnu1
0.0346978419687862	Hivep2
0.0346979807247924	Vamp3
0.0347235582781487	Gabrg1
0.0347749367977405	Syt4
0.0348414635284797	Gemin5
0.0351348598078307	Mecr
0.0352179409129256	Tdp2
0.0354519660027073	Arhgef3
0.0354980757771992	Gabbr1
0.0357442027572165	Capn7
0.0358661030670141	Cab39
0.0360029270155081	Csnk1g2
0.0362366001735346	Nmt2
0.036298726207772	Msi1
0.0364224745632528	Rnf149
