#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE14499_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 26
#Factor: Genotype (2 levels): J20: n=16, WT: n=10
#Factor: Treatment (3 levels): BDNF: n=8, GFP: n=12, reference: n=6
#Factor: OrganismPart (2 levels): Entorhinal_cortex: n=13, Hippocampus: n=13
#Factor: Batch (2 levels): Batch_01_9_7_07: n=13, Batch_02_9_28_07: n=13
#Factor: Gender (2 levels): F: n=18, M: n=8
#Factor: Timepoint (1 levels): 7_months: n=26
#
#
### Model test for factor: Genotype
#p-value: 0.398847629633211; Statistic: 3.76787769694097; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
### Model test for factor: Treatment
#p-value: 0.197222876077291; Statistic: 5.23053660455976; Expected: 4.15965971873797; Std.dev: 1.64553362018754; #Cov: 45101
### Model test for factor: OrganismPart
#p-value: 1.38431991188446e-24; Statistic: 40.2504407356622; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
### Model test for factor: Batch
#p-value: 1.38431991188446e-24; Statistic: 40.2504407356622; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.201932787828312; Statistic: 5.15725356394512; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Treatment: c('GFP','reference'), and OrganismPart: c('Hippocampus') are kept for analysis. 
#New dataset contains 9 samples. Original sample size: 26
#Factor: Genotype (2 levels): J20: n=4, WT: n=5
#Factor: Treatment (2 levels): GFP: n=6, reference: n=3
#Factor: OrganismPart (1 levels): Hippocampus: n=9
#Factor: Batch (1 levels): Batch_02_9_28_07: n=9
#Factor: Gender (2 levels): F: n=7, M: n=2
#Factor: Timepoint (1 levels): 7_months: n=9
#
### Model test for factor: Genotype
#p-value: 0.666940205369522; Statistic: 10.8520391352193; Expected: 12.5; Std.dev: 3.55901499450276; #Cov: 45101
### Model test for factor: Treatment
#p-value: 0.0124949791446431; Statistic: 21.8255730510677; Expected: 12.5; Std.dev: 3.55901499450276; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.551217336242001; Statistic: 11.6157720183703; Expected: 12.5; Std.dev: 3.55901499450276; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE14499
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE14499/results/GSE14499_objects.Rdata
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Treatment: c('GFP') are kept for analysis. 
#New dataset contains 6 samples. Original sample size: 9
#Factor: Genotype (2 levels): WT: n=2, J20: n=4
#Factor: Treatment (1 levels): GFP: n=6
#Factor: OrganismPart (1 levels): Hippocampus: n=6
#Factor: Batch (1 levels): Batch_02_9_28_07: n=6
#Factor: Gender (2 levels): F: n=4, M: n=2
#Factor: Timepoint (1 levels): 7_months: n=6
#
### Model test for factor: Genotype
#p-value: 0.782324492790912; Statistic: 17.3292942107809; Expected: 20; Std.dev: 3.94237049591117; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.595095997550613; Statistic: 19.2956590954633; Expected: 20; Std.dev: 3.94237049591117; #Cov: 45101
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype, Gender
#Model: model.matrix( ~ Genotype + Gender, data = array_design)
#6 samples, 45101 probes
#coefficients: (Intercept), GenotypeJ20, GenderM
#q value threshold:0.1
#Factor: Gender; baseline: F, coefficient: GenderM
#  DE genes: 45, up: 40, down: 5
ProbeName	GeneSymbols	up
1426438_at	Ddx3y	3.84712472151732e-11
1452077_at	Ddx3y	9.69799035660048e-11
1417210_at	Eif2s3y	1.64286731541159e-10
1426439_at	Ddx3y	3.7367257373656e-10
1424903_at	Kdm5d	5.34290629389854e-10
1426598_at	Uty	1.08021884828824e-07
1431642_at		1.71621950744501e-07
1422247_a_at	Uty	7.30315150396688e-07
1423560_at	Nell2	9.13330034782686e-07
1425014_at	Nr2c2	2.69625564579934e-06
1452885_at	Scaf11	4.65008974157084e-06
1423194_at	Arhgap5	5.35984530877278e-06
1426259_at	Pank3	5.44173481891972e-06
1440128_s_at	Sez6l	7.2251838464283e-06
1439555_at	Rlf	9.12367612064348e-06
1459804_at	Crebbp	1.18404706982608e-05
1437107_at	Rab6b	1.20422155422306e-05
1438732_at	Nhsl2	1.39389210469294e-05
1442009_at	Ago3	1.56579776784353e-05
1440984_at	Baz2b	1.59834124658599e-05
1422834_at	Kcnd2	1.84107610736355e-05
1457432_at	Prox1	1.9389320375624e-05
1423597_at	Atp8a1	1.9487338530685e-05
1455960_at	Megf9	2.00841293977897e-05
1438363_at	Pnmal2	2.02329692418482e-05
1441974_at	Camk4	2.13408411234057e-05
1419748_at	Abcd2	2.23603132942751e-05
1456120_at	Secisbp2l	2.35842534473038e-05
1455799_at	Rorb	2.38497947278456e-05
1423594_a_at	Ednrb	2.41353974506015e-05
1429521_at	Alkbh8	2.90221041426251e-05
1434374_at	Fam168a	3.01475886144124e-05
1452160_at	Tiparp	3.11194954723481e-05
1449042_at	Ctcf	3.22110429949747e-05
1438207_at	Gbf1	3.64881998546973e-05
1441295_at		3.71106763421413e-05
1425544_at	Plekha5	4.31661770553792e-05
1456940_at	Slc43a2	4.5869644237556e-05
1450120_at	Scn1a	4.63180926205835e-05
1450068_at	Baz1b	4.77494608061042e-05
1448458_at	Top2b	5.53641634119011e-05
1424270_at	Dclk1	5.61823914757746e-05
1442169_at	Vldlr	5.85837243283824e-05
1421616_at	Grin2a	5.87517643364768e-05
1423416_at	Smarcc1	5.98485485921771e-05
1427456_at	Wdfy3	6.22137613701329e-05
1455840_at	Rapgef5	6.64579569696659e-05
1456187_at	Slc7a14	6.67984321158291e-05
1444150_at		6.73364567972168e-05
1459984_at	Mia3	7.52826672539861e-05
1422945_a_at	Kif5c	8.19102650451374e-05
1416482_at	Ttc3	8.31647239374462e-05
1435433_at	Agap1	8.6631237663765e-05
1418230_a_at	Lims1	8.75928639533104e-05
1435699_at		8.83268064927969e-05
1428046_a_at	Zfa-ps|Zfx	8.88138334103961e-05
1460729_at	Rock1	8.97197438393802e-05
1425600_a_at	Plcb1	9.20036497897476e-05
1447005_at		9.68029986679405e-05
1421929_at	Epha4	9.87763266292532e-05
1427978_at	Efcab14	9.95053369948786e-05
1417871_at	Hsd17b7	0.000103784683993727
1421545_a_at	Syne1	0.000103966581241117
1428010_at	Timm9	0.000106610134228556
1420563_at	Gria3	0.000107600585115095
1421978_at	Gad2	0.000111293494930393
1459563_x_at		0.000112118960027413
1417623_at	Slc12a2	0.000112349446223391
1437104_at	Arfgef1	0.000116872777724864
1434393_at	Usp34	0.00012223968256745
1420935_a_at	Srrm1	0.000124056408252711
1451529_at	Sgtb	0.000128848585502376
1453860_s_at	Nr3c1	0.000131640666530536
1422910_s_at	Smc6	0.000138087950691171
1456357_at	Scai	0.000138918169868819
1456069_at	Dtna	0.000141644437590671
1428343_at	Rcor3	0.000145608791550592
1434480_at		0.000148698539534493
1436793_at	St18	0.000157155836960712
1436221_at	Ildr2	0.000163327985163024
1452741_s_at	Gpd2	0.000165391011011776
1459910_at	Tnks	0.00016706208584856
1460476_s_at	Fam13c	0.000167639716124434
1427542_at	Sobp	0.000168867590707349
1416062_at	Tbc1d15	0.000178007047781212
1458408_at	Samd8	0.00018217085010554
1460336_at	Ppargc1a	0.000182778660005438
1439615_at	Gan	0.000183402346516127
1437657_at	Scaper	0.000184405084469822
1438565_at	A830010M20Rik	0.000185637467027253
1449028_at	Rhou	0.000188443771596298
1434300_at	U2surp	0.000194251721332139
1455757_at	D3Ertd254e	0.000195515469129424
1419112_at	Nlk	0.000195944180372358
