#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE53480_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (2 levels): Tg4510: n=8, WT: n=8
#Factor: Treatment (2 levels): reference: n=8, TFEB: n=8
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Batch (1 levels): batch1_2012-06-13: n=16
#Factor: Gender (2 levels): F: n=8, M: n=8
#Factor: Timepoint (1 levels): 4_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.000558845880720304; Statistic: 15.9423699299177; Expected: 6.66666666666666; Std.dev: 2.33741165707064; #Cov: 45101
### Model test for factor: Treatment
#p-value: 0.222007239530428; Statistic: 8.18568052608392; Expected: 6.66666666666667; Std.dev: 2.33741165707064; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.00406743990994901; Statistic: 14.1014919443624; Expected: 6.66666666666667; Std.dev: 2.33741165707064; #Cov: 45101
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Treatment: c('reference') are kept for analysis. 
#New dataset contains 8 samples. Original sample size: 16
#Factor: Genotype (2 levels): Tg4510: n=4, WT: n=4
#Factor: Treatment (1 levels): reference: n=8
#Factor: OrganismPart (1 levels): Hippocampus: n=8
#Factor: Batch (1 levels): batch1_2012-06-13: n=8
#Factor: Gender (2 levels): F: n=3, M: n=5
#Factor: Timepoint (1 levels): 4_months: n=8
#
### Model test for factor: Genotype
#p-value: 0.0123479410833419; Statistic: 26.2875498730228; Expected: 14.2857142857143; Std.dev: 5.70273119089526; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.0225675891116936; Statistic: 25.0672514177958; Expected: 14.2857142857143; Std.dev: 5.70273119089526; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE53480
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE53480/results/GSE53480_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#8 samples, 45101 probes
#coefficients: (Intercept), GenotypeTg4510
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeTg4510
#  DE genes: 2051, up: 1396, down: 655
#GSE53480_Tg4510: original input has 45101 probesets; mapped probesets: 29960; probes mapped to multiple genes to be removed (except for insulin): 631; genes with multiple probesets are BH corrected. New data has 17681 genes.
GSE53480_Tg4510	GeneSymbols
0.0760413350671976	Uvssa
0.0760687562551647	Stard8
0.0760798795028302	C330018D20Rik
0.076099839357135	Aldoart2
0.076160609226088	Ctsj
0.0761950132982066	Klf11
0.0761956052456575	Nadsyn1
0.0762820476770802	Bnc2
0.0764383744598662	Fam91a1
0.0764602266534688	Bbx
0.0764848423074447	Fbxo32
0.0765282605674349	Rbp1
0.0765497604115044	Mtr
0.0765588735891752	Xpc
0.0766954322536095	1110032A03Rik
0.0767409436414256	2010111I01Rik
0.0767651501281826	Ror2
0.0768200816043084	Oxsr1
0.076932413377562	Tex35
0.0770016426554545	Ap4m1
0.0770063875531617	1700012B09Rik
0.0771127186431008	Dusp9
0.0771201425162103	Hsdl2
0.0772190935937931	Glt8d1
0.077219588053865	5430437J10Rik
0.0772701995131062	Hoxa3
0.0773067556098119	Gdnf
0.0773124003760085	Hkdc1
0.0773900481548936	Shroom4
0.0774307775645907	Tlr6
0.0774734417565918	Pced1b
0.0775257110376829	Tmem241
0.0777129262233686	Snx20
0.0777295738783048	Dhx32
0.0777315242367038	Pdcd2
0.0778693276335709	Akr7a5
0.0778921649138985	Jhy
0.0780070831749289	Otos
0.0780614312829245	BC029214
0.0781090920340431	Mob3c
0.0782284698070291	Rab7
0.0782527914627734	Slc7a3
0.0784153748353065	Bdh1
0.0785501316095414	Adm
0.0785609090128422	2810410L24Rik
0.0786039059801535	Arrdc3
0.0786457329905847	Cpa4
0.0786586171923783	Cd109
0.0787104263400707	Amacr
0.0787268036776743	4930447C04Rik
0.0787750938369339	Sfrp5
0.0788033160553941	4933438B17Rik
0.0788729920201552	Ccl19
0.0789063369566111	Cyp3a13
0.0789101146736867	Zfp869
0.0789257236430152	Orm1
0.0790078181671214	Hmgcs2
0.079024467580796	Fam43a
0.0791101106573629	Mcm7
0.0791588149067415	Siae
0.0791620483705218	Hlx
0.0791662731646505	Pah
0.0791747482992888	Rpl23
0.0791780457350443	Carns1
0.0792687078906817	Clec4f
0.0793106495155814	Spic
0.079408156366063	Plekhg3
0.0794136364687923	Ube2c
0.0795634191843561	Aldh1a2
0.0795888413025296	BC031181
0.079603260252488	Trappc6a
0.0797103267994354	Il4ra
0.0797166784869273	Ttl
0.0797442241970888	Ganc
0.0798065776037053	Abca4
0.0799821450664355	Kyat3
0.079996239694636	Dqx1
0.0800220281249189	Areg
0.0800243081285502	4930579G18Rik
0.08012673704865	Art5
0.0801476750850196	Ormdl3
0.0801539174133735	Selenot
0.0802026708600782	Rasip1
0.0802674105643732	Insl5
0.0802897075670642	Sema4c
0.0803034223988533	Iqub
0.0803228985445817	Ccnc
0.0803326661893433	Lsm4
0.0804101292858106	Map3k8
0.0806024167970091	Mapk15
0.0806443626448944	4930579P08Rik
0.0807920906058579	Gsr
0.0808342248246799	Oxnad1
0.0808354034611275	Slc25a47
0.0808782943835751	Lama5
0.0808802535747586	Nup210l
0.0809488287628847	Ephx2
0.0809561684591054	Spock1
0.0810400838461841	Tssk6
0.081079731784413	Fgfr4
0.0812591662523764	Tomm20l
0.0813326523597583	Hdgfrp2
0.0813762455576155	Olfr288
0.0814040487745187	Car4
0.0814046948118479	Lrrk1
0.0814188207037743	Oxt
0.0814783662778335	Akr1c14
0.081555369434529	Psen2
0.0815600855379518	Adhfe1
0.0815920279499863	Arrb1
0.0815949420882033	Runx2
0.0816285403629192	Nhlh2
0.0816407255371994	Hsbp1
0.0816674631941629	2810433D01Rik
0.0816809779064916	Ttyh1
0.0817891933515414	Nfasc
0.0818946370031524	Gramd3
0.0819598400979857	Abca3
0.0819904271785606	Tmem72
0.0820031385821159	Hps3
0.0821128712663599	Odf3b
0.0821619014709965	Tert
0.082190900323792	Des
0.0821969021676531	Tmod3
0.0822633213643587	9030619P08Rik
0.0822797694926575	Mbnl1
0.0823491812239399	Rgmb
0.082382097700969	Abcg8
0.0824100879148724	Rbakdn
0.0824938224620454	Gsto2
0.0825177832953332	Sec61a1
0.0825584826115065	Sfi1
0.0826386391713716	H2afj
0.0830227031859276	Snx4
0.0830546135573867	Faxc
0.0831369235341875	Igfbp2
0.083172510001812	Teddm2
0.083183449475792	Esam
0.0832511981151126	Arl2bp
0.0832863457653186	Pet100
0.0833188356281602	Thsd1
0.0834521142053795	Aldh3a2
0.0834763925841998	Etfbkmt
0.0836841072401406	Sln
0.0836907463442785	Lrp12
0.0837111688928791	Snapc2
0.0837409876502233	Tmem206
0.0837876628038843	0610009L18Rik
0.0838709884756992	Col4a3
0.0839493297238283	Gnb4
0.0839789091904674	Plod2
0.0840053367196722	Il1f9
0.0840374046155073	Eps8
0.0840809545607315	Bcap29
0.0841622363680504	Nphs2
0.0841748424945309	Ccdc62
0.0842227903315757	Kcnv2
0.0842599862343483	Fam170b
0.0843823121907474	Gstm3
0.0844293032716874	Serpinb6c
0.0844295943240374	Cenpl
0.0845269681938922	D930028M14Rik
0.0845281456468789	Inca1
0.0845595062040526	9430038I01Rik
0.084567659170107	Emc1
0.0846279580584975	Rnpepl1
0.0846701579117496	Frmpd1
0.0846967799160009	Tom1l1
0.0846978383049457	Eif4e2
0.0847055959906473	S100a9
0.0847974658870062	Trmt2a
0.0849107040315612	Lta4h
0.0850023531403989	Sav1
0.085019738904568	Actn4
0.0850481041987081	Prm2
0.0850891708055651	Prrc1
0.0852749909644546	Rrm2
0.0853011896616629	Enpp5
0.0853332236972527	Igflr1
0.0854333025105196	Rad51
0.0854542697701843	Synpo2l
0.0854756619838201	Gxylt2
0.0855792927153415	Ctnnd1
0.0856294561783855	Dclre1b
0.0856454211557728	Ninj2
0.0857277572496026	Ptrhd1
0.0857326494607776	B3galt5
0.0857912245753789	Mmp11
0.0858591824240095	Dnah6
0.0858605167448156	Fbxo30
0.0860173327097247	Msrb3
0.0860558450813007	Mrpl24
0.0861486675999023	P2ry13
0.086150867537387	Mthfd1
0.0861729562068876	Klhdc8a
0.0861775929355494	Cldnd2
0.0862582939839522	Isoc2b
0.0862771220117441	Lrtm1
0.0863481808481817	Zfp639
0.0863639238898532	Ccdc51
0.0864084483103447	Plet1os
0.0864377978058997	Cfhr1
0.0864404908601394	Itih2
0.0864700587377044	Chst14
0.0865562910420218	Tmem184a
0.0865973080045854	Itgb4
0.0866134015863955	Tjp1
0.0867620451682698	9230102K24Rik
0.0867779734603575	Ddr2
0.0868782071367491	Ms4a10
0.087177110280408	4931406H21Rik
0.0871821907114311	Magix
0.087209017144341	Tbc1d2
0.0873047793543789	Prdx6b
0.0873107908158958	Dusp12
0.0873599736444444	Haus5
0.0875446932731784	Sgms2
0.087656749532096	1600012P17Rik
0.0877393224602496	Klk1b27
0.0877586222102528	Tsnaxip1
0.0877712848946835	Hbegf
0.0879496659200871	Tesk2
0.0879991786429062	Mx2
0.0880511844407529	Ntn4
0.088127803215036	B3gntl1
0.0881991437518606	Txn1
0.0883124600327789	Lrrc2
0.0883255481673643	2510009E07Rik
0.0884633732499595	Ces2b
0.0886906918425639	Ticam1
0.0887179582478519	Vps26a
0.0888329332898652	Slc25a35
0.0888459609026656	Pqlc2
0.0888507895947555	Emid1
0.0889013121568392	Krt20
0.088976074039555	Sik1
0.0891346801951229	Ggcx
0.0891668333919799	Art1
0.0892533772006611	Snx1
0.0892541298038475	Acsm3
0.0892756802541905	Tnfsf10
0.0893579789144549	Itprip
0.0894161113190938	Lyrm2
0.0894219279028109	B3gnt7
0.0894364097369371	Snx17
0.0894426174420377	Chrna2
0.0894754170687447	Gdf5
0.0894933097119517	Rnaseh2c
0.0895436214387974	Folr1
0.0895806378139592	Ikbke
0.0896136344632646	Spock3
0.0896721430178077	Arhgef5
0.0897455452098234	Ptges3
0.0897563827765386	Fst
0.0897722214991746	Hhipl2
0.08979272692515	Kcnk7
0.0899379405185208	Gal3st1
0.0899680332052492	Stra6l
0.0899740629475595	Stard6
0.0899836864844542	Slc6a13
0.0900138687631872	Hyal6
0.0902913687270808	Il1rn
0.0904171739157891	Klf14
0.0904920997586477	Rpl21
0.090522764071012	Isg15
0.0905906379116706	4833422C13Rik
0.0906340418886924	Lrp5
0.0907268580926051	Pdgfrb
0.0909332761004897	Phldb1
0.0912797084973035	Krtap12-1
0.0913135301515443	Mdh1b
0.0914764335468082	Nnmt
0.0915130404791652	Vsig2
0.0915590894931939	Gm15850
0.0915730211184456	Cpsf3
0.0916433095087845	Rabac1
0.0916552830273745	Ccr9
0.0916640057461645	Foxj2
0.0916886179824984	Phpt1
0.091719003684809	Mdn1
0.0917661002230503	Cyb5r1
0.0917883451703309	Rtkn
0.091816162846065	Tmem33
0.0918377958039563	Gnl3
0.0919010897257831	Odf2
0.0919946658624831	Apof
0.092006928440263	Fgf21
0.0921013057549775	2410004P03Rik
0.0921209918681094	Ptprb
0.0921264246884191	Gm10785
0.0921345381819681	Pmf1
0.0923168324858943	Tnfaip8
0.0924416910290131	Kcnmb1
0.0924637346116772	Trmt13
0.0924970400008808	Spc25
0.092671858579147	Tpbpa
0.092703079541507	Prss23
0.0927929602226122	Fgf4
0.0928738233578608	Gdpd5
0.0929872026608507	Sufu
0.0930032832011876	Eif3b
0.0931137419089531	Ms4a4c
0.0932654435955775	4933434E20Rik
0.0933592041442497	AI839979
0.0933780801601915	Sost
0.0934234980413274	Aldh7a1
0.0935957948542702	1700018G05Rik
0.0936164577825259	Vdr
0.0936451027216788	Gm364
0.0936519223528229	Ndufc2
0.0938210733243832	4930504O13Rik
0.0940319997487115	Akr1c13
0.0940669402346935	Stk38l
0.0940834802692593	Rinl
0.0940905365251237	Bcat1
0.0941264095660727	Aplp2
0.0942236006827708	Slc38a2
0.0942461505135349	Ldlr
0.0942822887079134	Spata9
0.094287706832256	Tmem53
0.094373520355816	S100a8
0.0944844896283659	Tmem210
0.0944886210247918	E330034G19Rik
0.0945134221700184	Mtpn
0.0945735382111982	Mob3b
0.0945795212722177	Fgd3
0.0946102915103696	Ier2
0.0946294821989789	Cd248
0.0946575645963699	Pak2
0.0947798059376886	Ugt2b1
0.0947831031900486	Avil
0.0948475792722475	Prss21
0.0948638819041826	Adam9
0.0950188260203973	Nhej1
0.0951978855755329	Ociad1
0.095358934475465	Syf2
0.0954035162526207	5730559C18Rik
0.0954215869594272	Cept1
0.0954587312677935	Kcne4
0.0954980893606803	Gpr87
0.0955139439701692	Tgfbi
0.0955830213017805	Aqp9
0.0957167905812929	Muc3
0.0957425440620681	Pax5
0.0958527315060051	Nmb
0.0958558639982632	Map3k20
0.09589554424581	Wdyhv1
0.0959024245958435	Spcs2
0.0959458582061797	Bcar1
0.0961370189779798	Hcrt
0.0961585811600463	Hcfc1r1
0.0961758274107268	Wdfy4
0.0962171775990284	Slc6a11
0.0964441155607922	Glra2
0.0965218202420609	A130010J15Rik
0.0966157063131151	Ddit4
0.0967167879243321	Traf3ip3
0.0967669220325604	Mbnl3
0.0967729009780875	H19
0.0968481211632299	Extl3
0.096859773557339	Rem1
0.0968807195445735	Tmem65
0.0968913702428337	Map1lc3b
0.096915206209143	Cobll1
0.0969557136513095	Hps4
0.0970024854641833	Wdfy1
0.0970043592169834	2410131K14Rik
0.0970632167776699	Selenoo
0.0970764542637975	Arrdc1
0.0971033466114015	Olah
0.0972156929497914	Gm5142
0.0972710906005086	Ssh2
0.0972996161484944	Phospho1
0.0973535529697055	Dio2
0.0977392057904911	Gpr50
0.097765127835018	Calu
0.0977709915744286	Oit3
0.097910797613344	Gcsam
0.097974979799224	Slc25a10
0.098011718374949	Dtl
0.0980374693484224	Caprin2
0.0981176356905898	Gm15698
0.0981542073806777	Lemd2
0.0981950479537722	F2rl1
0.0982646579208663	2310034C09Rik
0.098266550895567	Camk2n2
0.0982840597111237	Tll1
0.0982885536291303	Erich6
0.098288711822864	Tmem63a
0.0982947509721954	Tinf2
0.0983548188338597	Gm20319
0.0983759714716912	2310001K24Rik
0.098407898377704	Chd7
0.098611996145126	Lama3
0.0986255767105046	D7Ertd443e
0.0987052618330198	Prkd1
0.0987353991097748	Vcp
0.0987882617579387	Ppie
0.0988293586899572	Zc3h12a
0.0988347543226216	Emc3
0.0988561945888121	2310034O05Rik
0.0989594519722181	Slc10a1
0.0990345311720471	Jun
0.099088994445208	Lama1
0.0991014873383848	Nlrc5
0.0991734184815923	S100a3
0.099248997983435	Pafah2
0.0992642558590569	Ptp4a2
0.099391485669898	Klrb1c
0.0994637023037182	Prss2
0.0994872248233693	Grid2ip
0.0995087637013781	Ino80c
0.099509207065337	Rnf139
0.0995735784038683	Ppara
0.0997087801550282	Fbxw13
0.099815742885581	Gpr18
0.0998714974019843	Tbx4
0.100021723595796	1700081H04Rik
0.100083162690013	Pccb
0.100153278250938	Slc16a9
0.100207096712334	Capn3
0.100267018606026	Ccnd1
0.100415542542942	Il1f8
0.100558392419383	Gpat2
0.100688925822715	Sgsm1
0.100703058815067	Plpp1
0.100762089512776	Prl8a1
0.100767891819582	Grk5
0.100823033503178	D630039A03Rik
0.100883618917696	Foxred1
0.100961008975415	Mrpl40
0.101060806423623	Bard1
0.101088100097769	Clk4
0.101280473427714	Arhgef15
0.10141534243867	Col6a4
0.101416975564748	Sfn
0.101825748161604	Pcbp2
0.101908007223874	Mylpf
0.10192372108448	Atp6ap2
0.101943115591123	Mapkapk2
0.102006008484555	Emilin1
0.102077428310414	Esyt1
0.10213530867445	Ttc39d
0.102282585746334	Nlrp4f
0.102299442639149	Ttc39a
0.102381294640656	Tmem29
0.10240742372291	Ltbp1
0.102438985635358	Il1r1
0.102487381952962	Gm9958
0.102566583090397	Rbbp9
0.102760390077046	Zfp185
0.102791220466535	Pgpep1
0.102801659224369	Arhgef12
0.102951204712325	B4galnt2
0.103034949401801	Plk3
0.103095004163681	Fam229b
0.103148780461453	Apold1
0.103202294500864	AA986860
0.103226414716382	Psg21
0.103347726521092	4632415L05Rik
0.103365317656403	Gid4
0.103409759593169	Pde6h
0.103465380123833	Wbscr25
0.10351513960058	Poglut1
0.103529648840064	Flt3l
0.103725715951705	Ripk2
0.103817089360848	Melk
0.103819504804915	Tmem45a2
0.104073855139837	Rpl28
0.104074517963846	Wif1
0.104087080035346	Med8
0.104160746613085	Slc22a6
0.104194143966508	Pex13
0.10430228736866	Tmem35a
0.104306002556586	Pmepa1
0.10433048296351	Slc22a22
0.104363025114138	Parp16
0.104419023738511	Btnl9
0.104455516465616	Ermap
0.104475936240205	Plgrkt
0.104508192176304	Acyp2
0.104597342705921	Phlpp1
0.104620788438248	Lnx1
0.10468153155451	Mpzl1
0.104783721972099	Sox3
0.104818014775226	Mxra7
0.104863938525942	Ttc39c
0.104904770927688	Il9r
0.105007861728453	Ndufa13
0.105020952032783	Rassf1
0.105040401500977	Syndig1l
0.105140240598708	Rgr
0.105150363492199	Map1lc3a
0.105181959640238	Ucn2
0.10518444139274	A930005H10Rik
0.105304592273655	Meox2
0.105320894496192	Fam109b
0.10532584272981	Sgpp1
0.105375276013142	Atp11c
0.105399040080397	Ccdc115
0.105416740903261	Ebna1bp2
0.105432834291284	Fam25c
0.105466240469575	Tmem168
0.105500050319058	Gipr
0.105510669738582	Me2
0.10553962484093	BC017158
0.105544288147993	Trmo
0.105600595954998	Lrg1
0.105647298980681	Sbspon
0.105920322934999	Smtn
0.106016813754132	Col1a2
0.106029577329889	Rpl18
0.106058443429798	Slc36a2
0.106129174808558	Zfp219
0.106189566278477	2700046A07Rik
0.106202012982492	Tmem106c
0.106316343595206	Bmx
0.106376793434547	Gm20300
0.106527775180485	Gm20556
0.106538088327157	Iqcf4
0.106548005092397	Resp18
0.106603805464329	Dbf4
0.106928603147459	Ermn
0.106976736553338	Cald1
0.107073395056096	Abcb11
0.107283825071764	Mov10l1
0.107293696537732	Sox17
0.107302673319872	Lepr
0.107315870319766	Gsg1
0.107321543996347	Medag
0.107333940468595	Gimap8
0.107369757288309	Hsbp1l1
0.107603053883946	Rnf25
0.107657001144068	Cdc14b
0.107683232986573	Afm
0.107728657529015	Fbxo4
0.10773652295963	Pip4k2a
0.107775627849083	Tbx20
0.107799115071147	Pmm2
0.107875339326128	4930509E16Rik
0.107913176438306	Tmem196
0.108054308610302	Rragc
0.108229722960957	Plekhb2
0.108261129205992	Ckap2l
0.108339916451365	Dbx1
0.108395282280201	4933436I01Rik
0.108509314658201	Mocos
0.108552074025585	Spag6
0.108736352672818	1110012L19Rik
0.10874080297511	Tm4sf5
0.108784809597665	Krtap5-3
0.108836052783118	Cdca7
0.108836470544866	Lsm6
0.108847483229095	Ihh
0.108890492488386	Mphosph6
0.108956716199841	Ptpre
0.109152576816177	Idi2
0.109168612722243	Nudt4
0.109227383877101	Qrich2
0.109256778550063	Tex261
0.109304062221492	Rho
0.109314150424702	Gm829
0.10937150476807	Calcr
0.109408242246314	Fcer1a
0.109455286144486	Igfbp6
0.109545721569603	Abhd1
0.109560883690152	4632428C04Rik
0.10966662493741	Yes1
0.109776125484975	Wt1os
0.109776613730201	Cish
0.109868392012666	Fpr3
0.109938778101581	Krt12
0.109955708149956	Elf2
0.10998607963342	Cfap69
0.110062248542327	Flcn
0.110265888123428	Ascl2
0.110283086518989	Hmgb2
0.110372733203455	Gm5544
0.110479474037407	Stx3
0.110487098765731	Epha2
0.110694873797782	Fhl3
0.110717041557138	Olfml1
0.110787876922486	Gjd2
0.110797418220321	Prkag3
0.110808379068401	Lrtm2
0.110854189233809	Zfp449
0.110870086202269	Fbxo18
0.11098677426212	Nab1
0.111045567264618	4930539J05Rik
0.111135701750469	Wdr19
0.111145901633887	Tmem165
0.111191439544803	Trex1
0.111230763899322	Relt
0.111286561122615	Zfp109
0.11131610858407	Fam83e
0.111405097249966	Cecr5
0.111581725810168	Kcnq1
0.111667410819102	Slc25a1
0.111834496118355	Ccdc116
0.112086126903153	Ptrh1
0.112131874650032	Limk1
0.112277392620523	Prim1
0.112368250784178	Ier3
0.112433162029819	Smpd1
0.112475233925031	Scgb1a1
0.112533928587468	Pcolce
0.112560666382437	Mfap5
0.112600310467577	Fam76b
0.112659518264128	Mael
0.112823999359303	Nid1
0.112885972678288	Ccdc150
0.112984491325383	Pdgfrl
0.112996288749955	Kremen1
0.11301085631514	Hey2
0.113265805504141	Sun5
0.113374963519683	Tk2
0.113411697018282	Pcna
0.113446222696113	Blvra
0.113468371575639	Gata6
0.113521434643188	Rgs18
0.113568838676902	Zfp661
0.113572767192283	Dhh
0.113615731253139	Pigm
0.113624378541898	Cap1
0.113830098304552	Mmp9
0.113893083978006	Rnf122
0.113899889534221	Tmem205
0.11391389561373	Prph
0.113917379473676	Dnajc1
0.113971949179105	Ascl3
0.113997532330307	Adra1a
0.114266884301293	Pgbd1
0.114509976912289	Soat2
0.114567838083392	1810044D09Rik
0.114577290847189	Lhx6
0.114586419771743	Gpr182
0.11460563763823	Zbtb42
0.114730326893045	Klhdc7a
0.114758187887233	Zbtb7b
0.114771769352058	Fbxw22
0.114783674536257	Map3k7cl
0.114802171683881	Pcyt1a
0.114836025074895	Tmco3
0.114838971428819	Cyp2j5
0.114932776650439	Pyroxd2
0.115088546382531	Commd10
0.115119717598495	Tmed5
0.115130304621435	Nek3
0.115270268908743	Tmem88b
0.115373531252211	Prdm16
0.11538754236979	Fxyd5
0.115426953982593	Rcn1
0.115454107405547	Sdf2l1
0.115526625489346	Fam187a
0.115573620590847	Mcub
0.115665702334591	Sft2d1
0.115771761293689	Gzmm
0.115841771349197	Atp13a5
0.116026904237297	Grik1
0.116030522286209	Acsl6
0.116080074292426	Acads
0.116092958266966	Shc1
0.116129640077247	Rec114
0.11619645365782	Pdxk
0.116203014811982	Gm17733
0.116206067484424	Trim45
0.11631291566564	Spink12
0.116485983088512	Fau
0.116545917411741	Trbv13-2
0.116548864513715	Rpl18a
0.116657252578408	Dusp2
0.116666957699338	Prl3b1
0.116779781775906	Iscu
0.116856504974134	Pmaip1
0.116913402296603	Gstm5
0.116921427701121	Arhgef39
0.116959314096533	Epgn
0.11712428929827	Spsb1
0.117189002121792	4933401B06Rik
0.117191641040239	Gxylt1
0.117200939551304	C77080
0.117234773792576	Tnfrsf19
0.117242270305069	Mgl2
0.117247832122867	A330033J07Rik
0.117314488073831	Anxa1
0.117454056616353	P2ry1
0.117466989248	Emc6
0.117482897410015	Il17a
0.117511006404288	Cd247
0.11753883797012	Tmem87b
0.117566587243094	Evx2
0.117571434397658	Mars
0.117735794441678	Tmem45a
0.11792782188749	Thap6
0.117944917085248	Acot3
0.117965228779832	Kcnj2
0.11807737242462	Slc16a6
0.118087618536887	H2-M9
0.118290452927366	Thsd7a
0.118337989156428	Calcrl
0.118342290156919	Bend3
0.118515395165221	Atic
0.118590042943345	1700061F12Rik
0.118810514759285	Sidt2
0.118818091091827	Sertad1
0.11884666317385	Slc6a3
0.118858227485985	Arl14ep
0.119036314463498	Imp4
0.119044980275461	Kdelc1
0.119180541454619	Yif1b
0.119377774645004	2810025M15Rik
0.119489926152553	Fam162b
0.119573920095844	Galnt7
0.1195826118693	Slc12a7
0.119685090290183	Dnajb7
0.119713033104182	Tmem14c
0.119894026934718	Me1
0.119984300835238	Neurl2
0.120045333066618	Arid3b
0.120081977867915	Zfp51
0.120164973086728	Noxo1
0.120183707903836	Tmem100
0.120191882885598	Uhrf1
0.120204881055578	Tlr8
0.12024908151353	Ezh2
0.120449079865195	Eras
0.120638432913717	4933429O19Rik
0.120797718686753	Wfdc12
0.120828169736395	Sra1
0.120878497020729	Naip6
0.120944648040013	Ruvbl2
0.121023262326951	Hnf4g
0.121065261081615	A730082K24Rik
0.121123462491572	Rnasek
0.121154061931798	Rhbg
0.12122784982028	Pdha2
0.121397465826641	Mrc2
0.12144041446058	Vwa8
0.121577988238425	Socs4
0.121607557679119	Aipl1
0.121639831826714	Pla2r1
0.121649873233981	Pfkm
0.121659379374559	Trim14
0.121673872554136	Knop1
0.121776315969791	Nme2
0.121809638040662	2700038G22Rik
0.121815311122023	Ahsg
0.121928898951082	Myo1d
0.121986948930866	9230109A22Rik
0.122005599789653	Zbtb22
0.12205955187744	Cd84
0.122156652648212	Wfdc5
0.122277271280353	Fancd2
0.12232034179327	Chst3
0.122640012448314	Zfp809
0.122808379844203	Fam71a
0.122820578444872	Tssk2
0.122943128510219	H1f0
0.122988777055999	Itga7
0.12299464100391	Sh3tc2
0.123014440480395	Hesx1
0.123014849059598	Ankfy1
0.123160872876068	Otulin
0.123188769387928	Sec11a
0.123258855039277	Prlr
0.123314999050953	1700015G11Rik
0.123326939885902	Il15ra
0.123367599049691	Zfp41
0.123428673117661	Ergic3
0.123440378424854	Crispld1
0.123526556513542	Plag1
0.123533613674643	Pou2f2
0.123579698046942	Casp14
0.12366367173376	Fgg
0.123774650956351	Bik
0.12382053483589	Csmd2os
0.123863585857472	D730045A05Rik
0.123874519962453	Zbtb10
0.123886993832613	Samd9l
0.123961185165463	Notch2
0.124036502365955	Eif2ak3
0.124063715080338	Hibch
0.124090693645623	Atp5e
0.124188331836676	Aamdc
0.124223313998887	Homer3
0.124324099831088	Thbs1
0.12434196449934	Vash2
0.12447849204398	Vmn1r46
0.124579119382442	Tmem242
0.124591025387691	Med30
0.124613650136501	Slc31a1
0.124678391602498	Sdk1
0.124761444321449	H2-Q4
0.124766447946708	Mfsd3
0.124795713973642	P2ry14
0.124841762770678	Slc18a1
0.124930979563626	Idh1
0.124964308895412	Mien1
0.124985113823874	Ccr2
0.125081409965729	Gas2l3
0.125226505549668	4930550C14Rik
0.125399112899553	Tmem171
0.12547843825009	Gstp3
0.125578448389758	Bora
0.125656176875099	Ptpn11
0.125688697418739	Tctn1
0.125710113507109	Cdk18
0.125920254623295	1300017J02Rik
0.126010697871893	Grrp1
0.126068115418123	Pycrl
0.126089996699816	Cfap70
0.126106484766243	Scrn1
0.126157434136852	Guca1a
0.126403958276671	Spata21
0.126478473395438	BC064078
0.126485428052128	Reep5
0.126789814000318	Krtap19-5
0.12679484691147	B4galnt1
0.12684275235257	Dock6
0.126854226349995	Dyrk2
0.126884696421089	Tlx3
0.126947416866271	Ammecr1l
0.126964969838258	Aup1
0.126983778505588	Mad2l2
0.126987212481028	Mpst
0.127046006922807	Rab39
0.127089100210648	4930558J18Rik
0.127185652351986	Glt28d2
0.127304290745525	Lmbr1l
0.127320573452579	Tek
0.127449107340218	Krtap7-1
0.127627750018151	Eya2
0.127635771661557	Mmgt1
0.127656532910762	Mbl1
0.127663314259433	Rab21
0.127663888615326	Brs3
0.127687813033763	Armc12
0.127690909576472	A430088P11Rik
0.127707828015934	Commd9
0.127802874155323	Cyb5b
0.12781953022425	Zfp579
0.12788158871742	Gstm2
0.127888378037732	Hspd1
0.127942125935973	Marveld2
0.128090312378822	Tfpi2
0.1281162565903	Igdcc3
0.128126983275062	Kif2b
0.128212856152267	Pdcd6
0.12832859254146	Wsb1
0.128407646204494	Acss1
0.128412774499475	4930545L23Rik
