#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE53480_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (2 levels): Tg4510: n=8, WT: n=8
#Factor: Treatment (2 levels): reference: n=8, TFEB: n=8
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Batch (1 levels): batch1_2012-06-13: n=16
#Factor: Gender (2 levels): F: n=8, M: n=8
#Factor: Timepoint (1 levels): 4_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.000558845880720304; Statistic: 15.9423699299177; Expected: 6.66666666666666; Std.dev: 2.33741165707064; #Cov: 45101
### Model test for factor: Treatment
#p-value: 0.222007239530428; Statistic: 8.18568052608392; Expected: 6.66666666666667; Std.dev: 2.33741165707064; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.00406743990994901; Statistic: 14.1014919443624; Expected: 6.66666666666667; Std.dev: 2.33741165707064; #Cov: 45101
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Treatment: c('reference') are kept for analysis. 
#New dataset contains 8 samples. Original sample size: 16
#Factor: Genotype (2 levels): Tg4510: n=4, WT: n=4
#Factor: Treatment (1 levels): reference: n=8
#Factor: OrganismPart (1 levels): Hippocampus: n=8
#Factor: Batch (1 levels): batch1_2012-06-13: n=8
#Factor: Gender (2 levels): F: n=3, M: n=5
#Factor: Timepoint (1 levels): 4_months: n=8
#
### Model test for factor: Genotype
#p-value: 0.0123479410833419; Statistic: 26.2875498730228; Expected: 14.2857142857143; Std.dev: 5.70273119089526; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.0225675891116936; Statistic: 25.0672514177958; Expected: 14.2857142857143; Std.dev: 5.70273119089526; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE53480
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE53480/results/GSE53480_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#8 samples, 45101 probes
#coefficients: (Intercept), GenotypeTg4510
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeTg4510
#  DE genes: 2051, up: 1396, down: 655
ProbeName	GeneSymbols	down
1451525_at	Arhgap12	8.03791736183914e-07
1455190_at	Gng7	9.02122790484518e-07
1419221_a_at	Rgs14	1.12053343658203e-06
1439031_at	Jph4	1.57443462161862e-06
1457440_at		1.64662329114791e-06
1418478_at	Lmo1	2.04601274109341e-06
1435747_at	Fgf14	2.96933063083652e-06
1460038_at	Pou3f1	3.01425303958975e-06
1422068_at	Pou3f1	3.71601157222158e-06
1457671_at	Homer2	4.19246423773884e-06
1429316_at	Rasgef1a	4.19493012705487e-06
1454752_at	Rbm24	4.96874543523031e-06
1433762_at	C630043F03Rik	7.30376965802021e-06
1421141_a_at	Foxp1	8.04487809493858e-06
1421142_s_at	Foxp1	8.89008763958982e-06
1419420_at		9.18430647100413e-06
1440940_at	Cacnb1	9.54069021602883e-06
1436304_at	Tmem200a	1.11585028526847e-05
1436444_at	Sertm1	1.13414457725037e-05
1419224_at	Cecr6	1.15850206522139e-05
1433581_at	1190002N15Rik	1.16543531626042e-05
1439707_at		1.20129484712717e-05
1456119_at	Grm5	1.24283981109623e-05
1450749_a_at	Nr4a2	1.25841178801119e-05
1435577_at	Dab1	1.45623545510825e-05
1428937_at	Atp2b1	1.48692499093634e-05
1435260_at		1.52609555118708e-05
1424367_a_at	Homer2	1.63727533245467e-05
1426729_at	Fam131a	1.63966643759486e-05
1438428_at	Jph1	1.74586118374992e-05
1453059_at	Mlip	1.89325130087555e-05
1455758_at	Prkcg	1.90602075747296e-05
1434429_at	Syt16	1.96980472137687e-05
1436066_at	Kalrn	1.97354410842922e-05
1438613_at	Kcna4	1.99138703286753e-05
1451499_at	Cadps2	2.01457852075471e-05
1457690_at	Kalrn	2.06401765545298e-05
1435227_at	Bcl11b	2.15519173366927e-05
1436459_at	Gpr161	2.15712442978406e-05
1419406_a_at	Bcl11a	2.18851280440127e-05
1429857_at	2900092D14Rik	2.65625009256734e-05
1434819_at	St6gal2	2.65679442573966e-05
1455463_at	Phyhip	2.92981936222318e-05
1435218_at	Rasgef1a	3.19904114776297e-05
1435083_at	Ctxn1	3.20833657773855e-05
1457072_at	Bcl11a	3.22481455173353e-05
1421399_at	Insm1	3.30360070797999e-05
1445415_at		3.39942631837531e-05
1433871_at	R3hdm1	3.62096842716609e-05
1455647_at	Ar	3.72656879053431e-05
1450339_a_at	Bcl11b	3.78067720946231e-05
1435578_s_at	Dab1	3.80459338088469e-05
1424037_at	Itpka	4.07111684727682e-05
1435482_at	Fibcd1	4.07891676904461e-05
1433582_at	1190002N15Rik	4.17042901275253e-05
1460203_at	Itpr1	4.18862513143953e-05
1437406_x_at	Igfbp4	4.28182758480392e-05
1420925_at	Tub	4.56162767542473e-05
1451028_at	Baiap2	4.57242137128775e-05
1442272_at	Galntl6	4.58748472484346e-05
1456018_at	Brd9	4.61047152983441e-05
1434055_at	Galnt9	4.62791002302534e-05
1434083_a_at	Elmod1	4.6287531680972e-05
1422835_at	Kcnd2	4.7699101676368e-05
1429313_at	Ror1	4.86500611158985e-05
1453782_at	Ankrd33b	4.8697653505815e-05
1419070_at	Cys1	5.29792239779627e-05
1460205_at	Dcakd	5.30303205636262e-05
1456632_at	Bcl11a	5.31634708119413e-05
1435558_at	Adgrb2	5.55981714583684e-05
1452624_at	Lrrtm1	5.75367903140321e-05
1427005_at	Plk2	5.80024736302148e-05
1455242_at	Foxp1	6.11639453740693e-05
1452056_s_at	Ppp3ca	6.17784946228713e-05
1434111_at	Adgrl2	6.30569385643817e-05
1452966_at	Bcl11b	6.30730052922364e-05
1421446_at	Prkcg	6.46278286166617e-05
1436268_at	Ddn	6.60780933886392e-05
1445359_at	Adcy1	6.68418484473656e-05
1434384_at		6.78169484499694e-05
1435128_at	Baiap2	6.80912911811634e-05
1417111_at		6.84179843926618e-05
1442595_at		6.8839736200811e-05
1439611_at	Chrm1	6.91297502950893e-05
1424239_at	Fam65a	6.98977262965523e-05
1437558_at	Cdh6	7.09160586843531e-05
1457635_s_at	Nr3c1	7.30072007622218e-05
1450442_at	Add2	7.44423897854538e-05
1457401_at	Dnah9	7.47119183424033e-05
1437631_at	Kcnip4	7.52708135603995e-05
1419200_at	Fxyd7	7.67352925413766e-05
1459105_at		7.72922885682792e-05
1418025_at	Bhlhe40	7.88906671164642e-05
1435222_at	Foxp1	7.92733745685039e-05
1434670_at	Kif5a	7.96621910201595e-05
1433701_at	Mpped1	8.00676009162705e-05
1448411_at	Wfs1	8.18962896431842e-05
1434112_at	Adgrl2	8.24691595360033e-05
1422607_at	Etv1	8.39058639412241e-05
1435435_at	Cttnbp2	8.56025342735979e-05
1439807_at		8.58056842086868e-05
1431782_s_at	Ypel1	8.71036355492467e-05
1438172_x_at	Eri2	8.72197525981209e-05
1428483_a_at	Mis18a	8.88474225454083e-05
1446282_at	Gm20754	8.94382864727026e-05
1434904_at	Hivep2	9.30569344786177e-05
1427042_at	Mal2	9.31495879473768e-05
1450773_at	Kcnd2	9.54788336085114e-05
1437405_a_at	Igfbp4	9.56445343797335e-05
1458407_s_at	Trerf1	9.68147160205264e-05
1448063_at	Iqsec2	9.83582505954253e-05
1458406_at	Trerf1	0.00010232428457564
1432205_a_at	Mtus2	0.000102426576514614
1421818_at	Bcl6	0.000104862182264687
1433583_at	Zfp365	0.000105732777974278
1425788_a_at	Echdc2	0.000106169956686772
1422196_at	Htr5b	0.000106385866009272
1443036_at	Zfp804a	0.000107241410186272
1452296_at	Slit3	0.000107378345949226
1437968_at	Grin1	0.000108822294875534
1431076_at	Add2	0.000111475976626925
1433945_at	Fam189a1	0.000112023254477922
1418129_at	Dhcr24	0.000113341262404897
1439662_at	Homer1	0.000116468214174069
1423222_at	Cap2	0.000118402239363235
1416956_at	Kcnab2	0.000119605525785231
1450910_at	Cap2	0.000119922165412724
1456509_at	1110032F04Rik	0.000121401157628678
1456523_at	Gm2115	0.000124462073120413
1436656_at	Tmem150c	0.000126367827254158
1428466_at	Chd3	0.00012649025358189
1436885_a_at	Cherp	0.000127528310303204
1454832_at	Phactr1	0.000129612440734985
1456149_at	Rbfox3	0.000130482986208385
1419332_at	Egfl6	0.000133412746882336
1435832_at	Lrrc4	0.000138109725371281
1431146_a_at	Cpne8	0.000139012630405596
1427045_at	Synpo	0.000139720412816742
1447304_at		0.000140366407612283
1456900_at		0.000143646348110063
1458307_at		0.00014508528364218
1423757_x_at	Igfbp4	0.000145292325674708
1435285_at	Mpped2	0.000145414930864695
1426094_at	Rhbdl1	0.000145465919473555
1445691_at	Chn1	0.000146977024375912
1418357_at	Foxg1	0.000153220444323951
1433743_at	Dach1	0.000154246427969644
1421312_a_at	Kifc2	0.000154548964096268
1422751_at	Tle1	0.000158469310597865
1442095_at	Asxl3	0.000159270627479416
1435221_at	Foxp1	0.000160903973806473
1439240_x_at	Lin7b	0.000160921068617676
1449468_at	St6galnac5	0.000161063835116906
1445805_x_at	Kcnh3	0.000165178408837774
1456934_at		0.000167319925506094
1425408_a_at	Pdzph1	0.000167515216158375
1460303_at	Nr3c1	0.00017232692893994
1459107_at	Kcnh3	0.000174589017375692
1440350_at	Panx2	0.000175650786123657
1426980_s_at	Epop	0.000180637302965522
1438989_s_at	Cdh6	0.000181029013971948
1436483_at	Myt1l	0.000181190370755022
1442067_at		0.000182104824257955
1416350_at	Klf16	0.000187448389967991
1425656_a_at	Baiap2	0.000196101531277252
1426915_at	Dapk1	0.000198576532429824
1419108_at	Ophn1	0.000199066824497944
1447863_s_at	Nr4a2	0.000199265136053698
1456180_at	Rbm24	0.000200543178298336
1453373_at		0.000200786625057561
1428986_at	Slc17a7	0.000201694720211879
1454782_at	Adgrb3	0.000207077013911551
1423854_a_at	Rasl11b	0.000207562119221882
1437937_at	Ackr2	0.00020868220537076
1429249_at	Plppr5	0.000210099968723678
1448676_at	Camk2b	0.000219369493081368
1456114_at	Cds1	0.00022052230694263
1449172_a_at	Lin7b	0.000221391315990379
1456202_at	Elfn2	0.000223116330189841
1437618_x_at	Gpr85	0.00022636033715434
1453324_at	Nip7	0.000226460866670011
1428680_at	Cds1	0.000228103110753018
1455272_at	Grm5	0.000228980705322071
1426412_at	Neurod1	0.000229445016980401
1437152_at	Mex3b	0.000229686321557027
1444025_at	Kcnj3	0.000230802561137126
1454821_at	B3gat1	0.000235851522994349
1450750_a_at	Nr4a2	0.00023815109364522
1455544_at	Zranb3	0.000245304424863619
1455720_at		0.000248664723552037
1424704_at	Runx2	0.000250234129119742
1454867_at	Mn1	0.000250660060649656
1415803_at	Cx3cl1	0.000250736226361212
1427308_at	Dab1	0.000252325168730614
1431229_at	Anks1b	0.000254851328678302
1424250_a_at	Arhgef3	0.000255948798697368
1439479_at	Lct	0.000256392530432697
1456684_at		0.000261317034963102
1432813_at		0.000265599111639933
1431080_at	Galntl6	0.000266826576924313
1439295_x_at	Zfp975	0.000273717523294989
1454806_at	Fam49a	0.000274782942282087
1436918_at		0.000276714122262538
1420191_s_at	Tmem191c	0.000277859910331104
1439999_at		0.000277933297993327
1459626_at		0.00027920963038216
1418746_at	Pnkd	0.000286611925936141
1457702_at	Gpr12	0.000291799256341123
1423756_s_at	Igfbp4	0.000292383900077903
1441369_at		0.000294273495484033
1455374_at	Kcnj3	0.000298765242627893
1424734_at	Rasgrf1	0.000303352472400471
1448738_at	Calb1	0.000308205078511591
1453476_at		0.000308722108814135
1452202_at	Pde2a	0.000308983362858889
1448703_at	Lsm8	0.000312521603761122
1423305_at	Extl1	0.000318028796260868
1435957_at		0.000318627054287971
1450389_s_at	Pip5k1b	0.000319262745950062
1451840_at	Kcnip4	0.000322588208567307
1452741_s_at	Gpd2	0.000325601901943341
1418619_at	Icam5	0.000325606542954823
1455034_at		0.000328122932636536
1429113_at	Prrt2	0.000328894879686728
1433992_at	Shroom2	0.000331043903746248
1438796_at	Nr4a3	0.000334281703036281
1448664_a_at	Speg	0.000334783307529586
1420872_at	Gucy1b3	0.000336932072653398
1422600_at	Rasgrf1	0.000337531643157634
1445342_at		0.000341197978531635
1455865_at	Insm1	0.00035136933397227
1435666_at	Mast3	0.00036097026428983
