# 2018-01-09
# ../files_results/AD_mouse_model_project//mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//early//run1/
geneSymbol	up_pval	down_pval	up_padj	down_padj	up_rank	down_rank	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	chisq	chi_df	GSE64398_intercept	GSE63617_intercept	GSE36237_intercept	GSE64398_FE_Disease	GSE63617_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
1110034G24Rik	0.73253362674972	0.26746637325028	0.999996143185094	0.916419837136935	7694	3163	-0.0421367275847931	0.0677162240883741	-0.622254535778633	NA	NA	0.534932746500559	0.385012533460785	1	NA	8.57726875365813	7.56677551606802	NA	-0.0421367275847931	-0.0421367275847931	NA	NA	random_intercept
1110037F02Rik	0.588367066376914	0.411632933623086	0.999996143185094	0.956871335985753	6198	4659	-0.0157927673816372	0.0706837922804416	-0.223428410843868	NA	NA	0.823265867246171	0.0498836430690535	1	NA	9.82884400628258	8.78074767632478	NA	-0.0157927673816372	-0.0157927673816372	NA	NA	random_intercept
1110038B12Rik	0.933995213403728	0.0660047865962723	0.999996143185094	0.771394549997305	9930	927	-0.230199189380149	0.150289608702351	-1.53170396388522	NA	NA	0.132009573192545	2.2687119965511	1	NA	9.70469486634104	8.987065949116	NA	-0.230199189380149	-0.230199189380149	NA	NA	random_intercept
1110038F14Rik	0.570580673914424	0.429419326085576	0.999996143185094	0.962514545735584	6016	4841	-0.00673075062103906	0.0378417997544374	-0.177865499651607	NA	NA	0.858838652171152	0.0316315857355427	1	10.0226914402841	11.3073978148103	8.45061102282806	-0.00673075062103906	-0.00673075062103906	-0.00673075062103906	NA	NA	random_intercept
1110054M08Rik	0.120244048371824	0.879755951628176	0.888311189556214	0.999999991885596	1457	9400	0.0953685857399654	0.0804282761248073	1.18575941615327	NA	NA	0.240488096743648	1.37773054416617	1	NA	7.38963850602623	6.85954925847261	NA	0.0953685857399654	0.0953685857399654	NA	NA	random_intercept
1110059E24Rik	0.708409061843621	0.291590938156379	0.999996143185094	0.919253748449521	7415	3442	-0.0148358970647822	0.0270176224235323	-0.549119268609667	NA	NA	0.583181876312759	0.301118809668509	1	9.87433800767474	9.99179143829884	8.8516526910308	-0.0148358970647822	-0.0148358970647822	-0.0148358970647822	NA	NA	random_intercept
1110059G10Rik	0.180403450464697	0.819596549535303	0.929345821435106	0.999999991885596	2102	8755	0.0395097990832648	0.0431533488189599	0.915567393136027	NA	NA	0.360806900929394	0.835082762121486	1	7.03566185452429	8.01303848764826	10.2794624636073	0.0395097990832648	0.0395097990832648	0.0395097990832648	NA	NA	random_intercept
1110065P20Rik	0.365399378962781	0.634600621037219	0.995495845082802	0.999999991885596	3981	6876	0.0209801164827278	0.0609244386948668	0.344362901524697	NA	NA	0.730798757925562	0.11837948509107	1	NA	12.4784715915157	11.0672227080576	NA	0.0209801164827278	0.0209801164827278	NA	NA	random_intercept
1190002N15Rik	0.416221644201483	0.583778355798517	0.999996143185094	0.990630492780078	4461	6396	0.0123565835085671	0.0583984831167285	0.211590829917078	NA	NA	0.832443288402967	0.0447614460148884	1	6.9191609155149	7.3577613863224	8.36126914654032	0.0123565835085671	0.0123565835085671	0.0123565835085671	NA	NA	random_intercept
1190005I06Rik	0.631502770638285	0.368497229361715	0.999996143185094	0.942037994994686	6612	4245	-0.0149259813927438	0.0444328198271019	-0.335922443158552	NA	NA	0.73699445872343	0.11278589231771	1	8.7127418463322	8.90623873954839	7.16026646752124	-0.0149259813927438	-0.0149259813927438	-0.0149259813927438	NA	NA	random_intercept
1200014J11Rik	0.897930464137788	0.102069535862212	0.999996143185094	0.823337213045906	9512	1345	-0.0382063729511229	0.0299771048632129	-1.27451844083879	NA	NA	0.204139071724424	1.61251185602877	1	9.31121585309813	6.52229612890437	7.28134776417171	-0.0382063729511229	-0.0382063729511229	-0.0382063729511229	NA	NA	random_intercept
1300017J02Rik	0.172593886129634	0.827406113870366	0.929345821435106	0.999999991885596	2012	8845	0.0517720594229485	0.0547348088290621	0.945870836685181	NA	NA	0.345187772259267	0.891069041167306	1	6.37340905885828	5.37254127721562	5.35731759910422	0.0517720594229485	0.0517720594229485	0.0517720594229485	NA	NA	random_intercept
1500009C09Rik	0.914225694605651	0.0857743053943492	0.999996143185094	0.794587232086349	9687	1170	-0.194121295190715	0.140032880111822	-1.38625510691276	NA	NA	0.171548610788698	1.86935813863012	1	NA	8.25778034562666	9.00385230359984	NA	-0.194121295190715	-0.194121295190715	NA	NA	random_intercept
1500009L16Rik	0.233826861628375	0.766173138371624	0.954972034749697	0.999999991885596	2655	8202	0.0631655130170069	0.0866315617347061	0.729128180909865	NA	NA	0.467653723256751	0.527514430017305	1	NA	9.35818588471775	7.63944097152274	NA	0.0631655130170069	0.0631655130170069	NA	NA	random_intercept
1500011B03Rik	0.398109230410969	0.601890769589031	0.999996143185094	0.994148299493684	4286	6571	0.015025021398982	0.0581529234219786	0.258370869680189	NA	NA	0.796218460821937	0.0666900581224859	1	NA	10.9968112748106	11.5883408935862	NA	0.015025021398982	0.015025021398982	NA	NA	random_intercept
1500011K16Rik	0.265031462301713	0.734968537698287	0.96633046178876	0.999999991885596	2973	7884	0.0256203401201898	0.0406843383903361	0.629734712025587	NA	NA	0.530062924603426	0.394270920385836	1	NA	10.4821554278895	10.0873563185576	NA	0.0256203401201898	0.0256203401201898	NA	NA	random_intercept
1500012F01Rik	0.817141170760998	0.182858829239002	0.999996143185094	0.883657535084154	8621	2236	-0.0367792898457465	0.04058576153606	-0.90621164797089	NA	NA	0.365717658478004	0.818163515316719	1	12.0579660526547	10.5509814637073	10.0817043744434	-0.0367792898457465	-0.0367792898457465	-0.0367792898457465	NA	NA	random_intercept
1500015O10Rik	0.654318510797739	0.345681489202261	0.999996143185094	0.93444179451687	6841	4016	-0.128101965806276	0.322552602308378	-0.397150619432311	NA	NA	0.691362978404523	0.157613826141983	1	9.00992705025556	9.46540001595156	7.93995059319167	-0.128101965806276	-0.128101965806276	-0.128101965806276	NA	NA	random_intercept
1600002H07Rik	0.411468541881282	0.588531458118718	0.999996143185094	0.991813165731047	4422	6435	0.010880720118962	0.0486068947620368	0.223851372778089	NA	NA	0.822937083762563	0.0500725475162618	1	NA	7.21703599951086	6.05350246769416	NA	0.010880720118962	0.010880720118962	NA	NA	random_intercept
1600002K03Rik	0.68329397624539	0.31670602375461	0.999996143185094	0.925269080154641	7154	3703	-0.0156213212824106	0.0327369655846295	-0.47717682452967	NA	NA	0.63341204750922	0.227462119104736	1	9.09830327650535	8.64103068345811	5.92633653409177	-0.0156213212824106	-0.0156213212824106	-0.0156213212824106	NA	NA	random_intercept
1600012H06Rik	0.226165650995403	0.773834349004597	0.952892346532597	0.999999991885596	2571	8286	0.0204800639284039	0.0272161984301348	0.752495392807235	NA	NA	0.452331301990807	0.564803464957265	1	8.6001029000777	8.09729667965358	7.95007201267287	0.0204800639284039	0.0204800639284039	0.0204800639284039	NA	NA	random_intercept
1600014C10Rik	0.964570995906033	0.0354290040939673	0.999996143185094	0.687695657050392	10305	552	-0.0658696817053376	0.0361946642418718	-1.81987271010892	NA	NA	0.0708580081879346	3.2630317388674	1	9.83542438740605	7.57259472712644	9.29499648669913	-0.0658696817053376	-0.0658696817053376	-0.0658696817053376	NA	NA	random_intercept
