#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL1261.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE48622_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (4 levels): APLP2_KO: n=4, APP_KO: n=4, N_dC_KO: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Gender (1 levels): M: n=16
#Factor: Timepoint (1 levels): 2_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.00185810259135405; Statistic: 10.6778138012036; Expected: 7.10935249061112; Std.dev: 1.02109576229459; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE48622
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE48622/results/GSE48622_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeAPLP2_KO, GenotypeAPP_KO, GenotypeN_dC_KO
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeN_dC_KO
#  DE genes: 254, up: 58, down: 196
#GSE48622_N_dC_KO: original input has 45101 probesets; mapped probesets: 29597; probes mapped to multiple genes to be removed (except for insulin): 597; genes with multiple probesets are BH corrected. New data has 17584 genes.
GSE48622_N_dC_KO	GeneSymbols
0.235130668905012	Zmat3
0.23526269428228	Zbed6
0.235275979285792	Gpr171
0.235318779400521	B230217C12Rik
0.235322476214012	Armc6
0.235396067039368	4930519G04Rik
0.235482392442529	2210019I11Rik
0.235546639749599	Kcnj11
0.235682223802008	Ints1
0.235716269327449	Nmrk2
0.235729275391984	Car7
0.235806749737413	Kctd2
0.23593689422035	Hp
0.235937588970438	Pnma1
0.236008824956171	Igsf11
0.236143177951618	Pou2f3
0.236189275151235	Rbm25
0.236246123826367	Tnfrsf25
0.236267454695426	Tspo2
0.236544729337156	Cyr61
0.236638127004482	Trim37
0.236696096388968	Rabgap1
0.236763129730774	Murc
0.236768288458407	4933402C06Rik
0.236774748453102	Flrt2
0.236780361377922	Lca5l
0.236817594548883	Fancc
0.236857166805059	Pdzd2
0.236895919360297	Pzp
0.236963158903967	Eid2
0.237069987740331	Camsap1
0.237117541354519	B230217O12Rik
0.237126899438631	Rps6kc1
0.237145299350908	Mtmr9
0.237219801433407	4930467D21Rik
0.237282732450279	Nkrf
0.237335588926536	Hjurp
0.237444430636632	Cd164l2
0.237482363266975	Fam3b
0.237528600511056	4931417E11Rik
0.237577126648124	Prkd2
0.237600951038414	Hars
0.23764395929806	9530059O14Rik
0.237648565913967	Mchr1
0.237666119652559	Ap2m1
0.237735640051709	Lhfpl5
0.237783599793662	Oscp1
0.237804126995638	Pdia5
0.238000155605787	1700023L04Rik
0.238053834871886	BC030870
0.238343496590786	2410137M14Rik
0.238427771052966	Sec11c
0.238523121996941	Birc7
0.238567694732077	Rnf138
0.238572620460931	Asgr1
0.238591543367459	Cic
0.238742154894578	Fga
0.238751143502795	Cherp
0.238836273966811	Ppp2r2b
0.238908388885388	Impdh1
0.238947812859782	Cplx3
0.239119022781687	Ppp2ca
0.239156348901057	Kif13a
0.23918304895628	Aldh1b1
0.239296479143587	Xylt2
0.239328568299806	Vezf1
0.239355040318144	Coq10b
0.239422087209329	Bik
0.239445315883971	Ing1
0.239504405430472	Bpifa2
0.239508369332168	Dmwd
0.239595116752311	Tmem127
0.239641746986093	1700027J07Rik
0.23964311169531	Fhdc1
0.23969094637304	Pard6a
0.239694635054989	Fam19a4
0.239702801287167	2210416O15Rik
0.23973370027994	AI846148
0.239805053690981	Slc25a19
0.239814648325956	Cadm3
0.239841487757903	Prkx
0.239903882799867	Ddx54
0.240037102575348	Rictor
0.240063000960948	Gabrb3
0.240126310592412	Cdc42bpb
0.240171191530878	Zfp146
0.240214252317072	Ager
0.240247949436201	Tril
0.240266249702321	Brinp3
0.240331995289677	Ankrd1
0.240390026434913	Pex16
0.240422085258505	Gadl1
0.240466303361068	4921511I17Rik
0.240519973052474	Nrip1
0.240546067347211	Dact1
0.240611083352722	Zfp777
0.240678547372428	Atp6v0e2
0.240705270130442	Panx1
0.240823591988912	Zfp90
0.240871661178602	Fam175a
0.241056971087198	Epc1
0.241270091180642	Fancd2
0.241448209056388	Gpr151
0.241508587050396	Tagln2
0.241517261288548	Apoc1
0.241587739876401	Gpx5
0.241724273153569	Evi5
0.241820895469782	Btnl10
0.2418731245391	Spata2l
0.241998117977082	Mmp23
0.242057490896127	Prss37
0.242071959152706	Trim7
0.242078828453656	Fosb
0.242081211312719	Serpina7
0.242102404095731	Pars2
0.242385547217749	Smdt1
0.242424976252554	4833428L15Rik
0.242471907666105	Tspyl4
0.242507220203771	Gprasp1
0.242595995067867	Dusp7
0.242646410349915	Samd11
0.242710608892395	Sprr2f
0.242806084725011	Dnajc22
0.242821240411989	Sde2
0.242863615125391	Pelp1
0.242887539968461	Opcml
0.242924809600762	Il3
0.242943049506743	Pygm
0.242971162646501	Pga5
0.243097791224834	Dock11
0.243141186741853	Fank1
0.243207873763155	Idnk
0.243295102855552	Adck1
0.243341910960167	Ttc7
0.243370665808259	Gja3
0.243387877074264	9330133O14Rik
0.243442877588177	Il7
0.243452538305273	Spock1
0.243489326023502	Actrt3
0.243491640859152	Piezo2
0.243527690120958	Naa60
0.243795379547836	Map4
0.243796577669361	Stard7
0.243926390850035	Has1
0.243983637296387	Ebf3
0.24398631419299	Gdpd2
0.243987757855943	Pskh1
0.244163274570179	Dopey1
0.244165331497046	Thsd1
0.244194453642264	Mtg2
0.244214990049047	Ap1s3
0.244311594355329	Gm4285
0.244348822712944	Fhod3
0.244365892426124	Colec11
0.2443666161024	Mfsd2b
0.244410603719028	Pcnxl2
0.24444559606333	Cox7a2
0.244553930033443	Steap4
0.244568537443778	Ttc3
0.244667590815275	Cc2d1a
0.244694245264688	Pfpl
0.244699919567252	Zpbp2
0.244863200984467	Bche
0.244892299204293	Jarid2
0.244935105852012	1700052K11Rik
0.244961560126244	Nars
0.244971887437394	Spen
0.24501133923487	Gm11487
0.245066071757633	Gid4
0.245105042822883	1700019O17Rik
0.245148146667443	Bdp1
0.245283491527282	Cyp26a1
0.245382083288493	2810454H06Rik
0.24542834793033	Sap30l
0.245439091533262	Gm6792
0.245557426387709	Ipmk
0.245602482471611	Hephl1
0.245724182951487	1700003E16Rik
0.245749326950515	Elavl4
0.245882147564016	Pgk2
0.245882912060573	Gsx2
0.245892891071872	Plscr3
0.245960554056788	1190003K10Rik
0.246018967237669	Lig1
0.246035489953885	Lrch3
0.246053785365399	Cdca7
0.246092322013631	Vmn1r51
0.246136159795473	Rgp1
0.246153308006292	A230056J06Rik
0.246168645871389	Cdk13
0.246222719531767	Gng10
0.246223781597652	Epb4.2
0.246224403216657	Tas2r105
0.246265845429721	Fam64a
0.246352923927621	Abra
0.246516212146977	Pole
0.246696109001446	4933411E08Rik
0.246755689810849	Tuba1b
0.24678177002254	Snx7
0.246806720376883	Galnt3
0.246808602929968	Pramel7
0.246809158287786	Edaradd
0.246831716546124	Fuca2
0.246866402696205	Cox6c
0.246883456497338	U2af2
0.24695011682885	Gm11190
0.246976732594581	Tcf7l2
0.247103172900325	1700080O16Rik
0.247112512725404	Lrrc61
0.247120733749572	Gga3
0.247222496767387	Ubd
0.247267673424405	Pgrmc1
0.247270859373725	Spata31d1d
0.247303051904553	Serpina11
0.247332108335136	Kcnip1
0.247394777047104	Lhx4
0.247475579642472	Erc1
0.247483121582553	Ythdc2
0.247615764182044	Gramd1c
0.247763998729816	Mid1
0.247790411062729	Atg7
0.247938542019202	Coq10a
0.248007673405625	Ccnb3
0.248022509220228	Atp2c1
0.248121898317658	Mypop
0.248186347292377	Serpinb8
0.248202910559639	Klhl40
0.24820795727995	Cry1
0.248402227714101	Gatad2a
0.248658010587128	4930447C04Rik
0.248658564465258	Hspa4
0.248860504749356	Tdrd3
0.248871885873294	Atic
0.24898472620703	C330024D21Rik
0.248991540483536	2810049E08Rik
0.249004228308799	C030013G03Rik
0.249009978566709	Cdhr1
0.249019731086056	Irg1
0.249021365804365	Spata3
0.249053781187023	Fat2
0.249119704313971	Ncor1
0.249160172232855	Tnfrsf8
0.249216163669096	Sh3bp2
0.249251884288691	Hnrnpll
0.24928135670811	Hnrnpd
0.249332392504492	Krtap19-9b
0.249515366733763	Kctd8
0.249599113896059	Fam189b
0.249636857387323	Tusc3
0.249681120269086	Aqp12
0.249732151995927	Hyal3
0.249753195625274	Tle6
0.249820333274036	Serpinb9c
0.249909974052098	Hao2
0.249917485331627	Ankrd61
0.249977398423715	Parp2
0.25005774138427	Hsd17b1
0.250070328939638	Mep1a
0.250083109136954	Gng2
0.250089100254444	Cd74
0.250110068451468	Nrbp2
0.250283823994431	Npepps
0.250312206081834	Pinx1
0.250315048646159	Fam49b
0.250330555157687	Ptpn4
0.250350455695332	Cd209g
0.250398497345439	4933438B17Rik
0.250434661874667	Slc2a2
0.250466263802152	Srd5a2
0.250582045443315	Spata16
0.250591998117427	Shmt1
0.250675248590268	Ptger3
0.250710231696988	Tbc1d25
0.250787505624603	Rpain
0.250800192353585	Lhx5
0.250813333308718	Zscan26
0.250892991798094	Vps11
0.25089904721699	Ky
0.250941840185471	Mup4
0.250990633587454	Agbl5
0.251003602969292	Tjp3
0.251156293703686	Adamts9
0.251156503029985	S1pr2
0.251184445214438	Prrc2b
0.251294027051288	Rasal1
0.251333921594854	Oog3
0.251470337390933	Krt34
0.251486854016718	Sugp1
0.251660131929723	Dpm2
0.251768041253579	Cyp2j5
0.252042820307828	Dst
0.252185869982554	Xkr8
0.252300133280707	Gm12888
0.252399242167992	Has2
0.252574956438243	Aqp2
0.252610018847602	Lgals8
0.252615086740573	1810053B23Rik
0.252624156784186	Pkd1l2
0.252654320023345	Soga3
0.252705918277824	Ilf3
0.252743080811439	Bicd1
0.252953561214834	Brsk1
0.252962976274698	Mgam
0.252964612471299	Capn2
0.252972502711159	Abcb11
0.253009603508649	Rnf148
0.253034149212867	Rdh7
0.253062072109418	Adm2
0.253137821966994	Mocs1
0.253221844166447	Erc2
0.253243230052342	Gtf3c4
0.253261897221967	Ntn3
0.253300004012579	Muc5b
0.253345149213621	Fstl1
0.253367232927243	Zfp3
0.253459308960318	Top1
0.253461187552695	D1Ertd622e
0.253566959174855	Oprk1
0.253633711368051	Igsf23
0.253727272963083	Polr2d
0.253734279510769	Gata1
0.253790571578027	Mkrn2os
0.253821222292345	4933417G07Rik
0.253829003955948	Alk
0.253904377378131	Zmym4
0.253996196504712	Jrk
0.254078274895225	March6
0.254084268312912	Chrna9
0.254178665717547	Ppp2r5a
0.25422712712641	Fam187a
0.254279667369739	Hectd2
0.254321167871155	Tnfrsf9
0.254323783021847	Ranbp3l
0.254361615916938	Arhgef33
0.254428619969185	Sprr3
0.25449546699008	Gm5084
0.254517884587724	Prkacb
0.254675637205751	Ccnt2
0.254716474205949	Ifna6
0.254754693635981	Ppp2r5e
0.254985678509963	Sdhd
0.255096696724618	Csnk2a2
0.255421436556935	Car6
0.255474195392739	Muc13
0.255623314029285	Sema4d
0.255660845702519	Magee1
0.255772426015362	Scrt1
0.25581078312198	Spast
0.255836330705459	Asxl2
0.255859730100929	Syt6
0.255986846792232	4931429L15Rik
0.256033458619926	Zrsr1
0.256080989581251	Hspa9
0.256134783016314	Mcm10
0.256276708253694	Slfn9
0.256355956084694	Tdh
0.256454159131514	Art1
0.256465467786182	Cyb5r2
0.256525395046864	Pemt
0.256745034965136	Dbx2
0.25677310089547	Fhl2
0.256934293576009	Sds
0.257020751640652	Clps
0.257022114201862	1700105P06Rik
0.257117351391442	Wasf2
0.257143119381111	Mapk14
0.257358097573346	Sh3tc1
0.257425831664507	Phc3
0.257514106377268	Fbxl13
0.257532678305372	Prl6a1
0.257573660083109	Pik3r4
0.257658204105723	Itpkc
0.25775264134464	Pomt1
0.257801578081683	Clcn7
0.257846161210592	1700088E04Rik
0.257909387675394	Stc2
0.257981643493653	Rnf103
0.258017357943799	Apbb3
0.258096302057334	4930568G15Rik
0.25817280900531	Abcb4
0.258202319440501	Lepr
0.258279381822864	Lyrm9
0.258304793250351	Taf4b
0.25835256549845	Gnl1
0.258395802356787	Gm7788
0.258401132383291	C530044C16Rik
0.258414373466146	Nog
0.258641403983344	Rdh9
0.2586447194447	Smpd4
0.258755836170078	Ice2
0.258770996794909	Tbrg4
0.258857051954987	Isg20l2
0.258875530543337	Cdc42ep5
0.258909850493583	B3galt4
0.258943922740184	Celf1
0.259008403894903	Olfr159
0.259026962508274	Brf2
0.259057421158529	Tmem170b
0.259075184668153	4921511C10Rik
0.259095272772609	Pip5k1c
0.259287767524102	Nrgn
0.259292370816015	Dis3
0.259365053208966	Chga
0.259369149072174	E530011L22Rik
0.25939771409422	Col16a1
0.259473632467665	Loxl3
0.259493358586527	Unkl
0.259607627382744	Spata7
0.259658659931084	Lancl3
0.259791925136389	Tcf24
0.260048284124585	Itga5
0.260383875925679	Pold2
0.260388450066829	Rgs2
0.260451264682066	Tmem246
0.26048429612585	Bicd2
0.260506552023006	Pbx4
0.260527246553524	Wasf1
0.26058528016474	Nlrp12
0.260824442962536	Noc4l
0.260840420060202	Tfcp2
0.260924951396685	Fgf3
0.260984107117285	Msx2
0.261081830809433	Igsf9
0.261106330688889	Kdm3a
0.261150897091806	Etnk2
0.261203261568992	Slc1a5
0.261241968670457	B3gnt8
0.261313240602883	Atp6v0a4
0.26133016339402	Ywhae
0.261352185929237	Plekhn1
0.261373697500241	Gm15708
0.261529703838119	Fbrs
0.261567211335767	Gprin3
0.261584009484576	5730488B01Rik
0.261585381926004	Ppp1r13l
0.261623990952891	Ctsr
0.261638399146211	Trak1
0.261645077707365	Muc3
0.261691106397815	Ctsm
0.261699897198857	Hmx1
0.261791853004279	Mfsd4
0.26181082343613	Neurl2
0.261878022392716	Foxe3
0.261886672786233	Adad2
0.262102781936978	Spem1
0.262105962487711	Cd209b
0.262250320424709	Mctp2
0.262384512641059	Cdrt4
0.262390719709007	Adrm1
0.262407261041589	Klhdc3
0.262477209857556	Vopp1
0.262576255894529	Grhl2
0.262678782327081	Ttc37
0.262829103745047	Bhmt2
0.262916899351053	Def6
0.262922789466801	Mier3
0.262985179089897	Sox2
0.262986436330996	Ccdc169
0.262997190968225	Cct6a
0.26303954524605	Josd1
0.263122789722508	Pnma3
0.263161107023408	Bag6
0.263178321166906	Fam149a
0.263283373033875	Papolb
0.263352309499264	Dlst
0.26340790716119	Mroh2a
0.263520427786008	Mefv
0.263662061984847	Smyd5
0.263727148708586	A430033K04Rik
0.263727845426709	Amh
0.26389342715283	Eno4
0.263911353830376	Dusp9
0.26393445159748	Fam199x
0.263999208424148	Map7d2
0.264020305414018	Gpr27
0.264042769047351	Yars
0.264059116987004	Gip
0.264065337138081	Ip6k1
0.26422033789344	Lins
0.264236495584586	Fgd2
0.264257622121433	Fitm2
0.264269647902416	Gm4980
0.26428971817913	Tmem241
0.264367396793795	Ddx5
0.264418486962266	Ddx31
0.264468210571424	Gadd45b
0.264658075189404	Lypd8
0.264754767600313	Tusc5
0.264838247486455	Dexi
0.264860533598312	2310034C09Rik
0.264955834680789	Trim28
0.26496378873279	Kat6a
0.264983872857689	Negr1
0.265320436640884	Mapk6
0.26533607261296	Rad54b
0.265584642306625	Pxk
0.265587030131263	Ptbp2
0.265630050947396	Lmna
0.265704894425692	Cldn23
0.265735181271785	Rsf1
0.265861465427657	1700024P04Rik
0.26586346269332	Slc24a3
0.265884214038348	Usp28
0.265956875944999	4930557J02Rik
0.266091888880586	Bend3
0.266213379558578	Comp
0.266220051867903	Slc25a54
0.266270310176778	Spry2
0.266272681160434	E130308A19Rik
0.266371462352002	Lrrc19
0.266494449916465	Mbd3l1
0.266528374564504	Redrum
0.266536809300736	Tmprss11g
0.266705568080584	Hsd17b13
0.266716440274147	Scgb2b27
0.266767820973459	Klk1b26
0.267112331611067	Igfbp5
0.267198689519575	Fndc9
0.267241021080374	Krt33b
0.267255400142141	BC030500
0.26728983178499	Mzt2
0.267367311580604	Ccl17
0.26747233244855	Mir7666
0.267499953924758	Gas2l1
0.26750346141219	Emc9
0.267505081063997	Mepe
0.267535029069833	C730027H18Rik
0.267553651616953	Sema3f
0.267593721846184	BC051628
0.267755114797761	Hgsnat
0.267757559148535	Itih4
0.267915580151793	4933430H16Rik
0.267948341955597	Psg21
0.267949651860191	Gm5129
0.268014135193867	Dok7
0.268041890971322	Cd40
0.268063749862758	Lrrc4
0.268117917486481	4833411C07Rik
0.268142367534886	Krt23
0.268167646025266	Serpina4-ps1
0.268242676592531	Bnc1
0.268244899866661	Trp53rk
0.268400738190583	Pdf
0.268515595297794	Nppa
0.2685370825664	Ascl1
0.268564199742751	1700019M22Rik
0.268601959436948	Tg
0.268602413241763	Gnb2
0.268674610714761	Dgkeos
0.268768082067611	Pde1c
0.268777841799267	Chm
0.26892942015173	Lpar2
0.268929775976293	Mta1
0.268972130849343	Gm5113
0.26898504618307	Dars2
0.269047793192565	3110021N24Rik
0.269072397253178	4921536K21Rik
0.269072503992365	Sh2b2
0.26918526419052	Rab6b
0.269195943398349	Nefh
0.269205991211744	Ccny
0.269521493357109	Ankrd11
0.269560386780633	Ms4a15
0.269650181665903	9630001P10Rik
0.269729305845831	Sf3b1
0.269754471142327	Astn2
0.269768645942873	Ccdc171
0.269792896708125	Daf2
0.269815309779541	BB557941
0.269899916032673	Ube2m
0.269907008142938	Vil1
0.269938504813462	4930548H24Rik
0.270022375630919	1700028E10Rik
0.270086056998519	Crtac1
0.270101336388008	4930463O16Rik
0.270134587589657	Brpf1
0.270252694616001	Accsl
0.270255384412708	Arhgap20os
0.270375188950052	Ankrd2
0.270423044111766	Csmd3
0.270468644970786	Smg6
0.270603424091143	Cd82
0.270796440877024	Gpatch2
0.270821211839864	Btg4
0.270843837356185	Zfp236
0.270921574459616	Pla2g4c
0.270969471480471	Acsm2
0.271005571795934	Syn2
0.271013244168157	Ago1
0.271049204811569	Plcl1
0.271061011004631	Acvr2a
0.271190306344893	Rhbdd2
0.271369191841905	Pop4
0.271425386618274	Emx1
0.271474857237465	Flywch2
0.271524480022149	Klf15
0.271618775884186	Hs3st5
0.271655100523797	Ctnnbip1
0.271705821615556	Appbp2os
0.27185021424195	Ciz1
0.271858048239455	Guca1b
0.271889848469856	Gramd1a
0.271945389089156	Gpc4
0.271948629374131	4933405L10Rik
0.272095411633449	Fastkd1
0.272157400612697	Gata5
0.272182268341073	Tbc1d31
0.272384525566262	Rab11fip4
0.272397393330321	Eid1
0.272527833786401	Akr1c20
0.272549294154191	Eaf1
0.272656107252447	Sertad4
0.272686475300801	Larp1b
0.272720256997094	Caskin1
0.272731234415497	Ctnnb1
0.272821514759977	Gdf3
0.272829884130532	Klhl35
0.272849871865608	8430431K14Rik
0.273028015301721	Gm5124
0.27332176231245	Mcm7
0.273531603960207	Kif1b
0.273573266273563	Mmp8
0.273661259124185	Olah
0.273677258936194	Pcnt
0.273736324614703	Akr1c13
0.273795456224595	4931402G19Rik
0.273802769373065	1810012K16Rik
0.273818787200043	Trpm2
0.274020241781823	Cuedc1
0.274042333127918	Hace1
0.274209874312926	Gabbr1
0.274218704135322	Sdad1
0.274273826407664	Ccdc34
0.27438818699358	Gtf3c2
0.274433592681946	Gfod1
0.274485034545134	4933433G15Rik
0.274494528156232	A730020M07Rik
0.274532230063101	Nkx1-2
0.274575960437277	Coq4
0.274596644216776	Cyb5r1
0.274625158948305	1700010H22Rik
0.274643440816127	1810055G02Rik
0.274683891619333	Snhg10
0.274702743972333	Fam124a
0.274776791673249	Cchcr1
0.274853384230121	Ube2q2
0.274857703224166	Usp27x
0.274876447354044	Izumo4
0.275001367139607	Agxt
0.27504397215171	Foxo3
0.275243900887754	5730409E04Rik
0.275261092453369	Vmn1r54
0.275303668270769	Actl7b
0.275323517524108	Cox5a
0.275464836282615	Rab9b
0.275577445500712	Champ1
0.275667037553149	Qars
0.275786616114562	Ccdc126
0.275795729800832	Elk4
0.275840103600735	Vat1
0.275875842069412	Chrne
0.275983171934745	Rab43
0.27600027534597	Dph6
0.276003860997927	Bahd1
0.276060720234587	Abi1
0.27609395729837	Fam212a
0.276179443277362	Zfp207
0.276264212933528	Fbxl15
0.276307113437148	L1td1
0.276402406716971	Cd247
0.276467284396995	BC030336
0.276489682845434	Mecr
0.276538594130671	Adm
0.276581203028403	Med14
0.276769779763685	Ccdc106
0.276778613054005	Tcl1b4
0.276817826553786	Oit3
0.276865649215212	Farsb
0.27692599111141	Cd33
0.276971547356271	Madd
0.277036437313402	Srgap1
0.277060315609327	Prr30
0.277119427805385	Cog1
0.277167549125783	Zbtb37
0.277185152849533	Samm50
0.277376130802403	Ski
0.277431690710235	Cirbp
0.277437324778557	Ndnf
0.277624800959491	Ssx2ip
0.277665305643526	Mlxip
0.277716256671282	6030468B19Rik
0.277736708265603	Cxcr3
0.27775637004754	Abca7
0.277784825801447	Slc25a16
0.277928217151098	Onecut2
0.278019624864144	Arl5b
0.278107170908589	5830473C10Rik
0.278152887605843	Snap25
0.278167399379895	Cubn
0.278196324063605	Skint10
0.278208992812428	BC100451
0.278361598096304	Haus7
0.278555786721932	Rcbtb2
0.278567247630268	Hdgf
0.278572997918324	Kin
0.278671397843855	Sphk1
0.278694748744963	Ntn5
0.278802654246998	2900011O08Rik
0.27888715454858	Smad3
0.278934398363478	Csrp3
0.279012902174003	Glis1
0.279065097271146	Tox
0.279101075791335	Ddx21
0.279127874959632	D730001G18Rik
0.279175040095829	Dcaf12
0.279226421753294	Pet100
0.279269859842354	Adar
0.279285321546698	4930447A16Rik
0.279510082456289	Cep19
0.279693368666611	Notch3
0.279701918946366	Cd320
0.279702578477882	Vcp
0.279728068690307	AI606473
0.279740053629405	4930474H20Rik
0.279742014550177	Zmat1
0.279793561243698	Myo18b
0.279931517002456	1600020E01Rik
0.280141616244105	Cdk9
0.28015443946342	Pdpk1
0.2802437658706	Hoxc5
0.280548912236045	Commd2
0.280689130138366	Rcor3
0.280705202659004	Kcnq1
0.280845980886373	Fam13a
0.280882377448493	Leap2
0.280931281980433	AU015791
0.281055380129707	Gm21283
0.281166506051631	Mogs
0.281241722748879	Col2a1
0.281279313403094	Rev1
0.281280468667618	Txndc11
0.281350151901853	Ikzf5
0.281359752153209	Tmprss2
0.281496114370736	Mtf2
0.281655954758664	Upk1b
0.281762797148809	Dock9
0.281833520472133	Prl
0.28184364329375	Unc119
0.281929684741493	Gspt1
0.281932070117888	1700120E14Rik
0.281940219680364	Zfp763
0.282107268198801	Ap3s2
0.282190042476398	Sectm1b
0.282231756084891	Vax2
0.282308698008645	Dctd
0.282479288001881	Dnajc5
0.282507842087167	Krt31
0.282606202268437	Gm20319
0.282730659105373	Sstr5
0.282770007727808	Gpank1
0.282793377737444	2810408A11Rik
0.282903988245733	Crygn
0.28292645213174	Slc25a4
0.282977283063998	4930524C18Rik
0.283008919721675	Ptger1
0.283027468202626	Rps6ka2
0.283176846393021	AW046200
0.283235879715762	Zfp750
0.283377207180685	Polr3a
0.283540418997452	Barx2
0.283611366236736	Dcaf15
0.283637997288794	Ambra1
0.283641677732806	Ccdc12
0.283667207268974	Ube2j1
0.2837679295374	Batf
0.283813981117866	4930578C19Rik
0.283842389830801	Stom
0.28385401044833	Mast2
0.283888253188119	Trmt12
0.2838884646428	Apold1
0.283929835612398	E430025E21Rik
0.284033147048169	Ppp1r3a
0.28407170183426	Lrrc27
0.284174976382657	2410089E03Rik
0.284197029891123	Coro1a
0.284225582547796	Hspb2
0.284338345986863	Cdsn
0.284348329660548	1700097N02Rik
0.284355001596006	Lamb3
0.284820283568294	Ccdc151
0.284840796478984	4930455H04Rik
0.284863368028734	Ccdc85a
0.284899800136884	9230110C19Rik
0.285009094837756	1700120K04Rik
0.285072201286216	Mlkl
0.285077485188711	Agmat
0.285132030267083	Fhl3
0.285152825881949	Ido2
0.285238205376122	BC030867
0.285292455959736	Il3ra
0.285372088862074	Svep1
0.285530472368734	Ogdh
0.285599178182864	Ptgdr
0.28562816259315	Cpeb2
0.285662018817663	Defb45
0.285668819256695	Dpys
0.285702324574597	Ap4m1
0.285834556532221	St6gal1
0.285874028999711	Phka2
0.285893116589648	Zfp608
0.285948584283216	Mtmr7
0.285955837966459	Olfr1508
0.286085931958857	C1qtnf4
0.286097805909076	Fst
0.286179369272648	Cct8
0.28618299182647	Ilk
0.286183940354993	Pvrl4
0.286216960555833	Ccbl1
0.286251823176279	Sncaip
0.2863987708377	Cacng2
0.286754564268878	Arntl2
0.286775917852389	Glipr1l1
0.286786746220342	Gm6607
0.286846200586435	Brd1
0.286847475376625	Chuk
0.28690026119108	Gata2
0.286901219514307	Dmrt1
0.287178653594587	Proser1
0.287198715775525	Nudt9
0.287209861053372	Mcpt4
0.287404659185065	Psmd11
0.287545595962181	Rab5b
0.287554336710613	Rgs18
0.287646405912503	Qtrtd1
0.287772466538018	Lce1a1
0.287772605679531	Ifna9
0.287828478120212	Ell2
0.287931127507104	Col1a1
0.287951801257576	Cyp4f39
0.288016955966677	Bri3bp
0.288195339200647	Atad2b
0.288232038987196	Cdc7
0.288302499712785	Igf2bp3
0.28833998586522	Hsd17b6
0.288444663072286	Aldoart2
0.28846784739002	Impa1
0.288483186803867	Stambpl1
0.288485969578371	Hao1
0.28849393315011	Zfp426
0.288595624088001	Oosp3
0.288600915881841	Tspan1
0.288624140154179	Arid5a
0.288640927920609	Ppp5c
0.288726599825802	Aicda
0.288741009455207	Ptpn9
0.28877538432482	Sycp1
0.288847172325149	Baz2a
0.288923573074928	Pfkfb4
0.288942122561272	Icam2
0.289219845411309	Ywhab
0.289269446965341	BC022687
0.289284605744832	Psca
0.289296012167297	Gjb3
0.289296459927634	Sprr2k
0.289386624288282	Tcaf1
0.289598822174325	Vwa2
0.289647048811771	Olfr71
0.28967132261759	D630023F18Rik
0.289740585269955	Zwint
0.289819285782626	2810403A07Rik
0.289837129723353	Oc90
0.289864462678494	Set
0.289901945892404	Rpia
0.289904789837958	Knstrn
0.289911981868294	Zfp180
0.289976212083925	Kctd18
0.290216037592955	Vsig8
0.290269427638765	Scyl2
0.29032723530015	Tubg2
0.29033157848538	Tnfrsf14
0.290353753170283	Triml1
0.290511613777374	Gmeb1
0.290694605207976	Nle1
0.290736257156167	Zfp512
0.290836044855912	Lrrc24
0.290864862767978	Psg19
0.290916149534206	Amdhd1
0.291016813171718	Pif1
0.29103950167284	Btn1a1
0.291187189257669	Ncr1
0.291199408763693	Wfdc17
0.291298234517516	Zfp346
0.291317967898998	Ptprf
0.291409824800042	Dnajc27
0.291466714187563	Ncmap
0.291674547653853	Fam219a
0.291771755409741	Trpm5
0.29184236763778	Hmgn5
0.291850669301622	Pipox
0.291866858390021	Mt3
0.291870249966758	Slc22a15
0.291878860467671	Gars
0.291883822094748	Gas1
0.291975285467458	Kcne1
0.292021209328826	Tmem217
0.292023231951618	Serpina3c
0.292156261934276	Mblac1
0.29229544697633	Nr1h3
0.292303797916598	Cts8
0.292404812951648	Fpr2
0.29259758167468	B430306N03Rik
0.292716915778386	Igf2bp2
0.292739112193516	4933406J08Rik
0.292747522417829	Mrfap1
0.293169397375913	Slc16a14
0.293247428722844	Ndc80
0.293257824098308	Ehd2
0.293381834521378	Chst8
0.293427633313354	Pnpla5
0.293442253378386	Itgb3
