#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL1261.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE48622_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (4 levels): APLP2_KO: n=4, APP_KO: n=4, N_dC_KO: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Gender (1 levels): M: n=16
#Factor: Timepoint (1 levels): 2_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.00185810259135405; Statistic: 10.6778138012036; Expected: 7.10935249061112; Std.dev: 1.02109576229459; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE48622
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE48622/results/GSE48622_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeAPLP2_KO, GenotypeAPP_KO, GenotypeN_dC_KO
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeN_dC_KO
#  DE genes: 254, up: 58, down: 196
ProbeName	GeneSymbols	up
1457913_at		4.41032080305104e-09
1450820_a_at	Ntng2	9.92048514185521e-09
1427271_at	Zbtb44	2.01272674709049e-08
1443285_at		2.27889606721244e-08
1457495_at	2900052N01Rik	6.3411426465181e-07
1446540_at		1.04920117314509e-06
1457218_at	Strbp	3.39620299700003e-06
1423513_at	Neo1	3.98842059105545e-06
1424610_at	Trub2	4.15868796584503e-06
1442109_at		5.76980738480222e-06
1436231_at		8.50654872871435e-06
1419378_a_at	Fxyd2	9.2900904052088e-06
1443611_at		1.26288124646109e-05
1447693_s_at	Neo1	1.46515131442937e-05
1456601_x_at	Fxyd2	1.62774819451299e-05
1427016_at	4932438A13Rik	2.59735270539553e-05
1440425_at		2.76211694871488e-05
1440201_at	Slc8a1	2.90291534741095e-05
1445673_at		3.04840787636529e-05
1441457_at		3.11287527671532e-05
1431844_at	Kcnmb2	3.15931240526351e-05
1455049_at	Igsf3	4.56047893270444e-05
1423290_at	Hyou1	4.68199364257868e-05
1446254_at		4.81371919706487e-05
1456023_at	Zfp846	5.22943241537565e-05
1424611_x_at	Trub2	5.3553782816517e-05
1435473_at	Ppp1r26	5.73031510067276e-05
1427026_at	Myh4	5.98604977040827e-05
1457633_x_at	Cox6a2	6.57202557010721e-05
1420401_a_at	Ramp3	6.7047003390282e-05
1421698_a_at	Col19a1	7.13638011269377e-05
1445299_at		7.39251094541732e-05
1436512_at	Arl4c	9.87640868384694e-05
1421955_a_at	Nedd4	0.00010041672182038
1451173_at	Lrrc49	0.000104664264657584
1443273_at		0.000118565946212325
1417343_at	Fxyd6	0.000120122601033088
1441823_at		0.000125168965948968
1418766_s_at	Timd2	0.000127174880474291
1431402_at		0.00015285204468057
1451776_s_at	Hopx	0.00016071955642013
