#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL6885
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.0244722851065837; Statistic: 1.44878723355293; Expected: 0.909000791576573; Std.dev: 0.221706554875654; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889513975337e-29; Statistic: 19.1481006227809; Expected: 0.908948626581019; Std.dev: 0.454022979505226; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149744232; Statistic: 1.82961689319919; Expected: 0.908992657887118; Std.dev: 0.271350267850959; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2018-03-29
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000906088e-06; Statistic: 1.93569837117945; Expected: 0.943298789165126; Std.dev: 0.134662287771227; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.282013883764099; Expected: 0.934579439252336; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146071282e-06; Statistic: 2.04317003911872; Expected: 0.943291613329555; Std.dev: 0.16366871160103; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE64398.1
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('2_months') are kept for analysis. 
#New dataset contains 30 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=12, het_TASTPM: n=4, het_TPM: n=3, ho_TASTPM: n=4, TAS10: n=4, TAU: n=3
#Factor: OrganismPart (1 levels): Hippocampus: n=30
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=8, Batch_02_2013-03-04: n=22
#Factor: Gender (1 levels): M: n=30
#Factor: Timepoint (1 levels): 2_months: n=30
#
### Model test for factor: Genotype
#p-value: 0.0178903457907119; Statistic: 4.77253769445988; Expected: 3.56661490754674; Std.dev: 0.499279056171907; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.758893406649396; Statistic: 2.65177481397871; Expected: 3.44827586206897; Std.dev: 1.09666057912493; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#30 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeTAS10
#  DE genes: 23, up: 16, down: 7
#GSE64398.1_TAS10: original input has 25697 probesets; mapped probesets: 24643; probes mapped to multiple genes to be removed (except for insulin): 1086; genes with multiple probesets are BH corrected. New data has 16349 genes.
GSE64398.1_TAS10	GeneSymbols
1.82704964224006e-12	Thy1
3.08157434154506e-08	Sqle
1.93606254930109e-06	Insig1
3.00558081783344e-06	Fdps
4.61727430324429e-06	Rasgef1b
1.14105422416999e-05	Ucn3
3.5938530285867e-05	Chodl
4.25323819622857e-05	Setd5
4.44068567436638e-05	Idh1
5.03360058507237e-05	Mapk3
6.85059706029972e-05	Rnf138rt1
6.88360636620737e-05	Lypd1
6.89547329104478e-05	Nr2f2
7.19920454679324e-05	Reep6
7.52801495158391e-05	Hsd17b7
8.43149101797155e-05	AW551984
9.2456467509298e-05	Dysf
9.97622603522726e-05	Zfp317
0.000100622695119726	Osbpl10
0.00010437276714563	Hmgcs1
0.000115254836312164	Mvd
0.000120715083738562	Hpcal1
0.000124129610808466	Ptpn14
0.000131527007648216	Dusp15
0.000136188306115769	Tcfl5
0.000143319338654364	Psme1
0.000161974638741768	Rasgef1c
0.00017117409778157	Scn11a
0.000182409864761896	Cyp19a1
0.000187869448868694	Rxrg
0.000191295777391797	Tal1
0.00019971437586357	Nsdhl
0.000212673825616224	Fads3
0.000225670877298012	Armc9
0.000231764188565836	Stard4
0.00024135108447547	Slc5a5
0.000241818309158744	Tmem17
0.000272679534427827	Fhl1
0.000273481824883935	6330403K07Rik
0.000280053468957166	Nptx2
0.000293715592691479	Acat2
0.000294124254767501	Aacs
0.000294636033448021	Magi3
0.000336284635818824	Grxcr2
0.000351105854847127	Dmrtc1a
0.000374759880606941	Vill
0.000388728572920071	Pcbp3
0.000439623169219815	Otof
0.000453893240028248	Pcyt1b
0.000459568564230472	Msmo1
0.000462091033603516	Ptprf
0.000470508455360292	Syt5
0.000474814895082835	G6pc3
0.000476769196406692	Rab4a
0.000509545471121222	Apc
0.000527499497645891	Htr1d
0.000532168128288707	Tmem132e
0.000535826590896755	Dzip3
0.000565522390812405	Sema4a
0.000567980491489005	Fancg
0.00058199895759834	Myzap
0.000582407244518146	Ly6h
0.00059262567856558	Plekhb2
0.000593603101943896	Rgs12
0.000595446982309292	Slitrk1
0.000601384521854769	Plxnd1
0.000610341604545441	Mmab
0.000631312228271686	Tsnax
0.00063601090219038	Klhl14
0.000644799719023016	Ints7
0.000651515892070177	Sdk1
0.000652440891136136	Tac1
0.000671426579761249	Mgat5b
0.000671958133368427	Cdh4
0.000678361342971248	Gpr150
0.00068012307191657	Pcsk9
0.000680577895411476	Gucy1a3
0.000687620761159527	Glra2
0.000716220242583139	Klhdc1
0.000722797565025785	Negr1
0.000725928687392299	Fcho1
0.000732685027374849	Casp7
0.00076506619599252	Camk1
0.000772896214793932	Exog
0.000792615739151204	Col6a2
0.00079992819324737	Col6a1
0.000821490252458319	Tmem184b
0.000824395566721053	Sfxn3
0.000830294844214776	Mup5
0.000865805823859161	C2cd4c
0.000868837108162491	Ehbp1l1
0.000886553346595153	Selenoh
0.000938172299865515	Plcz1
0.000974819528404291	Olfr161
0.000994968607346444	Scamp4
0.00102860366080134	Ldha
0.00103524810733128	Ucn
0.00103687824048942	Cep170
0.00105593970390967	Dnph1
0.00105899423653075	Lck
0.0010637013763789	Zfp941
0.00109157214046451	Tmie
0.00110801261423373	Ids
0.00111697934734217	Kiss1r
0.00112106683306267	Grm7
0.00113008138301781	Mark1
0.00114014301499481	Shprh
0.00115906344048661	Ackr1
0.00119752762446325	Hap1
0.00120873325852393	Myh10
0.00121398346033054	Adar
0.00124544978624773	Galk1
0.00127172012886714	Baalc
0.00127337750547207	Arhgap6
0.00127403297938981	Usp11
0.00132555302389226	Qrfpr
0.00133108072870981	Trh
0.001332598567279	Ecel1
0.00133853554089928	Spock2
0.00134421399752291	Uchl1
0.00134601425576246	Brinp3
0.00143265813597303	Ireb2
0.00146797424702547	Ssbp2
0.00146857914514589	Camk2d
0.00147085595229483	Clcf1
0.00149324174224405	Ttc3
0.00150287110090762	Tmem255a
0.00150293977831886	Ndfip1
0.00152287262884567	Lnx2
0.00154359130147362	Fcmr
0.00154395839613179	Mllt10
0.00158905913360159	Camkk2
0.00159403134333827	Scrn1
0.00162217416618624	Fgf22
0.00166361507679248	Esyt3
0.0016662602989094	Tspyl3
0.00167273375400984	Tmem35a
0.00168193521326105	Tmem159
0.00168383188812729	Fam110b
0.00169674671859915	Acp7
0.00171404055351044	Pnck
0.00171543371621592	Rnf38
0.00172914514449334	Pak3
0.00173256200821093	Rrad
0.00174143240891971	Smoc1
0.00174668099757498	Rnf14
0.00181035895044666	H2-Eb1
0.00182571562448639	Fign
0.00182709579138001	Spats2l
0.00184147875451042	Nap1l1
0.00186157732379945	Acvr2b
0.0018626132623139	Cryz
0.00188487154651269	Plppr1
0.00189037746055309	Suv39h1
0.00193693220667553	Smarcd1
0.00193955623571556	Cdh13
0.00194200552808071	Cd209b
0.00194344350966402	Gspt2
