#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL6885
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE64398.1_neqc_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 25697
#number of samples: 112
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=15, ho_TASTPM: n=15, TAS10: n=13, TAU: n=15, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=112
#Factor: Batch (3 levels): Batch_01_2012-02-25: n=33, Batch_02_2013-03-04: n=78, Batch_03_2013-06-26: n=1
#Factor: Gender (1 levels): M: n=112
#Factor: Timepoint (4 levels): 18_months: n=24, 2_months: n=32, 4_months: n=27, 8_months: n=29
#
#
### Model test for factor: Genotype
#p-value: 0.0244722851065837; Statistic: 1.44878723355293; Expected: 0.909000791576573; Std.dev: 0.221706554875654; #Cov: 25697
### Model test for factor: Batch
#p-value: 4.20889513975337e-29; Statistic: 19.1481006227809; Expected: 0.908948626581019; Std.dev: 0.454022979505226; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 0.00803129149744232; Statistic: 1.82961689319919; Expected: 0.908992657887118; Std.dev: 0.271350267850959; #Cov: 25697
##-------------------------------#
### REMOVED SAMPLES
##-------------------------------#
#4 sample(s) removed: TPM_2m_Hipp_rep4, TAU_18m_Hipp_rep1, TAU_18m_Hipp_rep2, TAU_2m_Hipp_rep1
#Reason for removal: TPM_2m_Hipp_rep4 is the only one belongs batch3; sample correlation outliers; sample correlation outliers; sample correlation outliers
#number of samples after removal: 108
#Factor: Genotype (6 levels): het_TASTPM: n=16, het_TPM: n=14, ho_TASTPM: n=15, TAS10: n=13, TAU: n=12, WT: n=38
#Factor: OrganismPart (1 levels): Hippocampus: n=108
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=30, Batch_02_2013-03-04: n=78
#Factor: Gender (1 levels): M: n=108
#Factor: Timepoint (4 levels): 18_months: n=22, 2_months: n=30, 4_months: n=27, 8_months: n=29
#
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### Batch correction
##-------------------------------#
#2018-03-29
#number of rows: 25697
#number of samples: 108
### Model test for factor: Genotype
#p-value: 1.11026000906088e-06; Statistic: 1.93569837117945; Expected: 0.943298789165126; Std.dev: 0.134662287771227; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.99999999995869; Statistic: 0.282013883764099; Expected: 0.934579439252336; Std.dev: 0.291091146623718; #Cov: 25697
### Model test for factor: Timepoint
#p-value: 3.28159146071282e-06; Statistic: 2.04317003911872; Expected: 0.943291613329555; Std.dev: 0.16366871160103; #Cov: 25697
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE64398.1
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE64398.1/results/GSE64398.1_objects_after_batch_correction.Rdata
#
#Input experssion matrix is batch corrected.
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('2_months') are kept for analysis. 
#New dataset contains 30 samples. Original sample size: 108
#Factor: Genotype (6 levels): WT: n=12, het_TASTPM: n=4, het_TPM: n=3, ho_TASTPM: n=4, TAS10: n=4, TAU: n=3
#Factor: OrganismPart (1 levels): Hippocampus: n=30
#Factor: Batch (2 levels): Batch_01_2012-02-25: n=8, Batch_02_2013-03-04: n=22
#Factor: Gender (1 levels): M: n=30
#Factor: Timepoint (1 levels): 2_months: n=30
#
### Model test for factor: Genotype
#p-value: 0.0178903457907119; Statistic: 4.77253769445988; Expected: 3.56661490754674; Std.dev: 0.499279056171907; #Cov: 25697
### Model test for factor: Batch
#p-value: 0.758893406649396; Statistic: 2.65177481397871; Expected: 3.44827586206897; Std.dev: 1.09666057912493; #Cov: 25697
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#30 samples, 25697 probes
#coefficients: (Intercept), Genotypehet_TASTPM, Genotypehet_TPM, Genotypeho_TASTPM, GenotypeTAS10, GenotypeTAU
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeTAU
#  DE genes: 8, up: 7, down: 1
#GSE64398.1_TAU: original input has 25697 probesets; mapped probesets: 24643; probes mapped to multiple genes to be removed (except for insulin): 1086; genes with multiple probesets are BH corrected. New data has 16349 genes.
GSE64398.1_TAU	GeneSymbols
4.52108622646023e-07	Tmem208
7.21789240868973e-05	Tsacc
9.76799078104505e-05	Sigmar1
0.000257806532920144	Ecsit
0.000412422096428153	Uap1l1
0.000445606217008066	Sumf2
0.000488103171499788	Msrb1
0.000599056252476194	Birc2
0.000742053801635803	Dcaf15
0.000892279958519518	Acer3
0.000904073703308547	Mlycd
0.000944957140089756	Psmb7
0.00107115265752504	Atp5e
0.00109970551545296	Tsen15
0.00115056648718792	3110040N11Rik
0.00116985785408499	Slco2b1
0.00126201735204063	Hsf1
0.00126445416440823	Mrnip
0.00142432120174864	Hmgxb3
0.00144357646808113	Sh3bp5
0.00145785918417922	Rpl24
0.00146568712259654	Tm2d2
0.00184349679511554	Sfxn1
0.00184748383307416	Eif3k
0.00185352655383933	Nipsnap1
0.00190878568118735	Klhl22
0.00192891229432442	Rps5
0.00192901844617916	Stk11ip
0.00194245581331206	Rhoc
0.00196870865758527	Csk
0.0019762820711763	Gtf2h3
0.00201206119386562	Rit1
0.00201323720521259	Pdcd2l
0.00202847852178402	Lyrm2
0.00203588907012463	Ctu2
0.00203837808113309	Dctpp1
0.00211261090267838	Tcp11
0.00211517304189018	Scnm1
0.00212363964750007	2310022B05Rik
0.00227515509864128	Fmc1
0.00227593744536466	Por
0.00230569618739775	Tmem176b
0.00231572437743407	Olfr95
0.00232390789002286	Mrps24
0.00242169728173195	Dnajc4
0.00257891955542689	Gpr45
0.00269066854682466	Vamp2
0.00274421556084915	Snrnp35
0.00284747690732205	Syvn1
0.00288010079497387	Hsbp1
0.00303170870348149	Stag2
0.0030729456149721	Frs3
0.003093863328279	Ddah2
0.00310180777228604	Grn
0.00321364710058103	Rftn2
0.00323235510004562	Haus1
0.00326919204664723	Arsa
0.00326979116898666	Pou5f1
0.00329343433987406	1700037H04Rik
0.00334744376807194	Mrpl17
0.00358662847058368	Gjd3
0.00365575826119136	Alas2
0.0036925024981257	Sergef
0.00370593077579775	Man2b1
0.00374082987793009	Dok4
0.00377724515825933	Efcab12
0.00380740266888962	Psmb6
0.00384774664548758	Vdac2
0.00385428912709398	Ddost
0.00391036354512955	Tmem86a
0.00400096910010159	Thoc3
0.00405155948928559	Ywhae
0.00410658644795461	Eif6
0.0041265780979071	Fam19a5
0.00412972203062082	Cc2d1a
0.00413229147258587	Ssbp1
0.00420124723804537	Rps4l
0.00422295987266969	Atp6v0b
0.00436409257737411	Ptpn1
0.00446375937264509	Hsd17b10
0.00454161408335746	Ttll12
0.00458860496821721	Cisd1
0.00461471288348551	Trmt6
0.00465982095390573	Mro
0.00466527647294227	Ppp2r5e
0.0047273126137681	Ush2a
0.00489052258700166	Tcaim
0.00492091694024616	B9d2
0.00497957514936006	Znhit2
0.00503918880391839	Gng2
0.00505802391460052	Zdhhc4
0.00506109236790935	Coro1b
0.00506245325478739	Dbp
0.00517300617825028	Psmc4
0.00522251294629356	Shf
0.0052960573706056	Taf10
0.00533956678309026	4930452B06Rik
0.00537538569228231	Chmp2a
0.00538869682101062	Alg8
0.00543325259243546	Rnf112
0.00563740922601876	Hdac10
0.00564348282123961	Cox4i1
0.00567794756801823	Chst7
0.00568112064893379	Inhbb
0.00571903542038198	Cyp2j9
0.00578836003462143	Cnot6l
0.00581457191107962	Aifm1
0.00585059511119205	Npr2
0.00589331408751034	Pacs1
0.00590639110668179	Dpm2
0.00591981505107949	Glb1
0.00599567873164999	Tmem100
0.00600874497966778	Oser1
0.00602715054051718	Btbd10
0.00605857145702271	Brat1
0.00612584932226998	2410015M20Rik
0.00613286822261529	Txnl4b
0.00622944392223287	Mrpl20
0.00623164001628475	Sec24d
0.00623512343898619	H1f0
0.0062387719295133	Wnk2
0.00626526548313615	Drap1
0.0062996304809973	Kirrel3
0.00631487897996038	Pebp1
0.00631786283239623	Ercc2
0.0064087779770578	Srgn
0.00643890276006743	Slc25a11
0.00646257467321428	Wtip
0.00648286093972453	Zbtb7b
0.00651685849480615	Nop14
0.00651717349877166	Dhodh
0.00657610355394358	Mier2
0.00661456838408928	Stk24
0.00668692220981558	Olfr572
0.00676690148840637	Cfap20
0.00682940290008794	Zfp710
0.00688244495792785	Ccdc107
0.00694930976016632	Derl2
0.00697822959631153	Ets2
0.00698414899696801	Zfp282
0.0070015272781544	Zbtb17
0.00703138914723062	Slc19a1
0.00703205259673547	Gramd4
0.00709014711126977	Selenom
0.00713178354900696	Trem2
0.00713899079736264	Csdc2
0.00714859550253042	Olfr568
0.00718014866013632	Vhl
0.00718634296885153	Cks2
0.00744246989968768	Zc3h8
0.007448997282133	Gsdmc3
0.00762353217959544	Ttc27
0.00766261242836245	Guk1
0.00775857943447592	Pacrg
0.00786306165429979	Selenok
0.0078725632374364	Hypk
0.00789151317787754	Fth1
0.00790383582004854	Atp5h
