Sample	15m_bfb_AD11_rep1	15m_bfb_AD11_rep2	15m_bfb_AD11_rep3	15m_bfb_AD11_rep4	15m_bfb_AD11_rep5	15m_bfb_VH_rep1	15m_bfb_VH_rep2	15m_bfb_VH_rep3	15m_bfb_VH_rep4	15m_bfb_VH_rep5	15m_ctx_AD11_rep1	15m_ctx_AD11_rep2	15m_ctx_AD11_rep3	15m_ctx_AD11_rep4	15m_ctx_AD11_rep5	15m_ctx_VH_rep1	15m_ctx_VH_rep2	15m_ctx_VH_rep3	15m_ctx_VH_rep4	15m_ctx_VH_rep5	3m_bfb_AD11_rep1	3m_bfb_AD11_rep2	3m_bfb_AD11_rep3	3m_bfb_AD11_rep4	3m_bfb_AD11_rep5	3m_bfb_VH_rep1	3m_bfb_VH_rep2	3m_bfb_VH_rep3	3m_bfb_VH_rep4	3m_bfb_VH_rep5	3m_ctx_AD11_rep1	3m_ctx_AD11_rep2	3m_ctx_AD11_rep3	3m_ctx_AD11_rep4	3m_ctx_AD11_rep5	3m_ctx_VH_rep1	3m_ctx_VH_rep2	3m_ctx_VH_rep3	3m_ctx_VH_rep4	3m_ctx_VH_rep5	3m_hp_AD11_rep1	3m_hp_AD11_rep2	3m_hp_AD11_rep3	3m_hp_AD11_rep4	3m_hp_AD11_rep5	3m_hp_VH_rep1	3m_hp_VH_rep2	3m_hp_VH_rep3	3m_hp_VH_rep4	3m_hp_VH_rep5
3m_bfb_AD11_rep4	0.991078053681616	0.988398437641348	0.974127288573544	0.988364510869939	0.990370944766322	0.986589097595464	0.98688986428277	0.99087533446355	0.987166730113308	0.986693591425025	0.987088747643177	0.986464696664316	0.986134119635915	0.984793711484299	0.985695712667366	0.987223167411018	0.985644305189763	0.988229842259456	0.985691559176542	0.98597578063041	0.990948908054696	0.993425842039649	0.991577628758487	NA	0.994106401497134	0.99168758391609	0.990923858864215	0.995515734926171	0.991345590781733	0.984438003491181	0.987100910036277	0.986038896238539	0.985557498905848	0.984637821773146	0.98104965184896	0.984855533487665	0.983903088503787	0.983380381031007	0.985657955827617	0.984677949456325	0.984518896004525	0.990039268174192	0.983941278291273	0.983446512656587	0.980199775712454	0.984068045659454	0.983388658798606	0.983821176572858	0.984480396251361	0.97521273816572
3m_bfb_AD11_rep5	0.993306112909965	0.991191229687959	0.980911719151891	0.991698063936716	0.992950156543017	0.988127429303948	0.98593982541508	0.990943170777859	0.991351127317868	0.988295181590329	0.986759646728038	0.98923361828198	0.988721372627628	0.984407035327305	0.987500385742842	0.988357452381336	0.989367686170389	0.989650409278035	0.989070712223375	0.987957741107435	0.987569027278372	0.996133278458685	0.995671235894227	0.994106401497134	NA	0.992652508577443	0.992080574892912	0.99256121440663	0.990961370682604	0.988600675878579	0.988064121342126	0.988889853989142	0.988393019312895	0.983656792735885	0.984900926944379	0.986394276144458	0.98290852882704	0.979475295244808	0.983637979970826	0.98367447284238	0.985423951254027	0.991415361635976	0.984297133417541	0.985990385262007	0.985056665997983	0.985403154539123	0.985541262225869	0.986503046078087	0.987646844692099	0.973271816706896
3m_bfb_VH_rep1	0.988427950891591	0.991859946352137	0.976512860549524	0.986835093827261	0.989609209829675	0.99091456185216	0.982613446946491	0.993470321824958	0.993213791528374	0.991960834578759	0.992556394913804	0.994028380351963	0.993470757998957	0.98956646268616	0.992882933600069	0.992985423868562	0.994049261721886	0.993207189043718	0.9926003589785	0.992061982793933	0.985930415573064	0.991154248362472	0.988812894935879	0.99168758391609	0.992652508577443	NA	0.99749994120423	0.992232665441003	0.991084813047822	0.989036614256642	0.992263842433468	0.990991670108815	0.991204592105902	0.986491127608376	0.988807324472242	0.992371151245375	0.989822358604881	0.989942705714015	0.992901103590738	0.991104286698485	0.986393255026627	0.992303351581447	0.987997927094402	0.987056681950454	0.985718598082771	0.98738537724804	0.986319406416701	0.98832894006247	0.989530343338473	0.979210531222461
3m_bfb_VH_rep2	0.9880833282319	0.992112576061997	0.976831801144636	0.987479537046146	0.989524560954184	0.991955186628635	0.983412934540257	0.993565367568596	0.993965908214746	0.992822087389822	0.99232239067343	0.993962498720343	0.993765059328697	0.988789924770133	0.994124176171506	0.992846340111941	0.994390745071977	0.993540014860716	0.994123888902915	0.991579841922505	0.986155768855588	0.991507204461452	0.988581210378114	0.990923858864215	0.992080574892912	0.99749994120423	NA	0.992326475779036	0.990746586594253	0.988861623716453	0.992050960269272	0.991346857877173	0.992065539806197	0.986728545624167	0.989892281878099	0.99291905975881	0.991320315123431	0.990154936065209	0.992842462375022	0.991391200928907	0.98654627552714	0.992053707216313	0.988339569474712	0.987343993392213	0.986273867070882	0.988010480143332	0.986797527265832	0.988572820171749	0.990511345879526	0.979520360717572
3m_bfb_VH_rep3	0.990086733482469	0.987158772298326	0.973235028272325	0.986657747190365	0.988461548360301	0.985390040264655	0.98958369185809	0.99041598058895	0.987087965493351	0.986292049825765	0.986273725156289	0.986487477440563	0.985341046781788	0.98266284985334	0.987278152515034	0.986548229980621	0.987019855008685	0.98899420187401	0.987629988960983	0.988352060295515	0.991293925365663	0.993517198740029	0.991616346477493	0.995515734926171	0.99256121440663	0.992232665441003	0.992326475779036	NA	0.993745503912162	0.983386574523458	0.986915503940282	0.98653474519777	0.985373397555148	0.983915404751724	0.979859338504223	0.985577083891152	0.985533873367439	0.984222723955083	0.986461376033786	0.985799008877447	0.984256857333362	0.99056760258248	0.983881993578189	0.982045569996162	0.981608834533789	0.986914527512977	0.985319107090389	0.985029521652729	0.985804710490938	0.975721021825215
3m_bfb_VH_rep4	0.989358942624493	0.984815068256423	0.971520037865817	0.983183707901612	0.984796368103307	0.984566626329894	0.985373220486139	0.98662578002694	0.98756165935772	0.984219637233727	0.985840898445968	0.987967030599984	0.986305093502897	0.98478255718767	0.985924424001122	0.986325580553592	0.987410326122005	0.989021618761367	0.987732755966316	0.98849473628192	0.991014552480941	0.991396623288994	0.990823187889511	0.991345590781733	0.990961370682604	0.991084813047822	0.990746586594253	0.993745503912162	NA	0.980846401917528	0.986657936093993	0.98643391681691	0.986751663586382	0.983585090668004	0.980754140099935	0.987209151741173	0.988158216397144	0.985312076650286	0.987873562739849	0.987997903646975	0.986709312566708	0.989759596804126	0.985236355116798	0.983895239525444	0.985942798564927	0.98629540823429	0.987877874729178	0.98731837794236	0.987379626115012	0.981233505746744
3m_bfb_VH_rep5	0.984707779993032	0.988932120466296	0.973976001685633	0.984731518736112	0.98715545197837	0.987428560705132	0.97844946821965	0.988736928934081	0.988188709362903	0.989626816323946	0.983188731083581	0.985790899978094	0.987064840753165	0.981858933965008	0.98469832069758	0.985111281833024	0.987887543799159	0.986880197461308	0.98731373333243	0.983041022069746	0.97516494860031	0.985467886968742	0.9836570701751	0.984438003491181	0.988600675878579	0.989036614256642	0.988861623716453	0.983386574523458	0.980846401917528	NA	0.983798401314393	0.985152902993736	0.985731626398548	0.977570281044063	0.984262521186595	0.984263822434912	0.977991128757538	0.974508484483256	0.978085273132949	0.976642128815158	0.981177665136283	0.986247903420505	0.979794551797269	0.982740263911972	0.981838198315194	0.982538411276782	0.981139745266782	0.982731674693318	0.984456679576955	0.968355369069325
3m_ctx_AD11_rep1	0.985615433808048	0.990681708285244	0.973394998364767	0.984235921986887	0.987775747204164	0.989859534785773	0.980414510265726	0.992172243421454	0.990264615653646	0.99200846527294	0.993422569062915	0.993009521071278	0.992434520061862	0.990858720485095	0.991829188502658	0.993955852273395	0.991199717556928	0.990668304559418	0.990600611603747	0.988617841135891	0.982403098734003	0.987518259446044	0.983081486455395	0.987100910036277	0.988064121342126	0.992263842433468	0.992050960269272	0.986915503940282	0.986657936093993	0.983798401314393	NA	0.995074323136582	0.99542654132463	0.991732881881374	0.992970847243675	0.995591957080673	0.990553297306403	0.991366299104438	0.99181247851574	0.989418438862221	0.989597881935333	0.991270860756146	0.985916298794576	0.985879909452722	0.98707347214339	0.987237088067207	0.986929853228695	0.988029000294015	0.989199893596025	0.976467367525014
3m_ctx_AD11_rep2	0.985569853243958	0.990238363186368	0.975265825089027	0.985037288922689	0.987905354200446	0.98910636897514	0.981582512687369	0.99121310011771	0.990745232095593	0.990612663371011	0.990303525837243	0.991606047259064	0.990530460021005	0.987610665444816	0.990231441589183	0.99090848101052	0.991076843327712	0.989367458410261	0.990820604043029	0.987720364234952	0.980838443335854	0.988497697545525	0.985106188986162	0.986038896238539	0.988889853989142	0.990991670108815	0.991346857877173	0.98653474519777	0.98643391681691	0.985152902993736	0.995074323136582	NA	0.994906981496589	0.990234076300505	0.992726564175101	0.994213288526802	0.989852183219103	0.987442979279056	0.988854850939547	0.986752578701144	0.991108139616056	0.991837195659995	0.986861558202786	0.987683979104741	0.989946552125708	0.989347233925027	0.990042514984455	0.990000919047606	0.990840742377438	0.97693365417113
3m_ctx_AD11_rep3	0.985392464786225	0.990342450159333	0.974158359403045	0.984986874978927	0.987512861204712	0.99192416090549	0.980017858318116	0.990820863835875	0.992571161380316	0.992834442694508	0.991691660210817	0.993935785087407	0.993384672986583	0.991320096364748	0.991775453962229	0.992000155064702	0.992187678608908	0.99110499925294	0.992668347941583	0.988625664760582	0.98129781395203	0.987052908404933	0.984486819233306	0.985557498905848	0.988393019312895	0.991204592105902	0.992065539806197	0.985373397555148	0.986751663586382	0.985731626398548	0.99542654132463	0.994906981496589	NA	0.991720334743855	0.996199331876662	0.996369375117032	0.993723419096764	0.990740593302436	0.991691851551307	0.99105199046517	0.989194480746712	0.991446692544395	0.986477593788915	0.986819194663557	0.9904940905575	0.987672937397154	0.987468407343502	0.989950529741866	0.991423610677791	0.981663887088388
3m_ctx_AD11_rep4	0.98281666244014	0.986062633810174	0.96786956499907	0.977528060361844	0.981670295699419	0.986248898765473	0.979308167736611	0.985943451580656	0.98568864577304	0.987014804257025	0.987740174469777	0.986361455939677	0.986467528076293	0.987428601952158	0.985249354004853	0.986833794799685	0.98427803108485	0.986063494970721	0.984415950487923	0.982656729105896	0.9824028906112	0.984157077033547	0.980531098475851	0.984637821773146	0.983656792735885	0.986491127608376	0.986728545624167	0.983915404751724	0.983585090668004	0.977570281044063	0.991732881881374	0.990234076300505	0.991720334743855	NA	0.988875251547692	0.989926529756111	0.988865902159148	0.988602470458601	0.988020633676013	0.985858359795006	0.986024633073871	0.988292991079509	0.982666474508895	0.980646073785742	0.984279276175572	0.98437911727985	0.9831953215892	0.986058856858006	0.986200947983524	0.979227715893262
3m_ctx_AD11_rep5	0.982096264021701	0.989281726381016	0.973472858455668	0.982805023335396	0.985073235406961	0.991650999767121	0.976166648788618	0.989022436589338	0.991834342166685	0.991678822216867	0.989363935421416	0.991198073654244	0.991614211113711	0.990113342503667	0.989307065183683	0.989420431166889	0.990150861132407	0.988915161953634	0.990230809963391	0.984547383076074	0.976844153744431	0.984234413098682	0.980494441233329	0.98104965184896	0.984900926944379	0.988807324472242	0.989892281878099	0.979859338504223	0.980754140099935	0.984262521186595	0.992970847243675	0.992726564175101	0.996199331876662	0.988875251547692	NA	0.993769853540197	0.990871375324681	0.987892930975761	0.989056738519948	0.98777795046665	0.9856227363207	0.987010064920705	0.981885598222041	0.983505960028141	0.986210093585061	0.982837281049829	0.982911502242528	0.986669360514413	0.988407682205778	0.977863219130576
3m_ctx_VH_rep1	0.98488576038869	0.990250040846632	0.972640980556845	0.983787741965705	0.987103610346053	0.991499042012021	0.978501077932613	0.992230593203201	0.992367547612916	0.99341579733295	0.992887335047332	0.994307331652804	0.992909869626911	0.991666301275834	0.9916536754066	0.99397853534064	0.99284190852309	0.992058147241742	0.992922626552962	0.990053600242344	0.980342975847365	0.985286553401473	0.981636330379716	0.984855533487665	0.986394276144458	0.992371151245375	0.99291905975881	0.985577083891152	0.987209151741173	0.984263822434912	0.995591957080673	0.994213288526802	0.996369375117032	0.989926529756111	0.993769853540197	NA	0.994552248093714	0.993440901496307	0.993997694832797	0.993054163542325	0.989885628892657	0.990296253287221	0.986938586236851	0.987223410715674	0.988855818525798	0.988290784926927	0.988593865904354	0.990148213542396	0.991628515405884	0.980669899109709
3m_ctx_VH_rep2	0.982308642711672	0.985462042007251	0.968509461221824	0.978995056451701	0.981059604548927	0.989643925091317	0.977602867594617	0.986954716910177	0.989993629224317	0.9883599245626	0.989180436198566	0.990901552617198	0.988857602562158	0.989933411451567	0.98937988588262	0.988256105445992	0.989712748148501	0.990614348188954	0.990348100530928	0.987117227012044	0.984423257360266	0.983919454208929	0.980497239169807	0.983903088503787	0.98290852882704	0.989822358604881	0.991320315123431	0.985533873367439	0.988158216397144	0.977991128757538	0.990553297306403	0.989852183219103	0.993723419096764	0.988865902159148	0.990871375324681	0.994552248093714	NA	0.995641634140395	0.995639455327853	0.996224976391711	0.987276325942721	0.988513912117263	0.985955815977476	0.984481757076099	0.985964953118392	0.985203626496358	0.985252428674212	0.988835517871517	0.989728731691011	0.988599595191937
3m_ctx_VH_rep3	0.978947581280233	0.984140043619714	0.963478829982798	0.974152808431312	0.977871916311362	0.987137353239551	0.972879820162725	0.986461042624434	0.987005670200514	0.987101907550922	0.991268686898489	0.989906373061558	0.988602327897811	0.990697971082627	0.988078943260754	0.989628065750802	0.987354508536069	0.989262578268879	0.986383839294252	0.985859006622168	0.982371763290586	0.980231279088443	0.97537483707144	0.983380381031007	0.979475295244808	0.989942705714015	0.990154936065209	0.984222723955083	0.985312076650286	0.974508484483256	0.991366299104438	0.987442979279056	0.990740593302436	0.988602470458601	0.987892930975761	0.993440901496307	0.995641634140395	NA	0.997254575118594	0.99591059092127	0.983922449581275	0.985324263117183	0.983447478216856	0.980238948896657	0.979958115032945	0.981009358816184	0.980536276895406	0.983816915857058	0.98433325656899	0.984447474161697
3m_ctx_VH_rep4	0.981401288159934	0.985903972055062	0.967550695711935	0.978438742723607	0.981429017761754	0.988388777937665	0.975067155755488	0.988227264137028	0.989887275694854	0.988389814681512	0.991702053711989	0.992462265737562	0.990494695201029	0.990431980428435	0.990037991051791	0.990680367803042	0.990700579678203	0.990977089086565	0.989588098245253	0.98884043071674	0.983352295244076	0.983272813677564	0.979895902477989	0.985657955827617	0.983637979970826	0.992901103590738	0.992842462375022	0.986461376033786	0.987873562739849	0.978085273132949	0.99181247851574	0.988854850939547	0.991691851551307	0.988020633676013	0.989056738519948	0.993997694832797	0.995639455327853	0.997254575118594	NA	0.996910118818486	0.984121411241724	0.987751317483522	0.985551580311057	0.982856803233493	0.982211193715152	0.982278000911963	0.981915211906918	0.985621509264681	0.986705295635913	0.984631444364386
3m_ctx_VH_rep5	0.981931036599676	0.983997540232751	0.967384301148932	0.97847311760346	0.980421472045908	0.987872175816493	0.974978201935265	0.986167242721987	0.989191524957153	0.986942718883502	0.98893447181481	0.990961579682987	0.988693771379261	0.989415615266841	0.988233557355578	0.98858749181051	0.989382101837369	0.990380044350408	0.988602395396396	0.987364040471649	0.984602383194601	0.983212163500402	0.979867493714702	0.984677949456325	0.98367447284238	0.991104286698485	0.991391200928907	0.985799008877447	0.987997903646975	0.976642128815158	0.989418438862221	0.986752578701144	0.99105199046517	0.985858359795006	0.98777795046665	0.993054163542325	0.996224976391711	0.99591059092127	0.996910118818486	NA	0.984107967644096	0.987101329426557	0.984999071804276	0.983360671265669	0.981951554388267	0.981407753938057	0.981409463665479	0.98606843317217	0.987104573063999	0.987424625630492
3m_hp_AD11_rep1	0.984900563281722	0.986389125709684	0.970185444490574	0.98185730039136	0.98423473615824	0.98613971561205	0.979362465551579	0.987190983199267	0.985090855401968	0.986591998580502	0.985636495864052	0.987128773379797	0.985878810032303	0.985874296234134	0.98530549764089	0.986324569065329	0.986107764175774	0.986538954338957	0.986037968905566	0.982755582043193	0.981974548328352	0.985265474926567	0.981635659332143	0.984518896004525	0.985423951254027	0.986393255026627	0.98654627552714	0.984256857333362	0.986709312566708	0.981177665136283	0.989597881935333	0.991108139616056	0.989194480746712	0.986024633073871	0.9856227363207	0.989885628892657	0.987276325942721	0.983922449581275	0.984121411241724	0.984107967644096	NA	0.992550486533044	0.99258811504754	0.993530182031153	0.99223110931547	0.992946678201881	0.995938670320901	0.994316927904939	0.993459258930089	0.982296145252373
3m_hp_AD11_rep2	0.988826287728539	0.989142709621504	0.974284324097499	0.985757551303775	0.9880733989707	0.987789080849853	0.985168065870131	0.990456595391585	0.988044225244748	0.988898240669456	0.988772672851763	0.990632498838014	0.988910807435185	0.986384138320749	0.990435923316165	0.988992564749775	0.990466780495078	0.990272763256702	0.990594592898504	0.988474360583064	0.985920863575373	0.990712289118498	0.988898293402839	0.990039268174192	0.991415361635976	0.992303351581447	0.992053707216313	0.99056760258248	0.989759596804126	0.986247903420505	0.991270860756146	0.991837195659995	0.991446692544395	0.988292991079509	0.987010064920705	0.990296253287221	0.988513912117263	0.985324263117183	0.987751317483522	0.987101329426557	0.992550486533044	NA	0.992824794785861	0.99157445598605	0.991579471376381	0.994127553444434	0.991941516538957	0.994047287952236	0.994572496989357	0.981774737502469
3m_hp_AD11_rep3	0.979834728536352	0.983653490510532	0.966084156763417	0.979222418982185	0.982053804626395	0.983283390216069	0.974585953075924	0.984654352193595	0.983499717282211	0.985054387736598	0.985032917932997	0.987345318306721	0.985945516598553	0.982565413321354	0.987044006913156	0.985362680443805	0.986368051635412	0.985232554233441	0.987746950314847	0.983734251791417	0.978707886703848	0.982517155381369	0.981265804065456	0.983941278291273	0.984297133417541	0.987997927094402	0.988339569474712	0.983881993578189	0.985236355116798	0.979794551797269	0.985916298794576	0.986861558202786	0.986477593788915	0.982666474508895	0.981885598222041	0.986938586236851	0.985955815977476	0.983447478216856	0.985551580311057	0.984999071804276	0.99258811504754	0.992824794785861	NA	0.995598657364183	0.990921783540503	0.993274099403604	0.992295462034545	0.993862408030605	0.993023522838942	0.983214907468007
3m_hp_AD11_rep4	0.981959049885721	0.985314160365241	0.970422475819919	0.983051029875458	0.985029043495435	0.985585739532676	0.974677968033768	0.985985781722004	0.985231149573726	0.985861107020468	0.983311005266161	0.986792848770175	0.985937489339464	0.982261729240063	0.986390341407506	0.985072498891279	0.987141725164516	0.984680194051745	0.988173405729063	0.98217234715334	0.976959399366065	0.983009002866401	0.981561037924945	0.983446512656587	0.985990385262007	0.987056681950454	0.987343993392213	0.982045569996162	0.983895239525444	0.982740263911972	0.985879909452722	0.987683979104741	0.986819194663557	0.980646073785742	0.983505960028141	0.987223410715674	0.984481757076099	0.980238948896657	0.982856803233493	0.983360671265669	0.993530182031153	0.99157445598605	0.995598657364183	NA	0.991580632117378	0.992444704843432	0.992835974069688	0.994855481995232	0.99464811666241	0.980935602477027
3m_hp_AD11_rep5	0.982298144072577	0.985466662273201	0.969897942106276	0.982595696499289	0.984391201483982	0.985754571829324	0.978621007027023	0.98536167329517	0.985698669768749	0.986559573250294	0.983226284191522	0.988212118031403	0.987010700953285	0.982752888180006	0.986278067427483	0.983866761046073	0.987332225140291	0.98536980250255	0.988725923407924	0.984849439167607	0.976238705661393	0.983502734521452	0.983105036033525	0.980199775712454	0.985056665997983	0.985718598082771	0.986273867070882	0.981608834533789	0.985942798564927	0.981838198315194	0.98707347214339	0.989946552125708	0.9904940905575	0.984279276175572	0.986210093585061	0.988855818525798	0.985964953118392	0.979958115032945	0.982211193715152	0.981951554388267	0.99223110931547	0.991579471376381	0.990921783540503	0.991580632117378	NA	0.992130925328573	0.992872928458692	0.994287530721882	0.99406882024292	0.982253946321362
3m_hp_VH_rep1	0.983056232099553	0.985790131969859	0.968964653319518	0.980882359525184	0.984309026504322	0.984770939056362	0.982055865706685	0.987380053631524	0.98415147376128	0.986942596001419	0.984533502605265	0.985588003888532	0.984647139302781	0.981215528938219	0.987110373071118	0.985642129423716	0.986507806669496	0.9854349212969	0.988893301560931	0.984658787496981	0.979102118720216	0.98532669299103	0.98341735571102	0.984068045659454	0.985403154539123	0.98738537724804	0.988010480143332	0.986914527512977	0.98629540823429	0.982538411276782	0.987237088067207	0.989347233925027	0.987672937397154	0.98437911727985	0.982837281049829	0.988290784926927	0.985203626496358	0.981009358816184	0.982278000911963	0.981407753938057	0.992946678201881	0.994127553444434	0.993274099403604	0.992444704843432	0.992130925328573	NA	0.994843169502031	0.995311797339381	0.995173933755983	0.979094143181955
3m_hp_VH_rep2	0.984766879258364	0.984712830112391	0.97034427036853	0.9827928757587	0.984391200701452	0.984595696052089	0.981671287576707	0.986854045508598	0.984573172118148	0.985309108729688	0.983507765102738	0.986119280092749	0.98437311775641	0.981980118175079	0.985138195377398	0.985734534452	0.986758426870131	0.984963273516406	0.987127803611165	0.983707324795203	0.979875544750361	0.984734867308828	0.983276803839931	0.983388658798606	0.985541262225869	0.986319406416701	0.986797527265832	0.985319107090389	0.987877874729178	0.981139745266782	0.986929853228695	0.990042514984455	0.987468407343502	0.9831953215892	0.982911502242528	0.988593865904354	0.985252428674212	0.980536276895406	0.981915211906918	0.981409463665479	0.995938670320901	0.991941516538957	0.992295462034545	0.992835974069688	0.992872928458692	0.994843169502031	NA	0.994911189242485	0.994236246792303	0.979418905642816
3m_hp_VH_rep3	0.985268881275447	0.987315729731865	0.971330515024407	0.983321809141618	0.985604729325518	0.988229537342189	0.981090352664829	0.988185659237764	0.987588383808429	0.988629682082175	0.985968422189521	0.987877190777908	0.98650354945487	0.985635697595018	0.98694647325488	0.986717847266068	0.988741040756881	0.987535895580033	0.989427420009802	0.98500927780995	0.98042654480435	0.985518144460242	0.984318084739369	0.983821176572858	0.986503046078087	0.98832894006247	0.988572820171749	0.985029521652729	0.98731837794236	0.982731674693318	0.988029000294015	0.990000919047606	0.989950529741866	0.986058856858006	0.986669360514413	0.990148213542396	0.988835517871517	0.983816915857058	0.985621509264681	0.98606843317217	0.994316927904939	0.994047287952236	0.993862408030605	0.994855481995232	0.994287530721882	0.995311797339381	0.994911189242485	NA	0.99777854534837	0.986039504571769
3m_hp_VH_rep4	0.985656664727499	0.988181685021012	0.972933025892074	0.984951357862042	0.986845581882748	0.989660193832454	0.982156487450751	0.989510785145126	0.989136891094209	0.990117218042714	0.986372307904642	0.989232440596871	0.988397073043735	0.985590605777966	0.989560602470528	0.987629403444262	0.990979290180389	0.988496370130089	0.991951388532263	0.98586149983664	0.980290093744884	0.986198666480677	0.984495742477481	0.984480396251361	0.987646844692099	0.989530343338473	0.990511345879526	0.985804710490938	0.987379626115012	0.984456679576955	0.989199893596025	0.990840742377438	0.991423610677791	0.986200947983524	0.988407682205778	0.991628515405884	0.989728731691011	0.98433325656899	0.986705295635913	0.987104573063999	0.993459258930089	0.994572496989357	0.993023522838942	0.99464811666241	0.99406882024292	0.995173933755983	0.994236246792303	0.99777854534837	NA	0.984965729126948
3m_hp_VH_rep5	0.973015761438304	0.973388871626014	0.956894549037558	0.967925935870979	0.969151016024176	0.980171324449381	0.968933128523453	0.973745192546087	0.977741836657407	0.975970388377889	0.976224860940746	0.97879259839318	0.977258542756979	0.981583011382837	0.976275725566717	0.973845084542989	0.977524730851481	0.97944571876508	0.977785989016723	0.974784783623571	0.978395002022925	0.973532212917086	0.972151711990058	0.97521273816572	0.973271816706896	0.979210531222461	0.979520360717572	0.975721021825215	0.981233505746744	0.968355369069325	0.976467367525014	0.97693365417113	0.981663887088388	0.979227715893262	0.977863219130576	0.980669899109709	0.988599595191937	0.984447474161697	0.984631444364386	0.987424625630492	0.982296145252373	0.981774737502469	0.983214907468007	0.980935602477027	0.982253946321362	0.979094143181955	0.979418905642816	0.986039504571769	0.984965729126948	NA
