geneSymbols	cell_type	region
Ecel1	ForebrainCholin	Striatum
Slc18a3	ForebrainCholin	Striatum
Crabp2	ForebrainCholin	Striatum
Zic3	ForebrainCholin	Striatum
Trpc3	ForebrainCholin	Striatum
Slc5a7	ForebrainCholin	Striatum
Lhx8	ForebrainCholin	Striatum
