# 2018-03-29
# /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project//mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//early//run4/
geneSymbol	up_pval	down_pval	up_padj	down_padj	up_rank	down_rank	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE63617_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE63617_FE_Disease	FE_Gender	Gender	ME_model
Atad1	0.884386706193099	0.115613293806901	0.999999344641076	0.830813172818239	9366	1513	-0.0398608357262967	0.0331768810190904	-1.20146422755533	NA	NA	0.231226587613803	1.43330026599362	1	10.4571530026135	10.9263019904686	10.9611988777028	-0.0398608357262967	-0.0398608357262967	-0.0398608357262967	NA	NA	random_intercept
Atad2b	0.0581476729517965	0.941852327048204	0.902325800812614	0.999999984502223	701	10178	0.184944134367868	0.115730374292372	1.59806045300295	NA	NA	0.116295345903593	2.46651738683258	1	9.37850486131731	NA	7.18415014338985	0.184944134367868	NA	0.184944134367868	NA	NA	random_intercept
Atad3a	0.0678398938881226	0.932160106111877	0.930499244056854	0.999999984502223	786	10093	0.0388314650021539	0.0258942977870335	1.49961452214389	NA	NA	0.135679787776245	2.22628435744853	1	10.1166736582862	10.882870187431	8.30721850422095	0.0388314650021539	0.0388314650021539	0.0388314650021539	NA	NA	random_intercept
Atad5	0.161999197724258	0.838000802275742	0.999418410470916	0.998400160782347	1757	9122	0.0355597754873668	0.0359719562497257	0.988541608371326	NA	NA	0.323998395448516	0.972737526241453	1	5.85405059785704	7.83079268890076	5.97506104217284	0.0355597754873668	0.0355597754873668	0.0355597754873668	NA	NA	random_intercept
Atat1	0.0632823426328149	0.936717657367185	0.930499244056854	0.999999984502223	735	10144	0.0566779048747678	0.0369034189672015	1.53584427841608	NA	NA	0.12656468526563	2.33414229182266	1	9.42314564833999	9.67123184476701	6.83624883406292	0.0566779048747678	0.0566779048747678	0.0566779048747678	NA	NA	random_intercept
Atcay	0.449075299204827	0.550924700795173	0.999999344641076	0.96843981234845	4700	6179	0.00426606733699296	0.0333279091782547	0.128002849328946	NA	NA	0.898150598409653	0.0163834742177968	1	9.32614157772215	8.32354927068149	10.4558556268242	0.00426606733699296	0.00426606733699296	0.00426606733699296	NA	NA	random_intercept
Ate1	0.813353922375408	0.186646077624592	0.999999344641076	0.869664687433558	8549	2330	-0.0228181613441081	0.0255837685004585	-0.891899930367926	NA	NA	0.373292155249185	0.792676103670857	1	9.99960978774819	11.8966940159644	10.1055669132544	-0.0228181613441081	-0.0228181613441081	-0.0228181613441081	NA	NA	random_intercept
Atf1	0.377339301509945	0.622660698490055	0.999999344641076	0.97795308665533	3953	6926	0.0172358733193082	0.0551462424067733	0.312548463269208	NA	NA	0.754678603019891	0.0976414124154061	1	8.35446754563844	5.83885723286708	7.91975255554593	0.0172358733193082	0.0172358733193082	0.0172358733193082	NA	NA	random_intercept
Atf2	0.460111033748716	0.539888966251284	0.999999344641076	0.966379041707133	4813	6066	0.00268644368019429	0.0268224143741866	0.100156669072254	NA	NA	0.920222067497432	0.0100308230866801	1	11.7384015113092	11.8871808172327	9.98129614129478	0.00268644368019429	0.00268644368019429	0.00268644368019429	NA	NA	random_intercept
Atf4	0.904555714571237	0.0954442854287627	0.999999344641076	0.813670013239875	9603	1276	-0.0750599698496182	0.0571581164611224	-1.31319879829616	NA	NA	0.190888570857525	1.71074629739086	1	11.6562264376375	11.4087439236466	8.2889364281666	-0.0750599698496182	-0.0750599698496182	-0.0750599698496182	NA	NA	random_intercept
Atf5	0.999784683921693	0.000215316078306865	0.999999344641076	0.149269528210992	10864	15	-0.156742054262644	0.043287225851515	-3.62097711690522	NA	NA	0.000430632156613731	12.3943617737851	1	7.87793863182813	9.49235762085379	10.9567603825454	-0.156742054262644	-0.156742054262644	-0.156742054262644	NA	NA	random_intercept
Atf6	0.407775309520341	0.592224690479659	0.999999344641076	0.972744112055061	4271	6608	0.0190980433915801	0.0818126142790734	0.233436415152732	NA	NA	0.815550619040683	0.054415573992717	1	9.46128478960471	NA	8.16837424302427	0.0190980433915801	NA	0.0190980433915801	NA	NA	random_intercept
Atf6b	0.999849106218149	0.000150893781851444	0.999999344641076	0.149269528210992	10872	7	-0.152183282104467	0.0408765020031757	-3.72300159374313	NA	NA	0.000301787563702888	13.0592667176313	1	9.03918280664999	11.1613548441199	8.90384654999055	-0.152183282104467	-0.152183282104467	-0.152183282104467	NA	NA	random_intercept
Atf7	0.977256604809908	0.022743395190092	0.999999344641076	0.660349700345327	10506	373	-0.10005666959796	0.0495829402661961	-2.01796563618021	NA	NA	0.045486790380184	4.00049918047121	1	5.69096569042569	6.65986208026593	5.9693779740575	-0.10005666959796	-0.10005666959796	-0.10005666959796	NA	NA	random_intercept
Atf7ip	0.966039021367189	0.0339609786328108	0.999999344641076	0.696532890736634	10349	530	-0.0538827013964085	0.0292962834049913	-1.8392333475047	NA	NA	0.0679219572656216	3.33253873627508	1	7.39113645253728	9.93201939481107	8.49363386174791	-0.0538827013964085	-0.0538827013964085	-0.0538827013964085	NA	NA	random_intercept
Atg10	0.134922484974897	0.865077515025103	0.974638891046318	0.999999984502223	1505	9374	0.0333265991145805	0.0301183732749535	1.10652055508904	NA	NA	0.269844969949793	1.21753491005047	1	7.62743244591259	10.250911286139	7.36951892044269	0.0333265991145805	0.0333265991145805	0.0333265991145805	NA	NA	random_intercept
Atg101	0.916898229889996	0.0831017701100037	0.999999344641076	0.812678483281716	9774	1105	-0.0553447999855979	0.0398042446640385	-1.39042457538705	NA	NA	0.166203540220007	1.91685715326206	1	8.22172547396937	10.9368394113186	10.868015449108	-0.0553447999855979	-0.0553447999855979	-0.0553447999855979	NA	NA	random_intercept
Atg12	0.955372784668083	0.044627215331917	0.999999344641076	0.737514585468711	10221	658	-0.0491009571397242	0.0287096552477078	-1.71025937845925	NA	NA	0.0892544306638341	2.88776923733836	1	10.2139703218787	11.1165315961979	11.2561437714667	-0.0491009571397242	-0.0491009571397242	-0.0491009571397242	NA	NA	random_intercept
Atg13	0.834249032448497	0.165750967551503	0.999999344641076	0.85810525318101	8784	2095	-0.0332730255002986	0.0341909321974	-0.973153504800576	NA	NA	0.331501935103006	0.943021748006522	1	8.87489242482672	10.513548829587	8.3210249777149	-0.0332730255002986	-0.0332730255002986	-0.0332730255002986	NA	NA	random_intercept
Atg14	0.0802732632893123	0.919726736710688	0.932094493811111	0.999999984502223	932	9947	0.0923988973581136	0.0647099565956808	1.42789305107154	NA	NA	0.160546526578625	1.96907079312163	1	7.74121487189727	NA	8.47482501623466	0.0923988973581136	NA	0.0923988973581136	NA	NA	random_intercept
Atg16l1	0.300527809195573	0.699472190804427	0.999999344641076	0.987577644784499	3179	7700	0.0137149425135	0.0262110985230936	0.523249435784473	NA	NA	0.601055618391146	0.27340671751287	1	9.38016067873003	11.416766920009	11.3118058258452	0.0137149425135	0.0137149425135	0.0137149425135	NA	NA	random_intercept
Atg16l2	0.527530610804091	0.472469389195909	0.999999344641076	0.96077038669518	5534	5345	-0.00816535272443691	0.117882935596649	-0.0692666218660828	NA	NA	0.944938778391818	0.0047698184000815	1	6.77572126198852	NA	7.52075027113771	-0.00816535272443691	NA	-0.00816535272443691	NA	NA	random_intercept
Atg2a	0.0522381378598873	0.947761862140113	0.894892402307162	0.999999984502223	634	10245	0.0540554876454181	0.0330874220578158	1.63371711313633	NA	NA	0.104476275719775	2.63584783520859	1	7.67035292622736	9.04548967549713	8.00084570721909	0.0540554876454181	0.0540554876454181	0.0540554876454181	NA	NA	random_intercept
Atg2b	0.178917661123509	0.821082338876491	0.999999344641076	0.998373979371534	1937	8942	0.0264741274993402	0.0287364425185556	0.921273657386277	NA	NA	0.357835322247018	0.84547597052665	1	8.29579863740619	10.3048555913748	7.03174239782003	0.0264741274993402	0.0264741274993402	0.0264741274993402	NA	NA	random_intercept
Atg3	0.330025821982421	0.669974178017579	0.999999344641076	0.986518337966636	3497	7382	0.0261895168211923	0.0595139900823101	0.440056477224452	NA	NA	0.660051643964842	0.193460865890628	1	11.3389734261791	9.03563274472493	10.138691514708	0.0261895168211923	0.0261895168211923	0.0261895168211923	NA	NA	random_intercept
